r,R  2/ 1,R  3/ 1,R  4/ 1,R  5/ 1,I  2/ 1,I  3/ 1,I  4/ 1,I  5/ 1
0.622,4.04822635e-05,0.000175546755,0.00196192693,0.000802523688,7.90643794e-05,0.00208501291,0.000833206141,0.00027233594
0.623,4.10502857e-05,0.00018731653,0.00195725195,0.000800386246,7.99304626e-05,0.00207088976,0.00084565538,0.000273117489
0.624,4.16028178e-05,0.000198834709,0.00195252992,0.000798247628,8.07707886e-05,0.002056403,0.000858069038,0.000273862232
0.625,4.21379815e-05,0.000210083558,0.0019476729,0.000796071663,8.15812551e-05,0.00204146334,0.00087040162,0.000274556726
0.626,4.26519816e-05,0.000221034158,0.00194251538,0.00079379042,8.23543207e-05,0.00202590281,0.000882569249,0.000275175976
0.627,4.31422706e-05,0.000231662512,0.00193696913,0.000791367554,8.30854805e-05,0.00200963724,0.000894518365,0.000275705023
0.628,4.36080025e-05,0.000241953828,0.00193103644,0.000788803878,8.37740276e-05,0.00199267834,0.000906235195,0.000276141291
0.629,4.40533244e-05,0.000251922447,0.00192493881,0.000786190187,8.44288346e-05,0.00197526395,0.00091781095,0.000276513841
0.63,4.44877889e-05,0.000261615893,0.00191909814,0.000783699274,8.50680795e-05,0.00195783327,0.000929441089,0.000276882318
0.631,4.49170564e-05,0.000271062488,0.00191372961,0.000781419489,8.57014282e-05,0.00194060737,0.000941232728,0.000277278503
0.632,4.53419117e-05,0.000280264663,0.00190883872,0.00077935389,8.63292972e-05,0.00192359104,0.000953195551,0.000277704218
0.633,4.57628078e-05,0.000289224572,0.00190442846,0.00077750472,8.69519091e-05,0.00190678627,0.000965338636,0.000278160646
0.634,4.61802475e-05,0.000297945237,0.00190050671,0.000775876315,8.7569717e-05,0.00189020009,0.000977673933,0.000278649706
0.635,4.65946389e-05,0.000306428843,0.00189707485,0.000774470583,8.81828831e-05,0.00187383345,0.000990210358,0.00027917263
0.636,4.70060654e-05,0.000314673934,0.00189411221,0.000773280424,8.87906177e-05,0.00185766638,0.001002945,0.000279727827
0.637,4.74087126e-05,0.000322638254,0.00189136305,0.0007722026,8.93811155e-05,0.00184145078,0.00101574755,0.000280278801
0.638,4.77918582e-05,0.000330245804,0.00188840847,0.000771067465,8.99344622e-05,0.00182478781,0.00102839058,0.000280763282
0.639,4.81498179e-05,0.000337454263,0.00188505842,0.000769798847,9.0441198e-05,0.0018075105,0.0010407598,0.000281151489
0.64,4.84816067e-05,0.000344252913,0.00188130779,0.000768395859,9.09006572e-05,0.00178963481,0.00105283825,0.000281441131
0.641,4.87886689e-05,0.000350647942,0.00187723458,0.000766891564,9.13162598e-05,0.0017712572,0.00106465595,0.00028164298
0.642,4.90738348e-05,0.000356655879,0.00187295753,0.000765335724,9.16935539e-05,0.00175251133,0.00107626885,0.000281774633
0.643,4.93379894e-05,0.000362280873,0.00186851676,0.00076374623,9.2034409e-05,0.00173345499,0.00108769114,0.00028184227
0.644,4.95811792e-05,0.000367523902,0.00186392877,0.000762131989,9.2339579e-05,0.00171412336,0.00109892505,0.000281848369
0.645,4.9808382e-05,0.000372424436,0.0018593953,0.000760578199,9.26190687e-05,0.00169472041,0.0011100847,0.000281823708
0.646,5.00267045e-05,0.000377038025,0.00185517766,0.000759194534,9.28861182e-05,0.0016754981,0.00112132684,0.000281809272
0.647,5.02386594e-05,0.00038138635,0.00185135164,0.000758015016,9.31448695e-05,0.00165653438,0.00113270311,0.000281818833
0.648,5.04439425e-05,0.00038547111,0.00184788949,0.000757031603,9.33942548e-05,0.00163781291,0.00114420364,0.000281850571
0.649,5.06394814e-05,0.000389274099,0.00184466841,0.000756197457,9.36283691e-05,0.00161923455,0.00115575826,0.000281887885
0.65,5.08216586e-05,0.000392773942,0.00184155501,0.000755461571,9.38406785e-05,0.00160069479,0.00116728632,0.000281912075
0.651,5.09894301e-05,0.000395968897,0.00183850997,0.000754811457,9.40294105e-05,0.00158217454,0.00117876334,0.000281918806
0.652,5.11410338e-05,0.000398850322,0.00183546037,0.000754220383,9.41911619e-05,0.00156362751,0.00119014139,0.000281898873
0.653,5.12690583e-05,0.000401366006,0.00183213547,0.000753580087,9.43123852e-05,0.00154484264,0.0012012402,0.000281812264
0.654,5.13663095e-05,0.000403467443,0.00182828924,0.000752792389,9.43807045e-05,0.00152563807,0.00121188755,0.00028162166
0.655,5.14309935e-05,0.000405149559,0.00182387498,0.0007518408,9.43940089e-05,0.00150600455,0.0012220373,0.000281319823
0.656,5.14650437e-05,0.000406436926,0.00181897355,0.00075076132,9.43568123e-05,0.00148603852,0.00123172841,0.000280919411
0.657,5.14755297e-05,0.000407394011,0.00181383354,0.000749659225,9.42823717e-05,0.00146596922,0.00124111723,0.000280459844
0.658,5.14679882e-05,0.000408072386,0.00180863407,0.000748611279,9.41804249e-05,0.00144596146,0.00125031955,0.000279970764
0.659,5.14432427e-05,0.000408487625,0.0018033879,0.00074762607,9.40520632e-05,0.00142604154,0.00125934048,0.000279456275
0.66,5.14027123e-05,0.000408661834,0.00179813407,0.000746723588,9.38997264e-05,0.00140625487,0.00126820425,0.000278924341
0.661,5.13492892e-05,0.000408628857,0.00179296069,0.000745944267,9.37284277e-05,0.00138668249,0.00127697094,0.000278390611
0.662,5.12848604e-05,0.000408413666,0.00178791435,0.00074531121,9.35409961e-05,0.00136736983,0.00128567274,0.000277864566
0.663,5.12097067e-05,0.000408027714,0.00178298084,0.000744821954,9.33370515e-05,0.00134831408,0.00129429836,0.000277346456
0.664,5.11204128e-05,0.000407452963,0.00177801791,0.000744420138,9.31095003e-05,0.00132941624,0.0013027414,0.00027681638
0.665,5.10114216e-05,0.000406655406,0.00177281701,0.000744021141,9.28477594e-05,0.00131053191,0.00131084161,0.000276243353
0.666,5.08806866e-05,0.000405629524,0.00176729643,0.000743592684,9.25479037e-05,0.00129161529,0.00131852678,0.000275615541
0.667,5.0728418e-05,0.000404386739,0.00176144865,0.000743132695,9.22099483e-05,0.00127267597,0.00132577754,0.000274932604
0.668,5.05540376e-05,0.000402931304,0.00175523521,0.000742625325,9.1832315e-05,0.00125370074,0.00133255012,0.000274189344
0.669,5.03568737e-05,0.000401266646,0.00174861508,0.0007420531,9.14133028e-05,0.00123467479,0.00133879734,0.000273379937
0.67,5.01372206e-05,0.000399403906,0.00174158239,0.000741413038,9.09530523e-05,0.001215608,0.00134449782,0.000272503783
0.671,4.98971025e-05,0.000397367906,0.00173419222,0.000740727958,9.04548524e-05,0.00119655138,0.00134967744,0.000271569748
0.672,4.96419963e-05,0.000395209878,0.00172661546,0.0007400701,8.99279691e-05,0.00117763219,0.00135445442,0.000270605188
0.673,4.93766211e-05,0.000392973379,0.00171899019,0.000739497837,8.93798799e-05,0.00115894931,0.0013589254,0.000269632821
0.674,4.91023915e-05,0.000390675256,0.00171133946,0.000739020396,8.88120119e-05,0.00114051985,0.00136309881,0.00026865748
0.675,4.88201332e-05,0.000388327827,0.00170366919,0.000738639605,8.8224885e-05,0.00112234809,0.00136696988,0.000267681142
0.676,4.8530614e-05,0.000385942486,0.00169598494,0.000738356785,8.76189948e-05,0.00110443709,0.00137053339,0.000266705521
0.677,4.82346728e-05,0.000383530244,0.00168829452,0.000738173794,8.69949317e-05,0.00108679053,0.00137378577,0.000265732624
0.678,4.79329188e-05,0.000381099127,0.00168059616,0.000738087656,8.63527795e-05,0.00106940525,0.00137671534,0.000264763002
0.679,4.7623171e-05,0.000378634336,0.0016727916,0.000738052355,8.56876885e-05,0.00105221702,0.00137923049,0.000263781813
0.68,4.73021283e-05,0.000376112467,0.00166474912,0.000738006177,8.49931791e-05,0.00103514313,0.0013812096,0.000262768383
0.681,4.69692116e-05,0.000373531698,0.00165643615,0.000737930112,8.4267958e-05,0.00101816519,0.00138261112,0.000261717208
0.682,4.6625593e-05,0.000370903287,0.00164788084,0.000737831309,8.35138938e-05,0.00100130241,0.0013834442,0.000260632273
0.683,4.62735635e-05,0.00036824643,0.00163914891,0.000737733339,8.27347709e-05,0.00098459552,0.00138375084,0.000259523654
0.684,4.59152765e-05,0.000365578477,0.00163030035,0.00073765731,8.19340622e-05,0.000968079912,0.00138357032,0.000258400756
0.685,4.55517956e-05,0.000362907858,0.00162135881,0.000737608317,8.1113374e-05,0.000951767721,0.00138291295,0.000257267326
0.686,4.51847071e-05,0.000360247169,0.00161236995,0.000737601876,8.0275384e-05,0.000935683004,0.0013818094,0.000256130677
0.687,4.48164936e-05,0.000357615693,0.00160341228,0.000737668894,7.94243593e-05,0.000919867279,0.00138032046,0.000255003516
0.688,4.44488606e-05,0.000355025958,0.00159453619,0.000737827706,7.85631266e-05,0.000904344,0.00137848486,0.000253894267
0.689,4.40824283e-05,0.000352481658,0.00158575393,0.000738079178,7.76926356e-05,0.000889114012,0.00137631001,0.000252805387
0.69,4.37170626e-05,0.000349980429,0.00157705236,0.000738412265,7.68126373e-05,0.000874163839,0.00137378233,0.000251735223
0.691,4.33523674e-05,0.000347517705,0.00156841116,0.00073881244,7.59225877e-05,0.00085947641,0.0013708828,0.000250680809
0.692,4.29885258e-05,0.000345093376,0.00155983282,0.000739275874,7.50230816e-05,0.00084504756,0.00136761317,0.000249642813
0.693,4.26255805e-05,0.00034270594,0.00155131583,0.000739796936,7.4114535e-05,0.000830871046,0.00136397274,0.000248621309
0.694,4.22626116e-05,0.00034034618,0.00154282584,0.000740354484,7.31958252e-05,0.00081692342,0.00135993291,0.000247611087
0.695,4.18988848e-05,0.000338006627,0.00153433752,0.000740931616,7.2266343e-05,0.000803187025,0.00135547386,0.000246608271
0.696,4.15345526e-05,0.000335687053,0.00152585857,0.000741527233,7.1327123e-05,0.000789662132,0.001350606,0.000245614212
0.697,4.11703597e-05,0.000333392032,0.00151741805,0.000742150758,7.03802342e-05,0.000776360009,0.00134535991,0.000244633787
0.698,4.0807388e-05,0.000331128859,0.00150905688,0.000742817826,6.94282736e-05,0.000763297467,0.00133977797,0.000243673983
0.699,4.04462206e-05,0.000328900771,0.00150079741,0.000743535644,6.8472919e-05,0.000750481328,0.00133388723,0.000242739029
0.7,4.00870768e-05,0.000326708037,0.00149264873,0.000744305485,6.75151858e-05,0.00073791163,0.00132770387,0.000241831158
0.701,3.97303755e-05,0.000324552268,0.00148462661,0.000745132368,6.65563692e-05,0.000725591737,0.00132125063,0.000240953672
0.702,3.93764897e-05,0.000322434646,0.00147674595,0.000746021428,6.55977276e-05,0.000713524409,0.0013145501,0.000240109608
0.703,3.90254445e-05,0.000320354181,0.00146901286,0.000746974024,6.46401684e-05,0.000701707929,0.00130761752,0.000239300459
0.704,3.86768736e-05,0.000318307925,0.00146142542,0.000747988269,6.36842868e-05,0.000690136618,0.00130046157,0.000238526405
0.705,3.83301032e-05,0.000316291472,0.00145397498,0.000749059441,6.27303714e-05,0.000678801648,0.00129308549,0.000237786631
0.706,3.79846858e-05,0.000314301837,0.0014466572,0.000750184888,6.1778843e-05,0.00066769653,0.0012854967,0.000237081153
0.707,3.7640554e-05,0.000312337931,0.00143947253,0.00075136387,6.08302232e-05,0.000656817388,0.00127770717,0.000236411005
0.708,3.72978144e-05,0.000310398616,0.00143241768,0.000752593126,5.98848063e-05,0.000646158995,0.00126972564,0.00023577672
0.709,3.69565799e-05,0.000308482772,0.00142548823,0.000753868949,5.89428354e-05,0.000635715835,0.00126155994,0.00023517873
0.71,3.66168068e-05,0.000306589506,0.00141868249,0.000755190037,5.80047128e-05,0.000625483608,0.00125322035,0.000234617919
0.711,3.62780356e-05,0.000304715798,0.00141199146,0.000756552176,5.70706382e-05,0.00061545484,0.00124471051,0.000234093758
0.712,3.59393717e-05,0.000302855756,0.00140539463,0.000757945557,5.61404161e-05,0.000605617431,0.00123602369,0.000233603523
0.713,3.56001717e-05,0.000301005071,0.00139887867,0.000759364098,5.52141737e-05,0.000595963055,0.00122715921,0.000233145404
0.714,3.52602614e-05,0.00029916252,0.00139244272,0.000760808176,5.42925003e-05,0.000586489252,0.00121812719,0.000232719616
0.715,3.49197797e-05,0.000297329207,0.00138609476,0.000762282938,5.33762434e-05,0.000577197397,0.00120894525,0.000232328005
0.716,3.45789374e-05,0.000295506819,0.00137984409,0.00076379449,5.24662282e-05,0.000568089216,0.00119963203,0.000231972776
0.717,3.42377206e-05,0.000293695467,0.00137369146,0.000765344533,5.15629175e-05,0.000559162684,0.00119019854,0.00023165482
0.718,3.38964106e-05,0.000291897951,0.00136764918,0.000766941421,5.06671965e-05,0.000550420321,0.00118066558,0.000231377056
0.719,3.35558313e-05,0.000290121658,0.00136175018,0.000768605367,4.97806688e-05,0.00054187258,0.00117107133,0.00023114599
0.72,3.32164567e-05,0.00028837104,0.00135601345,0.000770349342,4.89043288e-05,0.000533523788,0.00116144131,0.000230965937
0.721,3.28780494e-05,0.00028664467,0.00135043093,0.000772171582,4.80381215e-05,0.000525367359,0.00115177741,0.00023083669
0.722,3.25395311e-05,0.000284934149,0.00134496247,0.000774052359,4.7180843e-05,0.000517384485,0.00114205407,0.000230752521
0.723,3.21996978e-05,0.000283230048,0.00133956316,0.000775968969,4.63311898e-05,0.000509555289,0.00113224188,0.000230706703
0.724,3.18581495e-05,0.000281529509,0.00133421813,0.0007779154,4.54889779e-05,0.000501872054,0.00112233695,0.000230697477
0.725,3.15144756e-05,0.00027982901,0.00132890802,0.000779882396,4.46539079e-05,0.000494325725,0.00111233135,0.000230722178
0.726,3.11678962e-05,0.000278121499,0.00132359616,0.000781850191,4.38251409e-05,0.000486901278,0.00110220266,0.000230774951
0.727,3.08179276e-05,0.000276402778,0.00131826006,0.000783807314,4.30023427e-05,0.000479589432,0.00109194043,0.000230852223
0.728,3.04646471e-05,0.000274674123,0.00131290399,0.000785758484,4.21860492e-05,0.000472390874,0.00108155638,0.00023095507
0.729,3.01089718e-05,0.000272944627,0.00130756991,0.000787731403,4.13779381e-05,0.000465319542,0.0010710927,0.000231091315
0.73,2.97518487e-05,0.000271223478,0.00130229981,0.000789754406,4.05795817e-05,0.00045838869,0.00106059059,0.000231269015
0.731,2.9393453e-05,0.000269512607,0.00129710011,0.00079183463,3.97913606e-05,0.000451598502,0.0010500613,0.000231490109
0.732,2.90343086e-05,0.000267816921,0.00129199067,0.000793987529,3.90140293e-05,0.000444953687,0.00103952639,0.000231759096
0.733,2.86753757e-05,0.00026614522,0.00128700921,0.000796239761,3.82488116e-05,0.000438464711,0.00102902098,0.000232083975
0.734,2.83170993e-05,0.000264501679,0.00128217078,0.000798604442,3.7496164e-05,0.00043213382,0.00101856102,0.000232468975
0.735,2.79588582e-05,0.00026288074,0.00127744373,0.000801065882,3.67551551e-05,0.000425947496,0.00100812486,0.000232909888
0.736,2.75984634e-05,0.00026126232,0.00127272692,0.000803564525,3.60229465e-05,0.000419869866,0.000997636651,0.000233389433
0.737,2.72341118e-05,0.000259629743,0.00126793646,0.000806050516,3.52973885e-05,0.000413872262,0.00098703565,0.000233892748
0.738,2.68655776e-05,0.000257980633,0.00126305759,0.000808516658,3.45784e-05,0.000407949639,0.000976315999,0.000234417185
0.739,2.64928764e-05,0.000256314328,0.0012580829,0.00081095985,3.38661352e-05,0.000402099563,0.000965477498,0.000234961276
0.74,2.61160189e-05,0.000254629941,0.00125300361,0.000813376036,3.31607138e-05,0.000396319291,0.00095451888,0.000235523207
0.741,2.57350641e-05,0.000252927398,0.00124781556,0.000815764367,3.2462365e-05,0.000390607578,0.000943442363,0.000236102011
0.742,2.53510014e-05,0.000251216224,0.00124256241,0.000818155701,3.17725114e-05,0.000384977948,0.000932285997,0.00023670594
0.743,2.4966071e-05,0.000249518433,0.00123734923,0.000820622211,3.10940004e-05,0.000379462026,0.000921132421,0.00023735551
0.744,2.45816774e-05,0.000247847647,0.00123223881,0.000823209406,3.04284197e-05,0.000374077136,0.000910030467,0.000238063907
0.745,2.41978796e-05,0.000246203901,0.00122722621,0.000825918416,2.9775579e-05,0.000368819419,0.000898977682,0.000238831677
0.746,2.38143053e-05,0.000244582776,0.00122228447,0.000828735576,2.91347625e-05,0.000363678527,0.000887955453,0.000239655088
0.747,2.34305967e-05,0.000242979989,0.00121738726,0.000831647306,2.85053106e-05,0.00035864469,0.000876945997,0.000240530394
0.748,2.30466406e-05,0.000241393642,0.00121251996,0.000834647567,2.78868909e-05,0.000353711944,0.000865940272,0.000241455937
0.749,2.26611165e-05,0.000239809126,0.00120760422,0.00083768596,2.7277778e-05,0.000348856224,0.000854884209,0.000242416937
0.75,2.22720222e-05,0.000238204316,0.00120252472,0.000840685238,2.66755867e-05,0.000344043994,0.000843699571,0.000243390231
0.751,2.18786608e-05,0.000236570525,0.00119723426,0.000843614157,2.60796298e-05,0.000339262445,0.000832358236,0.000244365427
0.752,2.14815223e-05,0.000234911346,0.00119174712,0.00084648409,2.54906053e-05,0.000334516597,0.00082087558,0.000245344353
0.753,2.10816401e-05,0.000233235984,0.00118610532,0.000849326441,2.49097464e-05,0.000329818985,0.00080928555,0.000246334783
0.754,2.06797314e-05,0.000231550499,0.00118033493,0.000852162062,2.43378625e-05,0.00032517718,0.000797610148,0.00024734159
0.755,2.02763905e-05,0.000229860176,0.00117445872,0.000855010203,2.37756193e-05,0.000320597445,0.000785868406,0.000248369373
0.756,1.9873743e-05,0.000228187989,0.00116858965,0.000857956634,2.32253975e-05,0.000316109989,0.000774138419,0.000249442466
0.757,1.9473857e-05,0.000226556419,0.00116283711,0.000861086583,2.26893046e-05,0.000311742695,0.000762492879,0.000250585701
0.758,1.90770921e-05,0.000224968243,0.00115720882,0.000864411999,2.21673176e-05,0.000307495295,0.000750935541,0.000251802934
0.759,1.86820923e-05,0.000223406008,0.00115160927,0.00086786787,2.16574648e-05,0.000303340365,0.000739403497,0.00025307534
0.76,1.8286904e-05,0.000221844842,0.00114590589,0.000871359485,2.11572512e-05,0.000299241973,0.000727812728,0.000254374757
0.761,1.78909203e-05,0.000220275445,0.00114004661,0.000874850731,2.06658673e-05,0.000295186472,0.000716133261,0.000255689512
0.762,1.7493883e-05,0.0002186921,0.00113399701,0.000878317582,2.01829344e-05,0.000291165374,0.000704347458,0.000257011123
0.763,1.7095061e-05,0.000217082708,0.0011276895,0.000881709248,1.97075658e-05,0.000287162178,0.000692418278,0.000258322846
0.764,1.66941565e-05,0.000215440215,0.00112108347,0.000884994765,1.92394198e-05,0.000283167862,0.000680327056,0.000259613262
0.765,1.62918765e-05,0.000213770328,0.00111420524,0.000888195549,1.87792976e-05,0.000279190457,0.000668096549,0.000260886169
0.766,1.58901661e-05,0.000212095029,0.00110716533,0.000891401296,1.83293079e-05,0.000275258483,0.000655798799,0.000262165781
0.767,1.54906506e-05,0.000210432631,0.00110005406,0.000894688149,1.78910503e-05,0.000271394318,0.000643490937,0.000263472974
0.768,1.50938133e-05,0.000208786864,0.00109288566,0.000898072201,1.74647634e-05,0.000267600782,0.000631183389,0.000264811391
0.769,1.47004608e-05,0.000207166287,0.0010856999,0.00090159098,1.70510424e-05,0.000263886653,0.000618900678,0.000266191234
0.77,1.43114814e-05,0.000205580704,0.00107854258,0.00090528808,1.665051e-05,0.000260261733,0.000606669555,0.000267624752
0.771,1.39271579e-05,0.00020403106,0.00107141248,0.00090916896,1.62630123e-05,0.000256724223,0.000594489474,0.000269112932
0.772,1.35463297e-05,0.00020249695,0.00106419689,0.000913144199,1.58867385e-05,0.000253245996,0.000582299082,0.000270628151
0.773,1.31671074e-05,0.000200946432,0.00105672449,0.00091707044,1.55191578e-05,0.000249786203,0.000570008952,0.000272125753
0.774,1.27889036e-05,0.000199366031,0.00104892208,0.00092088413,1.51593661e-05,0.000246328437,0.000557587233,0.000273583857
0.775,1.24120596e-05,0.000197755577,0.00104078572,0.000924579543,1.48075492e-05,0.000242872966,0.000545040811,0.00027499741
0.776,1.20369867e-05,0.000196115503,0.00103231413,0.000928152425,1.44639328e-05,0.000239420639,0.000532378373,0.000276361679
0.777,1.16640679e-05,0.000194445961,0.00102350563,0.000931597861,1.41286883e-05,0.000235972101,0.000519608773,0.000277671608
0.778,1.12941621e-05,0.000192755708,0.00101440539,0.000934953826,1.38025346e-05,0.000232538532,0.000506764657,0.000278935011
0.779,1.09293203e-05,0.000191074494,0.00100516871,0.000938362165,1.34875339e-05,0.000229155554,0.000493931659,0.000280191303
0.78,1.05711721e-05,0.000189425914,0.000995916477,0.000941937862,1.31851065e-05,0.000225849685,0.00048117392,0.00028147283
0.781,1.02199833e-05,0.000187810499,0.000986647653,0.000945683805,1.28949601e-05,0.000222619054,0.000468493743,0.000282778984
0.782,9.87537333e-06,0.000186217483,0.000977303186,0.000949545968,1.26160464e-05,0.000219448722,0.00045586638,0.000284092097
0.783,9.53697383e-06,0.000184635846,0.000967824095,0.000953467052,1.23473523e-05,0.000216324106,0.000443269221,0.000285393182
0.784,9.20482635e-06,0.000183060789,0.000958184263,0.000957419175,1.20883105e-05,0.000213238301,0.000430696793,0.000286671618
0.785,8.87835495e-06,0.000181473695,0.000948285661,0.000961300056,1.18374818e-05,0.000210168811,0.000418113223,0.000287893846
0.786,8.5567256e-06,0.000179850411,0.000938004493,0.000964975753,1.15931812e-05,0.000207088175,0.000405475181,0.00028901589
0.787,8.23978993e-06,0.000178183066,0.000927306099,0.000968398028,1.13549023e-05,0.000203989128,0.000392781549,0.000290018847
0.788,7.92792297e-06,0.000176478767,0.000916236511,0.000971600958,1.11231277e-05,0.00020088196,0.000380066016,0.000290908582
0.789,7.62166324e-06,0.000174749974,0.000904869798,0.000974649116,1.08985959e-05,0.000197782432,0.000367372191,0.000291700677
0.79,7.32137485e-06,0.000173002328,0.000893242952,0.00097756706,1.06814633e-05,0.000194697466,0.000354726472,0.000292399482
0.791,7.02795601e-06,0.000171248517,0.000881427003,0.00098041454,1.04721437e-05,0.000191640755,0.00034216728,0.000293020621
0.792,6.74301618e-06,0.000169515662,0.000869564521,0.000983332681,1.02717738e-05,0.000188640731,0.000329757787,0.000293604791
0.793,6.46747488e-06,0.000167818846,0.000857735801,0.000986399718,1.00806802e-05,0.000185711566,0.000317533112,0.000294174229
0.794,6.20089132e-06,0.000166147187,0.000845892111,0.000989550074,9.89769079e-06,0.000182839398,0.00030547892,0.000294707786
0.795,5.94182766e-06,0.000164469648,0.00083388809,0.000992600753,9.72058605e-06,0.000179990035,0.000293548617,0.000295148373
0.796,5.68919915e-06,0.000162763962,0.000821627134,0.000995415467,9.54780031e-06,0.000177140478,0.000281717718,0.000295452014
0.797,5.44271895e-06,0.000161024925,0.000809098907,0.00099795348,9.37881027e-06,0.000174286554,0.000269994342,0.000295602801
0.798,5.20208443e-06,0.000159243355,0.000796272373,0.00100014399,9.21284473e-06,0.000171419528,0.000258380546,0.00029557585
0.799,4.96706102e-06,0.000157411711,0.000783126301,0.00100192311,9.04922367e-06,0.000168532642,0.00024688275,0.000295348362
0.8,4.73770271e-06,0.000155533712,0.000769697331,0.00100329703,8.88791556e-06,0.000165631318,0.000235525726,0.000294918571
0.801,4.51461176e-06,0.000153632621,0.000756118184,0.00100439914,8.72996975e-06,0.00016274118,0.000224361197,0.000294322653
0.802,4.29832307e-06,0.00015173132,0.000742516877,0.00100536613,8.57633617e-06,0.000159886321,0.000213434441,0.000293598072
0.803,4.088751e-06,0.000149834678,0.000728931982,0.00100622202,8.42688183e-06,0.000157071317,0.000202760854,0.00029274943
0.804,3.88569714e-06,0.000147946552,0.000715397779,0.00100698726,8.28139228e-06,0.000154299758,0.000192352979,0.000291780333
0.805,3.68896415e-06,0.000146071453,0.000701951094,0.00100768786,8.13969308e-06,0.000151575721,0.000182222528,0.000290696035
0.806,3.49825351e-06,0.000144208032,0.000688599066,0.00100830874,8.00131528e-06,0.000148896856,0.000172372266,0.000289489904
0.807,3.31281846e-06,0.000142335137,0.000675254349,0.00100869368,7.86475974e-06,0.000146240579,0.00016278177,0.000288114762
0.808,3.13176613e-06,0.000140425606,0.000661804309,0.0010086379,7.72828913e-06,0.000143579196,0.000153427813,0.000286509907
0.809,2.95463219e-06,0.000138471596,0.000648230238,0.00100806923,7.5913087e-06,0.000140905658,0.00014431208,0.000284652977
0.81,2.78118852e-06,0.000136476151,0.000634564162,0.001006993,7.45386047e-06,0.000138224048,0.000135447613,0.000282543966
0.811,2.61123553e-06,0.000134443383,0.000620841669,0.00100542322,7.31605633e-06,0.000135539284,0.000126846778,0.000280185637
0.812,2.44456518e-06,0.000132376861,0.000607094663,0.00100337101,7.17797386e-06,0.000132855545,0.000118519567,0.000277580387
0.813,2.28126155e-06,0.000130295085,0.000593421689,0.00100096221,7.0404709e-06,0.000130191562,0.000110486792,0.000274762894
0.814,2.1216214e-06,0.00012822732,0.000579966118,0.000998411271,6.90493365e-06,0.000127575793,0.000102773263,0.000271792041
0.815,1.96564021e-06,0.000126186386,0.000566792612,0.000995813507,6.77181974e-06,0.000125019432,9.53850494e-05,0.000268693539
0.816,1.81294351e-06,0.000124165394,0.000553876122,0.00099311355,6.6405357e-06,0.000122514156,8.83112798e-05,0.000265452212
0.817,1.66304239e-06,0.000122150935,0.000541163375,0.000990202978,6.51018541e-06,0.000120045773,8.15374744e-05,0.000262039283
0.818,1.51560271e-06,0.000120136713,0.000528632916,0.000987026961,6.38031436e-06,0.000117607445,7.50553538e-05,0.000258441157
0.819,1.37035456e-06,0.000118115293,0.000516257305,0.000983517747,6.25046899e-06,0.000115191256,6.88564107e-05,0.000254641715
0.82,1.22698121e-06,0.000116071384,0.000503974611,0.000979538662,6.11983454e-06,0.000112781924,6.29285734e-05,0.000250608144
0.821,1.08527432e-06,0.000113998053,0.00049175985,0.000975019243,5.98807906e-06,0.000110372755,5.72659151e-05,0.000246326299
0.822,9.45183151e-07,0.000111902898,0.000479650037,0.000970012173,5.85565197e-06,0.00010797117,5.18697223e-05,0.00024181433
0.823,8.06734197e-07,0.000109800408,0.000467709481,0.000964633012,5.72335476e-06,0.000105590844,4.67424045e-05,0.000237106201
0.824,6.6991833e-07,0.000107699704,0.000455977318,0.000958955258,5.59168409e-06,0.000103239894,4.18815568e-05,0.00023222514
0.825,5.34724486e-07,0.000105609532,0.000444489608,0.000953052985,5.46108383e-06,0.000100925889,3.72828715e-05,0.000227194376
0.826,4.01192943e-07,0.000103546686,0.000433314559,0.000947077086,5.33238236e-06,9.86637548e-05,3.29430113e-05,0.000222054992
0.827,2.69328035e-07,0.000101521248,0.00042249017,0.000941123262,5.20604493e-06,9.64615982e-05,2.88542138e-05,0.000216833795
0.828,1.39061948e-07,9.95266451e-05,0.000411984234,0.000935136235,5.08169606e-06,9.43116946e-05,2.50031787e-05,0.000211522179
0.829,1.03049287e-08,9.75452949e-05,0.000401719642,0.000928954886,4.95843993e-06,9.21963808e-05,2.13751949e-05,0.000206088804
0.83,-1.16980551e-07,9.55667374e-05,0.00039164946,0.000922479699,4.83579087e-06,9.0105229e-05,1.79592883e-05,0.000200518326
0.831,-2.42769239e-07,9.35898235e-05,0.000381764656,0.000915696762,4.71377011e-06,8.80366972e-05,1.47473637e-05,0.000194815558
0.832,-3.669894e-07,9.1611847e-05,0.000372049175,0.000908575666,4.5923371e-06,8.5987759e-05,1.17313699e-05,0.000188982443
0.833,-4.89567061e-07,8.96317597e-05,0.000362493489,0.000901101414,4.47153792e-06,8.39570351e-05,8.90383557e-06,0.00018302494
0.834,-6.10477333e-07,8.76564529e-05,0.000353119949,0.000893339253,4.35180428e-06,8.19505921e-05,6.25805738e-06,0.000176965623
0.835,-7.29765194e-07,8.57008696e-05,0.000343982643,0.000885440215,4.23394558e-06,7.99817787e-05,3.78699133e-06,0.000170842932
0.836,-8.47461587e-07,8.37745726e-05,0.000335113212,0.000877506093,4.11847432e-06,7.80586308e-05,1.48201152e-06,0.000164683477
0.837,-9.63542563e-07,8.18787752e-05,0.000326509646,0.000869555476,4.00546512e-06,7.61813635e-05,-6.66229603e-07,0.000158496741
