r,R  4/ 2,R  5/ 2,R  6/ 2,R  7/ 2,R  8/ 2,R  9/ 2,R 10/ 2,I  4/ 2,I  5/ 2,I  6/ 2,I  7/ 2,I  8/ 2,I  9/ 2,I 10/ 2
0.533,0.0030186883,0.0193470479,0.0481081253,-0.0365205849,-0.0187662717,-0.00645865142,-0.00335244354,-0.00184842427,-0.000901916727,0.0605329725,0.0582604997,0.0137714933,0.00833617171,0.00411814984
0.534,0.00295356388,0.0187406076,0.0467835022,-0.0356382417,-0.0182809113,-0.00630479568,-0.00327429683,-0.00178989406,-0.000752310728,0.0583795554,0.0567191936,0.0134111578,0.00814551571,0.00402743539
0.535,0.00288857043,0.0181503433,0.045511337,-0.0347764898,-0.0178077176,-0.00615495849,-0.00319788356,-0.00173515925,-0.000618014244,0.0562907089,0.0552298487,0.0130630601,0.00796114668,0.00393983511
0.536,0.00282243095,0.017576065,0.0442879057,-0.033934923,-0.0173476361,-0.00600876241,-0.00312430435,-0.00168403163,-0.000497517501,0.0542648831,0.0537908368,0.0127261855,0.00778267195,0.00385487135
0.537,0.00275541641,0.0170179974,0.0431104023,-0.0331129583,-0.016900828,-0.00586570488,-0.00305355105,-0.00163583372,-0.000390259382,0.0523009276,0.0523998596,0.0124002198,0.00760961915,0.00377212046
0.538,0.0026874214,0.0164757842,0.0419763551,-0.0323102637,-0.0164671388,-0.00572551847,-0.00298556262,-0.00158997791,-0.000295046409,0.0503977591,0.0510551497,0.0120845935,0.00744147409,0.00369127044
0.539,0.00261933282,0.01594957,0.0408837257,-0.0315261976,-0.016046144,-0.00558785759,-0.00291969197,-0.00154565093,-0.000211558353,0.0485544044,0.049754431,0.0117791976,0.00727777903,0.00361208852
0.54,0.0025520735,0.0154385708,0.0398315315,-0.0307606984,-0.0156364564,-0.00545295244,-0.00285483162,-0.00150237728,-0.000138912446,0.0467697908,0.0484961123,0.0114839746,0.00711820244,0.00353478054
0.541,0.0024864134,0.0149424624,0.0388184864,-0.0300134354,-0.015237276,-0.00532112237,-0.00279040266,-0.0014602294,-7.67906449e-05,0.0450421457,0.0472785905,0.0111988401,0.00696278992,0.00345959448
0.542,0.00242210552,0.0144604331,0.0378430283,-0.0292843663,-0.014848105,-0.00519262514,-0.00272646082,-0.00141953091,-2.41962174e-05,0.0433697001,0.0461007852,0.0109234476,0.00681156271,0.00338665464
0.543,0.00235924148,0.013992246,0.0369034557,-0.0285731124,-0.0144687578,-0.00506768442,-0.00266308938,-0.00138057438,1.9299653e-05,0.0417505078,0.0449613346,0.0106574379,0.00666462715,0.00331607563
0.544,0.0022969603,0.0135372236,0.0359977511,-0.0278795759,-0.0140993654,-0.00494633809,-0.00260096268,-0.00134383841,5.47667282e-05,0.0401827123,0.0438593055,0.0104002388,0.00652203526,0.00324773086
0.545,0.00223475481,0.0130955423,0.035123414,-0.0272030951,-0.0137405877,-0.0048282757,-0.00254079227,-0.00130940105,8.27514692e-05,0.0386646346,0.0427932564,0.0101511203,0.00638367768,0.00318124604
0.546,0.00217235713,0.0126667899,0.0342786222,-0.0265433961,-0.0133923524,-0.00471314727,-0.00248270161,-0.00127699717,0.000104136351,0.0371952431,0.0417618688,0.00990969323,0.00624924836,0.00311633838
0.547,0.00211007636,0.0122510728,0.0334616875,-0.0258998573,-0.0130545974,-0.00460071825,-0.00242659402,-0.00124627018,0.000119285021,0.0357733434,0.0407635903,0.00967553714,0.00611847668,0.00305282776
0.548,0.00204803549,0.0118479381,0.0326712717,-0.025272201,-0.0127269071,-0.00449070337,-0.00237221355,-0.00121681424,0.000128876915,0.0343981076,0.039797088,0.00944850248,0.00599104477,0.00299057056
0.549,0.00198703448,0.0114572896,0.0319064578,-0.0246599101,-0.0124086241,-0.00438314135,-0.00231894941,-0.00118815935,0.000133085329,0.033068492,0.0388608955,0.00922850205,0.00586670727,0.00292972415
0.55,0.00192726218,0.0110783595,0.0311665182,-0.0240628962,-0.0120989994,-0.00427818113,-0.00226642414,-0.00116020471,0.000132428841,0.0317833705,0.0379539796,0.00901561174,0.0057453987,0.00287047795
0.551,0.00186884385,0.0107109571,0.0304503555,-0.0234806887,-0.0117977965,-0.00417600226,-0.00221464671,-0.00113301934,0.000127159999,0.0305411848,0.0370752679,0.00880952197,0.00562712591,0.00281291755
0.552,0.00181153216,0.0103543993,0.0297569607,-0.022913162,-0.0115046947,-0.00407667445,-0.0021636652,-0.00110673657,0.000117827983,0.0293406448,0.0362238842,0.00861010645,0.00551191243,0.00275707185
0.553,0.00175516172,0.0100085511,0.0290850885,-0.0223598441,-0.0112197247,-0.00398028892,-0.00211376176,-0.00108157566,0.00010477114,0.0281801157,0.035398908,0.00841685963,0.00539980107,0.00270285726
0.554,0.00169925579,0.00967298291,0.0284333557,-0.0218204932,-0.0109429843,-0.00388661485,-0.00206526519,-0.00105773609,8.86137918e-05,0.0270583737,0.034599473,0.00822936413,0.00529076335,0.00264998906
0.555,0.00164393304,0.00934775604,0.0278005667,-0.0212945619,-0.0106744461,-0.00379547017,-0.00201823697,-0.00103511306,6.9685115e-05,0.0259742584,0.0338245236,0.00804714156,0.00518463832,0.00259830865
0.556,0.00158917539,0.00903245737,0.0271857398,-0.0207818229,-0.0104138747,-0.00370662968,-0.00197259248,-0.00101359669,4.84552594e-05,0.0249269332,0.0330730963,0.00787002406,0.00508127733,0.00254770783
0.557,0.00153528132,0.00872710552,0.0265879746,-0.0202817532,-0.0101610521,-0.00361995648,-0.00192821439,-0.000992943907,2.51599388e-05,0.0239154229,0.0323441602,0.00769771528,0.00498048246,0.00249814921
0.558,0.00148240278,0.00843121754,0.0260066152,-0.0197941466,-0.00991555422,-0.00353536317,-0.00188484775,-0.000972897551,9.31825563e-08,0.0229390431,0.0316367661,0.00753030375,0.00488209466,0.0024497423
0.559,0.00143075679,0.00814461145,0.0254410799,-0.0193185621,-0.00967704471,-0.00345296305,-0.00184236718,-0.000953227829,-2.66316536e-05,0.0219967438,0.0309500378,0.00736770382,0.00478601238,0.0024026244
0.56,0.0013801774,0.00786675163,0.0248906842,-0.0188547941,-0.00944530515,-0.0033727894,-0.00180077949,-0.000933954059,-5.47513031e-05,0.0210875374,0.0302832244,0.00720987759,0.00469222809,0.00235680223
0.561,0.00133067281,0.00759748533,0.0243547645,-0.0184023994,-0.00922017667,-0.0032949121,-0.00176013199,-0.000915017329,-8.41052536e-05,0.0202102688,0.0296355807,0.00705658793,0.00460070436,0.00231226748
0.562,0.0012820233,0.00733633922,0.0238326191,-0.0179611631,-0.00900153459,-0.0032193286,-0.00172048953,-0.00089657502,-0.000114415236,0.0193638859,0.0290064431,0.00690764758,0.00451147318,0.00226890335
0.563,0.00123426145,0.00708327576,0.0233235307,-0.0175306524,-0.00878928312,-0.0031459498,-0.0016819065,-0.000878718868,-0.000145417764,0.0185472573,0.028395135,0.00676260913,0.0044244965,0.00222652474
0.564,0.00118738403,0.00683797504,0.0228268319,-0.0171106452,-0.00858324783,-0.00307462233,-0.0016443325,-0.000861533999,-0.000176829215,0.0177595808,0.0278009533,0.00662127344,0.00433971469,0.00218504039
0.565,0.00114156211,0.00660040697,0.0223419591,-0.0167007527,-0.00838322402,-0.00300523736,-0.00160770632,-0.000844942078,-0.000208438627,0.0169999889,0.0272232037,0.00648337118,0.00425701543,0.00214441453
0.566,0.00109682556,0.00637026704,0.0218683389,-0.0163007554,-0.00818902214,-0.00293766805,-0.00157196993,-0.000828926286,-0.000240045106,0.0162678089,0.0266611941,0.00634882866,0.00417630364,0.00210465622
0.567,0.00105323747,0.00614748334,0.0214054632,-0.0159102726,-0.0080004877,-0.00287185797,-0.00153713343,-0.00081325635,-0.000271533835,0.0155623136,0.0261142491,0.00621757957,0.00409744046,0.00206585558
0.568,0.00101065361,0.00593168611,0.0209528208,-0.0155290556,-0.00781751876,-0.00280780831,-0.00150323386,-0.000797811968,-0.000302834667,0.0148828196,0.0255817266,0.00608969156,0.00402035443,0.00202805753
0.569,0.000969022608,0.00572274402,0.0205099765,-0.0151567311,-0.00764000159,-0.00274553314,-0.001470304,-0.00078246192,-0.000333858024,0.0142284707,0.0250630519,0.00596503921,0.00394498024,0.00199122354
0.57,0.000928223158,0.00552032122,0.020076477,-0.0147930477,-0.00746783535,-0.00268503183,-0.00143834622,-0.00076719493,-0.000364531463,0.0135985175,0.0245576576,0.00584358077,0.00387129026,0.00195529863
0.571,0.000888318378,0.00532428123,0.0196520271,-0.0144376826,-0.00730080765,-0.0026263171,-0.00140726169,-0.000751999059,-0.00039473861,0.0129920783,0.0240650404,0.00572509628,0.00379925993,0.00192016629
0.572,0.000849443743,0.00513435126,0.0192363354,-0.0140904574,-0.00713865115,-0.00256934223,-0.00137687423,-0.000737047099,-0.00042433935,0.0124083956,0.0235847104,0.00560938612,0.00372888826,0.00188573801
0.573,0.000811749114,0.00495045441,0.0188291298,-0.0137511237,-0.00698112622,-0.00251404351,-0.00134709127,-0.000722379561,-0.00045317418,0.0118467256,0.0231162026,0.00549623423,0.00366012826,0.00185200622
0.574,0.000775305793,0.00477236076,0.0184300845,-0.0134195154,-0.00682804525,-0.00246035408,-0.00131784895,-0.000708088332,-0.000481134757,0.0113064406,0.0226590462,0.0053855347,0.00359294283,0.00181899342
0.575,0.000740117811,0.0045999997,0.0180388638,-0.0130953944,-0.00667929234,-0.00240819926,-0.0012892088,-0.000694147464,-0.000508093334,0.010786891,0.0222127992,0.00527716224,0.00352726296,0.00178675136
0.576,0.000705959292,0.00443317588,0.0176549672,-0.012778523,-0.00653494196,-0.00235750315,-0.00126137235,-0.000680481952,-0.00053401979,0.0102875355,0.0217769932,0.00517113726,0.00346301682,0.00175532307
0.577,0.000672649584,0.00427178517,0.0172780276,-0.0124685959,-0.00639501013,-0.00230822886,-0.0012344745,-0.000666915035,-0.000558879336,0.00980775886,0.0213511818,0.00506742685,0.00340012726,0.00172467054
0.578,0.000640069024,0.0041156138,0.0169077078,-0.0121653618,-0.00625946728,-0.00226034733,-0.00120854774,-0.000653372615,-0.000582680457,0.00934697919,0.0209349304,0.00496601044,0.00333854699,0.00169472238
0.579,0.000608192725,0.00396454422,0.016543805,-0.0118685441,-0.00612819416,-0.00221383882,-0.00118354579,-0.000639741853,-0.000605395349,0.00890457595,0.0205278326,0.00486680805,0.00327822711,0.00166538961
0.58,0.00057721057,0.00381834771,0.0161862631,-0.0115779651,-0.00600088996,-0.00216871533,-0.00115920561,-0.00062605113,-0.00062702187,0.00847995587,0.0201295093,0.0047697311,0.00321915262,0.00163659747
0.581,0.000547391842,0.0036768929,0.0158351185,-0.0112934919,-0.00587717773,-0.00212497419,-0.00113527173,-0.000612397813,-0.00064747131,0.00807249273,0.0197396395,0.00467461753,0.00316131817,0.00160834843
0.582,0.000518840778,0.00354000864,0.0154902264,-0.0110150095,-0.00575685051,-0.00208258559,-0.00111166013,-0.000598910052,-0.000666698517,0.00768162789,0.0193579145,0.00458136749,0.00310471697,0.00158068752
0.583,0.000491613845,0.00340759228,0.0151514698,-0.0107423931,-0.00563972589,-0.00204151476,-0.00108834939,-0.000585663382,-0.000684620199,0.00730679791,0.0189840436,0.00448987083,0.0030493285,0.00155366517
0.584,0.000465521847,0.00327952962,0.0148184827,-0.010475492,-0.0055258704,-0.00200168517,-0.00106555559,-0.000572735314,-0.000701201211,0.00694748342,0.0186177462,0.00440006436,0.00299512663,0.00152732388
0.585,0.000440210833,0.00315577702,0.0144908357,-0.010214056,-0.00541549017,-0.00196299614,-0.00104359357,-0.000560024299,-0.000716417884,0.00660319458,0.0182587107,0.00431191774,0.0029420478,0.00150161005
0.586,0.000415497775,0.00303622118,0.0141682198,-0.00995784931,-0.00530865775,-0.00192538324,-0.00102256702,-0.000547425433,-0.000730313649,0.00627347668,0.0179066236,0.00422542438,0.00289003274,0.00147643336
0.587,0.000391282712,0.00292077906,0.0138504545,-0.00970664223,-0.00520535524,-0.00188879257,-0.00100249217,-0.000534817073,-0.000742901229,0.00595786967,0.0175611803,0.00414055699,0.00283902402,0.00145169464
0.588,0.00036767767,0.00280930728,0.0135375046,-0.00946024604,-0.00510539303,-0.00185320967,-0.000983164749,-0.000522106653,-0.000754244725,0.0056559469,0.0172220893,0.00405730679,0.0027889754,0.00142731549
0.589,0.000345046705,0.00270164086,0.0132296145,-0.00921858577,-0.00500831933,-0.00181867813,-0.000964184462,-0.000509299573,-0.000764350826,0.00536726274,0.0168890993,0.00397563184,0.00273986664,0.0014033189
0.59,0.00032362979,0.00259761854,0.0129268768,-0.00898162459,-0.00491381021,-0.00178522116,-0.000945331909,-0.000496518423,-0.00077322466,0.00509134921,0.0165620198,0.00389546913,0.00269170207,0.00137978638
0.591,0.000303520219,0.00249711951,0.0126293114,-0.0087493179,-0.00482165954,-0.00175283821,-0.000926542638,-0.000483867691,-0.000780836637,0.00482774586,0.0162406653,0.00381675428,0.00264447945,0.00135679638
0.592,0.000284649392,0.00240003553,0.0123367656,-0.00852161153,-0.00473182295,-0.00172150167,-0.000907927007,-0.000471478064,-0.000787173791,0.00457598414,0.015924885,0.00373941739,0.00259819938,0.00133441148
0.593,0.000266635072,0.00230633922,0.0120488486,-0.00829835288,-0.00464454597,-0.00169110657,-0.000889869488,-0.000459400297,-0.000792202718,0.00433560406,0.0156145081,0.00366338003,0.00255284261,0.00131258239
0.594,0.000249136567,0.00221600033,0.0117651692,-0.00807932924,-0.00456006434,-0.00166154174,-0.000872648086,-0.000447556731,-0.00079595774,0.00410620959,0.0153093394,0.00358861047,0.00250836006,0.00129117932
0.595,0.000232020516,0.00212896283,0.0114855619,-0.00786435434,-0.0044784145,-0.00163273337,-0.000856314354,-0.000435832762,-0.000798472058,0.00388744452,0.0150091634,0.00351509741,0.00246469723,0.00127008572
0.596,0.000215280127,0.0020451531,0.0112099384,-0.00765325765,-0.00439953079,-0.00160462939,-0.00084078912,-0.000424108852,-0.000799816179,0.00367897501,0.0147137818,0.00344284631,0.00242180127,0.00124920803
0.597,0.000199232142,0.00196443036,0.0109385465,-0.00744596192,-0.00432302926,-0.0015772584,-0.000825683612,-0.000412263895,-0.00080006121,0.00348052237,0.014422986,0.00337190836,0.00237962192,0.0012285645
0.598,0.000184251924,0.00188662426,0.0106716785,-0.00724249488,-0.00424845285,-0.00155069137,-0.000810626952,-0.000400339258,-0.00079926504,0.00329174652,0.0141366447,0.00330229863,0.00233815185,0.00120828908
0.599,0.000170456894,0.00181160728,0.0104094343,-0.00704286724,-0.00417557322,-0.001524954,-0.000795524801,-0.000388437739,-0.000797438001,0.00311226873,0.0138546466,0.00323398697,0.00229739815,0.0011884822
0.6,0.0001578613,0.00173927161,0.0101518052,-0.00684708659,-0.00410425848,-0.00150005482,-0.000780393616,-0.000376687826,-0.00079459447,0.00294168682,0.0135769145,0.00316692233,0.00225737361,0.00116922111
0.601,0.000146162869,0.00166957311,0.00989852286,-0.00665509501,-0.00403467613,-0.00147592855,-0.000765558483,-0.000365269717,-0.000790698185,0.00277953768,0.0133033864,0.0031009736,0.00221810161,0.00115045446
0.602,0.000134934557,0.00160253128,0.00964915711,-0.00646672295,-0.0039671494,-0.00145243939,-0.000751403942,-0.000354241823,-0.000785742525,0.0026253992,0.013033984,0.00303601601,0.00217956724,0.00113199087
0.603,0.000124006959,0.00153811866,0.00940352623,-0.00628181787,-0.00390177599,-0.00142949751,-0.000738027986,-0.00034354755,-0.00077975194,0.00247895817,0.0127685819,0.00297200796,0.00214172287,0.0011136872
0.604,0.000113324624,0.00147629737,0.00916153405,-0.00610024735,-0.00383854772,-0.00140703518,-0.000725412384,-0.000333099142,-0.000772780467,0.00233993196,0.0125070658,0.00290894008,0.00210451525,0.00109544321
0.605,0.000103092595,0.00141696984,0.00892334238,-0.00592192807,-0.00377721525,-0.00138505085,-0.000713274512,-0.000322671733,-0.000764930472,0.0022081937,0.012249272,0.00284695006,0.002067858,0.00107733033
0.606,9.36509561e-05,0.00135997944,0.00868927976,-0.0057468941,-0.00371733853,-0.0013636375,-0.000701237686,-0.000312080264,-0.000756337564,0.00208361266,0.0119950777,0.00278621717,0.00203170992,0.00105958962
0.607,8.51062327e-05,0.00130520252,0.00845949403,-0.00557516495,-0.00365868641,-0.00134285745,-0.00068917882,-0.000301309644,-0.00074707318,0.00196592416,0.0117444174,0.0027267876,0.00199609053,0.00104236427
0.608,7.74440577e-05,0.00125255084,0.0082340116,-0.00540674469,-0.00360113787,-0.00132274158,-0.000677098527,-0.000290410467,-0.000737193133,0.00185480246,0.0114972645,0.00266864178,0.00196104082,0.0010257286
0.609,7.04606417e-05,0.00120197396,0.00801269088,-0.00524159601,-0.00354476817,-0.0013032719,-0.00066518789,-0.000279583592,-0.000726681474,0.0017497946,0.0112536376,0.00261161145,0.00192663928,0.00100958504
0.61,6.38403338e-05,0.00115349494,0.00779521808,-0.00507960637,-0.00348981353,-0.00128433129,-0.000653732917,-0.000269076028,-0.000715484142,0.00165041007,0.0110135717,0.00255543983,0.00189293669,0.000993666222
0.611,5.74506952e-05,0.0011071058,0.00758142242,-0.00492066464,-0.00343638414,-0.00126581712,-0.000642825077,-0.000258946662,-0.000703586691,0.001556356,0.0107770316,0.00250003288,0.0018599017,0.00097782493
0.612,5.12732084e-05,0.00106277482,0.00737123918,-0.00476469685,-0.0033844681,-0.00124765409,-0.000632440773,-0.000249153634,-0.00069102001,0.00146743527,0.0105439602,0.00244539315,0.00182747716,0.000962016354
0.613,4.54027387e-05,0.00102043503,0.00716471118,-0.00461164582,-0.00333396169,-0.00122980173,-0.000622445172,-0.000239602178,-0.000677830823,0.0013835113,0.0103142796,0.00239157738,0.00179558984,0.000946252602
0.614,4.00471986e-05,0.000979972101,0.00696201233,-0.00446151982,-0.00328462262,-0.00121227596,-0.000612612026,-0.00023019987,-0.000664094365,0.0013044535,0.0100879167,0.00233868272,0.00176417779,0.000930639197
0.615,3.53216612e-05,0.000941265711,0.00676325106,-0.00431432971,-0.00323629814,-0.00119510136,-0.000602832391,-0.000220955063,-0.000649853121,0.00123005116,0.0098648278,0.00228674247,0.00173320929,0.000915242129
0.616,3.12485033e-05,0.000904222973,0.00656845744,-0.00417008139,-0.00318890199,-0.00117827741,-0.000593090675,-0.00021193381,-0.000635144193,0.00116004011,0.00964499007,0.00223573177,0.00170267265,0.000900075071
0.617,2.77927976e-05,0.00086875622,0.0063776103,-0.00402876907,-0.00314241374,-0.0011618031,-0.000583433564,-0.000203182648,-0.000619998999,0.00109418531,0.00942837676,0.00218564637,0.00167254656,0.00088516564
0.618,2.48263579e-05,0.000834820213,0.00619061825,-0.00389037233,-0.00309686013,-0.00114564646,-0.000573974626,-0.000194689636,-0.000604479681,0.00103229011,0.00921495525,0.00213648775,0.00164281712,0.000870535609
0.619,2.22412206e-05,0.000802380341,0.00600739945,-0.00375484701,-0.00305226084,-0.00112978194,-0.000564786914,-0.000186413976,-0.000588646178,0.000974176411,0.00900469814,0.00208824735,0.00161347937,0.000856172617
0.62,1.99830206e-05,0.000771398201,0.00582792882,-0.00362216492,-0.00300856712,-0.00111418581,-0.000555881772,-0.00017832512,-0.000572566804,0.000919659234,0.00879758135,0.00204090214,0.00158453658,0.000842057722
0.621,1.80240253e-05,0.000741831561,0.00565218761,-0.00349228354,-0.0029657354,-0.00109884752,-0.000547247322,-0.000170393284,-0.00055629374,0.000868560653,0.00859358829,0.00199443499,0.00155598983,0.000828168116
0.622,1.63679808e-05,0.000713622503,0.00548019598,-0.00336517274,-0.00292368273,-0.00108376029,-0.00053883943,-0.00016260688,-0.000539880556,0.000820685692,0.00839270201,0.0019488274,0.00152784444,0.000814485977
0.623,1.50147297e-05,0.000686700954,0.00531195412,-0.00324078955,-0.00288236574,-0.00106893578,-0.000530630605,-0.000154964481,-0.000523356908,0.000775836169,0.00819491387,0.00190407808,0.00150009897,0.000800997274
0.624,1.39404055e-05,0.000661007461,0.00514745319,-0.0031190972,-0.0028417419,-0.00105436484,-0.000522610242,-0.000147465554,-0.000506765893,0.000733820415,0.00800020954,0.00186017826,0.00147275562,0.000787695014
0.625,1.31234065e-05,0.000636485357,0.00498666462,-0.00300004685,-0.0028017971,-0.0010400508,-0.000514772971,-0.000140121365,-0.000490130914,0.000694447023,0.00780858781,0.00181711566,0.00144581664,0.000774556494
0.626,1.2551758e-05,0.000613091608,0.00482957821,-0.00288361292,-0.00276248509,-0.00102596935,-0.000507101721,-0.000132969028,-0.000473488207,0.000657530808,0.00762004271,0.00177484696,0.00141928471,0.000761561458
0.627,1.2227439e-05,0.00059079184,0.00467616693,-0.00276976991,-0.00272377809,-0.00101210617,-0.000499581873,-0.000126038542,-0.000456863759,0.000622924773,0.0074345721,0.00173335098,0.00139314714,0.000748709431
0.628,1.21502979e-05,0.000569546635,0.00452642654,-0.00265851062,-0.00268562071,-0.000998433273,-0.000492193535,-0.000119346572,-0.000440303133,0.000590496981,0.00725215853,0.00169260892,0.00136738924,0.000736019693
0.629,1.23047084e-05,0.00054932019,0.00438031455,-0.00254981218,-0.00264800297,-0.00098494157,-0.000484943668,-0.000112901509,-0.000423834789,0.000560128602,0.00707279373,0.00165262355,0.00134199247,0.00072350941
0.63,1.26366377e-05,0.000530070401,0.0042377853,-0.00244364727,-0.00261091936,-0.000971606249,-0.000477857686,-0.000106693861,-0.000407500958,0.000531689155,0.00689645813,0.00161338694,0.00131694839,0.000711182352
0.631,1.30939001e-05,0.000511755914,0.00409876818,-0.00233995703,-0.00257439681,-0.000958430361,-0.000470959119,-0.000100700933,-0.000391321656,0.000505043638,0.0067231486,0.00157490591,0.00129225796,0.000699013597
0.632,1.36396488e-05,0.00049433067,0.00396323045,-0.00223869653,-0.00253842059,-0.000945395699,-0.000464243353,-9.49083824e-05,-0.000375331618,0.00048004958,0.00655285179,0.00153715938,0.00126792745,0.000686977891
0.633,1.42748976e-05,0.000477751792,0.00383113845,-0.00213981086,-0.00250297646,-0.000932513567,-0.000457680801,-8.92909901e-05,-0.000359550352,0.000456589981,0.00638556481,0.00150015642,0.00124396093,0.000675058334
0.634,1.5047818e-05,0.000461966204,0.003702527,-0.00204328564,-0.00246797731,-0.000919774352,-0.000451195769,-8.38381409e-05,-0.000344020971,0.000434563793,0.00622126613,0.00146389002,0.00122035297,0.000663280873
0.635,1.60000289e-05,0.000446933216,0.00357739052,-0.00194910853,-0.00243337479,-0.000907191177,-0.000444748496,-7.85598737e-05,-0.000328769126,0.000413891194,0.00605994512,0.00142837633,0.0011970922,0.000651684655
0.636,1.71383286e-05,0.000432607282,0.00345572613,-0.00185728063,-0.00239911883,-0.000894745762,-0.000438321863,-7.34751508e-05,-0.000313833058,0.000394478766,0.005901577,0.00139359929,0.00117416732,0.000640305409
0.637,1.84250412e-05,0.000418962413,0.0033374553,-0.00176777881,-0.00236523353,-0.000882439748,-0.00043195899,-6.86229201e-05,-0.000299223785,0.000376227582,0.00574615635,0.00135955051,0.00115157627,0.00062914536
0.638,1.97608066e-05,0.000405971229,0.00322247698,-0.00168056595,-0.00233176689,-0.000870236598,-0.000425732432,-6.4038013e-05,-0.000284953672,0.000359000944,0.00559367103,0.00132617047,0.00112932853,0.000618156435
0.639,2.1074168e-05,0.000393617378,0.00311067318,-0.00159557348,-0.00229877846,-0.000858134171,-0.000419687325,-5.97175794e-05,-0.000271019663,0.000342694145,0.00544412132,0.00129344544,0.00110744002,0.000607280569
0.64,2.23301484e-05,0.000381865426,0.00300199112,-0.00151275391,-0.00226626394,-0.000846107371,-0.00041381512,-5.5640143e-05,-0.00025743852,0.000327207254,0.00529748808,0.00126134376,0.00108591867,0.000596484704
0.641,2.35581893e-05,0.000370684927,0.00289639625,-0.0014320548,-0.00223419525,-0.000834174759,-0.000408059501,-5.17470841e-05,-0.000244225827,0.000312503712,0.0051537548,0.00122990649,0.00106476636,0.000585777698
0.642,2.484328e-05,0.000360018084,0.00279394192,-0.00135347306,-0.00220246191,-0.000822336108,-0.000402313527,-4.7982994e-05,-0.000231424467,0.000298559699,0.00501287853,0.00119916464,0.00104396494,0.000575236874
0.643,2.62358912e-05,0.000349829526,0.00269461768,-0.00127700045,-0.00217101511,-0.0008106177,-0.000396535364,-4.43412802e-05,-0.000219058675,0.000285353777,0.00487483274,0.00116916481,0.00102350527,0.00056492595
0.644,2.77390362e-05,0.000340075313,0.00259840577,-0.00120263855,-0.00213981885,-0.000799004559,-0.000390717179,-4.08416636e-05,-0.000207150283,0.000272817344,0.00473958388,0.00113988818,0.00100337933,0.000554880901
0.645,2.9287698e-05,0.000330745212,0.00250519151,-0.00113035813,-0.00210892985,-0.000787498973,-0.000384931902,-3.75558794e-05,-0.000195692502,0.000260860176,0.00460712507,0.00111130732,0.000983602244,0.000545071645
0.646,3.07612481e-05,0.000321824518,0.00241483669,-0.00106011242,-0.00207842934,-0.00077605766,-0.000379271837,-3.45440291e-05,-0.000184663869,0.000249343102,0.00447745036,0.00108332419,0.000964197011,0.000535402787
0.647,3.20947583e-05,0.000313312008,0.00232721448,-0.000991833174,-0.00204837973,-0.000764677935,-0.000373772748,-3.18106353e-05,-0.000174049496,0.000238199505,0.00435055688,0.00105592102,0.000945186275,0.000525804766
0.648,3.32695717e-05,0.000305177225,0.00224226787,-0.000925476904,-0.00201877622,-0.000753337144,-0.000368414331,-2.93176963e-05,-0.000163845506,0.000227372577,0.00422642106,0.0010290714,0.000926575265,0.000516250302
0.649,3.43489048e-05,0.00029739424,0.00215998472,-0.000861002295,-0.00198956581,-0.000742060401,-0.000363106709,-2.69735422e-05,-0.000154073567,0.000216901672,0.00410500895,0.0010028551,0.000908356396,0.000506787956
0.65,3.54374898e-05,0.000289904401,0.00208042207,-0.000798416344,-0.00196063387,-0.000730856469,-0.000357740372,-2.46950221e-05,-0.000144765852,0.000206818046,0.00398626282,0.000977335013,0.000890501006,0.000497533245
0.651,3.657463e-05,0.000282680622,0.00200355969,-0.000737710132,-0.00193194475,-0.000719748996,-0.000352285055,-2.24770404e-05,-0.000135945693,0.000197132459,0.00387014334,0.000952565661,0.000872999415,0.000488549532
0.652,3.77525422e-05,0.000275688568,0.00192935257,-0.000678879797,-0.00190348777,-0.000708723528,-0.000346759126,-2.03480935e-05,-0.000127607387,0.000187788223,0.00375661568,0.000928520855,0.000855848363,0.000479856899
0.653,3.88766785e-05,0.000268931595,0.00185766039,-0.000621886695,-0.00187534764,-0.000697769554,-0.000341258191,-1.84113088e-05,-0.000119731072,0.000178690725,0.00364567255,0.00090514117,0.000839072684,0.000471377631
0.654,3.98348124e-05,0.000262407805,0.00178832713,-0.000566677688,-0.00184761303,-0.000686845489,-0.000335876053,-1.67272357e-05,-0.00011226022,0.000169717707,0.00353731419,0.00088231782,0.000822704617,0.000462989692
0.655,4.05827032e-05,0.000256117032,0.00172124787,-0.000513193723,-0.0018203251,-0.000675943245,-0.000330622273,-1.52927975e-05,-0.000105182447,0.00016083878,0.00343152784,0.000860035326,0.000806760847,0.000454628406
0.656,4.11368649e-05,0.000250035776,0.00165637316,-0.000461398602,-0.00179346008,-0.000665052062,-0.000325461194,-1.40396998e-05,-9.84726821e-05,0.000152053803,0.00332828316,0.000838298731,0.000791242296,0.000446291244
0.657,4.1590095e-05,0.000244130172,0.00159372961,-0.000411268987,-0.00176693405,-0.000654192522,-0.000320275684,-1.28529096e-05,-9.21701584e-05,0.000143454356,0.00322752458,0.000817212299,0.000776120928,0.000438068792
0.658,4.20419059e-05,0.00023835819,0.00153334901,-0.000362810943,-0.00174065045,-0.000643380029,-0.000314991442,-1.16558977e-05,-8.62823915e-05,0.000135100575,0.00312918708,0.00079685395,0.000761367519,0.000430080089
0.659,4.25127484e-05,0.000232691911,0.00147521045,-0.000316013519,-0.00171458761,-0.000632617265,-0.000309592438,-1.04574126e-05,-8.08351058e-05,0.000127001327,0.00303322226,0.000777253634,0.000746963096,0.000422367062
