r,dnnbi,dne,dni,tbn,ti,te,vfova,cureq,feq,pressure,iota,q,1/D,curvature,shear,eta
0.0,0.9969444,0.9999998,0.9457294,0.8920153,0.9999965,0.9999962,0.3710133,0.0,1.000002,1.0,0.2902977,3.44474,1.000109,0.0,0.0,0.9999863
0.001,0.9969444,0.9999998,0.9457294,0.8920196,0.9999965,0.9999962,0.3710133,-6.716227e-08,1.000002,0.9999975,0.290298,3.444736,1.000108,-0.0006752387,2.339911e-06,1.0
0.002,0.9969197,0.999999,0.9457501,0.8920228,0.9999838,0.9999843,0.3710139,-2.686503e-07,1.000002,0.9999899,0.290299,3.444724,1.000107,-0.001350477,9.780353e-06,1.000041
0.003,0.9968892,0.9999975,0.945784,0.892025,0.9999619,0.9999644,0.3710144,-6.044676e-07,1.000002,0.9999773,0.2903008,3.444703,1.000106,-0.002025716,2.230402e-05,1.000108
0.004,0.9968528,0.9999954,0.945831,0.8920261,0.9999308,0.9999366,0.3710146,-1.07462e-06,1.000002,0.9999596,0.2903033,3.444673,1.000103,-0.002700955,3.989369e-05,1.000201
0.005,0.9968105,0.9999927,0.9458907,0.8920263,0.9998907,0.9999008,0.3710147,-1.679116e-06,1.000002,0.9999368,0.2903066,3.444634,1.0001,-0.003376194,6.25322e-05,1.000321
0.006,0.9967621,0.9999893,0.9459631,0.8920256,0.9998415,0.9998571,0.3710145,-2.417967e-06,1.000002,0.999909,0.2903106,3.444586,1.000096,-0.004051432,9.020248e-05,1.000466
0.007,0.9967076,0.9999853,0.9460479,0.8920241,0.9997833,0.9998055,0.3710142,-3.291185e-06,1.000002,0.9998762,0.2903153,3.44453,1.000092,-0.004726671,0.0001228875,1.000637
0.008,0.996647,0.9999807,0.9461449,0.8920219,0.9997161,0.999746,0.3710137,-4.298786e-06,1.000002,0.9998383,0.2903208,3.444466,1.000087,-0.00540191,0.0001605704,1.000834
0.009,0.9965802,0.9999754,0.946254,0.8920189,0.9996399,0.9996786,0.3710131,-5.440788e-06,1.000002,0.9997954,0.290327,3.444392,1.000081,-0.006077149,0.0002032343,1.001056
0.01,0.9965072,0.9999695,0.9463751,0.8920153,0.9995549,0.9996034,0.3710124,-6.717212e-06,1.000002,0.9997474,0.2903339,3.44431,1.000075,-0.006752388,0.0002508602,1.001303
0.011,0.9964278,0.9999629,0.9465078,0.8920112,0.999461,0.9995204,0.3710115,-8.128079e-06,1.000002,0.9996943,0.2903416,3.444219,1.000068,-0.007427626,0.0003034189,1.001575
0.012,0.996342,0.9999558,0.946652,0.8920065,0.9993583,0.9994296,0.3710105,-9.673414e-06,1.000002,0.9996362,0.2903499,3.44412,1.00006,-0.008102865,0.0003608768,1.001871
0.013,0.9962499,0.9999479,0.9468075,0.8920013,0.9992468,0.9993311,0.3710095,-1.135325e-05,1.000002,0.999573,0.290359,3.444012,1.000052,-0.008778105,0.0004232075,1.002192
0.014,0.9961515,0.9999395,0.9469742,0.8919957,0.9991266,0.9992248,0.3710083,-1.31676e-05,1.000002,0.9995048,0.2903688,3.443896,1.000042,-0.009453344,0.0004903865,1.002536
0.015,0.9960466,0.9999303,0.9471518,0.8919897,0.9989977,0.9991108,0.371007,-1.511652e-05,1.000002,0.9994315,0.2903794,3.443771,1.000033,-0.01012858,0.0005623898,1.002905
0.016,0.9959353,0.9999206,0.9473402,0.8919833,0.9988602,0.998989,0.3710057,-1.720003e-05,1.000002,0.9993532,0.2903906,3.443638,1.000022,-0.01080382,0.0006391931,1.003298
0.017,0.9958176,0.9999102,0.9475391,0.8919767,0.9987141,0.9988596,0.3710043,-1.941817e-05,1.000002,0.9992698,0.2904026,3.443496,1.000011,-0.01147906,0.0007207723,1.003714
0.018,0.9956934,0.9998991,0.9477485,0.8919697,0.9985594,0.9987226,0.3710029,-2.177098e-05,1.000002,0.9991814,0.2904152,3.443346,0.9999992,-0.0121543,0.0008071034,1.004154
0.019,0.9955628,0.9998873,0.947968,0.8919626,0.9983962,0.9985779,0.3710014,-2.42585e-05,1.000002,0.9990879,0.2904286,3.443187,0.9999868,-0.01282954,0.0008981624,1.004616
0.02,0.9954257,0.9998749,0.9481976,0.8919553,0.9982246,0.9984255,0.3709999,-2.688077e-05,1.000002,0.9989894,0.2904427,3.44302,0.9999736,-0.01350478,0.000993947,1.005102
0.021,0.995282,0.9998619,0.948437,0.891948,0.9980445,0.9982656,0.3709984,-2.963785e-05,1.000002,0.9988858,0.2904575,3.442845,0.9999597,-0.01418003,0.00109455,1.005611
0.022,0.9951316,0.9998482,0.948686,0.8919406,0.9978561,0.9980981,0.3709968,-3.252978e-05,1.000003,0.9987772,0.290473,3.442661,0.9999452,-0.01485527,0.001200088,1.006142
0.023,0.9949742,0.9998338,0.9489445,0.8919333,0.9976593,0.9979231,0.3709953,-3.555661e-05,1.000003,0.9986635,0.2904892,3.442469,0.99993,-0.01553051,0.001310595,1.006695
0.024,0.9948096,0.9998188,0.9492123,0.8919263,0.9974541,0.9977406,0.3709939,-3.871839e-05,1.000003,0.9985448,0.2905061,3.442269,0.9999142,-0.01620575,0.001426089,1.00727
0.025,0.9946376,0.9998032,0.9494891,0.8919196,0.9972406,0.9975507,0.3709925,-4.201519e-05,1.000003,0.998421,0.2905237,3.44206,0.9998976,-0.016881,0.001546584,1.007868
0.026,0.9944578,0.999787,0.9497749,0.8919133,0.9970189,0.9973533,0.3709912,-4.544706e-05,1.000003,0.9982921,0.290542,3.441843,0.9998804,-0.01755624,0.001672096,1.008487
0.027,0.9942702,0.9997702,0.9500694,0.8919077,0.9967888,0.9971485,0.37099,-4.901405e-05,1.000003,0.9981582,0.2905611,3.441617,0.9998625,-0.01823149,0.001802641,1.009127
0.028,0.9940744,0.9997528,0.9503725,0.8919027,0.9965505,0.9969363,0.370989,-5.271624e-05,1.000003,0.9980193,0.2905808,3.441383,0.9998439,-0.01890674,0.001938234,1.009789
0.029,0.9938702,0.9997349,0.9506839,0.8918986,0.9963039,0.9967168,0.3709881,-5.65537e-05,1.000003,0.9978753,0.2906013,3.441141,0.9998247,-0.01958198,0.002078891,1.010472
0.03,0.9936574,0.9997163,0.9510035,0.8918953,0.9960491,0.99649,0.3709874,-6.052647e-05,1.000003,0.9977262,0.2906225,3.44089,0.9998048,-0.02025723,0.002224592,1.011175
0.031,0.9934358,0.9996972,0.9513311,0.8918931,0.9957861,0.9962559,0.370987,-6.463465e-05,1.000003,0.9975721,0.2906444,3.440631,0.9997842,-0.02093249,0.002375161,1.011899
0.032,0.9932057,0.9996776,0.9516665,0.8918919,0.9955149,0.9960146,0.3709867,-6.88783e-05,1.000003,0.9974129,0.290667,3.440363,0.9997629,-0.02160774,0.0025304,1.012644
0.033,0.9929676,0.9996573,0.9520095,0.8918915,0.9952356,0.9957661,0.3709866,-7.325749e-05,1.000003,0.9972487,0.2906904,3.440087,0.999741,-0.02228299,0.002690243,1.013409
0.034,0.9927217,0.9996364,0.9523599,0.8918921,0.9949482,0.9955104,0.3709867,-7.777231e-05,1.000003,0.9970794,0.2907144,3.439802,0.9997183,-0.02295825,0.002854663,1.014194
0.035,0.9924684,0.9996149,0.9527175,0.8918933,0.9946526,0.9952475,0.370987,-8.242283e-05,1.000003,0.9969051,0.2907392,3.439509,0.9996951,-0.02363351,0.003023633,1.014998
0.036,0.9922082,0.9995927,0.9530822,0.8918954,0.9943489,0.9949775,0.3709874,-8.720914e-05,1.000003,0.9967258,0.2907647,3.439208,0.9996711,-0.02430877,0.003197126,1.015823
0.037,0.9919413,0.9995698,0.9534536,0.891898,0.9940371,0.9947003,0.370988,-9.213131e-05,1.000003,0.9965413,0.2907908,3.438898,0.9996464,-0.02498404,0.003375113,1.016667
0.038,0.9916682,0.9995462,0.9538316,0.8919013,0.9937172,0.9944161,0.3709887,-9.718945e-05,1.000003,0.9963519,0.2908177,3.43858,0.9996211,-0.02565931,0.003557568,1.01753
0.039,0.9913893,0.9995218,0.9542161,0.8919051,0.9933893,0.9941248,0.3709894,-0.0001023836,1.000003,0.9961573,0.2908453,3.438254,0.9995951,-0.02633458,0.003744463,1.018412
0.04,0.9911049,0.9994967,0.9546068,0.8919093,0.9930534,0.9938264,0.3709903,-0.0001077139,1.000003,0.9959578,0.2908736,3.43792,0.9995684,-0.02700985,0.003935746,1.019314
0.041,0.9908155,0.9994709,0.9550035,0.8919139,0.9927095,0.993521,0.3709913,-0.0001131805,1.000003,0.9957532,0.2909025,3.437578,0.9995411,-0.02768513,0.004131267,1.020234
0.042,0.990522,0.9994442,0.9554059,0.8919186,0.9923575,0.9932086,0.3709923,-0.0001187834,1.000003,0.9955435,0.2909322,3.437227,0.9995131,-0.02836042,0.00433086,1.021173
0.043,0.9902256,0.9994169,0.9558138,0.8919231,0.9919977,0.9928893,0.3709932,-0.0001245227,1.000003,0.9953288,0.2909625,3.436869,0.9994844,-0.0290357,0.004534452,1.02213
0.044,0.9899273,0.9993888,0.9562269,0.891927,0.9916301,0.9925629,0.370994,-0.0001303985,1.000003,0.995109,0.2909935,3.436502,0.999455,-0.029711,0.004741995,1.023104
0.045,0.9896282,0.99936,0.9566449,0.8919302,0.9912546,0.9922295,0.3709947,-0.000136411,1.000003,0.9948842,0.2910252,3.436128,0.999425,-0.03038629,0.00495344,1.024097
0.046,0.9893293,0.9993306,0.9570675,0.8919322,0.9908714,0.9918892,0.3709951,-0.0001425602,1.000003,0.9946543,0.2910576,3.435746,0.9993942,-0.0310616,0.005168738,1.025107
0.047,0.9890317,0.9993006,0.9574944,0.8919329,0.9904806,0.9915419,0.3709952,-0.0001488463,1.000003,0.9944194,0.2910906,3.435356,0.9993628,-0.0317369,0.00538784,1.026134
0.048,0.9887366,0.99927,0.9579254,0.8919318,0.9900821,0.9911877,0.370995,-0.0001552693,1.000003,0.9941794,0.2911243,3.434958,0.9993308,-0.03241222,0.005610697,1.027178
0.049,0.9884449,0.9992387,0.9583603,0.8919287,0.9896761,0.9908266,0.3709944,-0.0001618294,1.000003,0.9939344,0.2911587,3.434553,0.999298,-0.03308754,0.00583726,1.028238
0.05,0.9881577,0.999207,0.9587986,0.8919232,0.9892625,0.9904585,0.3709932,-0.0001685267,1.000003,0.9936843,0.2911937,3.43414,0.9992646,-0.03376287,0.006067444,1.029314
0.051,0.9878757,0.9991746,0.9592402,0.8919153,0.9888415,0.9900835,0.3709916,-0.0001753613,1.000003,0.9934292,0.2912294,3.433719,0.9992305,-0.0344382,0.006301005,1.030407
0.052,0.9875979,0.9991418,0.9596849,0.8919053,0.9884131,0.9897017,0.3709895,-0.0001823333,1.000003,0.9931691,0.2912657,3.433292,0.9991957,-0.03511355,0.006537687,1.031515
0.053,0.9873228,0.9991083,0.9601327,0.8918936,0.9879772,0.989313,0.3709871,-0.0001894428,1.000003,0.9929039,0.2913026,3.432856,0.9991603,-0.0357889,0.006777376,1.032639
0.054,0.987049,0.9990743,0.9605836,0.8918808,0.9875338,0.9889176,0.3709844,-0.0001966901,1.000003,0.9926336,0.2913402,3.432414,0.9991241,-0.03646426,0.007019995,1.033779
0.055,0.9867752,0.9990396,0.9610373,0.8918675,0.987083,0.9885153,0.3709816,-0.0002040751,1.000003,0.9923583,0.2913784,3.431964,0.9990873,-0.03713963,0.007265469,1.034935
0.056,0.9864998,0.9990043,0.9614939,0.8918539,0.9866247,0.9881064,0.3709788,-0.0002115981,1.000003,0.992078,0.2914172,3.431507,0.9990498,-0.03781501,0.007513722,1.036106
0.057,0.9862214,0.9989683,0.9619533,0.8918408,0.9861589,0.9876907,0.3709761,-0.0002192591,1.000003,0.9917926,0.2914566,3.431043,0.9990117,-0.0384904,0.007764676,1.037293
0.058,0.9859386,0.9989317,0.9624154,0.8918286,0.9856856,0.9872684,0.3709735,-0.0002270584,1.000003,0.9915022,0.2914966,3.430572,0.9989729,-0.0391658,0.008018258,1.038495
0.059,0.9856499,0.9988943,0.9628801,0.8918178,0.9852048,0.9868395,0.3709713,-0.0002349959,1.000004,0.9912067,0.2915372,3.430094,0.9989334,-0.03984121,0.008274389,1.039713
0.06,0.985354,0.9988562,0.9633473,0.8918088,0.9847165,0.9864039,0.3709694,-0.000243072,1.000004,0.9909062,0.2915783,3.42961,0.9988932,-0.04051664,0.008532948,1.040946
0.061,0.9850502,0.9988173,0.9638169,0.8918021,0.9842207,0.9859619,0.370968,-0.0002512866,1.000004,0.9906007,0.2916201,3.429119,0.9988523,-0.04119208,0.008793621,1.042195
0.062,0.9847408,0.9987778,0.9642886,0.8917967,0.9837175,0.9855133,0.3709669,-0.0002596401,1.000004,0.9902901,0.2916624,3.428621,0.9988108,-0.04186753,0.009056081,1.043458
0.063,0.9844288,0.9987374,0.9647619,0.891792,0.9832068,0.9850582,0.3709659,-0.0002681324,1.000004,0.9899745,0.2917053,3.428117,0.9987686,-0.042543,0.009320178,1.044736
0.064,0.9841174,0.9986964,0.9652365,0.8917868,0.9826889,0.9845966,0.3709649,-0.0002767638,1.000004,0.9896538,0.2917487,3.427607,0.9987257,-0.04321848,0.009585805,1.046028
0.065,0.9838095,0.9986546,0.9657118,0.8917804,0.9821636,0.9841286,0.3709635,-0.0002855344,1.000004,0.9893281,0.2917927,3.427091,0.9986822,-0.04389397,0.00985286,1.047334
0.066,0.9835084,0.9986121,0.9661875,0.8917717,0.9816312,0.9836541,0.3709617,-0.0002944444,1.000004,0.9889974,0.2918372,3.426568,0.9986379,-0.04456949,0.01012124,1.048652
0.067,0.9832171,0.998569,0.9666632,0.8917598,0.9810915,0.9831732,0.3709592,-0.0003034938,1.000004,0.9886616,0.2918822,3.42604,0.998593,-0.04524502,0.01039083,1.049984
0.068,0.9829386,0.9985251,0.9671384,0.8917438,0.9805448,0.982686,0.3709559,-0.000312683,1.000004,0.9883208,0.2919277,3.425505,0.9985474,-0.04592056,0.01066154,1.051328
0.069,0.982676,0.9984805,0.9676128,0.8917228,0.979991,0.9821923,0.3709515,-0.000322012,1.000004,0.987975,0.2919737,3.424965,0.9985012,-0.04659613,0.01093326,1.052683
0.07,0.9824325,0.9984353,0.9680859,0.8916958,0.9794303,0.9816924,0.3709459,-0.000331481,1.000004,0.9876242,0.2920203,3.42442,0.9984542,-0.04727172,0.01120553,1.05405
0.071,0.98221,0.9983894,0.9685573,0.8916623,0.9788626,0.9811861,0.370939,-0.0003410901,1.000004,0.9872683,0.2920672,3.423869,0.9984066,-0.04794732,0.01147649,1.055429
0.072,0.9820063,0.9983428,0.9690271,0.891623,0.978288,0.9806735,0.3709308,-0.0003508396,1.000004,0.9869073,0.2921147,3.423313,0.9983583,-0.04862295,0.01174416,1.056818
0.073,0.9818181,0.9982956,0.9694953,0.8915789,0.9777064,0.9801547,0.3709216,-0.0003607296,1.000004,0.9865414,0.2921625,3.422752,0.9983094,-0.0492986,0.01200792,1.058218
0.074,0.9816421,0.9982477,0.969962,0.8915312,0.9771181,0.9796295,0.3709117,-0.0003707603,1.000004,0.9861704,0.2922108,3.422187,0.9982598,-0.04997428,0.01226747,1.05963
0.075,0.9814751,0.9981992,0.9704272,0.8914809,0.9765228,0.9790981,0.3709012,-0.0003809319,1.000004,0.9857944,0.2922594,3.421618,0.9982094,-0.05064998,0.01252253,1.061053
0.076,0.9813137,0.99815,0.970891,0.8914291,0.9759207,0.9785604,0.3708904,-0.0003912444,1.000004,0.9854134,0.2923084,3.421045,0.9981585,-0.05132571,0.01277281,1.062487
0.077,0.9811547,0.9981002,0.9713535,0.8913768,0.9753117,0.9780165,0.3708796,-0.0004016982,1.000004,0.9850274,0.2923577,3.420468,0.9981068,-0.05200146,0.01301803,1.063933
0.078,0.9809948,0.9980499,0.9718146,0.8913253,0.9746959,0.9774664,0.3708688,-0.0004122933,1.000004,0.9846364,0.2924072,3.419888,0.9980544,-0.05267725,0.0132579,1.065391
0.079,0.9808307,0.9979988,0.9722745,0.8912754,0.9740733,0.97691,0.3708585,-0.0004230301,1.000004,0.9842403,0.2924571,3.419305,0.9980014,-0.05335306,0.01349213,1.06686
0.08,0.9806591,0.9979472,0.9727333,0.8912284,0.9734439,0.9763475,0.3708487,-0.0004339086,1.000004,0.9838392,0.2925071,3.41872,0.9979477,-0.05402891,0.01372114,1.068342
0.081,0.9804779,0.997895,0.9731908,0.8911848,0.9728077,0.9757787,0.3708396,-0.000444929,1.000004,0.9834331,0.2925574,3.418133,0.9978934,-0.05470478,0.01394825,1.069835
0.082,0.9802901,0.9978422,0.9736467,0.8911439,0.9721648,0.9752038,0.3708311,-0.0004560916,1.000004,0.9830221,0.2926079,3.417543,0.9978383,-0.05538069,0.01417695,1.071339
0.083,0.9800997,0.9977888,0.9741005,0.8911043,0.9715151,0.9746227,0.3708229,-0.0004673966,1.000004,0.982606,0.2926586,3.416951,0.9977826,-0.05605664,0.01440799,1.072855
0.084,0.9799109,0.9977347,0.9745516,0.891065,0.9708588,0.9740356,0.3708147,-0.000478844,1.000004,0.9821849,0.2927095,3.416356,0.9977262,-0.05673262,0.0146414,1.07438
0.085,0.9797277,0.9976799,0.9749997,0.8910245,0.9701958,0.9734424,0.3708063,-0.0004904342,1.000004,0.9817588,0.2927606,3.41576,0.9976691,-0.05740864,0.01487722,1.075916
0.086,0.9795542,0.9976244,0.9754441,0.8909817,0.9695262,0.9728432,0.3707974,-0.0005021674,1.000004,0.9813277,0.292812,3.415161,0.9976114,-0.0580847,0.01511549,1.077461
0.087,0.9793945,0.9975682,0.9758844,0.8909353,0.96885,0.972238,0.3707877,-0.0005140436,1.000004,0.9808916,0.2928636,3.414559,0.997553,-0.0587608,0.01535623,1.079015
0.088,0.9792527,0.9975113,0.9763201,0.8908841,0.9681673,0.9716269,0.3707771,-0.0005260633,1.000003,0.9804505,0.2929154,3.413955,0.9974939,-0.05943694,0.01559949,1.080577
0.089,0.979133,0.9974536,0.9767507,0.8908269,0.9674781,0.9710099,0.3707651,-0.0005382264,1.000003,0.9800044,0.2929674,3.413349,0.9974341,-0.06011312,0.0158453,1.082147
0.09,0.9790394,0.9973952,0.9771757,0.8907623,0.9667824,0.970387,0.3707517,-0.0005505333,1.000003,0.9795534,0.2930197,3.41274,0.9973737,-0.06078935,0.01609478,1.083723
0.091,0.9789747,0.9973359,0.9775947,0.8906896,0.9660802,0.9697583,0.3707366,-0.0005629842,1.000003,0.9790974,0.2930722,3.412128,0.9973125,-0.06146562,0.01635348,1.085307
0.092,0.978936,0.9972759,0.9780079,0.8906097,0.9653716,0.9691237,0.3707199,-0.0005755793,1.000003,0.9786364,0.293125,3.411514,0.9972507,-0.06214194,0.01662719,1.086898
0.093,0.9789193,0.9972152,0.9784156,0.8905237,0.9646566,0.9684834,0.370702,-0.0005883188,1.000003,0.9781704,0.2931782,3.410895,0.9971882,-0.06281831,0.01691748,1.088496
0.094,0.9789204,0.9971536,0.9788182,0.890433,0.9639353,0.9678373,0.3706832,-0.0006012029,1.000003,0.9776994,0.2932317,3.410273,0.9971251,-0.06349474,0.01722483,1.090102
0.095,0.9789352,0.9970914,0.979216,0.8903387,0.9632077,0.9671854,0.3706635,-0.0006142319,1.000003,0.9772235,0.2932856,3.409645,0.9970613,-0.06417121,0.01754971,1.091715
0.096,0.9789596,0.9970285,0.9796092,0.8902423,0.9624737,0.9665278,0.3706435,-0.0006274059,1.000003,0.9767426,0.29334,3.409013,0.9969967,-0.06484774,0.01789261,1.093338
0.097,0.9789894,0.9969648,0.9799983,0.8901449,0.9617335,0.9658645,0.3706232,-0.0006407253,1.000003,0.9762568,0.293395,3.408375,0.9969316,-0.06552433,0.01825401,1.094969
0.098,0.9790205,0.9969005,0.9803835,0.8900478,0.9609871,0.9651955,0.370603,-0.0006541901,1.000003,0.975766,0.2934505,3.40773,0.9968657,-0.06620098,0.01863438,1.096609
0.099,0.9790488,0.9968355,0.9807651,0.8899522,0.9602345,0.9645208,0.3705831,-0.0006678008,1.000002,0.9752703,0.2935066,3.407079,0.9967992,-0.06687768,0.01903423,1.098259
0.1,0.9790702,0.9967699,0.9811435,0.8898595,0.9594757,0.9638405,0.3705638,-0.0006815574,1.000002,0.9747696,0.2935633,3.40642,0.9967319,-0.06755445,0.01945507,1.099918
0.101,0.9790817,0.9967036,0.9815188,0.8897705,0.9587107,0.9631546,0.3705452,-0.0006954602,1.000002,0.974264,0.2936208,3.405753,0.996664,-0.06823127,0.01990268,1.101588
0.102,0.979086,0.9966367,0.981891,0.8896843,0.9579397,0.962463,0.3705273,-0.0007095095,1.000002,0.9737534,0.2936791,3.405078,0.9965955,-0.06890815,0.02038308,1.103268
0.103,0.9790868,0.9965692,0.9822597,0.8895999,0.9571626,0.9617659,0.3705097,-0.0007237056,1.000002,0.9732379,0.2937382,3.404392,0.9965262,-0.06958507,0.02089818,1.104957
0.104,0.979088,0.996501,0.9826246,0.8895159,0.9563793,0.9610632,0.3704922,-0.0007380485,1.000002,0.9727175,0.2937982,3.403696,0.9964563,-0.07026206,0.02144885,1.106656
0.105,0.9790934,0.9964321,0.9829856,0.8894313,0.9555901,0.960355,0.3704746,-0.0007525387,1.000001,0.9721922,0.2938594,3.402988,0.9963857,-0.07093909,0.02203597,1.108364
0.106,0.9791067,0.9963626,0.9833422,0.8893447,0.9547948,0.9596412,0.3704566,-0.0007671763,1.000001,0.9716619,0.2939216,3.402268,0.9963144,-0.07161618,0.02266042,1.11008
0.107,0.9791318,0.9962924,0.9836942,0.889255,0.9539935,0.958922,0.3704379,-0.0007819616,1.000001,0.9711267,0.293985,3.401534,0.9962425,-0.07229333,0.02332308,1.111806
0.108,0.9791726,0.9962214,0.9840414,0.889161,0.9531862,0.9581974,0.3704183,-0.0007968949,1.000001,0.9705866,0.2940497,3.400785,0.9961698,-0.07297054,0.02402484,1.113539
0.109,0.9792328,0.9961498,0.9843835,0.8890615,0.952373,0.9574673,0.3703976,-0.0008119764,1.000001,0.9700415,0.2941158,3.400021,0.9960965,-0.07364781,0.02476658,1.115281
0.11,0.9793162,0.9960775,0.9847202,0.8889553,0.9515539,0.9567317,0.3703755,-0.0008272063,1.0,0.9694915,0.2941834,3.39924,0.9960225,-0.07432513,0.02554974,1.11703
0.111,0.9794254,0.9960045,0.9850512,0.8888416,0.9507288,0.9559908,0.3703518,-0.000842585,1.0,0.9689366,0.2942525,3.398442,0.9959479,-0.07500252,0.02637796,1.118787
0.112,0.9795579,0.9959307,0.9853769,0.8887211,0.9498978,0.9552446,0.3703267,-0.0008581126,1.0,0.9683768,0.2943233,3.397625,0.9958725,-0.07567997,0.02725501,1.120552
0.113,0.9797099,0.9958562,0.9856975,0.888595,0.949061,0.954493,0.3703004,-0.0008737896,0.9999997,0.9678121,0.2943958,3.396788,0.9957965,-0.07635749,0.02818251,1.122324
0.114,0.9798776,0.995781,0.9860132,0.8884645,0.9482184,0.9537361,0.3702732,-0.000889616,0.9999995,0.9672425,0.2944701,3.39593,0.9957198,-0.07703507,0.02916155,1.124106
0.115,0.9800573,0.9957051,0.9863244,0.8883307,0.94737,0.9529739,0.3702453,-0.0009055922,0.9999992,0.9666679,0.2945464,3.395051,0.9956425,-0.07771273,0.03019322,1.125896
0.116,0.9802451,0.9956285,0.9866313,0.8881946,0.9465158,0.9522064,0.370217,-0.0009217185,0.999999,0.9660885,0.2946248,3.394148,0.9955644,-0.07839045,0.03127862,1.127695
0.117,0.9804373,0.9955512,0.9869343,0.8880576,0.9456558,0.9514337,0.3701884,-0.0009379951,0.9999988,0.9655041,0.2947053,3.39322,0.9954857,-0.07906824,0.03241885,1.129503
0.118,0.9806301,0.9954731,0.9872336,0.8879208,0.9447902,0.9506558,0.3701599,-0.0009544223,0.9999985,0.9649148,0.2947881,3.392267,0.9954063,-0.0797461,0.03361501,1.131321
0.119,0.9808198,0.9953944,0.9875295,0.8877852,0.9439189,0.9498726,0.3701316,-0.0009710004,0.9999983,0.9643207,0.2948732,3.391288,0.9953262,-0.08042403,0.03486822,1.13315
0.12,0.9810025,0.995315,0.9878222,0.8876521,0.9430419,0.9490843,0.3701039,-0.0009877297,0.999998,0.9637216,0.2949609,3.39028,0.9952454,-0.08110204,0.0361733,1.134989
0.121,0.9811756,0.9952348,0.9881121,0.8875222,0.9421593,0.9482909,0.3700768,-0.001004611,0.9999978,0.9631176,0.2950511,3.389244,0.995164,-0.08178013,0.03749946,1.136839
0.122,0.9813412,0.995154,0.9883989,0.8873949,0.9412711,0.9474923,0.3700502,-0.001021643,0.9999976,0.9625088,0.2951438,3.388179,0.9950819,-0.08245829,0.03881485,1.138699
0.123,0.9815024,0.9950725,0.9886825,0.8872691,0.9403774,0.9466886,0.370024,-0.001038828,0.9999973,0.961895,0.2952389,3.387088,0.9949991,-0.08313652,0.04011231,1.14057
0.124,0.9816624,0.9949902,0.9889625,0.887144,0.9394782,0.9458799,0.3699979,-0.001056164,0.9999971,0.9612763,0.2953363,3.38597,0.9949156,-0.08381481,0.04139099,1.142451
0.125,0.9818244,0.9949073,0.9892387,0.8870184,0.9385736,0.945066,0.3699717,-0.001073654,0.9999969,0.9606528,0.295436,3.384827,0.9948314,-0.08449313,0.04265002,1.144342
0.126,0.9819916,0.9948237,0.9895111,0.8868914,0.9376635,0.9442472,0.3699453,-0.001091296,0.9999967,0.9600243,0.2955379,3.38366,0.9947466,-0.0851715,0.04388853,1.146243
0.127,0.9821672,0.9947394,0.9897792,0.8867619,0.936748,0.9434233,0.3699183,-0.001109092,0.9999965,0.959391,0.2956419,3.38247,0.9946611,-0.0858499,0.04510566,1.148153
0.128,0.9823543,0.9946544,0.9900428,0.886629,0.9358272,0.9425945,0.3698905,-0.001127041,0.9999963,0.9587528,0.2957479,3.381258,0.9945749,-0.08652835,0.04630053,1.150072
0.129,0.9825561,0.9945687,0.9903019,0.8864916,0.9349012,0.9417607,0.3698619,-0.001145144,0.9999961,0.9581097,0.2958559,3.380024,0.994488,-0.08720683,0.04747226,1.152
0.13,0.9827759,0.9944823,0.990556,0.8863488,0.9339698,0.940922,0.3698321,-0.001163401,0.9999959,0.9574618,0.2959657,3.37877,0.9944005,-0.08788536,0.04861858,1.153937
0.131,0.9830158,0.9943952,0.9908051,0.8861998,0.9330333,0.9400783,0.369801,-0.001181813,0.9999957,0.956809,0.2960773,3.377497,0.9943123,-0.08856392,0.04973163,1.155883
0.132,0.9832739,0.9943074,0.9910494,0.8860452,0.9320915,0.9392297,0.3697687,-0.001200379,0.9999955,0.9561513,0.2961905,3.376206,0.9942234,-0.08924252,0.05080331,1.157837
0.133,0.9835473,0.9942189,0.9912889,0.8858859,0.9311446,0.9383763,0.3697355,-0.0012191,0.9999953,0.9554888,0.2963053,3.374898,0.9941338,-0.08992117,0.05183093,1.1598
0.134,0.9838333,0.9941297,0.991524,0.8857227,0.9301925,0.9375181,0.3697014,-0.001237977,0.9999951,0.9548214,0.2964214,3.373575,0.9940435,-0.09059984,0.0528132,1.161773
0.135,0.9841289,0.9940398,0.9917549,0.8855565,0.9292352,0.936655,0.3696667,-0.001257009,0.9999948,0.9541492,0.2965389,3.372239,0.9939526,-0.09127856,0.0537488,1.163755
0.136,0.9844313,0.9939492,0.9919817,0.8853881,0.9282729,0.9357871,0.3696316,-0.001276198,0.9999946,0.9534721,0.2966576,3.37089,0.993861,-0.09195731,0.05463641,1.165747
0.137,0.9847376,0.9938578,0.9922047,0.8852185,0.9273054,0.9349145,0.3695962,-0.001295543,0.9999944,0.9527902,0.2967773,3.36953,0.9937687,-0.0926361,0.05547471,1.16775
0.138,0.9850449,0.9937658,0.9924242,0.8850485,0.9263329,0.9340372,0.3695607,-0.001315044,0.9999941,0.9521035,0.2968979,3.368161,0.9936757,-0.09331492,0.05626238,1.169762
0.139,0.9853505,0.993673,0.9926402,0.8848789,0.9253553,0.9331551,0.3695253,-0.001334702,0.9999938,0.951412,0.2970194,3.366784,0.993582,-0.09399378,0.05699809,1.171786
