r,dnnbi(m^-3),dne(m^-3),dni(m^-3),tbn(keV),ti(keV),te(keV),vzt_eq(m/s),vth_eq(m/s),vthermalep(m/s),etann(MKS)
0.0,1.9451e+18,3.27852e+19,2.49076e+19,63927.71,1999.54,1689.46,0.01065334,0.0,2474900.0,0.9999863
0.001,1.945063e+18,3.278519e+19,2.490779e+19,63927.71,1999.533,1689.454,0.01065334,0.0,2474900.0,1.0
0.002,1.945015e+18,3.278517e+19,2.490834e+19,63927.94,1999.508,1689.433,0.01065269,0.0,2474905.0,1.000041
0.003,1.944955e+18,3.278512e+19,2.490923e+19,63928.09,1999.464,1689.4,0.01065162,0.0,2474908.0,1.000108
0.004,1.944884e+18,3.278505e+19,2.491047e+19,63928.17,1999.402,1689.353,0.01065013,0.0,2474909.0,1.000201
0.005,1.944802e+18,3.278496e+19,2.491204e+19,63928.19,1999.321,1689.292,0.01064823,0.0,2474910.0,1.000321
0.006,1.944707e+18,3.278485e+19,2.491395e+19,63928.14,1999.223,1689.219,0.01064592,0.0,2474909.0,1.000466
0.007,1.944601e+18,3.278472e+19,2.491618e+19,63928.03,1999.107,1689.131,0.01064321,0.0,2474906.0,1.000637
0.008,1.944483e+18,3.278457e+19,2.491874e+19,63927.87,1998.972,1689.031,0.0106401,0.0,2474903.0,1.000834
0.009,1.944353e+18,3.278439e+19,2.492161e+19,63927.66,1998.82,1688.917,0.01063659,0.0,2474899.0,1.001056
0.01,1.94421e+18,3.27842e+19,2.49248e+19,63927.4,1998.65,1688.79,0.0106327,0.0,2474894.0,1.001303
0.011,1.944055e+18,3.278399e+19,2.49283e+19,63927.1,1998.462,1688.65,0.01062842,0.0,2474889.0,1.001575
0.012,1.943888e+18,3.278375e+19,2.493209e+19,63926.76,1998.257,1688.496,0.01062376,0.0,2474882.0,1.001871
0.013,1.943708e+18,3.278349e+19,2.493619e+19,63926.39,1998.034,1688.33,0.01061873,0.0,2474875.0,1.002192
0.014,1.943516e+18,3.278322e+19,2.494058e+19,63925.99,1997.794,1688.15,0.01061333,0.0,2474867.0,1.002536
0.015,1.943312e+18,3.278292e+19,2.494526e+19,63925.56,1997.536,1687.958,0.01060757,0.0,2474859.0,1.002905
0.016,1.943094e+18,3.27826e+19,2.495022e+19,63925.1,1997.261,1687.752,0.01060144,0.0,2474850.0,1.003298
0.017,1.942865e+18,3.278225e+19,2.495546e+19,63924.63,1996.969,1687.533,0.01059496,0.0,2474841.0,1.003714
0.018,1.942622e+18,3.278189e+19,2.496097e+19,63924.13,1996.659,1687.302,0.01058813,0.0,2474831.0,1.004154
0.019,1.942368e+18,3.278151e+19,2.496675e+19,63923.62,1996.333,1687.057,0.01058096,0.0,2474821.0,1.004616
0.02,1.9421e+18,3.27811e+19,2.49728e+19,63923.1,1995.99,1686.8,0.01057344,0.0,2474811.0,1.005102
0.021,1.94182e+18,3.278067e+19,2.497911e+19,63922.57,1995.63,1686.53,0.01056559,0.0,2474801.0,1.005611
0.022,1.941526e+18,3.278022e+19,2.498566e+19,63922.04,1995.253,1686.247,0.01055741,0.0,2474791.0,1.006142
0.023,1.941219e+18,3.277975e+19,2.499247e+19,63921.52,1994.86,1685.951,0.01054891,0.0,2474780.0,1.006695
0.024,1.940898e+18,3.277926e+19,2.499952e+19,63921.02,1994.449,1685.643,0.01054008,0.0,2474771.0,1.00727
0.025,1.940562e+18,3.277875e+19,2.500682e+19,63920.54,1994.023,1685.322,0.01053094,0.0,2474761.0,1.007868
0.026,1.940212e+18,3.277822e+19,2.501434e+19,63920.09,1993.579,1684.988,0.01052149,0.0,2474753.0,1.008487
0.027,1.939846e+18,3.277767e+19,2.50221e+19,63919.68,1993.119,1684.642,0.01051173,0.0,2474745.0,1.009127
0.028,1.939464e+18,3.27771e+19,2.503008e+19,63919.33,1992.642,1684.284,0.01050167,0.0,2474738.0,1.009789
0.029,1.939065e+18,3.277651e+19,2.503828e+19,63919.03,1992.149,1683.913,0.01049132,0.0,2474732.0,1.010472
0.03,1.93865e+18,3.27759e+19,2.50467e+19,63918.8,1991.64,1683.53,0.01048067,0.0,2474728.0,1.011175
0.031,1.938218e+18,3.277527e+19,2.505533e+19,63918.64,1991.114,1683.135,0.01046974,0.0,2474725.0,1.011899
0.032,1.937769e+18,3.277463e+19,2.506416e+19,63918.55,1990.572,1682.727,0.01045853,0.0,2474723.0,1.012644
0.033,1.937304e+18,3.277397e+19,2.50732e+19,63918.53,1990.013,1682.307,0.01044705,0.0,2474723.0,1.013409
0.034,1.936824e+18,3.277328e+19,2.508242e+19,63918.56,1989.439,1681.875,0.01043529,0.0,2474723.0,1.014194
0.035,1.93633e+18,3.277257e+19,2.509184e+19,63918.66,1988.848,1681.431,0.01042326,0.0,2474725.0,1.014998
0.036,1.935823e+18,3.277185e+19,2.510145e+19,63918.8,1988.24,1680.975,0.01041098,0.0,2474728.0,1.015823
0.037,1.935302e+18,3.27711e+19,2.511123e+19,63918.99,1987.617,1680.506,0.01039844,0.0,2474732.0,1.016667
0.038,1.934769e+18,3.277032e+19,2.512119e+19,63919.23,1986.977,1680.026,0.01038564,0.0,2474736.0,1.01753
0.039,1.934225e+18,3.276952e+19,2.513131e+19,63919.5,1986.322,1679.534,0.01037261,0.0,2474741.0,1.018412
0.04,1.93367e+18,3.27687e+19,2.51416e+19,63919.8,1985.65,1679.03,0.01035932,0.0,2474747.0,1.019314
0.041,1.933105e+18,3.276785e+19,2.515205e+19,63920.13,1984.962,1678.514,0.01034581,0.0,2474754.0,1.020234
0.042,1.932533e+18,3.276698e+19,2.516265e+19,63920.47,1984.259,1677.986,0.01033206,0.0,2474760.0,1.021173
0.043,1.931955e+18,3.276608e+19,2.517339e+19,63920.79,1983.539,1677.447,0.01031808,0.0,2474766.0,1.02213
0.044,1.931373e+18,3.276516e+19,2.518427e+19,63921.07,1982.804,1676.895,0.01030388,0.0,2474772.0,1.023104
0.045,1.930789e+18,3.276422e+19,2.519528e+19,63921.3,1982.053,1676.332,0.01028947,0.0,2474776.0,1.024097
0.046,1.930206e+18,3.276326e+19,2.520641e+19,63921.44,1981.287,1675.757,0.01027484,0.0,2474779.0,1.025107
0.047,1.929625e+18,3.276227e+19,2.521765e+19,63921.49,1980.506,1675.17,0.01026001,0.0,2474780.0,1.026134
0.048,1.929049e+18,3.276127e+19,2.5229e+19,63921.41,1979.709,1674.572,0.01024497,0.0,2474778.0,1.027178
0.049,1.92848e+18,3.276024e+19,2.524046e+19,63921.19,1978.897,1673.962,0.01022973,0.0,2474774.0,1.028238
0.05,1.92792e+18,3.27592e+19,2.5252e+19,63920.8,1978.07,1673.34,0.01021431,0.0,2474767.0,1.029314
0.051,1.92737e+18,3.275814e+19,2.526363e+19,63920.23,1977.228,1672.707,0.01019869,0.0,2474756.0,1.030407
0.052,1.926828e+18,3.275706e+19,2.527534e+19,63919.51,1976.372,1672.061,0.01018289,0.0,2474742.0,1.031515
0.053,1.926291e+18,3.275597e+19,2.528714e+19,63918.68,1975.5,1671.405,0.01016692,0.0,2474725.0,1.032639
0.054,1.925757e+18,3.275485e+19,2.529901e+19,63917.76,1974.613,1670.737,0.01015077,0.0,2474708.0,1.033779
0.055,1.925223e+18,3.275371e+19,2.531096e+19,63916.8,1973.712,1670.057,0.01013446,0.0,2474689.0,1.034935
0.056,1.924685e+18,3.275256e+19,2.532299e+19,63915.83,1972.795,1669.366,0.01011798,0.0,2474670.0,1.036106
0.057,1.924142e+18,3.275138e+19,2.533509e+19,63914.89,1971.864,1668.664,0.01010134,0.0,2474652.0,1.037293
0.058,1.92359e+18,3.275017e+19,2.534726e+19,63914.02,1970.918,1667.95,0.01008455,0.0,2474635.0,1.038495
0.059,1.923027e+18,3.274895e+19,2.535949e+19,63913.24,1969.956,1667.226,0.01006761,0.0,2474620.0,1.039713
0.06,1.92245e+18,3.27477e+19,2.53718e+19,63912.6,1968.98,1666.49,0.01005053,0.0,2474608.0,1.040946
0.061,1.921857e+18,3.274643e+19,2.538417e+19,63912.11,1967.989,1665.743,0.01003331,0.0,2474598.0,1.042195
0.062,1.921254e+18,3.274513e+19,2.539659e+19,63911.73,1966.982,1664.985,0.01001595,0.0,2474591.0,1.043458
0.063,1.920645e+18,3.274381e+19,2.540906e+19,63911.39,1965.961,1664.216,0.009998472,0.0,2474584.0,1.044736
0.064,1.920037e+18,3.274246e+19,2.542156e+19,63911.02,1964.926,1663.437,0.009980866,0.0,2474577.0,1.046028
0.065,1.919437e+18,3.274109e+19,2.543407e+19,63910.56,1963.875,1662.646,0.009963141,0.0,2474568.0,1.047334
0.066,1.918849e+18,3.27397e+19,2.54466e+19,63909.94,1962.811,1661.844,0.009945303,0.0,2474556.0,1.048652
0.067,1.918281e+18,3.273828e+19,2.545913e+19,63909.08,1961.732,1661.032,0.009927356,0.0,2474540.0,1.049984
0.068,1.917737e+18,3.273684e+19,2.547165e+19,63907.94,1960.639,1660.209,0.009909306,0.0,2474518.0,1.051328
0.069,1.917225e+18,3.273538e+19,2.548414e+19,63906.43,1959.531,1659.375,0.009891156,0.0,2474488.0,1.052683
0.07,1.91675e+18,3.27339e+19,2.54966e+19,63904.5,1958.41,1658.53,0.009872914,0.0,2474451.0,1.05405
0.071,1.916316e+18,3.27324e+19,2.550902e+19,63902.1,1957.275,1657.675,0.009854582,0.0,2474404.0,1.055429
0.072,1.915918e+18,3.273087e+19,2.552139e+19,63899.28,1956.126,1656.809,0.009836167,0.0,2474350.0,1.056818
0.073,1.915551e+18,3.272932e+19,2.553372e+19,63896.12,1954.963,1655.932,0.009817672,0.0,2474289.0,1.058218
0.074,1.915208e+18,3.272775e+19,2.554601e+19,63892.7,1953.787,1655.045,0.009799102,0.0,2474223.0,1.05963
0.075,1.914882e+18,3.272616e+19,2.555827e+19,63889.1,1952.596,1654.147,0.009780463,0.0,2474153.0,1.061053
0.076,1.914567e+18,3.272455e+19,2.557048e+19,63885.38,1951.392,1653.239,0.009761759,0.0,2474081.0,1.062487
0.077,1.914257e+18,3.272292e+19,2.558266e+19,63881.64,1950.175,1652.32,0.009742995,0.0,2474008.0,1.063933
0.078,1.913945e+18,3.272126e+19,2.559481e+19,63877.94,1948.943,1651.39,0.009724174,0.0,2473937.0,1.065391
0.079,1.913625e+18,3.271959e+19,2.560692e+19,63874.37,1947.699,1650.45,0.009705304,0.0,2473868.0,1.06686
0.08,1.91329e+18,3.27179e+19,2.5619e+19,63871.0,1946.44,1649.5,0.009686386,0.0,2473802.0,1.068342
0.081,1.912937e+18,3.271619e+19,2.563105e+19,63867.88,1945.168,1648.539,0.009667428,0.0,2473742.0,1.069835
0.082,1.91257e+18,3.271446e+19,2.564306e+19,63864.95,1943.882,1647.568,0.009648434,0.0,2473685.0,1.071339
0.083,1.912199e+18,3.27127e+19,2.565501e+19,63862.11,1942.583,1646.586,0.009629409,0.0,2473630.0,1.072855
0.084,1.91183e+18,3.271093e+19,2.566689e+19,63859.29,1941.271,1645.594,0.009610359,0.0,2473576.0,1.07438
0.085,1.911473e+18,3.270913e+19,2.567869e+19,63856.39,1939.945,1644.592,0.009591289,0.0,2473519.0,1.075916
0.086,1.911134e+18,3.270732e+19,2.56904e+19,63853.32,1938.606,1643.58,0.009572206,0.0,2473460.0,1.077461
0.087,1.910823e+18,3.270547e+19,2.570199e+19,63850.0,1937.254,1642.557,0.009553113,0.0,2473396.0,1.079015
0.088,1.910546e+18,3.270361e+19,2.571347e+19,63846.33,1935.889,1641.525,0.009534018,0.0,2473325.0,1.080577
0.089,1.910313e+18,3.270172e+19,2.572481e+19,63842.23,1934.511,1640.482,0.009514925,0.0,2473245.0,1.082147
0.09,1.91013e+18,3.26998e+19,2.5736e+19,63837.6,1933.12,1639.43,0.009495839,0.0,2473155.0,1.083723
0.091,1.910004e+18,3.269786e+19,2.574704e+19,63832.39,1931.716,1638.368,0.009476766,0.0,2473055.0,1.085307
0.092,1.909928e+18,3.269589e+19,2.575792e+19,63826.66,1930.299,1637.296,0.009457709,0.0,2472944.0,1.086898
0.093,1.909896e+18,3.26939e+19,2.576866e+19,63820.5,1928.87,1636.214,0.00943867,0.0,2472824.0,1.088496
0.094,1.909898e+18,3.269188e+19,2.577926e+19,63814.0,1927.427,1635.122,0.009419652,0.0,2472698.0,1.090102
0.095,1.909927e+18,3.268984e+19,2.578974e+19,63807.24,1925.972,1634.021,0.009400658,0.0,2472567.0,1.091715
0.096,1.909974e+18,3.268778e+19,2.580009e+19,63800.33,1924.505,1632.91,0.00938169,0.0,2472433.0,1.093338
0.097,1.910033e+18,3.268569e+19,2.581034e+19,63793.35,1923.025,1631.789,0.009362751,0.0,2472298.0,1.094969
0.098,1.910093e+18,3.268358e+19,2.582048e+19,63786.39,1921.532,1630.659,0.009343843,0.0,2472163.0,1.096609
0.099,1.910148e+18,3.268145e+19,2.583054e+19,63779.54,1920.027,1629.519,0.009324969,0.0,2472031.0,1.098259
0.1,1.91019e+18,3.26793e+19,2.58405e+19,63772.9,1918.51,1628.37,0.009306131,0.0,2471902.0,1.099918
0.101,1.910213e+18,3.267713e+19,2.585039e+19,63766.52,1916.98,1627.211,0.009287332,0.0,2471778.0,1.101588
0.102,1.910221e+18,3.267494e+19,2.586019e+19,63760.35,1915.439,1626.043,0.009268572,0.0,2471659.0,1.103268
0.103,1.910223e+18,3.267272e+19,2.58699e+19,63754.29,1913.885,1624.865,0.009249849,0.0,2471541.0,1.104957
0.104,1.910225e+18,3.267048e+19,2.587951e+19,63748.28,1912.319,1623.678,0.009231165,0.0,2471425.0,1.106656
0.105,1.910235e+18,3.266823e+19,2.588902e+19,63742.21,1910.741,1622.481,0.009212517,0.0,2471307.0,1.108364
0.106,1.910261e+18,3.266595e+19,2.589841e+19,63736.0,1909.15,1621.275,0.009193905,0.0,2471187.0,1.11008
0.107,1.91031e+18,3.266364e+19,2.590768e+19,63729.58,1907.548,1620.06,0.00917533,0.0,2471062.0,1.111806
0.108,1.91039e+18,3.266132e+19,2.591682e+19,63722.84,1905.934,1618.836,0.00915679,0.0,2470931.0,1.113539
0.109,1.910507e+18,3.265897e+19,2.592583e+19,63715.71,1904.308,1617.603,0.009138285,0.0,2470793.0,1.115281
0.11,1.91067e+18,3.26566e+19,2.59347e+19,63708.1,1902.67,1616.36,0.009119814,0.0,2470646.0,1.11703
0.111,1.910883e+18,3.265421e+19,2.594342e+19,63699.95,1901.02,1615.108,0.009101377,0.0,2470488.0,1.118787
0.112,1.911142e+18,3.265179e+19,2.5952e+19,63691.32,1899.359,1613.848,0.009082974,0.0,2470320.0,1.120552
0.113,1.911438e+18,3.264935e+19,2.596044e+19,63682.28,1897.685,1612.578,0.009064605,0.0,2470145.0,1.122324
0.114,1.911765e+18,3.264688e+19,2.596876e+19,63672.92,1896.001,1611.299,0.00904627,0.0,2469963.0,1.124106
0.115,1.912116e+18,3.264439e+19,2.597695e+19,63663.33,1894.304,1610.011,0.009027969,0.0,2469777.0,1.125896
0.116,1.912482e+18,3.264188e+19,2.598504e+19,63653.58,1892.596,1608.715,0.009009703,0.0,2469588.0,1.127695
0.117,1.912857e+18,3.263934e+19,2.599301e+19,63643.77,1890.877,1607.409,0.008991471,0.0,2469398.0,1.129503
0.118,1.913234e+18,3.263679e+19,2.60009e+19,63633.96,1889.146,1606.095,0.008973274,0.0,2469208.0,1.131321
0.119,1.913604e+18,3.26342e+19,2.600869e+19,63624.24,1887.404,1604.772,0.008955111,0.0,2469019.0,1.13315
0.12,1.91396e+18,3.26316e+19,2.60164e+19,63614.7,1885.65,1603.44,0.008936984,0.0,2468834.0,1.134989
0.121,1.914298e+18,3.262897e+19,2.602403e+19,63605.39,1883.885,1602.099,0.008918891,0.0,2468653.0,1.136839
0.122,1.914621e+18,3.262632e+19,2.603159e+19,63596.27,1882.109,1600.75,0.008900833,0.0,2468476.0,1.138699
0.123,1.914935e+18,3.262365e+19,2.603906e+19,63587.26,1880.322,1599.393,0.00888281,0.0,2468301.0,1.14057
0.124,1.915248e+18,3.262095e+19,2.604643e+19,63578.29,1878.524,1598.026,0.008864822,0.0,2468127.0,1.142451
0.125,1.915564e+18,3.261824e+19,2.605371e+19,63569.29,1876.715,1596.651,0.008846868,0.0,2467953.0,1.144342
0.126,1.91589e+18,3.261549e+19,2.606088e+19,63560.19,1874.896,1595.268,0.008828948,0.0,2467776.0,1.146243
0.127,1.916232e+18,3.261273e+19,2.606794e+19,63550.91,1873.065,1593.876,0.008811062,0.0,2467596.0,1.148153
0.128,1.916597e+18,3.260994e+19,2.607488e+19,63541.38,1871.224,1592.476,0.008793211,0.0,2467411.0,1.150072
0.129,1.916991e+18,3.260713e+19,2.608171e+19,63531.54,1869.372,1591.067,0.008775393,0.0,2467220.0,1.152
0.13,1.91742e+18,3.26043e+19,2.60884e+19,63521.3,1867.51,1589.65,0.008757609,0.0,2467021.0,1.153937
0.131,1.917888e+18,3.260145e+19,2.609496e+19,63510.62,1865.637,1588.225,0.008739859,0.0,2466814.0,1.155883
0.132,1.918392e+18,3.259857e+19,2.610139e+19,63499.54,1863.754,1586.791,0.008722142,0.0,2466598.0,1.157837
0.133,1.918925e+18,3.259567e+19,2.61077e+19,63488.12,1861.861,1585.349,0.008704459,0.0,2466377.0,1.1598
0.134,1.919483e+18,3.259274e+19,2.611389e+19,63476.43,1859.957,1583.899,0.00868681,0.0,2466149.0,1.161773
0.135,1.92006e+18,3.258979e+19,2.611997e+19,63464.52,1858.043,1582.441,0.008669194,0.0,2465918.0,1.163755
0.136,1.92065e+18,3.258682e+19,2.612595e+19,63452.45,1856.119,1580.975,0.008651613,0.0,2465684.0,1.165747
0.137,1.921247e+18,3.258383e+19,2.613182e+19,63440.29,1854.184,1579.501,0.008634065,0.0,2465447.0,1.16775
0.138,1.921847e+18,3.258081e+19,2.61376e+19,63428.11,1852.24,1578.018,0.008616551,0.0,2465211.0,1.169762
0.139,1.922443e+18,3.257777e+19,2.614329e+19,63415.96,1850.285,1576.528,0.008599071,0.0,2464974.0,1.171786
0.14,1.92303e+18,3.25747e+19,2.61489e+19,63403.9,1848.32,1575.03,0.008581625,0.0,2464740.0,1.17382
0.141,1.923604e+18,3.257161e+19,2.615443e+19,63391.98,1846.345,1573.524,0.008564213,0.0,2464508.0,1.175866
0.142,1.924165e+18,3.256849e+19,2.615988e+19,63380.19,1844.36,1572.01,0.008546834,0.0,2464279.0,1.177923
0.143,1.924718e+18,3.256535e+19,2.616525e+19,63368.49,1842.365,1570.488,0.00852949,0.0,2464052.0,1.179991
0.144,1.925263e+18,3.256219e+19,2.617053e+19,63356.86,1840.361,1568.959,0.008512179,0.0,2463826.0,1.182071
0.145,1.925805e+18,3.2559e+19,2.617572e+19,63345.25,1838.346,1567.422,0.008494902,0.0,2463600.0,1.184161
0.146,1.926346e+18,3.255579e+19,2.618083e+19,63333.63,1836.322,1565.877,0.008477658,0.0,2463374.0,1.186262
0.147,1.926888e+18,3.255255e+19,2.618584e+19,63321.99,1834.288,1564.324,0.008460447,0.0,2463147.0,1.188374
0.148,1.927434e+18,3.254929e+19,2.619076e+19,63310.27,1832.245,1562.764,0.00844327,0.0,2462919.0,1.190497
0.149,1.927987e+18,3.254601e+19,2.619558e+19,63298.45,1830.192,1561.196,0.008426126,0.0,2462690.0,1.192631
0.15,1.92855e+18,3.25427e+19,2.62003e+19,63286.5,1828.13,1559.62,0.008409015,0.0,2462457.0,1.194776
0.151,1.929125e+18,3.253937e+19,2.620492e+19,63274.39,1826.058,1558.037,0.008391937,0.0,2462222.0,1.196931
0.152,1.92971e+18,3.253601e+19,2.620944e+19,63262.14,1823.978,1556.446,0.008374891,0.0,2461983.0,1.199096
0.153,1.930304e+18,3.253263e+19,2.621386e+19,63249.75,1821.887,1554.848,0.008357879,0.0,2461742.0,1.201273
0.154,1.930906e+18,3.252923e+19,2.621818e+19,63237.25,1819.788,1553.243,0.008340899,0.0,2461499.0,1.20346
0.155,1.931513e+18,3.25258e+19,2.622241e+19,63224.65,1817.68,1551.63,0.008323953,0.0,2461254.0,1.205658
0.156,1.932125e+18,3.252235e+19,2.622655e+19,63211.98,1815.562,1550.01,0.008307039,0.0,2461007.0,1.207867
0.157,1.932739e+18,3.251887e+19,2.623059e+19,63199.24,1813.435,1548.383,0.008290159,0.0,2460759.0,1.210087
0.158,1.933354e+18,3.251537e+19,2.623455e+19,63186.45,1811.299,1546.749,0.008273311,0.0,2460510.0,1.212319
0.159,1.933968e+18,3.251185e+19,2.623842e+19,63173.63,1809.154,1545.108,0.008256496,0.0,2460260.0,1.214562
0.16,1.93458e+18,3.25083e+19,2.62422e+19,63160.8,1807.0,1543.46,0.008239715,0.0,2460010.0,1.216816
0.161,1.935188e+18,3.250473e+19,2.62459e+19,63147.97,1804.837,1541.805,0.008222966,0.0,2459761.0,1.219081
0.162,1.93579e+18,3.250114e+19,2.624952e+19,63135.17,1802.665,1540.143,0.00820625,0.0,2459511.0,1.221358
0.163,1.936386e+18,3.249752e+19,2.625306e+19,63122.39,1800.484,1538.475,0.008189567,0.0,2459262.0,1.223647
0.164,1.936972e+18,3.249388e+19,2.625652e+19,63109.66,1798.295,1536.799,0.008172918,0.0,2459014.0,1.225948
0.165,1.937549e+18,3.249021e+19,2.62599e+19,63097.0,1796.097,1535.116,0.008156301,0.0,2458768.0,1.22826
0.166,1.938114e+18,3.248652e+19,2.626321e+19,63084.41,1793.89,1533.427,0.008139716,0.0,2458522.0,1.230586
0.167,1.938666e+18,3.24828e+19,2.626644e+19,63071.91,1791.675,1531.731,0.008123165,0.0,2458279.0,1.232923
0.168,1.939204e+18,3.247906e+19,2.62696e+19,63059.51,1789.452,1530.027,0.008106647,0.0,2458037.0,1.235273
0.169,1.939726e+18,3.247529e+19,2.627268e+19,63047.24,1787.22,1528.317,0.008090161,0.0,2457798.0,1.237636
0.17,1.94023e+18,3.24715e+19,2.62757e+19,63035.1,1784.98,1526.6,0.008073708,0.0,2457561.0,1.240012
0.171,1.940716e+18,3.246768e+19,2.627865e+19,63023.1,1782.732,1524.876,0.008057288,0.0,2457327.0,1.242401
0.172,1.941185e+18,3.246384e+19,2.628152e+19,63011.23,1780.476,1523.145,0.0080409,0.0,2457096.0,1.244803
0.173,1.941638e+18,3.245997e+19,2.628432e+19,62999.46,1778.212,1521.407,0.008024545,0.0,2456866.0,1.247218
0.174,1.942079e+18,3.245608e+19,2.628705e+19,62987.76,1775.939,1519.663,0.008008223,0.0,2456638.0,1.249646
0.175,1.94251e+18,3.245216e+19,2.628971e+19,62976.12,1773.659,1517.911,0.007991933,0.0,2456411.0,1.252087
0.176,1.942931e+18,3.244822e+19,2.629229e+19,62964.51,1771.371,1516.154,0.007975675,0.0,2456185.0,1.25454
0.177,1.943346e+18,3.244425e+19,2.629479e+19,62952.91,1769.075,1514.39,0.007959449,0.0,2455959.0,1.257006
0.178,1.943756e+18,3.244026e+19,2.629721e+19,62941.29,1766.771,1512.619,0.007943255,0.0,2455732.0,1.259484
0.179,1.944163e+18,3.243624e+19,2.629954e+19,62929.63,1764.459,1510.843,0.007927093,0.0,2455504.0,1.261975
0.18,1.94457e+18,3.24322e+19,2.63018e+19,62917.9,1762.14,1509.06,0.007910963,0.0,2455276.0,1.264478
0.181,1.944978e+18,3.242814e+19,2.630397e+19,62906.09,1759.813,1507.271,0.007894865,0.0,2455045.0,1.266993
0.182,1.945384e+18,3.242405e+19,2.630607e+19,62894.23,1757.478,1505.476,0.007878798,0.0,2454814.0,1.26952
0.183,1.945785e+18,3.241994e+19,2.630808e+19,62882.34,1755.135,1503.675,0.007862764,0.0,2454582.0,1.27206
0.184,1.94618e+18,3.24158e+19,2.631002e+19,62870.44,1752.785,1501.868,0.007846761,0.0,2454349.0,1.274613
0.185,1.946565e+18,3.241164e+19,2.631188e+19,62858.57,1750.428,1500.055,0.00783079,0.0,2454118.0,1.277179
0.186,1.946937e+18,3.240746e+19,2.631368e+19,62846.77,1748.063,1498.236,0.007814851,0.0,2453887.0,1.279758
0.187,1.947293e+18,3.240326e+19,2.63154e+19,62835.05,1745.69,1496.411,0.007798944,0.0,2453658.0,1.28235
0.188,1.947631e+18,3.239903e+19,2.631706e+19,62823.44,1743.311,1494.58,0.007783069,0.0,2453432.0,1.284957
0.189,1.947948e+18,3.239478e+19,2.631866e+19,62811.98,1740.924,1492.743,0.007767226,0.0,2453208.0,1.287577
0.19,1.94824e+18,3.23905e+19,2.63202e+19,62800.7,1738.53,1490.9,0.007751415,0.0,2452988.0,1.290211
0.191,1.948506e+18,3.23862e+19,2.632168e+19,62789.61,1736.129,1489.051,0.007735636,0.0,2452771.0,1.292859
0.192,1.948748e+18,3.238188e+19,2.63231e+19,62778.7,1733.721,1487.196,0.007719889,0.0,2452558.0,1.295522
0.193,1.948967e+18,3.237753e+19,2.632447e+19,62767.93,1731.306,1485.335,0.007704173,0.0,2452348.0,1.298198
0.194,1.949167e+18,3.237316e+19,2.632576e+19,62757.29,1728.884,1483.468,0.00768849,0.0,2452140.0,1.300889
0.195,1.949351e+18,3.236877e+19,2.6327e+19,62746.73,1726.455,1481.596,0.007672838,0.0,2451933.0,1.303594
0.196,1.949519e+18,3.236434e+19,2.632816e+19,62736.24,1724.02,1479.718,0.007657217,0.0,2451728.0,1.306313
0.197,1.949676e+18,3.23599e+19,2.632925e+19,62725.77,1721.577,1477.834,0.007641628,0.0,2451524.0,1.309046
0.198,1.949823e+18,3.235542e+19,2.633028e+19,62715.32,1719.128,1475.945,0.00762607,0.0,2451320.0,1.311792
0.199,1.949964e+18,3.235093e+19,2.633123e+19,62704.83,1716.672,1474.05,0.007610543,0.0,2451115.0,1.314552
0.2,1.9501e+18,3.23464e+19,2.63321e+19,62694.3,1714.21,1472.15,0.007595047,0.0,2450909.0,1.317326
0.201,1.950234e+18,3.234185e+19,2.63329e+19,62683.69,1711.741,1470.245,0.007579582,0.0,2450702.0,1.320113
0.202,1.950363e+18,3.233727e+19,2.633362e+19,62673.02,1709.266,1468.334,0.007564148,0.0,2450493.0,1.322914
0.203,1.950487e+18,3.233266e+19,2.633426e+19,62662.31,1706.784,1466.418,0.007548745,0.0,2450284.0,1.325729
0.204,1.950603e+18,3.232803e+19,2.633484e+19,62651.58,1704.296,1464.497,0.007533372,0.0,2450074.0,1.328558
0.205,1.950709e+18,3.232337e+19,2.633534e+19,62640.85,1701.801,1462.57,0.007518031,0.0,2449864.0,1.331401
0.206,1.950803e+18,3.231869e+19,2.633578e+19,62630.14,1699.301,1460.639,0.007502722,0.0,2449654.0,1.334259
0.207,1.950884e+18,3.231398e+19,2.633615e+19,62619.47,1696.794,1458.702,0.007487443,0.0,2449446.0,1.337131
0.208,1.950948e+18,3.230925e+19,2.633646e+19,62608.86,1694.282,1456.76,0.007472196,0.0,2449238.0,1.340018
0.209,1.950994e+18,3.230449e+19,2.633671e+19,62598.33,1691.764,1454.812,0.00745698,0.0,2449032.0,1.34292
0.21,1.95102e+18,3.22997e+19,2.63369e+19,62587.9,1689.24,1452.86,0.007441795,0.0,2448828.0,1.345837
0.211,1.951025e+18,3.229489e+19,2.633703e+19,62577.58,1686.71,1450.902,0.007426642,0.0,2448626.0,1.348769
0.212,1.951008e+18,3.229006e+19,2.633711e+19,62567.38,1684.175,1448.94,0.007411521,0.0,2448427.0,1.351717
0.213,1.950973e+18,3.22852e+19,2.633713e+19,62557.26,1681.634,1446.972,0.00739643,0.0,2448229.0,1.35468
0.214,1.950918e+18,3.228031e+19,2.633708e+19,62547.22,1679.088,1444.999,0.007381371,0.0,2448032.0,1.357658
0.215,1.950846e+18,3.227541e+19,2.633698e+19,62537.24,1676.536,1443.022,0.007366343,0.0,2447837.0,1.360651
0.216,1.950759e+18,3.227047e+19,2.633681e+19,62527.31,1673.978,1441.039,0.007351345,0.0,2447643.0,1.36366
