r,R  4/ 2,R  5/ 2,R  6/ 2,R  7/ 2,R  8/ 2,R  9/ 2,R 10/ 2,I  4/ 2,I  5/ 2,I  6/ 2,I  7/ 2,I  8/ 2,I  9/ 2,I 10/ 2
0.768,4.11487176e-06,-4.75222685e-07,-3.38033724e-05,-3.35751633e-05,-1.162658e-05,7.81062476e-05,7.00538016e-05,2.95207433e-08,1.34002209e-06,-8.01449858e-06,-2.98931899e-05,-4.79651868e-05,-6.08437687e-06,-9.35784539e-06
0.769,4.09728738e-06,-4.31329411e-07,-3.33007734e-05,-3.31834821e-05,-1.26583623e-05,7.71041239e-05,6.97179392e-05,3.53948567e-08,1.35237033e-06,-7.82415368e-06,-2.92763169e-05,-4.79090136e-05,-6.02166815e-06,-9.3646096e-06
0.77,4.07986898e-06,-3.8761809e-07,-3.28050514e-05,-3.28014594e-05,-1.36522945e-05,7.60841471e-05,6.9383195e-05,4.13400649e-08,1.36444313e-06,-7.63874783e-06,-2.86826501e-05,-4.78071683e-05,-5.98901578e-06,-9.37180341e-06
0.771,4.06260877e-06,-3.44115471e-07,-3.23161864e-05,-3.24288636e-05,-1.46077954e-05,7.5046375e-05,6.90497655e-05,4.73429827e-08,1.37620277e-06,-7.45825972e-06,-2.81110197e-05,-4.76599833e-05,-5.98726792e-06,-9.3790724e-06
0.772,4.04549846e-06,-3.00844062e-07,-3.18341516e-05,-3.20654313e-05,-1.55243348e-05,7.39909201e-05,6.87178745e-05,5.33884656e-08,1.38761215e-06,-7.28265613e-06,-2.75602615e-05,-4.74679063e-05,-6.01718629e-06,-9.38606429e-06
0.773,4.02852829e-06,-2.57827748e-07,-3.1358908e-05,-3.17108525e-05,-1.64014274e-05,7.2917952e-05,6.83877492e-05,5.94605411e-08,1.39862612e-06,-7.1119018e-06,-2.70292217e-05,-4.72314772e-05,-6.07943689e-06,-9.39244842e-06
0.774,4.01168682e-06,-2.1509865e-07,-3.08904151e-05,-3.13647766e-05,-1.7238611e-05,7.18277272e-05,6.80595881e-05,6.554308e-08,1.4091951e-06,-6.94596224e-06,-2.65167713e-05,-4.6951337e-05,-6.17457133e-06,-9.39789548e-06
0.775,3.99496167e-06,-1.72698217e-07,-3.04286428e-05,-3.10268338e-05,-1.80354382e-05,7.07206109e-05,6.77335503e-05,7.16197066e-08,1.41927422e-06,-6.78479743e-06,-2.60218174e-05,-4.66282628e-05,-6.30300632e-06,-9.40204685e-06
0.776,3.97833994e-06,-1.30672508e-07,-2.99735682e-05,-3.06966449e-05,-1.87915009e-05,6.95970652e-05,6.74097755e-05,7.76740609e-08,1.42882451e-06,-6.62835745e-06,-2.55432984e-05,-4.62631883e-05,-6.46500868e-06,-9.40452259e-06
0.777,3.96180849e-06,-8.90638139e-08,-2.95251608e-05,-3.03738195e-05,-1.95064754e-05,6.84576123e-05,6.70884235e-05,8.3689575e-08,1.43780939e-06,-6.47657855e-06,-2.50801711e-05,-4.58572133e-05,-6.66068689e-06,-9.40494866e-06
0.778,3.94535377e-06,-4.7905783e-08,-2.90833753e-05,-3.00579592e-05,-2.01801491e-05,6.73028113e-05,6.6769696e-05,8.96493105e-08,1.44619319e-06,-6.32937833e-06,-2.46314025e-05,-4.54116174e-05,-6.88998224e-06,-9.40296482e-06
0.779,3.92896207e-06,-7.22485041e-09,-2.86481614e-05,-2.97486727e-05,-2.08124134e-05,6.61332685e-05,6.64538267e-05,9.55358682e-08,1.453949e-06,-6.18665104e-06,-2.41959751e-05,-4.49278875e-05,-7.15265685e-06,-9.39820011e-06
0.78,3.91261993e-06,3.29523924e-08,-2.82194775e-05,-2.94455889e-05,-2.14032362e-05,6.49496672e-05,6.61410435e-05,1.0133199e-07,1.46106418e-06,-6.04826917e-06,-2.37728981e-05,-4.44077255e-05,-7.44828452e-06,-9.39025007e-06
0.781,3.89631396e-06,7.25929384e-08,-2.77972896e-05,-2.91483449e-05,-2.1952653e-05,6.37527748e-05,6.5831541e-05,1.07022241e-07,1.46753344e-06,-5.9140941e-06,-2.33612171e-05,-4.38530116e-05,-7.77625358e-06,-9.37869468e-06
0.782,3.88003077e-06,1.11657351e-07,-2.73815628e-05,-2.88565725e-05,-2.24607798e-05,6.25434242e-05,6.55254792e-05,1.12593304e-07,1.47335204e-06,-5.78398417e-06,-2.29600204e-05,-4.32657616e-05,-8.13577858e-06,-9.363125e-06
0.783,3.86375622e-06,1.50106071e-07,-2.69722541e-05,-2.85698931e-05,-2.29278308e-05,6.13224806e-05,6.52230025e-05,1.18031976e-07,1.47851404e-06,-5.65779522e-06,-2.25684435e-05,-4.26481085e-05,-8.52591378e-06,-9.34315157e-06
0.784,3.84747452e-06,1.87905252e-07,-2.65693103e-05,-2.82879189e-05,-2.33541271e-05,6.00908122e-05,6.49242552e-05,1.23322876e-07,1.48301534e-06,-5.53537999e-06,-2.2185673e-05,-4.20022939e-05,-8.94556355e-06,-9.31840492e-06
0.785,3.83116804e-06,2.25027696e-07,-2.61726653e-05,-2.80102495e-05,-2.37401014e-05,5.88492779e-05,6.4629374e-05,1.28448266e-07,1.48685249e-06,-5.41659059e-06,-2.18109491e-05,-4.13306435e-05,-9.39349479e-06,-9.28854629e-06
0.786,3.8148213e-06,2.61453995e-07,-2.57822341e-05,-2.77364769e-05,-2.40863283e-05,5.75987179e-05,6.43384877e-05,1.33393061e-07,1.4900232e-06,-5.30127643e-06,-2.14435577e-05,-4.06355249e-05,-9.86835615e-06,-9.25330752e-06
0.787,3.79842777e-06,2.97175887e-07,-2.53979166e-05,-2.7466216e-05,-2.43935566e-05,5.63399558e-05,6.40517293e-05,1.38149296e-07,1.49253692e-06,-5.18926871e-06,-2.10828166e-05,-3.99193406e-05,-1.03686975e-05,-9.21250479e-06
0.788,3.78199238e-06,3.32198026e-07,-2.50196064e-05,-2.71991329e-05,-2.46627106e-05,5.50738045e-05,6.37692507e-05,1.42716679e-07,1.4944233e-06,-5.08036947e-06,-2.07280699e-05,-3.91845449e-05,-1.08929772e-05,-9.16602309e-06
0.789,3.76552246e-06,3.66525742e-07,-2.46472033e-05,-2.69349272e-05,-2.48948069e-05,5.38010966e-05,6.34911875e-05,1.47096995e-07,1.49572187e-06,-4.97437423e-06,-2.03787156e-05,-3.84336474e-05,-1.14395435e-05,-9.11377198e-06
0.79,3.74901131e-06,4.00143957e-07,-2.42806221e-05,-2.66732815e-05,-2.50908299e-05,5.25227326e-05,6.32175815e-05,1.51285362e-07,1.49645627e-06,-4.87111471e-06,-2.00342537e-05,-3.7669197e-05,-1.2006609e-05,-9.05562551e-06
0.791,3.73243134e-06,4.33008547e-07,-2.39197967e-05,-2.64138421e-05,-2.52516857e-05,5.12396992e-05,6.29483451e-05,1.55267698e-07,1.49662338e-06,-4.77047608e-06,-1.96943028e-05,-3.68937667e-05,-1.25922514e-05,-8.99139737e-06
0.792,3.71574474e-06,4.6506267e-07,-2.3564675e-05,-2.61562623e-05,-2.53782866e-05,4.99530309e-05,6.26833133e-05,1.59025593e-07,1.4962136e-06,-4.67236482e-06,-1.93585601e-05,-3.61099562e-05,-1.31944556e-05,-8.92086884e-06
0.793,3.69892535e-06,4.96269202e-07,-2.32151981e-05,-2.59002635e-05,-2.5471727e-05,4.86637156e-05,6.24223595e-05,1.62547115e-07,1.49524163e-06,-4.57665318e-06,-1.90267286e-05,-3.53203663e-05,-1.38111874e-05,-8.84388061e-06
0.794,3.68196946e-06,5.26627052e-07,-2.28712787e-05,-2.56456409e-05,-2.55333723e-05,4.73726312e-05,6.21654456e-05,1.65832783e-07,1.49375356e-06,-4.48316351e-06,-1.86984844e-05,-3.45275241e-05,-1.44404472e-05,-8.76041222e-06
0.795,3.66488944e-06,5.56162434e-07,-2.25327956e-05,-2.53922217e-05,-2.55648003e-05,4.60805543e-05,6.19125757e-05,1.68892269e-07,1.49180856e-06,-4.39169577e-06,-1.83735043e-05,-3.37338113e-05,-1.50802847e-05,-8.6705807e-06
0.796,3.64769815e-06,5.8490739e-07,-2.21996093e-05,-2.51398244e-05,-2.55676603e-05,4.47882176e-05,6.16637136e-05,1.71735728e-07,1.48945713e-06,-4.30206823e-06,-1.80515181e-05,-3.29414425e-05,-1.57287818e-05,-8.57457224e-06
0.797,3.63039969e-06,6.12885923e-07,-2.18715827e-05,-2.48882556e-05,-2.55435715e-05,4.34963531e-05,6.14187412e-05,1.74367653e-07,1.4867367e-06,-4.21413502e-06,-1.77323366e-05,-3.21524908e-05,-1.6384033e-05,-8.47257962e-06
0.798,3.61299113e-06,6.40114215e-07,-2.15485869e-05,-2.46373263e-05,-2.54941152e-05,4.22056962e-05,6.11774694e-05,1.76788491e-07,1.48367555e-06,-4.12777928e-06,-1.74158437e-05,-3.13688991e-05,-1.70441474e-05,-8.36480253e-06
0.799,3.59546784e-06,6.66602938e-07,-2.12304992e-05,-2.43868623e-05,-2.54208575e-05,4.09169808e-05,6.09396503e-05,1.78999729e-07,1.48029706e-06,-4.04290482e-06,-1.71019783e-05,-3.05924728e-05,-1.7707259e-05,-8.25147772e-06
0.8,3.57782788e-06,6.92360434e-07,-2.09172029e-05,-2.41367188e-05,-2.53253695e-05,3.96309458e-05,6.07049859e-05,1.81005691e-07,1.47662363e-06,-3.95942208e-06,-1.67907106e-05,-2.98248919e-05,-1.83715447e-05,-8.13287684e-06
0.801,3.56007209e-06,7.17394661e-07,-2.06085904e-05,-2.3886789e-05,-2.5209231e-05,3.83483355e-05,6.0473143e-05,1.82812453e-07,1.47268225e-06,-3.87724094e-06,-1.64820275e-05,-2.90677352e-05,-1.90352301e-05,-8.00929245e-06
0.802,3.54220321e-06,7.41718036e-07,-2.03045585e-05,-2.36370027e-05,-2.50740423e-05,3.70698745e-05,6.02437868e-05,1.84426575e-07,1.46850831e-06,-3.79626813e-06,-1.61759219e-05,-2.83224815e-05,-1.96965932e-05,-7.88104396e-06
0.803,3.52422447e-06,7.65351681e-07,-2.00049952e-05,-2.33873104e-05,-2.49214364e-05,3.57962421e-05,6.0016597e-05,1.85855264e-07,1.46413845e-06,-3.71641025e-06,-1.58723925e-05,-2.75904731e-05,-2.03539772e-05,-7.74849606e-06
0.804,3.50613919e-06,7.88324239e-07,-1.97097771e-05,-2.31376737e-05,-2.47530632e-05,3.45280688e-05,5.97912581e-05,1.87106859e-07,1.45960658e-06,-3.63757905e-06,-1.55714489e-05,-2.6872894e-05,-2.10057945e-05,-7.61206819e-06
0.805,3.48795089e-06,8.10665905e-07,-1.94187825e-05,-2.28880704e-05,-2.45705466e-05,3.32659639e-05,5.95674295e-05,1.88189664e-07,1.45494561e-06,-3.55969255e-06,-1.5273114e-05,-2.61707891e-05,-2.16505225e-05,-7.4722142e-06
0.806,3.4696635e-06,8.32401884e-07,-1.91319032e-05,-2.26384977e-05,-2.43754417e-05,3.20105445e-05,5.93447134e-05,1.89111278e-07,1.45018858e-06,-3.48267855e-06,-1.4977428e-05,-2.54850839e-05,-2.22866958e-05,-7.32940545e-06
0.807,3.45128115e-06,8.53550836e-07,-1.88490421e-05,-2.23889634e-05,-2.41692188e-05,3.07624387e-05,5.91226411e-05,1.8987916e-07,1.44536446e-06,-3.40648057e-06,-1.46844544e-05,-2.48165689e-05,-2.29129065e-05,-7.18413953e-06
0.808,3.43280808e-06,8.74128983e-07,-1.85701012e-05,-2.21394737e-05,-2.3953274e-05,2.95222621e-05,5.89006858e-05,1.90502073e-07,1.4404928e-06,-3.3310608e-06,-1.43942802e-05,-2.41658676e-05,-2.35278078e-05,-7.03696638e-06
0.809,3.4142492e-06,8.94156403e-07,-1.82949763e-05,-2.1890038e-05,-2.37289459e-05,2.8290591e-05,5.86782944e-05,1.90989345e-07,1.43558813e-06,-3.25639238e-06,-1.41070056e-05,-2.35334443e-05,-2.41301109e-05,-6.88850075e-06
0.81,3.39561048e-06,9.13659003e-07,-1.80235613e-05,-2.16406783e-05,-2.34975188e-05,2.70679598e-05,5.84549072e-05,1.91349592e-07,1.43066608e-06,-3.1824506e-06,-1.38227333e-05,-2.2919639e-05,-2.47185736e-05,-6.73941578e-06
0.811,3.37689821e-06,9.32664428e-07,-1.77557532e-05,-2.13914276e-05,-2.32602086e-05,2.58548819e-05,5.82299457e-05,1.91591173e-07,1.42574269e-06,-3.10921407e-06,-1.3541567e-05,-2.23246929e-05,-2.52919854e-05,-6.59043433e-06
0.812,3.35811816e-06,9.51196234e-07,-1.74914556e-05,-2.11423239e-05,-2.30181479e-05,2.46518805e-05,5.8002792e-05,1.91723216e-07,1.42083044e-06,-3.03666969e-06,-1.32636162e-05,-2.17487638e-05,-2.58491567e-05,-6.4423179e-06
0.813,3.33927525e-06,9.69272656e-07,-1.72305817e-05,-2.08934128e-05,-2.27723886e-05,2.34595018e-05,5.77727932e-05,1.91755588e-07,1.41593907e-06,-2.96481021e-06,-1.29889914e-05,-2.11919506e-05,-2.6388912e-05,-6.29585635e-06
0.814,3.32037454e-06,9.86910508e-07,-1.69730555e-05,-2.06447567e-05,-2.2523922e-05,2.22783047e-05,5.75392957e-05,1.91697453e-07,1.41108344e-06,-2.89362594e-06,-1.27177927e-05,-2.06543191e-05,-2.69100825e-05,-6.1518689e-06
0.815,3.30142167e-06,1.00412976e-06,-1.6718805e-05,-2.03964323e-05,-2.22736978e-05,2.11088386e-05,5.73016696e-05,1.91557191e-07,1.40628349e-06,-2.82310196e-06,-1.24501065e-05,-2.01358895e-05,-2.74115092e-05,-6.01122079e-06
0.816,3.28242268e-06,1.02095415e-06,-1.64677539e-05,-2.01485166e-05,-2.20226188e-05,1.99516322e-05,5.70593023e-05,1.91343734e-07,1.40155692e-06,-2.7532249e-06,-1.21860159e-05,-1.96365983e-05,-2.78920445e-05,-5.87484353e-06
0.817,3.26338345e-06,1.03740771e-06,-1.62198231e-05,-1.99010792e-05,-2.17715172e-05,1.88071995e-05,5.68115796e-05,1.91067095e-07,1.39691549e-06,-2.68399114e-06,-1.19256115e-05,-1.9156288e-05,-2.83505454e-05,-5.74373992e-06
0.818,3.24430953e-06,1.05351134e-06,-1.59749386e-05,-1.96541877e-05,-2.15211345e-05,1.7676061e-05,5.65578742e-05,1.90736899e-07,1.39236696e-06,-2.61540736e-06,-1.16689917e-05,-1.86947329e-05,-2.87858663e-05,-5.61896467e-06
0.819,3.22520644e-06,1.06928158e-06,-1.57330364e-05,-1.94079135e-05,-2.12721178e-05,1.65587574e-05,5.62975464e-05,1.90360916e-07,1.38791717e-06,-2.54748794e-06,-1.14162592e-05,-1.82516637e-05,-2.91968595e-05,-5.50160635e-06
0.82,3.20607925e-06,1.08473149e-06,-1.54940575e-05,-1.9162327e-05,-2.10250262e-05,1.54558428e-05,5.60299523e-05,1.89946689e-07,1.38356749e-06,-2.48025674e-06,-1.11675228e-05,-1.78267564e-05,-2.9582376e-05,-5.39279391e-06
0.821,3.18693294e-06,1.0998731e-06,-1.52579431e-05,-1.89174945e-05,-2.07803452e-05,1.4367871e-05,5.57544621e-05,1.89502709e-07,1.37931424e-06,-2.41374543e-06,-1.09228972e-05,-1.74196213e-05,-2.99412695e-05,-5.29370469e-06
0.822,3.16777279e-06,1.11471951e-06,-1.50246358e-05,-1.86734845e-05,-2.05385065e-05,1.32953931e-05,5.54704853e-05,1.89037615e-07,1.37515291e-06,-2.34798675e-06,-1.06824935e-05,-1.70298206e-05,-3.0272403e-05,-5.20555467e-06
0.823,3.14860439e-06,1.12928468e-06,-1.47940831e-05,-1.84303728e-05,-2.02999008e-05,1.22389684e-05,5.51774854e-05,1.88559038e-07,1.37108116e-06,-2.28301044e-06,-1.04464122e-05,-1.66568897e-05,-3.05746579e-05,-5.12957718e-06
0.824,3.12943287e-06,1.14358113e-06,-1.45662377e-05,-1.81882407e-05,-2.00648788e-05,1.11991775e-05,5.48749767e-05,1.8807384e-07,1.36709659e-06,-2.2188459e-06,-1.02147438e-05,-1.63003424e-05,-3.08469456e-05,-5.06700403e-06
0.825,3.11026217e-06,1.15761849e-06,-1.43410569e-05,-1.79471705e-05,-1.98337517e-05,1.01766297e-05,5.45625213e-05,1.87588983e-07,1.36319397e-06,-2.15552565e-06,-9.98757134e-06,-1.59596664e-05,-3.10882202e-05,-5.01905229e-06
0.826,3.09109568e-06,1.17140459e-06,-1.41185038e-05,-1.77072507e-05,-1.96068018e-05,9.17196396e-06,5.42397409e-05,1.87110613e-07,1.35936826e-06,-2.09308178e-06,-9.76496547e-06,-1.56343309e-05,-3.1297493e-05,-4.9869094e-06
0.827,3.07193724e-06,1.18494727e-06,-1.38985484e-05,-1.74685796e-05,-1.9384292e-05,8.1858455e-06,5.39063255e-05,1.8664329e-07,1.35561747e-06,-2.03154215e-06,-9.54698028e-06,-1.53237868e-05,-3.14738484e-05,-4.97172265e-06
0.828,3.05279124e-06,1.19825426e-06,-1.36811637e-05,-1.72312594e-05,-1.91664554e-05,7.21895801e-06,5.35620219e-05,1.86190933e-07,1.35193898e-06,-1.97093364e-06,-9.33366008e-06,-1.50274476e-05,-3.16164567e-05,-4.97459555e-06
0.829,3.03366194e-06,1.2113316e-06,-1.34663236e-05,-1.69953871e-05,-1.89534729e-05,6.27199732e-06,5.32066132e-05,1.85758079e-07,1.34832461e-06,-1.91128874e-06,-9.12504951e-06,-1.4744673e-05,-3.17245822e-05,-4.99658211e-06
0.83,3.0145529e-06,1.22418277e-06,-1.32540036e-05,-1.67610548e-05,-1.87454651e-05,5.34567156e-06,5.28399119e-05,1.85349135e-07,1.34476052e-06,-1.85264653e-06,-8.92119324e-06,-1.44747793e-05,-3.17975932e-05,-5.03866766e-06
0.831,2.99546692e-06,1.23680929e-06,-1.30441838e-05,-1.65283555e-05,-1.85425024e-05,4.44070649e-06,5.24617666e-05,1.84966411e-07,1.34123126e-06,-1.79504808e-06,-8.72212636e-06,-1.42170643e-05,-3.18349796e-05,-5.10174195e-06
0.832,2.97640621e-06,1.24921085e-06,-1.28368485e-05,-1.62973849e-05,-1.83446153e-05,3.55784676e-06,5.20720634e-05,1.84610433e-07,1.3377205e-06,-1.73853394e-06,-8.52787073e-06,-1.39708127e-05,-3.18363701e-05,-5.18658243e-06
0.833,2.95737268e-06,1.26138504e-06,-1.26319855e-05,-1.60682379e-05,-1.8151799e-05,2.69785451e-06,5.16707205e-05,1.84281828e-07,1.33421e-06,-1.68314367e-06,-8.33843742e-06,-1.37352899e-05,-3.18015448e-05,-5.29384642e-06
0.834,2.93836855e-06,1.27332776e-06,-1.24295864e-05,-1.58410107e-05,-1.79640243e-05,1.8615092e-06,5.1257689e-05,1.83981748e-07,1.33068116e-06,-1.62891311e-06,-8.15382435e-06,-1.35097467e-05,-3.17304505e-05,-5.42405957e-06
0.835,2.91939642e-06,1.28503449e-06,-1.22296481e-05,-1.56158046e-05,-1.77812539e-05,1.04960722e-06,5.083296e-05,1.83710354e-07,1.32711807e-06,-1.57587023e-06,-7.97400797e-06,-1.32934339e-05,-3.16232175e-05,-5.57759878e-06
0.836,2.90045855e-06,1.29650108e-06,-1.20321705e-05,-1.53927252e-05,-1.76034456e-05,2.62953269e-07,5.03965628e-05,1.83465801e-07,1.3235074e-06,-1.52403515e-06,-7.79893997e-06,-1.3085607e-05,-3.14801725e-05,-5.75468162e-06
0.837,2.88155584e-06,1.30772301e-06,-1.18371542e-05,-1.51718755e-05,-1.74305402e-05,-4.97654479e-07,4.99485509e-05,1.83245226e-07,1.31983511e-06,-1.47342426e-06,-7.62855307e-06,-1.28855201e-05,-3.13018404e-05,-5.95536674e-06
0.838,2.86268813e-06,1.31869472e-06,-1.16446002e-05,-1.49533535e-05,-1.72624529e-05,-1.23143191e-06,4.94889889e-05,1.83045203e-07,1.31608599e-06,-1.4240512e-06,-7.46276506e-06,-1.26924269e-05,-3.10889423e-05,-6.17955264e-06
0.839,2.8438554e-06,1.32940919e-06,-1.14545129e-05,-1.47372545e-05,-1.70990736e-05,-1.93760831e-06,4.90179428e-05,1.82861706e-07,1.31224578e-06,-1.37592483e-06,-7.30147925e-06,-1.25055916e-05,-3.08423933e-05,-6.4269734e-06
0.84,2.82505852e-06,1.33985767e-06,-1.12669007e-05,-1.45236716e-05,-1.69402641e-05,-2.61543186e-06,4.85354711e-05,1.82690505e-07,1.30830184e-06,-1.32904855e-06,-7.14458699e-06,-1.23242952e-05,-3.05632965e-05,-6.69719921e-06
0.841,2.80629867e-06,1.3500299e-06,-1.10817735e-05,-1.43126906e-05,-1.67858513e-05,-3.26418873e-06,4.80416202e-05,1.82527709e-07,1.30424137e-06,-1.28342193e-06,-6.99197173e-06,-1.21478375e-05,-3.02529324e-05,-6.9896439e-06
0.842,2.78757627e-06,1.35991552e-06,-1.08991392e-05,-1.41043868e-05,-1.66356269e-05,-3.88322736e-06,4.75364277e-05,1.82369326e-07,1.30005061e-06,-1.23904149e-06,-6.84350911e-06,-1.19755407e-05,-2.99127482e-05,-7.30357452e-06
0.843,2.76889052e-06,1.36950514e-06,-1.07190028e-05,-1.38988247e-05,-1.64893556e-05,-4.47197414e-06,4.70199325e-05,1.82210247e-07,1.2957168e-06,-1.19589968e-06,-6.69906282e-06,-1.18067586e-05,-2.954435e-05,-7.63811741e-06
0.844,2.75023986e-06,1.37879007e-06,-1.0541367e-05,-1.36960598e-05,-1.63467836e-05,-5.02993775e-06,4.64921764e-05,1.82044264e-07,1.2912287e-06,-1.15398335e-06,-6.55848388e-06,-1.16408829e-05,-2.91494954e-05,-7.99226066e-06
0.845,2.73162281e-06,1.3877607e-06,-1.03662347e-05,-1.34961387e-05,-1.62076399e-05,-5.55670817e-06,4.59531998e-05,1.81865478e-07,1.28657644e-06,-1.11327351e-06,-6.42161529e-06,-1.14773466e-05,-2.87300798e-05,-8.36485908e-06
0.846,2.71303872e-06,1.39640578e-06,-1.01936103e-05,-1.32990996e-05,-1.60716406e-05,-6.05196e-06,4.54030427e-05,1.81669253e-07,1.2817527e-06,-1.07374567e-06,-6.28829538e-06,-1.13156274e-05,-2.82881187e-05,-8.75464439e-06
0.847,2.69448751e-06,1.4047141e-06,-1.00234976e-05,-1.31049724e-05,-1.59384979e-05,-6.51546871e-06,4.48417571e-05,1.81451104e-07,1.27675322e-06,-1.03536866e-06,-6.15835483e-06,-1.11552507e-05,-2.78257347e-05,-9.16023864e-06
0.848,2.67596854e-06,1.41267666e-06,-9.85589618e-06,-1.29137766e-05,-1.58079238e-05,-6.94713643e-06,4.42694197e-05,1.81205636e-07,1.27157601e-06,-9.98105406e-07,-6.03161492e-06,-1.0995787e-05,-2.73451365e-05,-9.58017589e-06
0.849,2.65747965e-06,1.42028696e-06,-9.69079792e-06,-1.27255164e-05,-1.56796252e-05,-7.34701044e-06,4.36861341e-05,1.80926932e-07,1.26621993e-06,-9.61915573e-07,-5.9078921e-06,-1.08368488e-05,-2.68485896e-05,-1.00129259e-05
0.85,2.63901775e-06,1.42753985e-06,-9.52818933e-06,-1.2540181e-05,-1.55533006e-05,-7.71527911e-06,4.30920261e-05,1.80609212e-07,1.2606843e-06,-9.26756747e-07,-5.78700347e-06,-1.06780945e-05,-2.63383885e-05,-1.04569075e-05
0.851,2.62058032e-06,1.43442973e-06,-9.36805554e-06,-1.23577496e-05,-1.54286443e-05,-8.05225336e-06,4.24872375e-05,1.80247516e-07,1.25497002e-06,-8.92584377e-07,-5.66877107e-06,-1.05192349e-05,-2.58168337e-05,-1.09104959e-05
0.852,2.60216626e-06,1.44095002e-06,-9.21038241e-06,-1.21781935e-05,-1.53053516e-05,-8.3583563e-06,4.18719263e-05,1.79838126e-07,1.24908036e-06,-8.59351938e-07,-5.55302438e-06,-1.03600371e-05,-2.52862106e-05,-1.13720331e-05
0.853,2.58377515e-06,1.44709456e-06,-9.05515358e-06,-1.20014753e-05,-1.51831226e-05,-8.63413326e-06,4.12462756e-05,1.7937807e-07,1.24302016e-06,-8.2701149e-07,-5.43959996e-06,-1.02003196e-05,-2.47487672e-05,-1.18398498e-05
0.854,2.56540577e-06,1.45285977e-06,-8.90234607e-06,-1.1827546e-05,-1.50616666e-05,-8.88026848e-06,4.06105054e-05,1.78864132e-07,1.23679473e-06,-7.95514649e-07,-5.32833955e-06,-1.00399449e-05,-2.42066915e-05,-1.23122907e-05
0.855,2.54705543e-06,1.45824542e-06,-8.75192865e-06,-1.1656344e-05,-1.49407045e-05,-9.09758667e-06,3.9964877e-05,1.7829238e-07,1.23040936e-06,-7.64813483e-07,-5.21908999e-06,-9.87881509e-06,-2.36620901e-05,-1.27877333e-05
0.856,2.52872092e-06,1.46325307e-06,-8.60386495e-06,-1.14877983e-05,-1.48199701e-05,-9.28703099e-06,3.93096854e-05,1.77658976e-07,1.22386963e-06,-7.34861035e-07,-5.11170657e-06,-9.71687253e-06,-2.31169713e-05,-1.32645946e-05
0.857,2.51040021e-06,1.46788412e-06,-8.45811823e-06,-1.13218333e-05,-1.46992138e-05,-9.44963134e-06,3.8645249e-05,1.76961227e-07,1.21718239e-06,-7.05611168e-07,-5.00605643e-06,-9.55410231e-06,-2.25732328e-05,-1.37413322e-05
0.858,2.49209324e-06,1.47213929e-06,-8.31465322e-06,-1.11583722e-05,-1.45782052e-05,-9.58648608e-06,3.79719068e-05,1.76197875e-07,1.21035623e-06,-6.77018622e-07,-4.90201969e-06,-9.39053028e-06,-2.20326518e-05,-1.421645e-05
0.859,2.47380034e-06,1.47601945e-06,-8.17343348e-06,-1.09973347e-05,-1.44567316e-05,-9.69876504e-06,3.72900231e-05,1.75368348e-07,1.20339991e-06,-6.4904073e-07,-4.79948986e-06,-9.22621558e-06,-2.14968718e-05,-1.4688513e-05
0.86,2.45551966e-06,1.47952646e-06,-8.03441782e-06,-1.0838634e-05,-1.43345947e-05,-9.7877177e-06,3.65999938e-05,1.74471671e-07,1.19632017e-06,-6.21639769e-07,-4.69837387e-06,-9.06124161e-06,-2.09673901e-05,-1.51561622e-05
0.861,2.43724649e-06,1.48266345e-06,-7.89755951e-06,-1.06821767e-05,-1.42116145e-05,-9.85466571e-06,3.59022478e-05,1.73505736e-07,1.18912161e-06,-5.947829e-07,-4.59858876e-06,-8.89570995e-06,-2.04455562e-05,-1.56181212e-05
0.862,2.41897667e-06,1.48543659e-06,-7.76280743e-06,-1.05278679e-05,-1.40876435e-05,-9.90098113e-06,3.5197241e-05,1.72468174e-07,1.18181019e-06,-5.68436355e-07,-4.50005269e-06,-8.72973271e-06,-1.99325816e-05,-1.60732008e-05
0.863,2.40071104e-06,1.48785691e-06,-7.63010719e-06,-1.03756143e-05,-1.39625768e-05,-9.92806236e-06,3.4485443e-05,1.71359185e-07,1.17439746e-06,-5.42559868e-07,-4.40267973e-06,-8.56342401e-06,-1.94295431e-05,-1.65203107e-05
0.864,2.3824559e-06,1.4899399e-06,-7.49940236e-06,-1.02253241e-05,-1.38363477e-05,-9.93731524e-06,3.37673279e-05,1.70182385e-07,1.16690039e-06,-5.17107217e-07,-4.30638283e-06,-8.39689718e-06,-1.89373792e-05,-1.69584599e-05
0.865,2.36421634e-06,1.49169883e-06,-7.37063948e-06,-1.00769095e-05,-1.37089055e-05,-9.93012959e-06,3.30433724e-05,1.68940743e-07,1.15933316e-06,-4.92037574e-07,-4.21108913e-06,-8.23027919e-06,-1.8456887e-05,-1.73867245e-05
0.866,2.3459887e-06,1.49313661e-06,-7.24377479e-06,-9.93028736e-06,-1.35801897e-05,-9.90785354e-06,3.23140515e-05,1.67632773e-07,1.15170029e-06,-4.67330388e-07,-4.11675838e-06,-8.06373181e-06,-1.79887173e-05,-1.78042083e-05
0.867,2.32776042e-06,1.49424548e-06,-7.11877409e-06,-9.78537862e-06,-1.3450123e-05,-9.87178476e-06,3.157983e-05,1.66253407e-07,1.14399622e-06,-4.42986787e-07,-4.02338648e-06,-7.89745177e-06,-1.75333727e-05,-1.82100433e-05
