s,bet0_f,variable_eigen,m,n,gam,om_r
5.e6,0.0094,vth,1,1,0.00754537,0.0354041
5.e6,0.0094,psi,2,1,0.00753149,0.0354098
5.e6,0.0094,phi,2,1,0.00752459,0.0353955
5.e6,0.0094,pr,2,1,0.00753489,0.035409
5.e6,0.0094,nfast,2,1,0.00752369,0.0354013
5.e6,0.0094,vfast,2,1,0.00752154,0.0353998
5.e6,0.0094,vth,2,1,0.00753999,0.035402
5.e6,0.0094,psi,3,1,0.00752354,0.0354108
5.e6,0.0094,phi,3,1,0.00753217,0.0353964
5.e6,0.0094,pr,3,1,0.00752701,0.0354063
5.e6,0.0094,nfast,3,1,0.00751984,0.0354114
5.e6,0.0094,vfast,3,1,0.00752027,0.0354109
5.e6,0.0094,vth,3,1,0.00753094,0.0354072
5.e6,0.0094,psi,4,1,0.00752917,0.035414
5.e6,0.0094,phi,4,1,0.00752514,0.0353955
5.e6,0.0094,pr,4,1,0.00753591,0.0354086
5.e6,0.0094,nfast,4,1,0.00752015,0.0354014
5.e6,0.0094,vfast,4,1,0.00751969,0.0354024
5.e6,0.0094,vth,4,1,0.00754122,0.035405
5.e6,0.0095,psi,1,1,0.00763094,0.0354253
5.e6,0.0095,phi,1,1,0.00761342,0.0354164
5.e6,0.0095,pr,1,1,0.00763709,0.0354186
5.e6,0.0095,nfast,1,1,0.00761372,0.0354264
5.e6,0.0095,vfast,1,1,0.00762218,0.0354624
5.e6,0.0095,vth,1,1,0.00763771,0.0354091
5.e6,0.0095,psi,2,1,0.00763668,0.0354274
5.e6,0.0095,phi,2,1,0.00761148,0.0354172
5.e6,0.0095,pr,2,1,0.00763986,0.0354227
5.e6,0.0095,nfast,2,1,0.00761751,0.0354258
5.e6,0.0095,vfast,2,1,0.00761311,0.0354262
5.e6,0.0095,vth,2,1,0.00763744,0.0354091
5.e6,0.0095,psi,3,1,0.00762774,0.0354377
5.e6,0.0095,phi,3,1,0.00762159,0.0354101
5.e6,0.0095,pr,3,1,0.00762723,0.0354284
5.e6,0.0095,nfast,3,1,0.00762397,0.0354424
5.e6,0.0095,vfast,3,1,0.00762394,0.0354414
5.e6,0.0095,vth,3,1,0.00763214,0.0354208
5.e6,0.0095,psi,4,1,0.00763863,0.0354352
5.e6,0.0095,phi,4,1,0.00761233,0.0354168
5.e6,0.0095,pr,4,1,0.00764132,0.0354213
5.e6,0.0095,nfast,4,1,0.00761323,0.0354297
5.e6,0.0095,vfast,4,1,0.00761386,0.0354315
5.e6,0.0095,vth,4,1,0.00763901,0.0354086
5.e6,0.0096,psi,1,1,0.00781187,0.0355194
5.e6,0.0096,phi,1,1,0.0078076,0.0354957
5.e6,0.0096,pr,1,1,0.00782299,0.035521
5.e6,0.0096,nfast,1,1,0.00779909,0.0355032
5.e6,0.0096,vfast,1,1,0.00776683,0.0355361
5.e6,0.0096,vth,1,1,0.00783845,0.0355125
5.e6,0.0096,psi,2,1,0.00781392,0.035527
5.e6,0.0096,phi,2,1,0.00780543,0.0354943
5.e6,0.0096,pr,2,1,0.00782096,0.035527
5.e6,0.0096,nfast,2,1,0.00780243,0.0355066
5.e6,0.0096,vfast,2,1,0.00779898,0.0355024
5.e6,0.0096,vth,2,1,0.00783202,0.0355124
5.e6,0.0096,psi,3,1,0.00779729,0.0355247
5.e6,0.0096,phi,3,1,0.0078197,0.0354995
5.e6,0.0096,pr,3,1,0.00780627,0.0355182
5.e6,0.0096,nfast,3,1,0.00779022,0.0355242
5.e6,0.0096,vfast,3,1,0.00779134,0.0355233
5.e6,0.0096,vth,3,1,0.00782452,0.0355186
5.e6,0.0096,psi,4,1,0.00780712,0.0355343
5.e6,0.0096,phi,4,1,0.00780641,0.0354948
5.e6,0.0096,pr,4,1,0.00782327,0.0355274
5.e6,0.0096,nfast,4,1,0.00779556,0.035505
5.e6,0.0096,vfast,4,1,0.00779413,0.0355068
5.e6,0.0096,vth,4,1,0.0078421,0.0355106
5.e6,0.0097,psi,1,1,0.00784306,0.0355492
5.e6,0.0097,phi,1,1,0.0078234,0.035549
5.e6,0.0097,pr,1,1,0.00784529,0.0355409
5.e6,0.0097,nfast,1,1,0.00782882,0.0355575
5.e6,0.0097,vfast,1,1,0.00785246,0.0355846
5.e6,0.0097,vth,1,1,0.00783778,0.0355305
5.e6,0.0097,psi,2,1,0.00784929,0.0355478
5.e6,0.0097,phi,2,1,0.0078221,0.0355506
5.e6,0.0097,pr,2,1,0.00784987,0.0355423
5.e6,0.0097,nfast,2,1,0.00783188,0.0355553
5.e6,0.0097,vfast,2,1,0.00782823,0.0355576
5.e6,0.0097,vth,2,1,0.00784231,0.0355292
5.e6,0.0097,psi,3,1,0.00784597,0.0355613
5.e6,0.0097,phi,3,1,0.00782767,0.0355404
5.e6,0.0097,pr,3,1,0.00784166,0.0355534
5.e6,0.0097,nfast,3,1,0.00784493,0.0355668
5.e6,0.0097,vfast,3,1,0.0078443,0.035566
5.e6,0.0097,vth,3,1,0.00784288,0.0355422
5.e6,0.0097,psi,4,1,0.00785472,0.035554
5.e6,0.0097,phi,4,1,0.00782262,0.0355498
5.e6,0.0097,pr,4,1,0.007851,0.035541
5.e6,0.0097,nfast,4,1,0.00782999,0.0355605
5.e6,0.0097,vfast,4,1,0.00783125,0.0355618
5.e6,0.0097,vth,4,1,0.00784086,0.0355277
5.e6,0.0098,psi,1,1,0.00794746,0.0356004
5.e6,0.0098,phi,1,1,0.00792321,0.0356042
5.e6,0.0098,pr,1,1,0.00794841,0.0355899
5.e6,0.0098,nfast,1,1,0.00793214,0.0356132
5.e6,0.0098,vfast,1,1,0.00796635,0.0356405
5.e6,0.0098,vth,1,1,0.00794092,0.0355816
5.e6,0.0098,psi,2,1,0.00795483,0.0355966
5.e6,0.0098,phi,2,1,0.00792196,0.0356063
5.e6,0.0098,pr,2,1,0.00795439,0.0355899
5.e6,0.0098,nfast,2,1,0.00793543,0.0356099
5.e6,0.0098,vfast,2,1,0.00793146,0.0356134
5.e6,0.0098,vth,2,1,0.00794175,0.0355797
5.e6,0.0098,psi,3,1,0.00795377,0.0356142
5.e6,0.0098,phi,3,1,0.00792649,0.035593
5.e6,0.0098,pr,3,1,0.00794697,0.0356056
5.e6,0.0098,nfast,3,1,0.00795373,0.0356209
5.e6,0.0098,vfast,3,1,0.00795271,0.0356201
5.e6,0.0098,vth,3,1,0.00794504,0.0355916
5.e6,0.0098,psi,4,1,0.00796281,0.0356028
5.e6,0.0098,phi,4,1,0.00792245,0.0356053
5.e6,0.0098,pr,4,1,0.0079552,0.0355878
5.e6,0.0098,nfast,4,1,0.00793419,0.0356165
5.e6,0.0098,vfast,4,1,0.00793598,0.0356177
5.e6,0.0098,vth,4,1,0.00794058,0.0355757
5.e6,0.009899999999999999,psi,1,1,0.00816565,0.0356837
5.e6,0.009899999999999999,phi,1,1,0.00815542,0.0356611
5.e6,0.009899999999999999,pr,1,1,0.00817639,0.0356827
5.e6,0.009899999999999999,nfast,1,1,0.00815018,0.0356714
5.e6,0.009899999999999999,vfast,1,1,0.00812678,0.0357097
5.e6,0.009899999999999999,vth,1,1,0.00818551,0.0356723
5.e6,0.009899999999999999,psi,2,1,0.00817083,0.0356906
5.e6,0.009899999999999999,phi,2,1,0.00815316,0.0356603
5.e6,0.009899999999999999,pr,2,1,0.00817763,0.035689
5.e6,0.009899999999999999,nfast,2,1,0.00815417,0.035674
5.e6,0.009899999999999999,vfast,2,1,0.00815001,0.0356708
5.e6,0.009899999999999999,vth,2,1,0.00818567,0.0356739
5.e6,0.009899999999999999,psi,3,1,0.0081533,0.0356925
5.e6,0.009899999999999999,phi,3,1,0.0081673,0.0356619
5.e6,0.009899999999999999,pr,3,1,0.00816046,0.0356846
5.e6,0.009899999999999999,nfast,3,1,0.00814687,0.0356936
5.e6,0.009899999999999999,vfast,3,1,0.00814764,0.0356923
5.e6,0.009899999999999999,vth,3,1,0.00817425,0.0356817
5.e6,0.009899999999999999,psi,4,1,0.00816581,0.0356997
5.e6,0.009899999999999999,phi,4,1,0.00815416,0.0356605
5.e6,0.009899999999999999,pr,4,1,0.00817984,0.0356897
5.e6,0.009899999999999999,nfast,4,1,0.00814749,0.0356741
5.e6,0.009899999999999999,vfast,4,1,0.00814646,0.0356761
5.e6,0.009899999999999999,vth,4,1,0.00819201,0.0356729
5.e6,0.01,psi,1,1,0.00820663,0.0357581
5.e6,0.01,phi,1,1,0.00819502,0.0357623
5.e6,0.01,pr,1,1,0.00820623,0.035753
5.e6,0.01,nfast,1,1,0.00820026,0.0357655
5.e6,0.01,vfast,1,1,0.0082198,0.0357765
5.e6,0.01,vth,1,1,0.00820076,0.0357489
5.e6,0.01,psi,2,1,0.00821013,0.0357553
5.e6,0.01,phi,2,1,0.00819457,0.0357634
5.e6,0.01,pr,2,1,0.00820939,0.0357519
5.e6,0.01,nfast,2,1,0.00820161,0.0357636
5.e6,0.01,vfast,2,1,0.00819993,0.0357657
5.e6,0.01,vth,2,1,0.00820287,0.0357467
5.e6,0.01,psi,3,1,0.00821096,0.0357644
5.e6,0.01,phi,3,1,0.00819568,0.0357566
5.e6,0.01,pr,3,1,0.0082071,0.0357606
5.e6,0.01,nfast,3,1,0.00821148,0.0357675
5.e6,0.01,vfast,3,1,0.00821079,0.0357672
5.e6,0.01,vth,3,1,0.00820442,0.0357547
5.e6,0.01,psi,4,1,0.00821476,0.0357579
5.e6,0.01,phi,4,1,0.00819471,0.035763
5.e6,0.01,pr,4,1,0.00820998,0.0357511
5.e6,0.01,nfast,4,1,0.00820162,0.0357669
5.e6,0.01,vfast,4,1,0.00820257,0.0357675
5.e6,0.01,vth,4,1,0.00820093,0.0357466
5.e6,0.0101,psi,1,1,0.00835305,0.0357868
5.e6,0.0101,phi,1,1,0.00833325,0.0357808
5.e6,0.0101,pr,1,1,0.00835769,0.0357797
5.e6,0.0101,nfast,1,1,0.00833771,0.0357899
5.e6,0.0101,vfast,1,1,0.00835051,0.0358234
5.e6,0.0101,vth,1,1,0.00835539,0.0357692
5.e6,0.0101,psi,2,1,0.00836061,0.0357861
5.e6,0.0101,phi,2,1,0.00833163,0.0357818
5.e6,0.0101,pr,2,1,0.00836298,0.0357811
5.e6,0.0101,nfast,2,1,0.00834139,0.0357888
5.e6,0.0101,vfast,2,1,0.00833725,0.0357897
5.e6,0.0101,vth,2,1,0.00835792,0.0357687
5.e6,0.0101,psi,3,1,0.00835262,0.0357989
5.e6,0.0101,phi,3,1,0.00833963,0.0357742
5.e6,0.0101,pr,3,1,0.00835143,0.0357904
5.e6,0.0101,nfast,3,1,0.00835022,0.0358033
5.e6,0.0101,vfast,3,1,0.00834964,0.0358023
5.e6,0.0101,vth,3,1,0.00835482,0.0357794
5.e6,0.0101,psi,4,1,0.00836405,0.0357942
5.e6,0.0101,phi,4,1,0.00833226,0.0357813
5.e6,0.0101,pr,4,1,0.00836462,0.0357805
5.e6,0.0101,nfast,4,1,0.00833814,0.035793
5.e6,0.0101,vfast,4,1,0.00833879,0.0357946
5.e6,0.0101,vth,4,1,0.00835838,0.0357649
5.e6,0.0102,psi,1,1,0.00839418,0.035866
5.e6,0.0102,phi,1,1,0.00837198,0.0358867
5.e6,0.0102,pr,1,1,0.0083881,0.0358555
5.e6,0.0102,nfast,1,1,0.00838778,0.0358878
5.e6,0.0102,vfast,1,1,0.00844094,0.03589
5.e6,0.0102,vth,1,1,0.00837449,0.0358526
5.e6,0.0102,psi,2,1,0.00839802,0.0358546
5.e6,0.0102,phi,2,1,0.00837206,0.0358895
5.e6,0.0102,pr,2,1,0.00839302,0.0358484
5.e6,0.0102,nfast,2,1,0.00838886,0.0358822
5.e6,0.0102,vfast,2,1,0.00838719,0.0358883
5.e6,0.0102,vth,2,1,0.0083746,0.0358478
5.e6,0.0102,psi,3,1,0.00841003,0.0358743
5.e6,0.0102,phi,3,1,0.00836787,0.0358742
5.e6,0.0102,pr,3,1,0.00839792,0.0358699
5.e6,0.0102,nfast,3,1,0.00841431,0.0358802
5.e6,0.0102,vfast,3,1,0.00841249,0.0358805
5.e6,0.0102,vth,3,1,0.00838522,0.0358586
5.e6,0.0102,psi,4,1,0.00841102,0.0358552
5.e6,0.0102,phi,4,1,0.00837184,0.0358883
5.e6,0.0102,pr,4,1,0.00839338,0.0358459
5.e6,0.0102,nfast,4,1,0.00839212,0.0358892
5.e6,0.0102,vfast,4,1,0.00839468,0.0358894
5.e6,0.0102,vth,4,1,0.00836941,0.0358443
5.e6,0.0103,psi,1,1,0.00864768,0.0358656
5.e6,0.0103,phi,1,1,0.00861583,0.0358396
5.e6,0.0103,pr,1,1,0.00866132,0.0358571
5.e6,0.0103,nfast,1,1,0.00861922,0.0358589
5.e6,0.0103,vfast,1,1,0.00861074,0.0359256
5.e6,0.0103,vth,1,1,0.00866387,0.0358376
5.e6,0.0103,psi,2,1,0.00866238,0.0358698
5.e6,0.0103,phi,2,1,0.00861242,0.03584
5.e6,0.0103,pr,2,1,0.00867079,0.0358628
5.e6,0.0103,nfast,2,1,0.0086266,0.0358598
5.e6,0.0103,vfast,2,1,0.00861879,0.0358582
5.e6,0.0103,vth,2,1,0.00867076,0.0358371
5.e6,0.0103,psi,3,1,0.00863768,0.035886
5.e6,0.0103,phi,3,1,0.00863162,0.0358331
5.e6,0.0103,pr,3,1,0.00864264,0.0358708
5.e6,0.0103,nfast,3,1,0.0086304,0.0358914
5.e6,0.0103,vfast,3,1,0.00863032,0.035889
5.e6,0.0103,vth,3,1,0.00865635,0.0358546
5.e6,0.0103,psi,4,1,0.00866189,0.0358871
5.e6,0.0103,phi,4,1,0.00861382,0.0358396
5.e6,0.0103,pr,4,1,0.0086745,0.0358637
5.e6,0.0103,nfast,4,1,0.00861789,0.0358644
5.e6,0.0103,vfast,4,1,0.00861751,0.0358676
5.e6,0.0103,vth,4,1,0.00867524,0.0358313
5.e6,0.0104,psi,1,1,0.00875544,0.0359804
5.e6,0.0104,phi,1,1,0.00874312,0.0359649
5.e6,0.0104,pr,1,1,0.00876272,0.0359777
5.e6,0.0104,nfast,1,1,0.0087427,0.0359744
5.e6,0.0104,vfast,1,1,0.00873295,0.0360068
5.e6,0.0104,vth,1,1,0.00876621,0.0359681
5.e6,0.0104,psi,2,1,0.00876256,0.035984
5.e6,0.0104,phi,2,1,0.00874145,0.0359647
5.e6,0.0104,pr,2,1,0.00876727,0.0359815
5.e6,0.0104,nfast,2,1,0.00874617,0.0359756
5.e6,0.0104,vfast,2,1,0.00874258,0.035974
5.e6,0.0104,vth,2,1,0.00877009,0.0359691
5.e6,0.0104,psi,3,1,0.00874877,0.0359893
5.e6,0.0104,phi,3,1,0.00875132,0.0359634
5.e6,0.0104,pr,3,1,0.00875278,0.0359826
5.e6,0.0104,nfast,3,1,0.00874488,0.0359912
5.e6,0.0104,vfast,3,1,0.00874498,0.0359898
5.e6,0.0104,vth,3,1,0.00876107,0.0359759
5.e6,0.0104,psi,4,1,0.00876053,0.0359924
5.e6,0.0104,phi,4,1,0.00874214,0.0359647
5.e6,0.0104,pr,4,1,0.00876886,0.0359825
5.e6,0.0104,nfast,4,1,0.00874157,0.035977
5.e6,0.0104,vfast,4,1,0.00874105,0.0359785
5.e6,0.0104,vth,4,1,0.0087728,0.0359663
5.e6,0.0105,psi,1,1,0.00886231,0.0360213
5.e6,0.0105,phi,1,1,0.00884194,0.0360102
5.e6,0.0105,pr,1,1,0.0088687,0.0360152
5.e6,0.0105,nfast,1,1,0.00884624,0.0360207
5.e6,0.0105,vfast,1,1,0.00885059,0.0360593
5.e6,0.0105,vth,1,1,0.00886781,0.0360044
5.e6,0.0105,psi,2,1,0.00887193,0.0360215
5.e6,0.0105,phi,2,1,0.0088401,0.0360108
5.e6,0.0105,pr,2,1,0.00887578,0.0360167
5.e6,0.0105,nfast,2,1,0.00885047,0.0360204
5.e6,0.0105,vfast,2,1,0.00884593,0.0360203
5.e6,0.0105,vth,2,1,0.00887276,0.0360022
5.e6,0.0105,psi,3,1,0.00885951,0.0360338
5.e6,0.0105,phi,3,1,0.0088498,0.036005
5.e6,0.0105,pr,3,1,0.00886077,0.0360249
5.e6,0.0105,nfast,3,1,0.00885633,0.0360375
5.e6,0.0105,vfast,3,1,0.00885577,0.0360361
5.e6,0.0105,vth,3,1,0.00886611,0.0360144
5.e6,0.0105,psi,4,1,0.00887375,0.0360315
5.e6,0.0105,phi,4,1,0.00884082,0.0360104
5.e6,0.0105,pr,4,1,0.00887806,0.0360172
5.e6,0.0105,nfast,4,1,0.00884628,0.0360239
5.e6,0.0105,vfast,4,1,0.0088464,0.0360258
5.e6,0.0105,vth,4,1,0.00887467,0.035999
5.e6,0.0106,psi,1,1,0.00895683,0.0360946
5.e6,0.0106,phi,1,1,0.008939,0.0360957
5.e6,0.0106,pr,1,1,0.00895831,0.0360881
5.e6,0.0106,nfast,1,1,0.00894631,0.0361008
5.e6,0.0106,vfast,1,1,0.00896595,0.0361235
5.e6,0.0106,vth,1,1,0.00895334,0.0360816
5.e6,0.0106,psi,2,1,0.00896331,0.0360903
5.e6,0.0106,phi,2,1,0.00893803,0.0360968
5.e6,0.0106,pr,2,1,0.00896375,0.0360856
5.e6,0.0106,nfast,2,1,0.00894893,0.0360988
5.e6,0.0106,vfast,2,1,0.00894595,0.0361006
5.e6,0.0106,vth,2,1,0.00895575,0.0360773
5.e6,0.0106,psi,3,1,0.00896042,0.0361037
5.e6,0.0106,phi,3,1,0.00894187,0.0360891
5.e6,0.0106,pr,3,1,0.00895758,0.0360974
5.e6,0.0106,nfast,3,1,0.00895998,0.0361074
5.e6,0.0106,vfast,3,1,0.00895892,0.0361067
5.e6,0.0106,vth,3,1,0.00895662,0.0360887
5.e6,0.0106,psi,4,1,0.00896883,0.036096
5.e6,0.0106,phi,4,1,0.00893835,0.0360962
5.e6,0.0106,pr,4,1,0.00896555,0.036085
5.e6,0.0106,nfast,4,1,0.00894774,0.0361028
5.e6,0.0106,vfast,4,1,0.00894859,0.036104
5.e6,0.0106,vth,4,1,0.0089559,0.0360748
5.e6,0.0107,psi,1,1,0.00911961,0.0361722
5.e6,0.0107,phi,1,1,0.00911273,0.0361616
5.e6,0.0107,pr,1,1,0.0091242,0.036171
5.e6,0.0107,nfast,1,1,0.00911234,0.0361678
5.e6,0.0107,vfast,1,1,0.00910436,0.0361878
5.e6,0.0107,vth,1,1,0.00912683,0.0361652
5.e6,0.0107,psi,2,1,0.0091247,0.0361749
5.e6,0.0107,phi,2,1,0.00911172,0.0361614
5.e6,0.0107,pr,2,1,0.00912785,0.0361736
5.e6,0.0107,nfast,2,1,0.00911448,0.0361688
5.e6,0.0107,vfast,2,1,0.00911234,0.0361676
5.e6,0.0107,vth,2,1,0.00913051,0.0361657
5.e6,0.0107,psi,3,1,0.0091152,0.0361775
5.e6,0.0107,phi,3,1,0.00911778,0.0361611
5.e6,0.0107,pr,3,1,0.0091182,0.0361738
5.e6,0.0107,nfast,3,1,0.00911286,0.0361785
5.e6,0.0107,vfast,3,1,0.00911292,0.0361775
5.e6,0.0107,vth,3,1,0.00912372,0.0361702
5.e6,0.0107,psi,4,1,0.00912284,0.0361804
5.e6,0.0107,phi,4,1,0.00911214,0.0361614
5.e6,0.0107,pr,4,1,0.00912875,0.0361747
5.e6,0.0107,nfast,4,1,0.00911161,0.0361694
5.e6,0.0107,vfast,4,1,0.00911113,0.0361703
5.e6,0.0107,vth,4,1,0.00913274,0.0361645
5.e6,0.0108,psi,1,1,0.00918979,0.0361747
5.e6,0.0108,phi,1,1,0.00915577,0.0361781
5.e6,0.0108,pr,1,1,0.00919178,0.0361626
5.e6,0.0108,nfast,1,1,0.00917117,0.0361866
5.e6,0.0108,vfast,1,1,0.0092086,0.0362269
5.e6,0.0108,vth,1,1,0.0091816,0.0361515
5.e6,0.0108,psi,2,1,0.00920165,0.0361644
5.e6,0.0108,phi,2,1,0.00915411,0.0361802
5.e6,0.0108,pr,2,1,0.00920198,0.0361555
5.e6,0.0108,nfast,2,1,0.00917594,0.0361827
5.e6,0.0108,vfast,2,1,0.00917055,0.0361863
5.e6,0.0108,vth,2,1,0.00918602,0.0361414
5.e6,0.0108,psi,3,1,0.00919775,0.0361908
5.e6,0.0108,phi,3,1,0.00916032,0.0361661
5.e6,0.0108,pr,3,1,0.00919212,0.0361794
5.e6,0.0108,nfast,3,1,0.00919738,0.0361973
5.e6,0.0108,vfast,3,1,0.00919524,0.0361963
5.e6,0.0108,vth,3,1,0.00918865,0.0361631
5.e6,0.0108,psi,4,1,0.00921308,0.0361748
5.e6,0.0108,phi,4,1,0.0091546,0.0361792
5.e6,0.0108,pr,4,1,0.00920585,0.0361547
5.e6,0.0108,nfast,4,1,0.00917416,0.03619
5.e6,0.0108,vfast,4,1,0.00917571,0.0361921
5.e6,0.0108,vth,4,1,0.00918558,0.0361364
5.e6,0.0109,psi,1,1,0.00936106,0.0362617
5.e6,0.0109,phi,1,1,0.00934287,0.0362518
5.e6,0.0109,pr,1,1,0.00936634,0.0362564
5.e6,0.0109,nfast,1,1,0.00934788,0.036261
5.e6,0.0109,vfast,1,1,0.00935168,0.0362948
5.e6,0.0109,vth,1,1,0.00936556,0.0362472
5.e6,0.0109,psi,2,1,0.00937092,0.0362609
5.e6,0.0109,phi,2,1,0.00934135,0.0362522
5.e6,0.0109,pr,2,1,0.00937436,0.0362566
5.e6,0.0109,nfast,2,1,0.00935164,0.0362607
5.e6,0.0109,vfast,2,1,0.0093477,0.0362606
5.e6,0.0109,vth,2,1,0.00937163,0.0362438
5.e6,0.0109,psi,3,1,0.00935934,0.0362724
5.e6,0.0109,phi,3,1,0.00934933,0.0362474
5.e6,0.0109,pr,3,1,0.00936078,0.0362649
5.e6,0.0109,nfast,3,1,0.00935694,0.0362753
5.e6,0.0109,vfast,3,1,0.00935624,0.036274
5.e6,0.0109,vth,3,1,0.00936488,0.0362559
5.e6,0.0109,psi,4,1,0.00937272,0.0362703
5.e6,0.0109,phi,4,1,0.00934191,0.0362519
5.e6,0.0109,pr,4,1,0.00937664,0.0362577
5.e6,0.0109,nfast,4,1,0.00934821,0.0362637
5.e6,0.0109,vfast,4,1,0.00934817,0.0362654
5.e6,0.0109,vth,4,1,0.00937384,0.0362412
5.e6,0.011,psi,1,1,0.00944434,0.0363555
5.e6,0.011,phi,1,1,0.00943549,0.0363666
5.e6,0.011,pr,1,1,0.00944129,0.0363514
5.e6,0.011,nfast,1,1,0.00944247,0.0363642
5.e6,0.011,vfast,1,1,0.00946637,0.0363641
5.e6,0.011,vth,1,1,0.00943517,0.0363511
5.e6,0.011,psi,2,1,0.00944467,0.0363482
5.e6,0.011,phi,2,1,0.0094356,0.0363677
5.e6,0.011,pr,2,1,0.00944207,0.0363455
5.e6,0.011,nfast,2,1,0.00944266,0.0363616
5.e6,0.011,vfast,2,1,0.00944216,0.0363643
5.e6,0.011,vth,2,1,0.00943303,0.036346
5.e6,0.011,psi,3,1,0.00945152,0.0363576
5.e6,0.011,phi,3,1,0.00943319,0.0363618
5.e6,0.011,pr,3,1,0.00944659,0.0363557
5.e6,0.011,nfast,3,1,0.0094533,0.0363594
5.e6,0.011,vfast,3,1,0.00945226,0.0363599
5.e6,0.011,vth,3,1,0.00944084,0.0363523
5.e6,0.011,psi,4,1,0.00945137,0.0363479
5.e6,0.011,phi,4,1,0.00943545,0.0363673
5.e6,0.011,pr,4,1,0.00944321,0.036344
5.e6,0.011,nfast,4,1,0.0094444,0.0363642
5.e6,0.011,vfast,4,1,0.00944553,0.0363644
5.e6,0.011,vth,4,1,0.00943182,0.0363444
5.e6,0.0111,psi,1,1,0.00959844,0.0363751
5.e6,0.0111,phi,1,1,0.00957788,0.0363711
5.e6,0.0111,pr,1,1,0.00960166,0.0363686
5.e6,0.0111,nfast,1,1,0.00958606,0.0363783
5.e6,0.0111,vfast,1,1,0.00960041,0.0364092
5.e6,0.0111,vth,1,1,0.00959803,0.0363603
5.e6,0.0111,psi,2,1,0.00960812,0.0363705
5.e6,0.0111,phi,2,1,0.00957658,0.036372
5.e6,0.0111,pr,2,1,0.00961005,0.0363652
5.e6,0.0111,nfast,2,1,0.00958958,0.0363768
5.e6,0.0111,vfast,2,1,0.00958579,0.0363779
5.e6,0.0111,vth,2,1,0.00960334,0.036354
5.e6,0.0111,psi,3,1,0.00960051,0.0363856
5.e6,0.0111,phi,3,1,0.0095825,0.0363651
5.e6,0.0111,pr,3,1,0.00959973,0.0363781
5.e6,0.0111,nfast,3,1,0.00959929,0.036389
5.e6,0.0111,vfast,3,1,0.00959806,0.0363879
5.e6,0.0111,vth,3,1,0.00960033,0.0363685
5.e6,0.0111,psi,4,1,0.00961303,0.0363791
5.e6,0.0111,phi,4,1,0.009577,0.0363715
5.e6,0.0111,pr,4,1,0.00961285,0.0363659
5.e6,0.0111,nfast,4,1,0.00958735,0.0363807
5.e6,0.0111,vfast,4,1,0.00958777,0.0363823
5.e6,0.0111,vth,4,1,0.00960474,0.036351
5.e6,0.0112,psi,1,1,0.00971198,0.0364685
5.e6,0.0112,phi,1,1,0.0097047,0.0364749
5.e6,0.0112,pr,1,1,0.00971046,0.0364655
5.e6,0.0112,nfast,1,1,0.00970969,0.0364738
5.e6,0.0112,vfast,1,1,0.00972553,0.0364769
5.e6,0.0112,vth,1,1,0.00970647,0.0364645
5.e6,0.0112,psi,2,1,0.00971302,0.0364633
5.e6,0.0112,phi,2,1,0.00970463,0.0364756
5.e6,0.0112,pr,2,1,0.00971162,0.0364611
5.e6,0.0112,nfast,2,1,0.00971013,0.0364721
5.e6,0.0112,vfast,2,1,0.00970946,0.0364738
5.e6,0.0112,vth,2,1,0.00970549,0.0364604
5.e6,0.0112,psi,3,1,0.00971648,0.0364706
5.e6,0.0112,phi,3,1,0.00970377,0.0364715
5.e6,0.0112,pr,3,1,0.00971354,0.0364687
5.e6,0.0112,nfast,3,1,0.00971739,0.0364719
5.e6,0.0112,vfast,3,1,0.0097166,0.0364721
5.e6,0.0112,vth,3,1,0.0097102,0.0364658
5.e6,0.0112,psi,4,1,0.00971767,0.0364639
5.e6,0.0112,phi,4,1,0.00970458,0.0364753
5.e6,0.0112,pr,4,1,0.00971275,0.0364603
5.e6,0.0112,nfast,4,1,0.00971097,0.036474
5.e6,0.0112,vfast,4,1,0.00971169,0.0364743
5.e6,0.0112,vth,4,1,0.00970504,0.036459
5.e6,0.0113,psi,1,1,0.0098953,0.036514
5.e6,0.0113,phi,1,1,0.00989052,0.0364956
5.e6,0.0113,pr,1,1,0.00990183,0.0365141
5.e6,0.0113,nfast,1,1,0.0098883,0.0365052
5.e6,0.0113,vfast,1,1,0.00986764,0.0365287
5.e6,0.0113,vth,1,1,0.00990718,0.0365081
5.e6,0.0113,psi,2,1,0.00990328,0.0365207
5.e6,0.0113,phi,2,1,0.00988936,0.0364948
5.e6,0.0113,pr,2,1,0.00990851,0.0365203
5.e6,0.0113,nfast,2,1,0.0098909,0.0365076
5.e6,0.0113,vfast,2,1,0.00988858,0.0365049
5.e6,0.0113,vth,2,1,0.00991548,0.0365104
5.e6,0.0113,psi,3,1,0.0098877,0.0365197
5.e6,0.0113,phi,3,1,0.00989717,0.036497
5.e6,0.0113,pr,3,1,0.00989353,0.0365166
5.e6,0.0113,nfast,3,1,0.00988464,0.03652
5.e6,0.0113,vfast,3,1,0.00988512,0.0365184
5.e6,0.0113,vth,3,1,0.00990152,0.0365133
5.e6,0.0113,psi,4,1,0.00989773,0.0365281
5.e6,0.0113,phi,4,1,0.00988989,0.036495
5.e6,0.0113,pr,4,1,0.00990887,0.0365233
5.e6,0.0113,nfast,4,1,0.0098869,0.0365073
5.e6,0.0113,vfast,4,1,0.00988567,0.0365082
5.e6,0.0113,vth,4,1,0.00991863,0.0365108
5.e6,0.0114,psi,1,1,0.00996039,0.0365714
