       r	   dnnbi(m^-3)	    dne(m^-3)	    dni(m^-3)	     tbn(keV)	     ti(keV)	     te(keV)	   vzt_eq(m/s)	   vth_eq(m/s)	  vthermalep(m/s)	       etann(MKS)
  0.4160000E+00	  0.1669930E+19	  0.3074365E+20	  0.2523935E+20	  0.1198174E+06	  0.1127749E+04	  0.1001625E+04	  0.4916022E-02	  0.0000000E+00	  0.3388232E+07	  0.2367156E+01
  0.4170000E+00	  0.1666902E+19	  0.3073316E+20	  0.2523008E+20	  0.1198029E+06	  0.1125240E+04	  0.9994676E+03	  0.4906404E-02	  0.0000000E+00	  0.3388026E+07	  0.2374763E+01
  0.4180000E+00	  0.1663864E+19	  0.3072263E+20	  0.2522078E+20	  0.1197883E+06	  0.1122737E+04	  0.9973124E+03	  0.4896810E-02	  0.0000000E+00	  0.3387820E+07	  0.2382403E+01
  0.4190000E+00	  0.1660816E+19	  0.3071208E+20	  0.2521146E+20	  0.1197736E+06	  0.1120240E+04	  0.9951592E+03	  0.4887238E-02	  0.0000000E+00	  0.3387613E+07	  0.2390076E+01
  0.4200000E+00	  0.1657760E+19	  0.3070150E+20	  0.2520210E+20	  0.1197590E+06	  0.1117750E+04	  0.9930080E+03	  0.4877688E-02	  0.0000000E+00	  0.3387406E+07	  0.2397783E+01
  0.4210000E+00	  0.1654697E+19	  0.3069089E+20	  0.2519271E+20	  0.1197443E+06	  0.1115266E+04	  0.9908588E+03	  0.4868160E-02	  0.0000000E+00	  0.3387198E+07	  0.2405524E+01
  0.4220000E+00	  0.1651625E+19	  0.3068026E+20	  0.2518329E+20	  0.1197296E+06	  0.1112788E+04	  0.9887115E+03	  0.4858654E-02	  0.0000000E+00	  0.3386990E+07	  0.2413298E+01
  0.4230000E+00	  0.1648544E+19	  0.3066959E+20	  0.2517384E+20	  0.1197149E+06	  0.1110316E+04	  0.9865663E+03	  0.4849171E-02	  0.0000000E+00	  0.3386782E+07	  0.2421107E+01
  0.4240000E+00	  0.1645453E+19	  0.3065890E+20	  0.2516436E+20	  0.1197002E+06	  0.1107851E+04	  0.9844229E+03	  0.4839710E-02	  0.0000000E+00	  0.3386574E+07	  0.2428951E+01
  0.4250000E+00	  0.1642350E+19	  0.3064817E+20	  0.2515485E+20	  0.1196855E+06	  0.1105392E+04	  0.9822816E+03	  0.4830271E-02	  0.0000000E+00	  0.3386366E+07	  0.2436829E+01
  0.4260000E+00	  0.1639234E+19	  0.3063742E+20	  0.2514532E+20	  0.1196709E+06	  0.1102940E+04	  0.9801422E+03	  0.4820855E-02	  0.0000000E+00	  0.3386159E+07	  0.2444743E+01
  0.4270000E+00	  0.1636104E+19	  0.3062664E+20	  0.2513575E+20	  0.1196563E+06	  0.1100495E+04	  0.9780048E+03	  0.4811461E-02	  0.0000000E+00	  0.3385952E+07	  0.2452692E+01
  0.4280000E+00	  0.1632960E+19	  0.3061582E+20	  0.2512616E+20	  0.1196418E+06	  0.1098057E+04	  0.9758692E+03	  0.4802090E-02	  0.0000000E+00	  0.3385747E+07	  0.2460677E+01
  0.4290000E+00	  0.1629799E+19	  0.3060498E+20	  0.2511654E+20	  0.1196273E+06	  0.1095625E+04	  0.9737357E+03	  0.4792741E-02	  0.0000000E+00	  0.3385543E+07	  0.2468699E+01
  0.4300000E+00	  0.1626620E+19	  0.3059410E+20	  0.2510690E+20	  0.1196130E+06	  0.1093200E+04	  0.9716040E+03	  0.4783415E-02	  0.0000000E+00	  0.3385340E+07	  0.2476757E+01
  0.4310000E+00	  0.1623423E+19	  0.3058319E+20	  0.2509723E+20	  0.1195988E+06	  0.1090782E+04	  0.9694743E+03	  0.4774111E-02	  0.0000000E+00	  0.3385139E+07	  0.2484852E+01
  0.4320000E+00	  0.1620210E+19	  0.3057225E+20	  0.2508754E+20	  0.1195847E+06	  0.1088371E+04	  0.9673465E+03	  0.4764830E-02	  0.0000000E+00	  0.3384940E+07	  0.2492984E+01
  0.4330000E+00	  0.1616981E+19	  0.3056128E+20	  0.2507782E+20	  0.1195707E+06	  0.1085968E+04	  0.9652206E+03	  0.4755572E-02	  0.0000000E+00	  0.3384741E+07	  0.2501153E+01
  0.4340000E+00	  0.1613738E+19	  0.3055028E+20	  0.2506807E+20	  0.1195567E+06	  0.1083571E+04	  0.9630966E+03	  0.4746336E-02	  0.0000000E+00	  0.3384543E+07	  0.2509359E+01
  0.4350000E+00	  0.1610483E+19	  0.3053924E+20	  0.2505830E+20	  0.1195428E+06	  0.1081181E+04	  0.9609746E+03	  0.4737122E-02	  0.0000000E+00	  0.3384346E+07	  0.2517603E+01
  0.4360000E+00	  0.1607218E+19	  0.3052818E+20	  0.2504850E+20	  0.1195288E+06	  0.1078799E+04	  0.9588546E+03	  0.4727931E-02	  0.0000000E+00	  0.3384149E+07	  0.2525885E+01
  0.4370000E+00	  0.1603943E+19	  0.3051708E+20	  0.2503867E+20	  0.1195149E+06	  0.1076423E+04	  0.9567365E+03	  0.4718762E-02	  0.0000000E+00	  0.3383952E+07	  0.2534204E+01
  0.4380000E+00	  0.1600661E+19	  0.3050595E+20	  0.2502881E+20	  0.1195010E+06	  0.1074055E+04	  0.9546203E+03	  0.4709615E-02	  0.0000000E+00	  0.3383755E+07	  0.2542561E+01
  0.4390000E+00	  0.1597372E+19	  0.3049479E+20	  0.2501892E+20	  0.1194870E+06	  0.1071694E+04	  0.9525062E+03	  0.4700490E-02	  0.0000000E+00	  0.3383557E+07	  0.2550956E+01
  0.4400000E+00	  0.1594080E+19	  0.3048360E+20	  0.2500900E+20	  0.1194730E+06	  0.1069340E+04	  0.9503940E+03	  0.4691387E-02	  0.0000000E+00	  0.3383359E+07	  0.2559390E+01
  0.4410000E+00	  0.1590784E+19	  0.3047238E+20	  0.2499905E+20	  0.1194589E+06	  0.1066993E+04	  0.9482838E+03	  0.4682305E-02	  0.0000000E+00	  0.3383159E+07	  0.2567861E+01
  0.4420000E+00	  0.1587485E+19	  0.3046112E+20	  0.2498907E+20	  0.1194447E+06	  0.1064654E+04	  0.9461756E+03	  0.4673246E-02	  0.0000000E+00	  0.3382958E+07	  0.2576371E+01
  0.4430000E+00	  0.1584180E+19	  0.3044984E+20	  0.2497906E+20	  0.1194305E+06	  0.1062321E+04	  0.9440693E+03	  0.4664209E-02	  0.0000000E+00	  0.3382757E+07	  0.2584920E+01
  0.4440000E+00	  0.1580869E+19	  0.3043852E+20	  0.2496902E+20	  0.1194163E+06	  0.1059996E+04	  0.9419650E+03	  0.4655193E-02	  0.0000000E+00	  0.3382556E+07	  0.2593508E+01
  0.4450000E+00	  0.1577551E+19	  0.3042718E+20	  0.2495895E+20	  0.1194021E+06	  0.1057677E+04	  0.9398627E+03	  0.4646199E-02	  0.0000000E+00	  0.3382354E+07	  0.2602135E+01
  0.4460000E+00	  0.1574225E+19	  0.3041580E+20	  0.2494885E+20	  0.1193879E+06	  0.1055366E+04	  0.9377623E+03	  0.4637227E-02	  0.0000000E+00	  0.3382154E+07	  0.2610802E+01
  0.4470000E+00	  0.1570888E+19	  0.3040440E+20	  0.2493873E+20	  0.1193738E+06	  0.1053061E+04	  0.9356638E+03	  0.4628276E-02	  0.0000000E+00	  0.3381954E+07	  0.2619510E+01
  0.4480000E+00	  0.1567541E+19	  0.3039296E+20	  0.2492858E+20	  0.1193598E+06	  0.1050764E+04	  0.9335673E+03	  0.4619347E-02	  0.0000000E+00	  0.3381755E+07	  0.2628257E+01
  0.4490000E+00	  0.1564182E+19	  0.3038150E+20	  0.2491840E+20	  0.1193458E+06	  0.1048474E+04	  0.9314727E+03	  0.4610440E-02	  0.0000000E+00	  0.3381557E+07	  0.2637046E+01
  0.4500000E+00	  0.1560810E+19	  0.3037000E+20	  0.2490820E+20	  0.1193320E+06	  0.1046190E+04	  0.9293800E+03	  0.4601554E-02	  0.0000000E+00	  0.3381361E+07	  0.2645876E+01
  0.4510000E+00	  0.1557424E+19	  0.3035848E+20	  0.2489797E+20	  0.1193183E+06	  0.1043913E+04	  0.9272892E+03	  0.4592689E-02	  0.0000000E+00	  0.3381168E+07	  0.2654747E+01
  0.4520000E+00	  0.1554026E+19	  0.3034692E+20	  0.2488772E+20	  0.1193048E+06	  0.1041644E+04	  0.9252004E+03	  0.4583846E-02	  0.0000000E+00	  0.3380975E+07	  0.2663659E+01
  0.4530000E+00	  0.1550616E+19	  0.3033534E+20	  0.2487745E+20	  0.1192913E+06	  0.1039381E+04	  0.9231134E+03	  0.4575024E-02	  0.0000000E+00	  0.3380785E+07	  0.2672614E+01
  0.4540000E+00	  0.1547198E+19	  0.3032372E+20	  0.2486714E+20	  0.1192779E+06	  0.1037124E+04	  0.9210284E+03	  0.4566224E-02	  0.0000000E+00	  0.3380595E+07	  0.2681610E+01
  0.4550000E+00	  0.1543773E+19	  0.3031208E+20	  0.2485681E+20	  0.1192646E+06	  0.1034875E+04	  0.9189453E+03	  0.4557445E-02	  0.0000000E+00	  0.3380406E+07	  0.2690649E+01
  0.4560000E+00	  0.1540342E+19	  0.3030041E+20	  0.2484645E+20	  0.1192513E+06	  0.1032633E+04	  0.9168642E+03	  0.4548687E-02	  0.0000000E+00	  0.3380218E+07	  0.2699729E+01
  0.4570000E+00	  0.1536908E+19	  0.3028870E+20	  0.2483606E+20	  0.1192380E+06	  0.1030397E+04	  0.9147850E+03	  0.4539950E-02	  0.0000000E+00	  0.3380030E+07	  0.2708852E+01
  0.4580000E+00	  0.1533471E+19	  0.3027697E+20	  0.2482564E+20	  0.1192247E+06	  0.1028168E+04	  0.9127077E+03	  0.4531235E-02	  0.0000000E+00	  0.3379841E+07	  0.2718018E+01
  0.4590000E+00	  0.1530035E+19	  0.3026520E+20	  0.2481519E+20	  0.1192114E+06	  0.1025946E+04	  0.9106324E+03	  0.4522541E-02	  0.0000000E+00	  0.3379652E+07	  0.2727227E+01
  0.4600000E+00	  0.1526600E+19	  0.3025340E+20	  0.2480470E+20	  0.1191980E+06	  0.1023730E+04	  0.9085590E+03	  0.4513868E-02	  0.0000000E+00	  0.3379462E+07	  0.2736478E+01
  0.4610000E+00	  0.1523168E+19	  0.3024157E+20	  0.2479418E+20	  0.1191845E+06	  0.1021521E+04	  0.9064876E+03	  0.4505217E-02	  0.0000000E+00	  0.3379272E+07	  0.2745772E+01
  0.4620000E+00	  0.1519738E+19	  0.3022971E+20	  0.2478363E+20	  0.1191710E+06	  0.1019319E+04	  0.9044181E+03	  0.4496587E-02	  0.0000000E+00	  0.3379080E+07	  0.2755110E+01
  0.4630000E+00	  0.1516310E+19	  0.3021782E+20	  0.2477305E+20	  0.1191575E+06	  0.1017123E+04	  0.9023506E+03	  0.4487977E-02	  0.0000000E+00	  0.3378888E+07	  0.2764492E+01
  0.4640000E+00	  0.1512881E+19	  0.3020589E+20	  0.2476243E+20	  0.1191439E+06	  0.1014934E+04	  0.9002850E+03	  0.4479389E-02	  0.0000000E+00	  0.3378695E+07	  0.2773917E+01
  0.4650000E+00	  0.1509451E+19	  0.3019394E+20	  0.2475179E+20	  0.1191303E+06	  0.1012751E+04	  0.8982213E+03	  0.4470822E-02	  0.0000000E+00	  0.3378502E+07	  0.2783387E+01
  0.4660000E+00	  0.1506018E+19	  0.3018195E+20	  0.2474111E+20	  0.1191167E+06	  0.1010575E+04	  0.8961596E+03	  0.4462276E-02	  0.0000000E+00	  0.3378310E+07	  0.2792902E+01
  0.4670000E+00	  0.1502582E+19	  0.3016994E+20	  0.2473040E+20	  0.1191032E+06	  0.1008404E+04	  0.8940998E+03	  0.4453750E-02	  0.0000000E+00	  0.3378118E+07	  0.2802461E+01
  0.4680000E+00	  0.1499141E+19	  0.3015789E+20	  0.2471967E+20	  0.1190897E+06	  0.1006240E+04	  0.8920420E+03	  0.4445245E-02	  0.0000000E+00	  0.3377927E+07	  0.2812066E+01
  0.4690000E+00	  0.1495694E+19	  0.3014581E+20	  0.2470890E+20	  0.1190763E+06	  0.1004082E+04	  0.8899860E+03	  0.4436761E-02	  0.0000000E+00	  0.3377737E+07	  0.2821717E+01
  0.4700000E+00	  0.1492240E+19	  0.3013370E+20	  0.2469810E+20	  0.1190630E+06	  0.1001930E+04	  0.8879320E+03	  0.4428298E-02	  0.0000000E+00	  0.3377548E+07	  0.2831414E+01
  0.4710000E+00	  0.1488778E+19	  0.3012156E+20	  0.2468727E+20	  0.1190498E+06	  0.9997839E+03	  0.8858799E+03	  0.4419855E-02	  0.0000000E+00	  0.3377361E+07	  0.2841157E+01
  0.4720000E+00	  0.1485310E+19	  0.3010939E+20	  0.2467642E+20	  0.1190367E+06	  0.9976438E+03	  0.8838297E+03	  0.4411433E-02	  0.0000000E+00	  0.3377175E+07	  0.2850947E+01
  0.4730000E+00	  0.1481836E+19	  0.3009719E+20	  0.2466554E+20	  0.1190237E+06	  0.9955096E+03	  0.8817814E+03	  0.4403032E-02	  0.0000000E+00	  0.3376991E+07	  0.2860784E+01
  0.4740000E+00	  0.1478358E+19	  0.3008496E+20	  0.2465462E+20	  0.1190108E+06	  0.9933813E+03	  0.8797350E+03	  0.4394651E-02	  0.0000000E+00	  0.3376807E+07	  0.2870668E+01
  0.4750000E+00	  0.1474879E+19	  0.3007270E+20	  0.2464368E+20	  0.1189979E+06	  0.9912589E+03	  0.8776906E+03	  0.4386290E-02	  0.0000000E+00	  0.3376624E+07	  0.2880599E+01
  0.4760000E+00	  0.1471398E+19	  0.3006040E+20	  0.2463270E+20	  0.1189851E+06	  0.9891425E+03	  0.8756480E+03	  0.4377950E-02	  0.0000000E+00	  0.3376443E+07	  0.2890579E+01
  0.4770000E+00	  0.1467919E+19	  0.3004807E+20	  0.2462170E+20	  0.1189723E+06	  0.9870320E+03	  0.8736074E+03	  0.4369631E-02	  0.0000000E+00	  0.3376261E+07	  0.2900606E+01
  0.4780000E+00	  0.1464441E+19	  0.3003572E+20	  0.2461066E+20	  0.1189595E+06	  0.9849274E+03	  0.8715687E+03	  0.4361331E-02	  0.0000000E+00	  0.3376080E+07	  0.2910682E+01
  0.4790000E+00	  0.1460968E+19	  0.3002332E+20	  0.2459960E+20	  0.1189468E+06	  0.9828288E+03	  0.8695319E+03	  0.4353053E-02	  0.0000000E+00	  0.3375899E+07	  0.2920807E+01
  0.4800000E+00	  0.1457500E+19	  0.3001090E+20	  0.2458850E+20	  0.1189340E+06	  0.9807360E+03	  0.8674970E+03	  0.4344794E-02	  0.0000000E+00	  0.3375718E+07	  0.2930980E+01
  0.4810000E+00	  0.1454039E+19	  0.2999844E+20	  0.2457737E+20	  0.1189212E+06	  0.9786492E+03	  0.8654641E+03	  0.4336556E-02	  0.0000000E+00	  0.3375537E+07	  0.2941203E+01
  0.4820000E+00	  0.1450584E+19	  0.2998596E+20	  0.2456621E+20	  0.1189084E+06	  0.9765682E+03	  0.8634330E+03	  0.4328339E-02	  0.0000000E+00	  0.3375355E+07	  0.2951475E+01
  0.4830000E+00	  0.1447135E+19	  0.2997343E+20	  0.2455502E+20	  0.1188956E+06	  0.9744930E+03	  0.8614039E+03	  0.4320141E-02	  0.0000000E+00	  0.3375174E+07	  0.2961797E+01
  0.4840000E+00	  0.1443692E+19	  0.2996088E+20	  0.2454379E+20	  0.1188828E+06	  0.9724236E+03	  0.8593767E+03	  0.4311964E-02	  0.0000000E+00	  0.3374992E+07	  0.2972169E+01
  0.4850000E+00	  0.1440255E+19	  0.2994830E+20	  0.2453253E+20	  0.1188700E+06	  0.9703600E+03	  0.8573515E+03	  0.4303807E-02	  0.0000000E+00	  0.3374810E+07	  0.2982591E+01
  0.4860000E+00	  0.1436823E+19	  0.2993568E+20	  0.2452124E+20	  0.1188572E+06	  0.9683020E+03	  0.8553281E+03	  0.4295671E-02	  0.0000000E+00	  0.3374628E+07	  0.2993064E+01
  0.4870000E+00	  0.1433396E+19	  0.2992303E+20	  0.2450991E+20	  0.1188444E+06	  0.9662497E+03	  0.8533067E+03	  0.4287554E-02	  0.0000000E+00	  0.3374446E+07	  0.3003587E+01
  0.4880000E+00	  0.1429973E+19	  0.2991035E+20	  0.2449854E+20	  0.1188316E+06	  0.9642029E+03	  0.8512872E+03	  0.4279458E-02	  0.0000000E+00	  0.3374264E+07	  0.3014161E+01
  0.4890000E+00	  0.1426555E+19	  0.2989764E+20	  0.2448714E+20	  0.1188188E+06	  0.9621617E+03	  0.8492696E+03	  0.4271381E-02	  0.0000000E+00	  0.3374083E+07	  0.3024785E+01
  0.4900000E+00	  0.1423140E+19	  0.2988490E+20	  0.2447570E+20	  0.1188060E+06	  0.9601260E+03	  0.8472540E+03	  0.4263325E-02	  0.0000000E+00	  0.3373901E+07	  0.3035461E+01
  0.4910000E+00	  0.1419729E+19	  0.2987213E+20	  0.2446422E+20	  0.1187932E+06	  0.9580958E+03	  0.8452403E+03	  0.4255288E-02	  0.0000000E+00	  0.3373719E+07	  0.3046189E+01
  0.4920000E+00	  0.1416322E+19	  0.2985933E+20	  0.2445271E+20	  0.1187804E+06	  0.9560709E+03	  0.8432285E+03	  0.4247272E-02	  0.0000000E+00	  0.3373538E+07	  0.3056968E+01
  0.4930000E+00	  0.1412919E+19	  0.2984650E+20	  0.2444116E+20	  0.1187677E+06	  0.9540515E+03	  0.8412186E+03	  0.4239276E-02	  0.0000000E+00	  0.3373357E+07	  0.3067800E+01
  0.4940000E+00	  0.1409520E+19	  0.2983363E+20	  0.2442958E+20	  0.1187550E+06	  0.9520374E+03	  0.8392107E+03	  0.4231299E-02	  0.0000000E+00	  0.3373176E+07	  0.3078685E+01
  0.4950000E+00	  0.1406127E+19	  0.2982074E+20	  0.2441796E+20	  0.1187422E+06	  0.9500286E+03	  0.8372046E+03	  0.4223342E-02	  0.0000000E+00	  0.3372995E+07	  0.3089623E+01
  0.4960000E+00	  0.1402738E+19	  0.2980781E+20	  0.2440631E+20	  0.1187295E+06	  0.9480251E+03	  0.8352005E+03	  0.4215406E-02	  0.0000000E+00	  0.3372815E+07	  0.3100615E+01
  0.4970000E+00	  0.1399355E+19	  0.2979486E+20	  0.2439463E+20	  0.1187169E+06	  0.9460268E+03	  0.8331983E+03	  0.4207489E-02	  0.0000000E+00	  0.3372635E+07	  0.3111661E+01
  0.4980000E+00	  0.1395977E+19	  0.2978187E+20	  0.2438292E+20	  0.1187042E+06	  0.9440337E+03	  0.8311980E+03	  0.4199592E-02	  0.0000000E+00	  0.3372455E+07	  0.3122762E+01
  0.4990000E+00	  0.1392605E+19	  0.2976885E+20	  0.2437117E+20	  0.1186916E+06	  0.9420458E+03	  0.8291995E+03	  0.4191715E-02	  0.0000000E+00	  0.3372276E+07	  0.3133918E+01
  0.5000000E+00	  0.1389240E+19	  0.2975580E+20	  0.2435940E+20	  0.1186790E+06	  0.9400630E+03	  0.8272030E+03	  0.4183857E-02	  0.0000000E+00	  0.3372097E+07	  0.3145130E+01
  0.5010000E+00	  0.1385881E+19	  0.2974272E+20	  0.2434760E+20	  0.1186664E+06	  0.9380853E+03	  0.8252084E+03	  0.4176020E-02	  0.0000000E+00	  0.3371919E+07	  0.3156399E+01
  0.5020000E+00	  0.1382531E+19	  0.2972960E+20	  0.2433577E+20	  0.1186539E+06	  0.9361127E+03	  0.8232156E+03	  0.4168202E-02	  0.0000000E+00	  0.3371740E+07	  0.3167724E+01
  0.5030000E+00	  0.1379189E+19	  0.2971646E+20	  0.2432390E+20	  0.1186413E+06	  0.9341451E+03	  0.8212248E+03	  0.4160404E-02	  0.0000000E+00	  0.3371562E+07	  0.3179106E+01
  0.5040000E+00	  0.1375857E+19	  0.2970328E+20	  0.2431200E+20	  0.1186287E+06	  0.9321825E+03	  0.8192358E+03	  0.4152626E-02	  0.0000000E+00	  0.3371383E+07	  0.3190545E+01
  0.5050000E+00	  0.1372536E+19	  0.2969006E+20	  0.2430007E+20	  0.1186161E+06	  0.9302249E+03	  0.8172488E+03	  0.4144866E-02	  0.0000000E+00	  0.3371204E+07	  0.3202040E+01
  0.5060000E+00	  0.1369227E+19	  0.2967682E+20	  0.2428810E+20	  0.1186035E+06	  0.9282722E+03	  0.8152636E+03	  0.4137127E-02	  0.0000000E+00	  0.3371024E+07	  0.3213593E+01
  0.5070000E+00	  0.1365933E+19	  0.2966354E+20	  0.2427609E+20	  0.1185908E+06	  0.9263243E+03	  0.8132804E+03	  0.4129406E-02	  0.0000000E+00	  0.3370843E+07	  0.3225203E+01
  0.5080000E+00	  0.1362652E+19	  0.2965023E+20	  0.2426403E+20	  0.1185779E+06	  0.9243814E+03	  0.8112990E+03	  0.4121705E-02	  0.0000000E+00	  0.3370661E+07	  0.3236871E+01
  0.5090000E+00	  0.1359388E+19	  0.2963688E+20	  0.2425194E+20	  0.1185650E+06	  0.9224433E+03	  0.8093195E+03	  0.4114023E-02	  0.0000000E+00	  0.3370478E+07	  0.3248597E+01
  0.5100000E+00	  0.1356140E+19	  0.2962350E+20	  0.2423980E+20	  0.1185520E+06	  0.9205100E+03	  0.8073420E+03	  0.4106360E-02	  0.0000000E+00	  0.3370292E+07	  0.3260380E+01
  0.5110000E+00	  0.1352910E+19	  0.2961009E+20	  0.2422762E+20	  0.1185388E+06	  0.9185815E+03	  0.8053664E+03	  0.4098716E-02	  0.0000000E+00	  0.3370105E+07	  0.3272221E+01
  0.5120000E+00	  0.1349697E+19	  0.2959664E+20	  0.2421539E+20	  0.1185256E+06	  0.9166577E+03	  0.8033926E+03	  0.4091090E-02	  0.0000000E+00	  0.3369917E+07	  0.3284121E+01
  0.5130000E+00	  0.1346500E+19	  0.2958316E+20	  0.2420312E+20	  0.1185122E+06	  0.9147386E+03	  0.8014208E+03	  0.4083484E-02	  0.0000000E+00	  0.3369727E+07	  0.3296080E+01
  0.5140000E+00	  0.1343317E+19	  0.2956964E+20	  0.2419081E+20	  0.1184988E+06	  0.9128241E+03	  0.7994509E+03	  0.4075897E-02	  0.0000000E+00	  0.3369536E+07	  0.3308099E+01
  0.5150000E+00	  0.1340147E+19	  0.2955610E+20	  0.2417846E+20	  0.1184853E+06	  0.9109143E+03	  0.7974828E+03	  0.4068328E-02	  0.0000000E+00	  0.3369345E+07	  0.3320178E+01
  0.5160000E+00	  0.1336990E+19	  0.2954252E+20	  0.2416607E+20	  0.1184718E+06	  0.9090090E+03	  0.7955167E+03	  0.4060778E-02	  0.0000000E+00	  0.3369153E+07	  0.3332318E+01
  0.5170000E+00	  0.1333844E+19	  0.2952891E+20	  0.2415365E+20	  0.1184583E+06	  0.9071083E+03	  0.7935524E+03	  0.4053247E-02	  0.0000000E+00	  0.3368961E+07	  0.3344520E+01
  0.5180000E+00	  0.1330708E+19	  0.2951527E+20	  0.2414120E+20	  0.1184448E+06	  0.9052121E+03	  0.7915901E+03	  0.4045735E-02	  0.0000000E+00	  0.3368769E+07	  0.3356784E+01
  0.5190000E+00	  0.1327580E+19	  0.2950160E+20	  0.2412871E+20	  0.1184314E+06	  0.9033203E+03	  0.7896296E+03	  0.4038242E-02	  0.0000000E+00	  0.3368578E+07	  0.3369111E+01
  0.5200000E+00	  0.1324460E+19	  0.2948790E+20	  0.2411620E+20	  0.1184180E+06	  0.9014330E+03	  0.7876710E+03	  0.4030767E-02	  0.0000000E+00	  0.3368387E+07	  0.3381502E+01
  0.5210000E+00	  0.1321347E+19	  0.2947417E+20	  0.2410366E+20	  0.1184047E+06	  0.8995501E+03	  0.7857143E+03	  0.4023312E-02	  0.0000000E+00	  0.3368198E+07	  0.3393956E+01
  0.5220000E+00	  0.1318241E+19	  0.2946041E+20	  0.2409109E+20	  0.1183914E+06	  0.8976715E+03	  0.7837595E+03	  0.4015874E-02	  0.0000000E+00	  0.3368009E+07	  0.3406476E+01
  0.5230000E+00	  0.1315145E+19	  0.2944662E+20	  0.2407849E+20	  0.1183782E+06	  0.8957972E+03	  0.7818066E+03	  0.4008456E-02	  0.0000000E+00	  0.3367821E+07	  0.3419060E+01
  0.5240000E+00	  0.1312059E+19	  0.2943280E+20	  0.2406586E+20	  0.1183650E+06	  0.8939273E+03	  0.7798555E+03	  0.4001056E-02	  0.0000000E+00	  0.3367633E+07	  0.3431709E+01
  0.5250000E+00	  0.1308986E+19	  0.2941895E+20	  0.2405319E+20	  0.1183518E+06	  0.8920616E+03	  0.7779064E+03	  0.3993675E-02	  0.0000000E+00	  0.3367445E+07	  0.3444423E+01
  0.5260000E+00	  0.1305926E+19	  0.2940506E+20	  0.2404049E+20	  0.1183386E+06	  0.8902001E+03	  0.7759591E+03	  0.3986313E-02	  0.0000000E+00	  0.3367257E+07	  0.3457203E+01
  0.5270000E+00	  0.1302881E+19	  0.2939115E+20	  0.2402776E+20	  0.1183253E+06	  0.8883429E+03	  0.7740137E+03	  0.3978969E-02	  0.0000000E+00	  0.3367068E+07	  0.3470048E+01
  0.5280000E+00	  0.1299852E+19	  0.2937720E+20	  0.2401498E+20	  0.1183119E+06	  0.8864898E+03	  0.7720703E+03	  0.3971643E-02	  0.0000000E+00	  0.3366878E+07	  0.3482960E+01
  0.5290000E+00	  0.1296842E+19	  0.2936322E+20	  0.2400216E+20	  0.1182985E+06	  0.8846408E+03	  0.7701287E+03	  0.3964336E-02	  0.0000000E+00	  0.3366687E+07	  0.3495937E+01
  0.5300000E+00	  0.1293850E+19	  0.2934920E+20	  0.2398930E+20	  0.1182850E+06	  0.8827960E+03	  0.7681890E+03	  0.3957048E-02	  0.0000000E+00	  0.3366495E+07	  0.3508981E+01
  0.5310000E+00	  0.1290879E+19	  0.2933515E+20	  0.2397640E+20	  0.1182714E+06	  0.8809552E+03	  0.7662512E+03	  0.3949777E-02	  0.0000000E+00	  0.3366301E+07	  0.3522092E+01
  0.5320000E+00	  0.1287927E+19	  0.2932107E+20	  0.2396345E+20	  0.1182576E+06	  0.8791185E+03	  0.7643153E+03	  0.3942525E-02	  0.0000000E+00	  0.3366105E+07	  0.3535270E+01
  0.5330000E+00	  0.1284995E+19	  0.2930695E+20	  0.2395046E+20	  0.1182437E+06	  0.8772858E+03	  0.7623813E+03	  0.3935292E-02	  0.0000000E+00	  0.3365908E+07	  0.3548516E+01
  0.5340000E+00	  0.1282081E+19	  0.2929280E+20	  0.2393743E+20	  0.1182298E+06	  0.8754570E+03	  0.7604492E+03	  0.3928077E-02	  0.0000000E+00	  0.3365709E+07	  0.3561830E+01
  0.5350000E+00	  0.1279184E+19	  0.2927861E+20	  0.2392437E+20	  0.1182158E+06	  0.8736321E+03	  0.7585190E+03	  0.3920880E-02	  0.0000000E+00	  0.3365510E+07	  0.3575214E+01
  0.5360000E+00	  0.1276304E+19	  0.2926440E+20	  0.2391126E+20	  0.1182017E+06	  0.8718111E+03	  0.7565907E+03	  0.3913701E-02	  0.0000000E+00	  0.3365309E+07	  0.3588668E+01
  0.5370000E+00	  0.1273439E+19	  0.2925015E+20	  0.2389812E+20	  0.1181876E+06	  0.8699939E+03	  0.7546642E+03	  0.3906541E-02	  0.0000000E+00	  0.3365108E+07	  0.3602193E+01
  0.5380000E+00	  0.1270589E+19	  0.2923586E+20	  0.2388495E+20	  0.1181734E+06	  0.8681805E+03	  0.7527396E+03	  0.3899398E-02	  0.0000000E+00	  0.3364906E+07	  0.3615789E+01
  0.5390000E+00	  0.1267753E+19	  0.2922155E+20	  0.2387174E+20	  0.1181592E+06	  0.8663709E+03	  0.7508169E+03	  0.3892274E-02	  0.0000000E+00	  0.3364704E+07	  0.3629457E+01
  0.5400000E+00	  0.1264930E+19	  0.2920720E+20	  0.2385850E+20	  0.1181450E+06	  0.8645650E+03	  0.7488960E+03	  0.3885169E-02	  0.0000000E+00	  0.3364502E+07	  0.3643198E+01
  0.5410000E+00	  0.1262119E+19	  0.2919282E+20	  0.2384523E+20	  0.1181308E+06	  0.8627628E+03	  0.7469770E+03	  0.3878081E-02	  0.0000000E+00	  0.3364300E+07	  0.3657013E+01
