r,R  6/ 3,R  7/ 3,R  8/ 3,R  9/ 3,R 10/ 3,R 11/ 3,R 12/ 3,R 13/ 3,R 14/ 3,R 15/ 3,I  6/ 3,I  7/ 3,I  8/ 3,I  9/ 3,I 10/ 3,I 11/ 3,I 12/ 3,I 13/ 3,I 14/ 3,I 15/ 3
0.224,0.00012975871,-0.000654278259,-0.010028959,-0.171362129,-0.169409078,0.617410974,0.280804445,0.23723347,0.101228726,0.0542657937,0.000835957399,0.00165410155,-0.00627218095,-0.103689065,-1.04045405,-0.097417032,-0.0192630258,0.0867428634,0.0474475879,0.0420663774
0.225,0.000142113302,-0.000614014555,-0.00982560326,-0.165582908,-0.17770301,0.58087922,0.268472257,0.22959784,0.0995091866,0.053973668,0.000798836896,0.00155800847,-0.00560548684,-0.0942434834,-0.960769421,-0.0975725621,-0.0218812824,0.0807788065,0.0450960445,0.0408461522
0.226,0.000152466548,-0.000577023891,-0.00960945999,-0.159928129,-0.183514737,0.546593431,0.256610819,0.222089388,0.0977262828,0.0536208312,0.000763745622,0.00146927278,-0.00498936394,-0.0855546231,-0.887542991,-0.0972457157,-0.0241433605,0.0751585658,0.0428155855,0.0396154391
0.227,0.000161035214,-0.000542940614,-0.00938350116,-0.154407526,-0.187245823,0.514414007,0.245212186,0.214719193,0.0958894017,0.0532109981,0.000730568457,0.00138721687,-0.00442027632,-0.0775595556,-0.820227936,-0.0965105555,-0.0260820747,0.0698669583,0.0406085563,0.0383796388
0.228,0.000168011449,-0.000511452068,-0.00915027599,-0.149028457,-0.18923835,0.484209817,0.234267103,0.207496617,0.0940073825,0.0527479549,0.000699196661,0.0013112342,-0.0038948898,-0.0702008772,-0.758324662,-0.0954319503,-0.027727637,0.064888934,0.0384766155,0.0371436396
0.229,0.000173566039,-0.000482289575,-0.00891195919,-0.143796086,-0.189783883,0.455857506,0.22376516,0.200429379,0.0920884788,0.052235498,0.00066952756,0.00124078017,-0.0034100824,-0.0634262164,-0.701376555,-0.0940665988,-0.0291078575,0.0602096264,0.0364207914,0.0359118256
0.23,0.000177851155,-0.000455221706,-0.00867040474,-0.138713758,-0.189130947,0.429241138,0.213695047,0.193523713,0.0901403667,0.0516774001,0.000641464339,0.001175365,-0.00296293889,-0.0571877716,-0.648966287,-0.0924639972,-0.0302483023,0.055814437,0.0344415636,0.0346881071
0.231,0.000181002778,-0.000430048333,-0.00842719177,-0.133783371,-0.187491334,0.404251771,0.204044747,0.186784509,0.0881701532,0.0510773786,0.000614915805,0.00111454785,-0.00255074271,-0.0514419142,-0.600712286,-0.0906672859,-0.0311724423,0.0516890997,0.0325389343,0.0334759491
0.232,0.000183142808,-0.000406595451,-0.00818366426,-0.129005651,-0.185045437,0.380786942,0.194801673,0.180215408,0.086184379,0.0504390645,0.000589796203,0.00105793204,-0.00217096816,-0.0461488922,-0.556265443,-0.088713992,-0.0319017973,0.047819723,0.0307124892,0.0322783978
0.233,0.0001843805,-0.000384711259,-0.00794095768,-0.124380274,-0.181946616,0.358750526,0.185952885,0.173818984,0.0841890563,0.0497659915,0.000566024975,0.00100516095,-0.00182126362,-0.0412723883,-0.515306834,-0.0866367016,-0.0324560765,0.0441928464,0.0289614644,0.0310981158
0.234,0.000184813859,-0.0003642626,-0.00770002512,-0.119906017,-0.178325038,0.338052478,0.177485256,0.167596876,0.0821896999,0.0490615852,0.000543526518,0.000955913634,-0.00149944466,-0.0367791862,-0.477545441,-0.0844636621,-0.0328533183,0.0407954748,0.0272848017,0.0299374148
0.235,0.000184531104,-0.000345132407,-0.00746167208,-0.115581139,-0.174291112,0.318608825,0.169385749,0.161550047,0.0801914243,0.0483291935,0.000522230225,0.000909901181,-0.00120348384,-0.0326388914,-0.442716235,-0.0822192736,-0.0331100076,0.0376151638,0.0256812323,0.0287983166
0.236,0.000183611837,-0.00032721607,-0.00722657216,-0.111403479,-0.169938959,0.300341142,0.161641453,0.155678857,0.0781989615,0.0475720791,0.00050207016,0.000866863909,-0.000931497805,-0.0288237797,-0.410577699,-0.0799248168,-0.0332412707,0.0346399565,0.0241492894,0.0276825618
0.237,0.000182127592,-0.000310419223,-0.00699527347,-0.107370318,-0.165348501,0.283175606,0.154239327,0.149982841,0.0762165331,0.0467933205,0.000482983722,0.000826566714,-0.000681733263,-0.0253084544,-0.380908824,-0.0775987055,-0.0332609268,0.0318583165,0.0226872941,0.0265915791
0.238,0.000180142541,-0.000294657238,-0.00676821752,-0.103478503,-0.160586922,0.267042853,0.147166325,0.144460807,0.0742478744,0.0459958016,0.000464911388,0.000788795937,-0.000452559174,-0.0220695316,-0.3535074,-0.0752565677,-0.0331815093,0.0292592051,0.0212934185,0.0255265263
0.239,0.000177714446,-0.000279853631,-0.00654575625,-0.0997245924,-0.155710729,0.251877978,0.140409597,0.139111064,0.0722963382,0.045182258,0.000447797172,0.000753358052,-0.000242465098,-0.0190855782,-0.328188768,-0.07291175,-0.0330144319,0.0268320864,0.0199657274,0.0244883348
0.24,0.00017489531,-0.000265939087,-0.00632816634,-0.0961049609,-0.150767356,0.237620269,0.133956545,0.133931502,0.0703649231,0.044355278,0.000431588403,0.000720077458,-5.00517598e-05,-0.0163369426,-0.30478427,-0.0705756172,-0.0327700799,0.0245669219,0.018702206,0.023477732
0.241,0.000171731941,-0.000252850535,-0.00611566029,-0.0926158652,-0.145796499,0.224212935,0.127794856,0.128919649,0.0684562963,0.0435173033,0.000416235513,0.00068879456,0.000125977433,-0.0138055902,-0.283139783,-0.0682577992,-0.0324578946,0.0224541607,0.0175007815,0.0224952613
0.242,0.000168266458,-0.000240530379,-0.00590839539,-0.0892534929,-0.140831243,0.211602845,0.12191252,0.124072722,0.0665728164,0.0426706296,0.000401691837,0.000659364101,0.00028682414,-0.0114749593,-0.263114393,-0.0659664064,-0.0320864508,0.0204847274,0.0163593425,0.0215413005
0.243,0.000164536719,-0.000228925807,-0.00570648094,-0.0860139959,-0.135899004,0.199740302,0.116297861,0.119387682,0.0647165555,0.0418174094,0.00038791342,0.000631653574,0.000433602141,-0.00932983105,-0.244579204,-0.06370822,-0.0316635288,0.0186500091,0.015275756,0.0206160789
0.244,0.000160576701,-0.000217988271,-0.00550998458,-0.0828934987,-0.131022332,0.18857881,0.110939541,0.114861271,0.0628893194,0.0409596549,0.000374858819,0.000605541589,0.000567340553,-0.00735624634,-0.227416229,-0.0614888491,-0.0311961875,0.0169418372,0.0142478786,0.0197196922
0.245,0.000156417253,-0.000207674168,-0.00531895696,-0.079888282,-0.12621997,0.178075342,0.105826861,0.11049036,0.061092839,0.0400993545,0.000362489998,0.00058091809,0.000688984277,-0.0055414636,-0.21151792,-0.0593130369,-0.0306909314,0.0153525016,0.0132735975,0.0188521658
0.246,0.000152087299,-0.000197946137,-0.0051334698,-0.07699538,-0.121508336,0.168191209,0.100950423,0.106272673,0.0593291798,0.0392387384,0.000350774439,0.000557687541,0.000799424291,-0.0038737197,-0.19678755,-0.0571852181,-0.0301539376,0.0138748277,0.012350929,0.0180135879
0.247,0.000147612383,-0.000188769796,-0.00495355251,-0.0742118592,-0.116900595,0.158889884,0.0963009708,0.102205591,0.0576000875,0.038379846,0.000339680841,0.00053576152,0.000899518991,-0.00234185175,-0.183136146,-0.0551089311,-0.0295907132,0.0125020161,0.011477899,0.0172039215
0.248,0.000143013769,-0.000180111388,-0.00477915242,-0.0715340392,-0.112406208,0.150135465,0.0918685436,0.0982852985,0.0559065076,0.0375241972,0.000329176329,0.00051505287,0.000990061263,-0.000935455727,-0.170480131,-0.05308648,-0.0290059663,0.0112274797,0.0106524243,0.0164228554
0.249,0.000138309939,-0.000171939918,-0.00461018948,-0.0689580659,-0.108032189,0.141894004,0.0876433302,0.0945077075,0.0542490856,0.036673111,0.000319229296,0.000495479437,0.00107177191,0.000354998283,-0.158742333,-0.0511194404,-0.028403898,0.0100449617,0.0098724263,0.0156699676
0.25,0.000133517142,-0.000164227132,-0.00444657043,-0.0664801397,-0.103783644,0.134133745,0.0836158974,0.0908687057,0.0526283093,0.0358277936,0.000309810051,0.000476965326,0.00114531512,0.00153825315,-0.147851902,-0.0492088765,-0.0277882829,0.00894856454,0.00913587386,0.0149447781
0.251,0.000128649606,-0.000156947105,-0.0042881897,-0.0640965217,-0.0996640875,0.126825006,0.0797771947,0.0873641844,0.0510445263,0.0349893458,0.000300890751,0.000459440616,0.00121130573,0.00262235316,-0.137743861,-0.047355426,-0.027162505,0.00793273515,0.00844078959,0.014246759
0.252,0.000123719686,-0.000150076207,-0.00413493057,-0.0618035217,-0.0956757395,0.119940085,0.0761185651,0.0839900698,0.0494979645,0.034158773,0.000292445303,0.000442840774,0.00127031319,0.00361473736,-0.128358685,-0.0455593745,-0.026529597,0.00699224994,0.00778525445,0.0135753445
0.253,0.000118738121,-0.000143592867,-0.0039866697,-0.0595975564,-0.0918197272,0.11345307,0.0726317129,0.0807423172,0.0479887355,0.0333369856,0.000284449248,0.00042710598,0.0013228636,0.00452227281,-0.1196417,-0.0438206993,-0.025892267,0.00612219502,0.00716740797,0.012929935
0.254,0.000113714208,-0.000137477412,-0.00384327894,-0.057475179,-0.0880962534,0.107339701,0.0693086887,0.0776169186,0.0465168431,0.0325248023,0.000276879678,0.000412180912,0.00136944503,0.00535130543,-0.111542606,-0.0421391111,-0.0252529234,0.00531795109,0.00658545063,0.0123099035
0.255,0.000108655786,-0.000131711371,-0.00370461795,-0.0554329893,-0.0845046373,0.101577088,0.0661417681,0.0746097886,0.0450821192,0.0317229033,0.000269714735,0.000398013961,0.00141051099,0.00610768473,-0.104014925,-0.0405140509,-0.0246136623,0.00457516681,0.00603763425,0.0117145809
0.256,0.000103568975,-0.000126277318,-0.00357052477,-0.0534673626,-0.0810430829,0.0961432468,0.0631231967,0.0717164969,0.0436840629,0.0309317132,0.000262932577,0.000384555284,0.00144646986,0.00679674174,-0.0970153108,-0.0389445657,-0.0239762123,0.00388972447,0.00552223629,0.0111432156
0.257,9.84590868e-05,-0.000121160541,-0.00344084648,-0.0515748225,-0.0777091538,0.0910177727,0.0602456532,0.0689327833,0.0423221499,0.0301516123,0.000256512904,0.000371758513,0.00147769119,0.00742340723,-0.0905040853,-0.0374294861,-0.0233420815,0.00325780159,0.00503762158,0.0105950721
0.258,9.33312383e-05,-0.000116348327,-0.00331545289,-0.049752326,-0.0745005065,0.0861821226,0.0575025103,0.0662549019,0.0409960539,0.029383098,0.000250438299,0.000359583062,0.00150452103,0.00799221101,-0.084445259,-0.0359677881,-0.0227127343,0.00267582629,0.00458224681,0.0100694725
0.259,8.8189872e-05,-0.000111829193,-0.00319421798,-0.0479970389,-0.0714145908,0.081619027,0.0548875096,0.0636792681,0.0397054408,0.0286266399,0.0002446928,0.000347991961,0.00152728581,0.0085073611,-0.0788057592,-0.034558412,-0.0220894792,0.00214044995,0.00415463664,0.00956574736
0.26,8.30386938e-05,-0.000107592816,-0.00307701616,-0.0463062477,-0.0684485851,0.0773122929,0.0523946692,0.0612023709,0.0384499203,0.0278826452,0.00023926149,0.000336950965,0.00154628983,0.00897277871,-0.0735550614,-0.0332002103,-0.0214734563,0.00164853066,0.00375337488,0.00908322429
0.261,7.78807603e-05,-0.000103629945,-0.00296372328,-0.0446773593,-0.0655994308,0.0732467261,0.0500182696,0.0588207731,0.0372290505,0.0271514612,0.000234130431,0.00032642825,0.00156181542,0.00939211284,-0.0686649551,-0.0318919601,-0.0208656528,0.00119712078,0.00337710273,0.00862123048
0.262,7.27185814e-05,-9.99321955e-05,-0.00285421758,-0.0431079118,-0.0628638622,0.0694080461,0.047752834,0.0565311059,0.0360423397,0.0264333767,0.000229286614,0.000316394293,0.00157412456,0.00976874294,-0.0641093242,-0.0306323725,-0.0202669145,0.000783455384,0.00302451719,0.00817909421
0.263,6.75541553e-05,-9.64920216e-05,-0.00274837914,-0.0415955406,-0.0602384786,0.065782854,0.0455931316,0.0543300823,0.0348892575,0.0257286296,0.000224717921,0.000306821863,0.00158346096,0.0101058106,-0.0598640327,-0.0294201132,-0.0196779621,0.00040494285,0.00269437089,0.00775614837
0.264,6.23890351e-05,-9.33024091e-05,-0.00264608804,-0.0401379704,-0.0577198078,0.0623585781,0.0435341686,0.0522144967,0.033769238,0.0250374079,0.000220413041,0.00029768595,0.00159005313,0.010406256,-0.0559067976,-0.0282538208,-0.0190993974,5.91578788e-05,0.0023854732,0.00735173305
0.265,5.72241434e-05,-9.03561709e-05,-0.00254721095,-0.0387328416,-0.0553040583,0.0591231375,0.0415709772,0.0501809803,0.032681524,0.0243597338,0.000216360309,0.000288961994,0.00159410773,0.0106727865,-0.0522168109,-0.0271319752,-0.0185316199,-0.000256161739,0.00209668133,0.006965165
0.266,5.20599011e-05,-8.76461601e-05,-0.00245160666,-0.0373776706,-0.0529871351,0.0560648891,0.0396985933,0.0482259928,0.0316251616,0.0236954582,0.000212547557,0.000280625396,0.00159580006,0.0109077858,-0.0487745632,-0.026052909,-0.0179748533,-0.000543134789,0.00182689007,0.00659573417
0.267,4.68969012e-05,-8.51664634e-05,-0.00235915777,-0.0360702511,-0.0507652527,0.053173222,0.0379124996,0.0463463675,0.0305993586,0.0230445274,0.000208964415,0.000272654765,0.00159529171,0.0111134198,-0.0455622652,-0.0250151153,-0.0174293569,-0.000803749361,0.00157505237,0.00624278001
0.268,4.17359087e-05,-8.29119982e-05,-0.00226976618,-0.034808712,-0.0486349769,0.0504385405,0.0362086477,0.0445393426,0.0296035129,0.0224070067,0.000205602428,0.000265032338,0.00159274447,0.0112917651,-0.0425638022,-0.0240172568,-0.0168954213,-0.00103985838,0.00134018871,0.00590570141
0.269,3.65775231e-05,-8.08776841e-05,-0.00218333517,-0.0335912908,-0.0465929506,0.0478518549,0.0345831953,0.0428022582,0.0286370209,0.0217829387,0.000202453764,0.00025774207,0.00158831248,0.011444773,-0.0397643017,-0.0230580233,-0.0163732729,-0.0012531936,0.00112136868,0.00558391293
0.27,3.14221657e-05,-7.90586477e-05,-0.00209977035,-0.0324163021,-0.0446358823,0.0454047176,0.0330324784,0.0411325352,0.027699267,0.0211723367,0.000199511083,0.000250769204,0.0015821394,0.0115742645,-0.0371499932,-0.0221361197,-0.0158630786,-0.0014453761,0.000917705496,0.00527684158
0.271,2.62700949e-05,-7.74502492e-05,-0.00201898003,-0.0312821309,-0.0427605482,0.0430891877,0.0315530033,0.0395276742,0.0267896267,0.0205751867,0.000196767494,0.000244100145,0.00157435888,0.011681935,-0.0347081153,-0.0212502691,-0.015364952,-0.0016179231,0.000728354354,0.00498392731
0.272,2.11214253e-05,-7.60480461e-05,-0.00194087522,-0.0301872289,-0.040963795,0.040897799,0.0301414382,0.0379852541,0.0259074686,0.0199914499,0.000194216514,0.000237722362,0.00156509526,0.0117693595,-0.0324268363,-0.0203992156,-0.0148789593,-0.00177225412,0.00055251089,0.00470462357
0.273,1.59761348e-05,-7.48478763e-05,-0.00186537037,-0.0291301047,-0.0392425401,0.0388235307,0.0287946061,0.0365029315,0.0250521567,0.019421065,0.000191852036,0.000231624244,0.0015544634,0.0118379965,-0.0302951829,-0.0195817257,-0.0144051258,-0.00190969788,0.000389408809,0.00443839737
0.274,1.08340995e-05,-7.38462324e-05,-0.00179238944,-0.0281093855,-0.0375938566,0.0368598739,0.0275095463,0.0350785255,0.0242231122,0.0188639959,0.000189668754,0.0002257955,0.00154257176,0.0118892275,-0.0283030432,-0.0187966293,-0.0139434739,-0.00203150134,0.000238319381,0.00418474039
0.275,5.69507263e-06,-7.30401092e-05,-0.00172186864,-0.0271239349,-0.0360151313,0.035000925,0.0262836046,0.0337101404,0.0234199029,0.0183203033,0.000187662886,0.000220228091,0.00152953255,0.0119244246,-0.0264411908,-0.018042896,-0.0134940725,-0.00213884224,9.85520474e-05,0.00394318387
0.276,5.58472508e-07,-7.2425939e-05,-0.00165373756,-0.0261726267,-0.034503792,0.0332410291,0.0251141867,0.0323958671,0.0226420417,0.0177899904,0.000185830686,0.000214914484,0.00151545294,0.011944863,-0.0247009565,-0.0173195039,-0.0130569324,-0.0022328288,-3.05553334e-05,0.00371325847
0.277,-4.57652721e-06,-7.19999479e-05,-0.00158791503,-0.0252542035,-0.0330570989,0.0315746316,0.0239986453,0.0311336344,0.021888883,0.0172729192,0.000184167421,0.000209846146,0.00150042411,0.0119516915,-0.0230741179,-0.0166253235,-0.0126319426,-0.00231448076,-0.000149631682,0.00349448294
0.278,-9.71087264e-06,-7.17587303e-05,-0.00152432204,-0.0243674164,-0.0316723551,0.0299964732,0.0229344298,0.0299214085,0.021159761,0.0167689189,0.000182668433,0.000205014795,0.0014845268,0.0119459655,-0.021553008,-0.0159592311,-0.0122189576,-0.00238474873,-0.000259275146,0.00328638679
0.279,-1.48455983e-05,-7.16991191e-05,-0.00146288239,-0.0235110592,-0.0303469545,0.0285016069,0.0219191117,0.0287572281,0.020454017,0.0162778078,0.000181329322,0.000200412714,0.00146783503,0.0119286545,-0.0201305046,-0.0153201359,-0.0118178136,-0.00244451967,-0.000360052964,0.00308851502
0.28,-1.998181e-05,-7.18181018e-05,-0.00140352204,-0.0226839633,-0.029078388,0.0270853789,0.0209503782,0.0276392038,0.0197710006,0.0157993945,0.00018014593,0.000196032751,0.00145041727,0.0119006406,-0.018799995,-0.0147069812,-0.01142833,-0.00249462065,-0.000452502543,0.00290042812
0.281,-2.51206855e-05,-7.21128642e-05,-0.00134616873,-0.0218849678,-0.0278642587,0.0257434183,0.0200260316,0.0265655195,0.0191100729,0.0153334807,0.000179114312,0.000191868302,0.00143233717,0.0118627197,-0.0175553511,-0.0141187486,-0.0110503149,-0.00253582307,-0.000537132953,0.00272170218
0.282,-3.02635051e-05,-7.25811369e-05,-0.00129075274,-0.0211128832,-0.0267023044,0.0244716404,0.0191439937,0.0255344415,0.0184706142,0.0148798678,0.000178230695,0.000187913152,0.00141365221,0.0118156166,-0.0163909157,-0.0135544651,-0.0106835734,-0.00256884795,-0.000614427181,0.00255192913
0.283,-3.54117703e-05,-7.32216093e-05,-0.00123721488,-0.020366606,-0.0255904449,0.0232662839,0.0183023506,0.0245443906,0.0178520806,0.0144384043,0.000177492138,0.000184161978,0.00139441776,0.0117600212,-0.0153014669,-0.0130132417,-0.0103279442,-0.00259438149,-0.000684848586,0.00239072247
0.284,-4.05675046e-05,-7.40339163e-05,-0.00118550783,-0.0196452447,-0.024526899,0.0221239956,0.0174994352,0.0235940567,0.0172540915,0.0140090579,0.000176897529,0.000180611583,0.00137469983,0.011696698,-0.0142822555,-0.0124943331,-0.0099833442,-0.00261308806,-0.000748842771,0.00223772898
0.285,-4.57328565e-05,-7.50173187e-05,-0.00113557571,-0.018947885,-0.0235098711,0.0210415409,0.0167336069,0.022682102,0.0166762157,0.013591743,0.000176445495,0.000177258655,0.00135456163,0.0116263916,-0.0133288241,-0.01199697,-0.00964963393,-0.00262557243,-0.000806824031,0.00209260323
0.286,-5.09097651e-05,-7.61706298e-05,-0.0010873534,-0.018273453,-0.0225373979,0.020015651,0.0160031309,0.021807009,0.0161178617,0.0131862318,0.000176133225,0.000174098434,0.0013340485,0.0115496831,-0.0124368587,-0.0115202942,-0.00932657295,-0.00263237879,-0.000859180929,0.00195498827
0.287,-5.61001519e-05,-7.74931323e-05,-0.00104078039,-0.0176208769,-0.0216075382,0.0190432111,0.0153063275,0.020967283,0.0155784244,0.0127922731,0.000175957814,0.00017112615,0.00131319823,0.0114670743,-0.0116023027,-0.0110634572,-0.00901390592,-0.00263401203,-0.000906281859,0.00182453653
0.288,-6.1305933e-05,-7.89843598e-05,-0.000995800394,-0.0169891227,-0.0207184131,0.0181212856,0.0146415969,0.020161487,0.0150573117,0.0124096142,0.000175916511,0.000168337425,0.00129204569,0.0113790209,-0.0108213731,-0.0106256402,-0.00871137519,-0.00263094118,-0.000948474654,0.0017009142
0.289,-6.6529002e-05,-8.06440022e-05,-0.000952361038,-0.0163772011,-0.0198682094,0.017247107,0.0140074161,0.0193882394,0.0145539455,0.0120380015,0.000176006707,0.000165728273,0.00127062341,0.0112859509,-0.0100905425,-0.0102060547,-0.00841872157,-0.00262360146,-0.000986087297,0.00158380102
0.29,-7.17712198e-05,-8.2471875e-05,-0.00091041414,-0.0157841867,-0.0190551799,0.0164180661,0.0134023352,0.0186462134,0.0140677612,0.0116771815,0.000176225933,0.000163295075,0.00124896144,0.0111882861,-0.00940651787,-0.00980394098,-0.00813568507,-0.00261239634,-0.0010194288,0.00147288993
0.291,-7.70343572e-05,-8.44674362e-05,-0.000869912751,-0.0152092655,-0.0182776242,0.0156316871,0.0128249666,0.0179341236,0.0135982006,0.0113268949,0.000176571813,0.000161034525,0.00122708819,0.0110864527,-0.00876621365,-0.00941856255,-0.00786199788,-0.00259769625,-0.0010487878,0.00136788676
0.292,-8.23193237e-05,-8.66286049e-05,-0.000830803663,-0.0146516424,-0.0175336825,0.0148854562,0.0122738524,0.0172505494,0.01314458,0.0109867683,0.000177040473,0.000158942247,0.00120502116,0.0109807485,-0.00816663634,-0.00904911146,-0.00759730864,-0.00257981612,-0.00107442383,0.00126849651
0.293,-8.76258761e-05,-8.895266e-05,-0.000793034256,-0.0141104593,-0.0168213824,0.0141768704,0.0117474896,0.0165939633,0.012706108,0.0106563265,0.000177626276,0.000157012725,0.00118276275,0.0108713251,-0.00760493625,-0.00869471824,-0.00734120097,-0.00255901966,-0.00109657006,0.00117442639
0.294,-9.29541398e-05,-9.14379964e-05,-0.000756568923,-0.0135850465,-0.01613901,0.0135037357,0.0112445747,0.0159630769,0.0122821497,0.0103352139,0.000178325214,0.00015524229,0.00116032303,0.0107584014,-0.00707856712,-0.00835463646,-0.00709334763,-0.00253557268,-0.00111545523,0.0010854113
0.295,-9.83050285e-05,-9.40834371e-05,-0.000721380449,-0.0130749323,-0.0154851374,0.0128641442,0.0107640011,0.0153568412,0.0118722308,0.0100231995,0.000179135282,0.000153629433,0.00113772544,0.0106422968,-0.00658525427,-0.00802825354,-0.00685350885,-0.00250974715,-0.00113130476,0.00100121167
0.296,-0.000103679466,-9.68873303e-05,-0.000687439909,-0.0125796879,-0.0148584352,0.0122563065,0.0103047251,0.014774261,0.0114758986,0.00972006162,0.000180054669,0.000152172986,0.00111499428,0.010523332,-0.00612289098,-0.00771499167,-0.00662145103,-0.00248179485,-0.00114432983,0.000921599768
0.297,-0.00010907837,-9.98478712e-05,-0.000654718607,-0.0120989092,-0.0142576495,0.0116785366,0.00986575434,0.0142143823,0.0110927136,0.0094255812,0.000181081647,0.000150871897,0.00109215211,0.0104018166,-0.00568951551,-0.00741429851,-0.00639694474,-0.00245194889,-0.00115472917,0.000846357674
0.298,-0.000114502663,-0.000102963151,-0.000623188152,-0.01163221,-0.0136815947,0.0111292448,0.00944614544,0.0136762903,0.0107222491,0.00913954203,0.000182214571,0.000149725211,0.00106921963,0.0102780421,-0.0052832998,-0.00712564575,-0.006179765,-0.00242042501,-0.00116268987,0.0007752769
0.299,-0.000119953265,-0.000106231141,-0.000592819976,-0.0111792152,-0.0131291505,0.0106069323,0.0090450011,0.013159108,0.0103640909,0.00886173098,0.000183451875,0.000148732061,0.00104621585,0.0101522746,-0.00490254067,-0.00684852823,-0.00596969128,-0.00238742271,-0.00116838787,0.000708158077
0.3,-0.000125430976,-0.000109649531,-0.000563583716,-0.010739537,-0.0125992498,0.0101101778,0.00866146156,0.0126619849,0.0100178295,0.00859193145,0.00018479191,0.000147891539,0.00102315802,0.0100247382,-0.00454565062,-0.00658245776,-0.0057665027,-0.00235312393,-0.0011719872,0.000644810409
0.301,-0.000130936124,-0.000113215599,-0.000535446134,-0.010312716,-0.0120908602,0.0096376183,0.00829468683,0.0121840721,0.0096830406,0.00832990668,0.000186232443,0.00014720228,0.00100005939,0.00989558251,-0.0042111469,-0.00632695047,-0.00556996871,-0.00231768989,-0.00117363862,0.000585050157
0.302,-0.000136468939,-0.000116926949,-0.000508375989,-0.00989821593,-0.011603053,0.00918799272,0.00794389228,0.0117245745,0.0093593259,0.00807543463,0.000187771173,0.000146662911,0.000976930283,0.009764907,-0.00389766029,-0.00608156079,-0.00537987715,-0.00228127491,-0.00117348705,0.000528701441
0.303,-0.000142029914,-0.000120781665,-0.000482346672,-0.00949550627,-0.0111349901,0.00876014509,0.0076083608,0.011282772,0.00904633266,0.00782832583,0.00018940632,0.000146272406,0.000953782127,0.0096327986,-0.00360392351,-0.00584588532,-0.00519603965,-0.00224402834,-0.00117167199,0.000475598689
0.304,-0.000147619554,-0.000124777896,-0.000457333355,-0.009104072,-0.0106858732,0.00835298697,0.00728741461,0.0108579813,0.00874372522,0.0075883996,0.000191136235,0.000146029821,0.000930626541,0.00949932033,-0.00332874931,-0.00561954133,-0.00501827459,-0.00220608901,-0.00116832491,0.000425584248
0.305,-0.000153238287,-0.000128913811,-0.000433312613,-0.00872341503,-0.0102549305,0.00796548582,0.00698040633,0.0104495451,0.00845117671,0.00735547733,0.000192959258,0.000145934215,0.000907474892,0.00936451173,-0.00307102242,-0.00540216056,-0.00484640339,-0.00216758478,-0.0011635693,0.000378507259
0.306,-0.000158886464,-0.000133187609,-0.00041026244,-0.00835305497,-0.00984141686,0.00759666206,0.00668671749,0.0100568305,0.00816836889,0.00712938264,0.000194873713,0.000145984659,0.000884338508,0.00922839322,-0.00282969595,-0.00519338863,-0.00468025072,-0.0021286334,-0.00115752129,0.00033422337
0.307,-0.00016456436,-0.000137597581,-0.000388162586,-0.00799252692,-0.00944461152,0.00724558643,0.00640575712,0.00967922846,0.007894992,0.0069099415,0.000196877907,0.000146180216,0.0008612288,0.00909096808,-0.00260378778,-0.0049928845,-0.00451964483,-0.00208934326,-0.00115029008,0.000292594414
0.308,-0.000170272506,-0.000142142706,-0.000366997913,-0.00764139042,-0.00906382777,0.00691138984,0.00613697024,0.00931616815,0.00763075745,0.00669699375,0.000198970486,0.000146520174,0.000838157977,0.00895223838,-0.0023923784,-0.00480032698,-0.00436442642,-0.00204981868,-0.0011419815,0.00025348809
0.309,-0.000176013836,-0.000146824181,-0.000346760747,-0.00729931579,-0.00869852201,0.00659333822,0.00587990778,0.00896722367,0.007375486,0.00649047074,0.000201152898,0.0001470059,0.000815149372,0.00881232437,-0.00219463112,-0.00461546977,-0.00421449696,-0.00201018318,-0.00113271058,0.000216780754
0.31,-0.000181792417,-0.000151643569,-0.000327439483,-0.00696601343,-0.00834820991,0.00629075206,0.0056341609,0.00863201566,0.00712902889,0.00629032671,0.000203427749,0.000147639512,0.000792230602,0.00867140659,-0.00200976064,-0.00443809333,-0.00406977061,-0.00197055806,-0.00112258896,0.000182354306
0.311,-0.000187610163,-0.000156600463,-0.000309014622,-0.00664111716,-0.00801229631,0.00600288581,0.00539925176,0.00831004677,0.00689113281,0.00609642022,0.000205795052,0.000148420952,0.000769417083,0.00852957275,-0.00183699254,-0.00426791801,-0.00393009968,-0.00193102713,-0.00111170571,0.000150091926
0.312,-0.000193467907,-0.000161694007,-0.000291467956,-0.00632425383,-0.00769012959,0.00572898339,0.00517468053,0.00800077464,0.00666149953,0.00590856672,0.00020825362,0.000149349114,0.000746717879,0.00838686791,-0.00167557994,-0.00410463904,-0.00379531106,-0.00189165407,-0.00110013769,0.00011988005
0.313,-0.000199366445,-0.000166923606,-0.000274783508,-0.00601506801,-0.0073810782,0.00546832835,0.00495996929,0.00770367728,0.00643983909,0.00572658498,0.000210802314,0.00015042292,0.000724141867,0.00824334522,-0.0015248241,-0.00394796201,-0.00366523618,-0.00185249645,-0.00108795689,9.16102728e-05
0.314,-0.000205306498,-0.000172288744,-0.00025894622,-0.00571320936,-0.00708453969,0.00522024383,0.00475466311,0.00741825456,0.00622587134,0.00555029838,0.000213440031,0.000151641266,0.000701697842,0.00809906593,-0.00138407296,-0.00379760516,-0.00353971158,-0.00181360612,-0.00107523046,6.51794444e-05
