r,R  6/ 3,R  7/ 3,R  8/ 3,R  9/ 3,R 10/ 3,R 11/ 3,R 12/ 3,R 13/ 3,R 14/ 3,R 15/ 3,I  6/ 3,I  7/ 3,I  8/ 3,I  9/ 3,I 10/ 3,I 11/ 3,I 12/ 3,I 13/ 3,I 14/ 3,I 15/ 3
0.226,-0.00335158315,-0.0134556776,-0.00968974821,0.0136095977,-0.130512534,-0.0307695959,-0.0643214643,-0.0659094168,-0.0152515871,-0.00163855189,0.00191046651,0.0068891117,0.0190131432,0.0634340169,0.180143133,-0.0340704606,0.0776683414,-0.0233965299,-0.0226193791,-0.0105288345
0.227,-0.00289558026,-0.012033705,-0.00868622669,0.0174241524,-0.120150257,-0.0240610192,-0.0577252457,-0.0627578392,-0.0158574422,-0.00232916392,0.00211993803,0.00797606347,0.0197528638,0.0596449337,0.171520584,-0.031850946,0.0776402797,-0.0190669687,-0.0202385817,-0.0101036055
0.228,-0.00244621184,-0.0105681019,-0.00758848241,0.0208084699,-0.110455935,-0.0180525935,-0.0514298127,-0.0594960749,-0.0162147971,-0.00294344564,0.00226162692,0.00881197999,0.0203062953,0.0559124612,0.163046811,-0.02996579,0.0770451486,-0.0151641123,-0.017946892,-0.00961411467
0.229,-0.00201109463,-0.00909158835,-0.0064270252,0.0237787769,-0.101413469,-0.0127039761,-0.045475768,-0.0561673456,-0.0163488218,-0.00347851214,0.00234073882,0.00941046375,0.0206716915,0.0522567769,0.154735623,-0.0283606148,0.0759456556,-0.0116804082,-0.0157645023,-0.00907495871
0.23,-0.00159680694,-0.00763310412,-0.00523028361,0.026354314,-0.0930047244,-0.00797374201,-0.0398936356,-0.0528116809,-0.0162854415,-0.00393360126,0.00236332432,0.00978824003,0.0208521855,0.0486965705,0.14660247,-0.0269866393,0.0744048786,-0.00860306504,-0.0137073193,-0.00849994399
0.231,-0.0012087429,-0.00621767806,-0.00402406817,0.0285551234,-0.085209457,-0.00382021129,-0.0347047318,-0.049465462,-0.0160506924,-0.00430976287,0.00233592748,0.00996424937,0.0208537773,0.0452485162,0.138663347,-0.0258008082,0.0724850942,-0.0059149089,-0.0117871832,-0.00790186186
0.232,-0.000851179378,-0.00486634562,-0.00283147207,0.0304035644,-0.0780053445,-0.000201448392,-0.029921871,-0.0461611158,-0.0156701889,-0.00460956217,0.00226548858,0.00995916225,0.0206860755,0.041927302,0.130934496,-0.0247652051,0.0702468432,-0.00359525716,-0.0100121632,-0.00729233317
0.233,-0.00052721648,-0.00359624343,-0.00167262335,0.0319222797,-0.0713681623,0.00292393827,-0.0255503503,-0.042926956,-0.0151686479,-0.00483678741,0.00215900866,0.00979457132,0.0203604555,0.0387453078,0.123431509,-0.0238470885,0.0677481122,-0.00162072457,-0.00838688558,-0.00668170757
0.234,-0.000238894716,-0.00242069222,-0.000564695046,0.0331354445,-0.0652719775,0.0055968346,-0.0215887269,-0.0397871478,-0.0145695321,-0.00499617758,0.00202350757,0.00949258457,0.0198907175,0.0357126657,0.11616921,-0.0230183134,0.0650437074,3.39895184e-05,-0.00691290322,-0.00607901341
0.235,1.27802051e-05,-0.00134945727,0.000478098249,0.0340669544,-0.0596894596,0.00785687919,-0.0180298256,-0.0367617887,-0.0138947465,-0.00509319282,0.00186576251,0.00907514518,0.0192914903,0.0328371278,0.109160979,-0.0222552749,0.0621847746,0.00139542009,-0.00558906231,-0.00549193606
0.236,0.000227734186,-0.000388971587,0.00144446419,0.0347414482,-0.0545920842,0.00974256551,-0.0148615026,-0.0338670531,-0.0131644471,-0.00513378418,0.00169222354,0.00856374997,0.0185787393,0.0301241994,0.102418723,-0.0215383012,0.0592184254,0.00249072197,-0.00441189523,-0.00492680349
0.237,0.000406741298,0.000457293617,0.00232584168,0.0351827305,-0.0499505274,0.0112905999,-0.0120676169,-0.0311153832,-0.0123969065,-0.00512415398,0.00150867733,0.00797893925,0.017768295,0.0275771644,0.095952278,-0.0208515184,0.0561874289,0.00334712664,-0.00337605238,-0.00438867392
0.238,0.000551209971,0.00118859027,0.00311623444,0.0354146822,-0.0457349714,0.0125360927,-0.00962873708,-0.0285157584,-0.0116084293,-0.00507057816,0.00132038581,0.00734011865,0.0168764792,0.0251972281,0.0897695791,-0.0201823214,0.0531300845,0.00399142343,-0.00247466924,-0.00388144919
0.239,0.000663097052,0.00180648741,0.00381192355,0.0354599359,-0.0419154936,0.0135120056,-0.00752299098,-0.0260740121,-0.010813318,-0.0049792767,0.00113195652,0.00666517712,0.0159189848,0.0229836524,0.0838763402,-0.0195211856,0.0500802348,0.00444958268,-0.00169969819,-0.00340795672
0.24,0.000744756883,0.00231458746,0.0044113463,0.0353406509,-0.0384622841,0.0142494042,-0.00572666391,-0.0237931559,-0.0100238947,-0.00485629768,0.000947433002,0.00597043717,0.0149113856,0.0209339455,0.0782762831,-0.0188611431,0.047067301,0.00474642729,-0.00104222791,-0.00297004434
0.241,0.000798869812,0.00271811955,0.00491474884,0.0350774449,-0.0353460081,0.0147770196,-0.00421490858,-0.0216737155,-0.00925055211,-0.00470741765,0.000770182938,0.00527041624,0.0138682027,0.0190440747,0.0729709225,-0.0181975665,0.0441164277,0.00490540056,-0.000492776145,-0.00256868519
0.242,0.000828313016,0.00302366809,0.00532407778,0.0346900736,-0.032537969,0.0151215578,-0.00296222868,-0.0197140598,-0.00850185129,-0.00453806341,0.000603010805,0.0045778756,0.0128033798,0.0173086587,0.0679598532,-0.0175277064,0.041248637,0.00494837046,-4.15505769e-05,-0.00220408674
0.243,0.000836099808,0.00323879169,0.00564260038,0.0341965872,-0.030010429,0.0153073622,-0.00194304903,-0.0179107218,-0.00778463244,-0.00435324662,0.000448065944,0.00390369888,0.0117295361,0.0157212149,0.0632406312,-0.0168504744,0.038481076,0.00489551224,0.000321322887,-0.00187580542
0.244,0.000825276969,0.00337179077,0.00587482237,0.0336139341,-0.0277367055,0.0153567589,-0.00113207467,-0.0162587114,-0.00710415586,-0.00415752399,0.000306980653,0.00325701647,0.0106584195,0.0142743403,0.0588091073,-0.0161660532,0.0358272531,0.00476522311,0.000605603483,-0.00158285373
0.245,0.000798871201,0.00343137469,0.00602609727,0.0329573135,-0.0256914401,0.0152898059,-0.000504724742,-0.0147518071,-0.00646424697,-0.00395497164,0.000180806712,0.00264517235,0.00960034237,0.0129599616,0.0546593901,-0.0154756962,0.0332973518,0.00457409775,0.000820774975,-0.00132380866
0.246,0.000759814911,0.00342648318,0.00610258395,0.0322407206,-0.0238506195,0.0151246578,-3.73706058e-05,-0.0133828313,-0.00586745179,-0.00374917841,7.0162781e-05,0.00207390201,0.00856459975,0.0117694913,0.0507841977,-0.0147814097,0.0308985087,0.00433693018,0.00097591208,-0.00109689811
0.247,0.000710882036,0.00336601547,0.00611084986,0.0314764862,-0.0221918156,0.0148773834,0.000292339795,-0.0121439017,-0.00531520125,-0.00354325933,-2.48055529e-05,0.00154736588,0.00755906228,0.0106940626,0.0471748879,-0.0140857703,0.0286351525,0.00406676698,0.00107957827,-0.000900079238
0.248,0.00065463028,0.00325871173,0.00605785635,0.0306757456,-0.0206941377,0.014562344,0.000505348666,-0.0110266534,-0.00480797165,-0.00333986821,-0.000104282082,0.00106835956,0.00659055046,0.00972465862,0.0438217841,-0.0133916917,0.0265092992,0.00377495384,0.00113975602,-0.000731135667
0.249,0.000593393275,0.00311293767,0.00595062865,0.0298481005,-0.0193383797,0.0141920671,0.000621013485,-0.0100224337,-0.00434542095,-0.00314121272,-0.000168814428,0.000638379693,0.00566455818,0.00885230437,0.0407142264,-0.0127022906,0.0245208977,0.00347121816,0.00116380269,-0.000587753225
0.25,0.000529253469,0.00293662435,0.00579628952,0.0290020395,-0.0181069209,0.0137776092,0.0006570675,-0.00912248092,-0.00392652964,-0.00294908466,-0.000219169971,0.000257840962,0.00478558646,0.00806816257,0.0378408804,-0.012020723,0.0226681088,0.0031637631,0.00115841963,-0.000467574556
0.251,0.000464040554,0.00273711287,0.00560176161,0.0281447215,-0.0169838306,0.0133284673,0.000629533061,-0.00831806875,-0.00354972336,-0.00276488657,-0.000256363977,-7.38378611e-05,0.00395697212,0.00736368216,0.0351898172,-0.0113500774,0.0209476251,0.00285937975,0.00112964418,-0.000368251125
0.252,0.000399330444,0.00252114687,0.00537384009,0.0272823334,-0.0159547158,0.0128529169,0.000552757067,-0.00760064145,-0.00321299171,-0.0025896702,-0.000281520628,-0.000358027315,0.00318117885,0.00673065678,0.0327487901,-0.0106932769,0.0193549258,0.00256356205,0.00108285255,-0.000287478051
0.253,0.000336444977,0.00229477193,0.00511892871,0.0264199656,-0.01500679,0.0123579508,0.000439395519,-0.00696191791,-0.00291399336,-0.00242417568,-0.000295895095,-0.000596799488,0.00245971379,0.0061613297,0.03050531,-0.0100530006,0.017884553,0.00228063608,0.00102277238,-0.00022302699
0.254,0.000276462711,0.00206336975,0.00484313898,0.0255619082,-0.0141286909,0.0118495952,0.000300494331,-0.00639397424,-0.00265015435,-0.00226886602,-0.000300763853,-0.000792738081,0.00179335156,0.00564842959,0.0284468541,-0.00943163845,0.0165303231,0.00201387605,0.000953510468,-0.000172771415
0.255,0.000220228018,0.00183159886,0.00455207162,0.0247115891,-0.0133105194,0.0113328676,0.000145526464,-0.00588930175,-0.00241875172,-0.00212395907,-0.000297452787,-0.000948857987,0.00118211098,0.00518522929,0.0265609389,-0.00883124014,0.0152855572,0.00176563048,0.00087858123,-0.000134706495
0.256,0.000168368873,0.00160346724,0.00425092957,0.0238718136,-0.0125436471,0.0108120524,-1.74975516e-05,-0.00544086169,-0.00221699001,-0.00198947187,-0.000287239722,-0.00106844245,0.000625431335,0.00476555733,0.0248352829,-0.00825351454,0.0141432452,0.00153743187,0.000800945293,-0.000106971233
0.257,0.000121321701,0.00138230112,0.0039443505,0.0230447421,-0.0118207332,0.0102906505,-0.000181941196,-0.00504213306,-0.00204205091,-0.0018652704,-0.000271362121,-0.00115497976,0.000122218354,0.00438381043,0.0232578847,-0.00769980937,0.0130962329,0.00133010958,0.00072304838,-8.78620386e-05
0.258,7.93659828e-05,0.00117082972,0.00363654969,0.0222320687,-0.0111354974,0.00977162563,-0.000342406028,-0.00468711806,-0.00189114487,-0.00175108128,-0.000250965263,-0.00121203121,-0.000329058019,0.00403495848,0.0218171205,-0.00717112877,0.0121373393,0.00114390224,0.000646865943,-7.58276097e-05
0.259,4.26259077e-05,0.000971167583,0.00333117454,0.0214350275,-0.0104827317,0.00925737212,-0.000494648234,-0.0043703391,-0.00176156353,-0.00164650971,-0.000227145125,-0.00124317848,-0.000730307235,0.00371453097,0.0205017985,-0.00666811765,0.0112594962,0.000978561816,0.000573947041,-6.94683544e-05
0.26,1.10999459e-05,0.00078492348,0.00303143867,0.0206545323,-0.00985809943,0.00874991559,-0.000635443584,-0.00408683851,-0.00165071396,-0.00155107215,-0.000200888953,-0.00125192355,-0.00108374764,0.00341860453,0.0193012214,-0.00619111202,0.0104558218,0.000833442725,0.000505457416,-6.7540235e-05
0.261,-1.5334952e-05,0.000613189994,0.0027400136,0.0198911903,-0.00925813583,0.00825087104,-0.000762488832,-0.00383216987,-0.00155614883,-0.00146421978,-0.000173111632,-0.00124165422,-0.0013918168,0.00314376418,0.0182052339,-0.00574013299,0.00971972266,0.000707588936,0.000442225274,-6.89507318e-05
0.262,-3.68944393e-05,0.000456656871,0.00245916103,0.0191454002,-0.00868005763,0.00776160974,-0.000874273675,-0.00360237884,-0.00147558629,-0.00138536438,-0.000144610174,-0.00121557302,-0.0016571457,0.00288709101,0.0172042425,-0.00531494867,0.00904493163,0.000599806863,0.000384783802,-7.27564534e-05
0.263,-5.38779555e-05,0.000315603368,0.00219065884,0.018417372,-0.0081217558,0.00728321732,-0.000969979914,-0.00339398021,-0.00140692198,-0.00131389318,-0.000116105468,-0.00117667782,-0.0018824582,0.00264610346,0.0162892533,-0.00491507273,0.00842557377,0.00050873338,0.000333414091,-7.81565874e-05
0.264,-6.66372118e-05,0.000190008362,0.00193592985,0.0177071884,-0.00758161784,0.00681661973,-0.00104936064,-0.00320393481,-0.00134823615,-0.00124919047,-8.82007995e-05,-0.00112771912,-0.0020705746,0.00241874295,0.0154518693,-0.00453983357,0.00785617846,0.000432894453,0.000288184841,-8.44840927e-05
0.265,-7.5571831e-05,7.95411696e-05,0.0016959903,0.0170148274,-0.00705852247,0.00636253844,-0.00111264553,-0.00302962362,-0.00129779334,-0.00119065139,-6.1419029e-05,-0.00107119509,-0.00222429912,0.00220330399,0.0146843211,-0.00418837198,0.00733171712,0.00037075905,0.000248990479,-9.11942162e-05
0.266,-8.10972095e-05,-1.63444009e-05,0.00147157458,0.0163401881,-0.0065516778,0.00592160418,-0.00116044047,-0.00286879047,-0.00125404842,-0.00113766396,-3.61911743e-05,-0.00100932871,-0.00234647437,0.00199843178,0.0139794168,-0.00385970877,0.00684759423,0.000320784844,0.000215590207,-9.78464925e-05
0.267,-8.36554268e-05,-9.84133567e-05,0.00126308675,0.0156831227,-0.0060606363,0.00549432421,-0.00119366269,-0.00271950183,-0.00121565278,-0.00108961271,-1.28918644e-05,-0.000944073301,-0.00243986155,0.00180304354,0.0133305709,-0.00355274248,0.00639966763,0.000281454361,0.000187643168,-0.000104093728
0.268,-8.36880367e-05,-0.000167545079,0.00107069817,0.0150434569,-0.00558516218,0.00508114119,-0.00121345059,-0.00258014018,-0.00118143993,-0.00104591717,8.20720333e-06,-0.000877112421,-0.00250718129,0.00161632182,0.0127317646,-0.00326632022,0.00598422031,0.00025129885,0.000164733694,-0.000109677196
0.269,-8.16366348e-05,-0.000224744537,0.000894326929,0.0144210154,-0.00512523381,0.00468239476,-0.00122109593,-0.00244937453,-0.00115041122,-0.00100603996,2.69075935e-05,-0.000809874409,-0.00255099679,0.00143763368,0.0121775654,-0.00299922742,0.00559795764,0.000228924544,0.000146395078,-0.000114415172
0.27,-7.79177809e-05,-0.000271060544,0.000733726807,0.0138156148,-0.00468092765,0.00429837898,-0.00121797826,-0.00232612245,-0.00112172656,-0.000969483687,4.30994456e-05,-0.000743541563,-0.00257379689,0.00126654042,0.0116630528,-0.00275024909,0.00523797129,0.000213028918,0.000132133441,-0.000118189596
0.271,-7.29282821e-05,-0.00030759691,0.00058847349,0.0132270931,-0.0042524326,0.00392931488,-0.00120551653,-0.00220951626,-0.0010946904,-0.000935792685,5.67326436e-05,-0.000679069059,-0.00257788429,0.00110271758,0.0111838327,-0.00251815584,0.00490172327,0.000202415653,0.000121443374,-0.000120936583
0.272,-6.70250797e-05,-0.000335443965,0.000458035784,0.01265529,-0.0038399563,0.00357538917,-0.00118512314,-0.00209886916,-0.00106874219,-0.000904547303,6.78265044e-05,-0.000617201839,-0.00256547178,0.000945974598,0.0107359566,-0.00230175783,0.00458700558,0.00019600127,0.000113825716,-0.000122635355
0.273,-6.05378844e-05,-0.000355691782,0.000341764758,0.0121000769,-0.00344374928,0.00323673227,-0.00115817336,-0.0019936459,-0.00104344355,-0.00087536689,7.64515545e-05,-0.000558496578,-0.00253856748,0.000796175904,0.0103159424,-0.00209988725,0.00429192261,0.000192821931,0.000108799419,-0.000123298113
0.274,-5.37535502e-05,-0.000369370397,0.000238946002,0.0115613336,-0.00306403274,0.00291345007,-0.00112597879,-0.00189342891,-0.00101846837,-0.000847902396,8.27271707e-05,-0.000503341146,-0.00249908828,0.000653271431,0.00992068032,-0.00191144285,0.00401484232,0.000192033054,0.000105908627,-0.000122963205
0.275,-4.69340318e-05,-0.000377461173,0.000148788474,0.0110389798,-0.00270102963,0.00260559873,-0.00108977014,-0.0017979084,-0.000993588073,-0.000821856295,8.68155768e-05,-0.000451976857,-0.00244873945,0.000517219611,0.00954746336,-0.00173537046,0.003754377,0.000192905859,0.000104728942,-0.000121693402
0.276,-4.02971287e-05,-0.000380845592,7.04669823e-05,0.0105329445,-0.00235489697,0.0023131888,-0.00105066938,-0.00170688168,-0.000968645461,-0.000797004065,8.89363013e-05,-0.000404522919,-0.0023891161,0.000388025357,0.00919390018,-0.0015706979,0.0035093343,0.00019482234,0.000104865131,-0.00011957448
0.277,-3.40211755e-05,-0.000380344544,3.13859151e-06,0.0100431793,-0.00202574745,0.00203618782,-0.00100967857,-0.00162020554,-0.000943545352,-0.000773159398,8.93245315e-05,-0.000360990688,-0.00232162962,0.000265672773,0.00885791993,-0.00141650948,0.00327869485,0.000197273965,0.000105956455,-0.000116704653
0.278,-2.82394966e-05,-0.000376681608,-5.40383126e-05,0.00956962944,-0.00171361149,0.00177453674,-0.000967682733,-0.00153776775,-0.000918250709,-0.000750160966,8.82268791e-05,-0.000321304726,-0.00224761908,0.00015017007,0.00853768726,-0.00127197703,0.00306158107,0.000199853247,0.000107682633,-0.000113186209
0.279,-2.30543338e-05,-0.000370507943,-0.000101898783,0.00911225502,-0.00141846694,0.00152814119,-0.000925446916,-0.00145947793,-0.000892769267,-0.000727877634,8.58865042e-05,-0.000285317364,-0.0021682587,4.14846967e-05,0.00823162543,-0.00113633445,0.00285723461,0.000202245776,0.000109759726,-0.000109126223
0.28,-1.85306766e-05,-0.000362377497,-0.000141261009,0.00867099778,-0.00114020793,0.00129687197,-0.00088362087,-0.00138525543,-0.00086714568,-0.00070620425,8.25434075e-05,-0.000252828585,-0.00208466052,-6.04077816e-05,0.00793834147,-0.00100890302,0.00266499305,0.000204218805,0.00011194546,-0.000104632044
0.281,-1.47095019e-05,-0.000352772567,-0.00017291667,0.00824579983,-0.000878672836,0.0010805622,-0.000842740231,-0.00131502465,-0.00084144919,-0.000685065565,7.84283231e-05,-0.000223598001,-0.00199778351,-0.000155585876,0.00765665553,-0.000889066316,0.0024842741,0.000205612211,0.000114034993,-9.98096348e-05
0.282,-1.15991615e-05,-0.000342086339,-0.00019762782,0.00783657258,-0.000633619236,0.000879002534,-0.00080323321,-0.00124870884,-0.000815764564,-0.000664412062,7.37555895e-05,-0.000197361175,-0.00190853832,-0.000244129995,0.00738552446,-0.000776288737,0.00231455101,0.000206327511,0.000115859557,-9.47636813e-05
0.283,-9.18604192e-06,-0.000330652432,-0.000216110658,0.00744321053,-0.000404747036,0.00069193966,-0.00076542177,-0.00118623103,-0.000790181774,-0.00064422228,6.87259123e-05,-0.000173838088,-0.0018176961,-0.000326178884,0.00712407494,-0.00067009114,0.00215534775,0.000206317828,0.00011728775,-8.95946229e-05
0.284,-7.42352322e-06,-0.000318738258,-0.000229035472,0.00706556625,-0.000191677116,0.000519078301,-0.000729528782,-0.00112749724,-0.000764789889,-0.000624480644,6.35122367e-05,-0.000152745867,-0.00172599694,-0.00040187408,0.00687152661,-0.000570063687,0.00200622102,0.000205581843,0.000118223317,-8.4391909e-05
0.285,-6.25466498e-06,-0.000306575119,-0.00023702035,0.00670346678,6.01502887e-06,0.000360096334,-0.000695697559,-0.00107237871,-0.000739686037,-0.000605156576,5.82432066e-05,-0.00013379832,-0.00163408405,-0.000471412478,0.0066272217,-0.000475842575,0.00186675883,0.000204154577,0.000118608417,-7.92290533e-05
0.286,-5.61725848e-06,-0.00029433305,-0.000240657251,0.00635669979,0.000188800058,0.000214626411,-0.000664008,-0.00102073433,-0.00071496892,-0.000586230432,5.30246186e-05,-0.000116721849,-0.00154256491,-0.000534992092,0.0063905762,-0.000387123534,0.00173656929,0.00020209577,0.000118417173,-7.41691524e-05
0.287,-5.44691451e-06,-0.00028214655,-0.000240486808,0.00602502225,0.000357180932,8.22597515e-05,-0.000634475563,-0.000972419929,-0.000690728859,-0.000567698074,4.79450611e-05,-0.00010125622,-0.00145193747,-0.000592859983,0.00616111129,-0.000303639898,0.00161527372,0.000199481661,0.000117650336,-6.92679042e-05
0.288,-5.67274578e-06,-0.00027010669,-0.00023701612,0.00570814715,0.000511699552,-3.74598291e-05,-0.000607063551,-0.000927284975,-0.000667046474,-0.000549562103,4.3078406e-05,-8.71645122e-05,-0.00136266598,-0.000645258807,0.0059384018,-0.000225171534,0.00150250382,0.00019639937,0.000116334706,-6.45686232e-05
0.289,-6.22364369e-06,-0.000258280981,-0.000230697872,0.00540575788,0.000652921039,-0.000145020443,-0.000581688588,-0.000885173648,-0.000643990133,-0.000531830181,3.84835168e-05,-7.42299144e-05,-0.00127512196,-0.000692471577,0.00572210171,-0.000151523908,0.00139789281,0.000192942394,0.000114514159,-6.01035859e-05
0.29,-7.0259626e-06,-0.00024670702,-0.000221954013,0.00511749982,0.00078143538,-0.00024094911,-0.000558234249,-0.00084592321,-0.000621617628,-0.000514508603,3.42026843e-05,-6.22627392e-05,-0.00118965458,-0.000734769945,0.00551189588,-8.2535096e-05,0.00130107424,0.00018920583,0.000112248363,-5.58936551e-05
0.291,-8.01125227e-06,-0.00023540857,-0.000211156105,0.00484299573,0.000897842726,-0.000325792822,-0.000536557791,-0.000809364162,-0.000599976643,-0.000497601382,3.02672207e-05,-5.10957585e-05,-0.00110653362,-0.000772455681,0.00530752887,-1.80582285e-05,0.00121167931,0.000185283834,0.00010960678,-5.19460967e-05
0.292,-9.12032362e-06,-0.000224385725,-0.000198659453,0.00458184642,0.00100274411,-0.000400121032,-0.000516507533,-0.000775318287,-0.000579109316,-0.000481108537,2.66892093e-05,-4.05889641e-05,-0.00102601807,-0.000805808917,0.00510875466,4.20333494e-05,0.00112933143,0.000181266856,0.000106662243,-4.82588681e-05
0.293,-1.03089942e-05,-0.000213623437,-0.000184782145,0.00433363682,0.00109673011,-0.000464517676,-0.000497928239,-0.000743614416,-0.000559049446,-0.000465043271,2.34839349e-05,-3.06263821e-05,-0.000948287306,-0.000835130817,0.00491537957,9.78565143e-05,0.00105364723,0.000177233742,0.000103486815,-4.48276259e-05
0.294,-1.15268001e-05,-0.000203087433,-0.000169816692,0.00409793285,0.00118039416,-0.000519589161,-0.000480655579,-0.000714092283,-0.000539811232,-0.000449431667,2.0674551e-05,-2.11240768e-05,-0.000873493411,-0.000860701214,0.00472722435,0.000149513602,0.000984235526,0.000173252239,0.000100145789,-4.16472334e-05
0.295,-1.27213568e-05,-0.000192745627,-0.000154006318,0.00387428468,0.00125432998,-0.000565938867,-0.00046451923,-0.000686587861,-0.000521395406,-0.000434291765,1.82778977e-05,-1.20180987e-05,-0.000801736478,-0.000882813599,0.00454414395,0.000197106242,0.000920702518,0.000169380877,9.67007899e-05,-3.87056662e-05
0.296,-1.38419008e-05,-0.000182558334,-0.000137580273,0.00366223391,0.0013191216,-0.000604171091,-0.000449356062,-0.000660933467,-0.00050379384,-0.000419634984,1.62994634e-05,-3.26826508e-06,-0.00073311387,-0.00090173517,0.00436599171,0.000240731262,0.00086265168,0.000165669309,9.32051178e-05,-3.59859503e-05
0.297,-1.48440004e-05,-0.000172489308,-0.000120732734,0.00346131552,0.00137533841,-0.000634876263,-0.00043501247,-0.000636961133,-0.000486991161,-0.000405468855,1.47348002e-05,5.15070301e-06,-0.000667683531,-0.00091774078,0.00419264436,0.000280489489,0.000809684949,0.000162156471,8.97034487e-05,-3.34711756e-05
0.298,-1.56877315e-05,-0.000162499648,-0.0001036502,0.00327106179,0.00142353196,-0.000658639915,-0.000421348682,-0.000614506214,-0.000470964786,-0.000391798892,1.3572469e-05,1.3244985e-05,-0.000605498269,-0.0009310768,0.00402397777,0.000316481139,0.000761410633,0.000158870583,8.62337421e-05,-3.11438818e-05
0.299,-1.63388748e-05,-0.000152556494,-8.64884374e-05,0.00309100292,0.00146423555,-0.000676028095,-0.000408237522,-0.000593409862,-0.000455684858,-0.000378629836,1.27948779e-05,2.10101303e-05,-0.000546576551,-0.00094199242,0.00385988777,0.000348812983,0.000717441635,0.000155829363,8.28248554e-05,-2.89898403e-05
0.3,-1.67644261e-05,-0.000142629658,-6.93949684e-05,0.00292066914,0.0014979648,-0.000687599247,-0.000395563936,-0.000573523689,-0.000441112785,-0.000365966713,1.23815597e-05,2.84278698e-05,-0.000490929318,-0.000950706928,0.00370027173,0.00037759425,0.000677405728,0.000153039279,7.95020834e-05,-2.69986044e-05
0.301,-1.69268795e-05,-0.000132702995,-5.24789906e-05,0.0027595847,0.00152522778,-0.000693890669,-0.000383215707,-0.000554707918,-0.000427198778,-0.000353806798,1.23103952e-05,3.54744691e-05,-0.000438537508,-0.00095743917,0.00354504794,0.000402942308,0.000640947897,0.000150499533,7.6287582e-05,-2.51585367e-05
0.302,-1.67989171e-05,-0.000122772109,-3.58499124e-05,0.00260727228,0.00154651227,-0.000695421503,-0.000371096032,-0.000536822951,-0.000413894389,-0.000342129519,1.25316414e-05,4.21253136e-05,-0.000389399838,-0.000962374931,0.00339412315,0.00042498369,0.000607733476,0.000148206761,7.32035881e-05,-2.34536128e-05
0.303,-1.63753675e-05,-0.000112842135,-1.96046361e-05,0.00246325483,0.00156227483,-0.000692686736,-0.000359132959,-0.000519740587,-0.000401157833,-0.00033091278,1.29860838e-05,4.83597706e-05,-0.000343494297,-0.000965692846,0.00324741594,0.000443856135,0.000577443797,0.000146151685,7.02689128e-05,-2.18686775e-05
0.304,-1.56606091e-05,-0.000102922154,-3.84159361e-06,0.00232706621,0.00157294443,-0.000686166338,-0.000347271921,-0.000503349045,-0.000388947145,-0.000320137813,1.36132642e-05,5.41554673e-05,-0.000300792524,-0.000967540042,0.00310484309,0.000459703649,0.000549780113,0.000144318122,6.7499571e-05,-2.03936407e-05
0.305,-1.46683652e-05,-9.30324475e-05,1.13633722e-05,0.00219824284,0.00157892987,-0.000676318442,-0.000335471013,-0.000487553125,-0.000377220856,-0.000309784975,1.43578163e-05,5.94951382e-05,-0.000261239349,-0.000968055982,0.00296633805,0.00047267878,0.000524467055,0.000142684859,6.49120873e-05,-1.90176485e-05
0.306,-1.34182776e-05,-8.31970689e-05,2.59350774e-05,0.00207633769,0.00158061511,-0.00066358126,-0.000323701469,-0.000472271671,-0.00036593841,-0.000299834163,1.51667419e-05,6.43629255e-05,-0.000224774461,-0.000967350864,0.00283183129,0.000482939343,0.0005012502,0.000141227698,6.25194272e-05,-1.77300111e-05
0.307,-1.19377147e-05,-7.34492099e-05,3.98184336e-05,0.00196091011,0.00157836453,-0.000648368095,-0.000311945366,-0.000457437648,-0.000355061864,-0.000290262775,1.59919796e-05,6.87505957e-05,-0.000191317913,-0.000965527142,0.0027012653,0.0004906497,0.000479897573,0.000139920141,6.03340641e-05,-1.65184023e-05
0.308,-1.02606581e-05,-6.38236057e-05,5.29565982e-05,0.00185154082,0.00157251599,-0.000631067572,-0.000300197854,-0.000442994117,-0.000344558041,-0.000281045554,1.67888166e-05,7.26535579e-05,-0.000160787278,-0.00096266114,0.00257457722,0.000495977458,0.000460196895,0.000138735939,5.83635849e-05,-1.53670465e-05
0.309,-8.43648628e-06,-5.43565767e-05,6.52993133e-05,0.00174782525,0.00156337701,-0.00061203803,-0.000288473699,-0.000428894385,-0.000334404034,-0.000272159042,1.75140989e-05,7.60755807e-05,-0.000133089252,-0.000958823126,0.0024517087,0.000499093679,0.000441951206,0.000137647841,5.6610018e-05,-1.42619339e-05
0.31,-6.51331219e-06,-4.50784e-05,7.67976606e-05,0.00164938872,0.00155122848,-0.000591615017,-0.000276801068,-0.000415108429,-0.000324579686,-0.000263591332,1.81484958e-05,7.90184037e-05,-0.000108110724,-0.000954065677,0.00233260592,0.000500166147,0.000424980056,0.000136623473,5.50678712e-05,-1.31946567e-05
0.311,-4.52201299e-06,-3.60202194e-05,8.74314197e-05,0.00155587543,0.00153634453,-0.000570105152,-0.000265203678,-0.000401617817,-0.000315059239,-0.000255333284,1.86929931e-05,8.14835131e-05,-8.57176391e-05,-0.000948444749,0.00221722845,0.000499358594,0.000409122595,0.000135630126,5.37269478e-05,-1.21585081e-05
