bet0_f,Bdens,Adens,Beam Ion Effective Temp(keV),n,gam,om_r,gam_var,om_r_var,tipo_inestabilidad,modo_m,pos_radial,diff_m
0.0322,0.4,6.0,20,3,0.177721,80.15786314920001,1.45719e-26,2.11835e-26,RSAE,9,0.407,0
0.0322,0.4,6.0,40,3,0.170675,102.4199374902,3.41101e-27,6.1440299999999996e-27,RSAE,9,0.409,0
0.0322,0.4,8.0,0,3,0.234424,50.09299623162,2.39563e-26,3.06533e-26,BAE,9,0.403,0
0.0322,0.4,8.0,20,3,0.229387,79.74339208980001,5.2756199999999994e-27,1.30604e-26,RSAE,9,0.404,0
0.0322,0.4,8.0,40,3,0.222233,104.463501744,3.75148e-26,3.7764299999999996e-27,RSAE,9,0.406,0
0.0322,0.4,10.0,0,3,0.281306,48.33788224188,4.16382e-26,2.96587e-27,BAE,9,0.402,0
0.0322,0.4,10.0,20,3,0.274241,78.81188187960001,1.67866e-26,6.40468e-27,RSAE,9,0.403,0
0.0322,0.4,10.0,40,3,0.266627,104.8929681384,1.64225e-26,1.89083e-26,RSAE,9,0.404,0
0.0322,0.6,0.5,0,3,0.0156198,5.9779742716260005,1.42213e-09,2.43088e-09,Estable/Ruido,14,0.834,0
0.0322,0.6,0.5,20,3,0.0159085,5.137965595596,9.20474e-09,5.32929e-09,Estable/Ruido,14,0.834,0
0.0322,0.6,0.5,40,3,0.0160454,4.8963907487460006,1.96565e-09,1.58894e-09,Estable/Ruido,14,0.834,0
0.0322,0.6,2.0,0,3,0.0372822,53.64539109312,5.5409199999999994e-27,8.357659999999999e-27,RSAE,9,0.436,0
0.0322,0.6,2.0,20,3,0.0460427,68.0872182876,2.2580000000000002e-26,3.6532199999999995e-27,RSAE,9,0.448,0
0.0322,0.6,2.0,40,3,0.0431807,78.71591173559999,2.08234e-16,7.82497e-17,RSAE,9,0.449,0
0.0322,0.6,4.0,0,3,0.0816579,57.09347840436,4.7830599999999995e-27,1.67966e-27,BAE,9,0.518,0
0.0322,0.6,4.0,20,3,0.0801843,76.83609654,3.60546e-27,2.5699399999999997e-27,BAE,9,0.507,0
0.0322,0.6,4.0,40,3,0.0939243,198.9647027274,5.65045e-26,7.085399999999999e-26,EAE,11,0.672,3
0.0322,0.6,6.0,0,3,0.138162,60.2356608816,1.66502e-27,2.30421e-27,TAE,9,0.542,1
0.0322,0.6,6.0,20,3,0.129391,99.6925859604,3.26743e-27,5.3667199999999996e-27,BAE,9,0.548,0
0.0322,0.6,6.0,40,3,0.137827,161.4865620552,2.16479e-26,4.25168e-26,EAE,10,0.602,2
0.0322,0.6,8.0,0,3,0.201862,57.06468736116,1.47574e-27,5.8869800000000005e-28,TAE,10,0.613,1
0.0322,0.6,8.0,20,3,0.20687,99.3818826192,2.207e-27,3.26594e-27,TAE,10,0.612,1
0.0322,0.6,8.0,40,3,0.216207,137.2277089056,2.3045100000000002e-26,2.3451e-26,TAE,10,0.611,1
0.0322,0.6,10.0,0,3,0.259783,51.60146695128,3.05676e-27,1.53986e-27,TAE,10,0.612,1
0.0322,0.6,10.0,20,3,0.263471,91.930400751,2.6459499999999997e-27,2.89322e-27,TAE,10,0.612,1
0.0322,0.6,10.0,40,3,0.270005,126.428668452,2.09743e-26,1.47888e-26,TAE,10,0.612,1
0.0322,0.7,0.5,0,3,0.0156065,6.0416204715,1.58052e-09,3.37413e-09,Estable/Ruido,14,0.834,0
0.0322,0.7,0.5,20,3,0.0159525,5.196045527118,3.80274e-09,3.50619e-09,Estable/Ruido,14,0.834,0
0.0322,0.7,0.5,40,3,0.0160389,4.904470235244,2.06978e-09,1.59076e-09,Estable/Ruido,14,0.834,0
0.0322,0.7,2.0,0,3,0.0246219,52.27019891094,1.84396e-21,1.0787499999999999e-20,RSAE,9,0.427,0
0.0322,0.7,2.0,20,3,0.0347068,65.5853965962,1.07696e-26,2.29029e-26,RSAE,9,0.449,0
0.0322,0.7,2.0,40,3,0.0435492,229.1833018194,2.2950600000000003e-24,2.4928300000000003e-24,NAE,13,0.793,3
0.0322,0.7,4.0,0,3,0.0554766,64.7444582094,1.0958399999999999e-27,1.33257e-27,TAE,10,0.631,2
0.0322,0.7,4.0,20,3,0.084405,183.7084488984,1.68875e-25,9.609470000000001e-26,EAE,13,0.787,3
0.0322,0.7,4.0,40,3,0.125519,212.18399025,5.0028300000000004e-26,8.4194e-26,EAE,13,0.792,3
0.0322,0.7,6.0,0,3,0.0953851,74.57599964879999,6.22946e-28,1.3605199999999998e-27,TAE,11,0.694,1
0.0322,0.7,6.0,20,3,0.146983,158.698629372,2.0018700000000002e-26,1.88037e-26,EAE,12,0.731,3
0.0322,0.7,6.0,40,3,0.183303,189.7995539754,6.631880000000001e-26,6.23959e-26,EAE,12,0.74,3
0.0322,0.7,8.0,0,3,0.166995,81.2639190588,1.51367e-27,1.4578e-27,TAE,11,0.696,2
0.0322,0.7,8.0,20,3,0.208284,136.889414148,9.16442e-27,5.3731099999999994e-27,TAE,11,0.702,2
0.0322,0.7,8.0,40,3,0.237491,172.1158553166,2.07657e-26,7.34402e-26,EAE,11,0.704,2
0.0322,0.7,10.0,0,3,0.234428,71.7160893576,2.3527e-27,1.20925e-27,TAE,11,0.697,2
0.0322,0.7,10.0,20,3,0.262153,121.5677806584,8.14083e-27,1.2181700000000001e-26,TAE,11,0.699,2
0.0322,0.7,10.0,40,3,0.284143,158.20078425,2.48631e-26,6.197280000000001e-26,EAE,11,0.701,2
0.0322,0.8,0.5,0,3,0.0155936,6.05157737394,1.61382e-09,2.72108e-09,Estable/Ruido,14,0.834,0
0.0322,0.8,0.5,20,3,0.0159752,5.193022467582001,1.82206e-09,2.00481e-09,Estable/Ruido,14,0.834,0
0.0322,0.8,0.5,40,3,0.0160076,4.860617877569999,2.37527e-09,1.9096e-09,Estable/Ruido,14,0.835,0
0.0322,0.8,2.0,0,3,0.0157432,6.284364954480001,1.61272e-07,3.46669e-05,Estable/Ruido,14,0.834,0
0.0322,0.8,2.0,20,3,0.0234772,62.7578762286,1.70712e-26,8.57069e-27,RSAE,9,0.442,0
0.0322,0.8,2.0,40,3,0.0345069,229.3392533034,2.8769200000000003e-24,1.7755e-24,EAE,13,0.793,2
0.0322,0.8,4.0,0,3,0.0373228,63.269517058800005,3.70583e-27,3.4531899999999995e-27,TAE,12,0.748,1
0.0322,0.8,4.0,20,3,0.0930302,180.08977465619998,1.8716000000000002e-24,6.435569999999999e-25,EAE,13,0.807,3
0.0322,0.8,4.0,40,3,0.132913,212.9301581196,2.6608100000000003e-24,8.81554e-25,NAE,13,0.799,3
0.0322,0.8,6.0,0,3,0.0891893,110.9210928084,6.61841e-25,2.7424999999999997e-26,EAE,14,0.818,3
0.0322,0.8,6.0,20,3,0.17055,163.6188986922,3.22149e-25,2.3179599999999998e-25,EAE,13,0.803,3
0.0322,0.8,6.0,40,3,0.20384,198.8669331432,8.23084e-25,8.14702e-25,EAE,13,0.8,3
0.0322,0.8,8.0,0,3,0.180742,96.9730320048,1.48461e-26,3.23985e-26,TAE,13,0.8,3
0.0322,0.8,8.0,20,3,0.232787,148.5185963472,1.36437e-25,2.89601e-25,EAE,13,0.8,3
0.0322,0.8,8.0,40,3,0.261594,185.6830346112,9.057040000000001e-26,1.70285e-25,EAE,13,0.799,3
0.0322,0.8,10.0,0,3,0.248619,82.9457958324,3.16573e-25,9.298430000000001e-26,TAE,13,0.798,2
0.0322,0.8,10.0,20,3,0.286648,134.7402827358,3.30732e-25,2.67657e-25,EAE,13,0.799,2
0.0322,0.8,10.0,40,3,0.311143,173.48822837580002,8.92311e-25,5.057e-25,EAE,13,0.799,3
0.0361,0.1,0.5,0,3,0.0155762,6.26103221322,4.17344e-09,4.53493e-06,Estable/Ruido,14,0.834,0
0.0361,0.1,0.5,20,3,0.0215595,125.3418065712,6.90352e-23,9.63667e-23,TAE,9,0.251,1
0.0361,0.1,0.5,40,3,0.0160223,4.951405633794001,3.6328e-08,2.07727e-07,Estable/Ruido,14,0.834,0
0.0361,0.1,2.0,0,3,0.122467,93.3867476862,2.1202000000000002e-27,2.1510899999999997e-27,BAE,10,0.177,0
0.0361,0.1,2.0,20,3,0.113635,125.6153214816,1.22168e-27,3.44429e-27,TAE,10,0.241,1
0.0361,0.1,2.0,40,3,0.100973,147.6296728884,3.68867e-27,3.31669e-27,TAE,10,0.259,1
0.0361,0.1,4.0,0,3,0.198428,104.4017209638,4.07014e-28,7.654670000000001e-28,BAE,10,0.157,0
0.0361,0.1,4.0,20,3,0.169374,133.3943014662,5.99216e-28,1.21516e-27,TAE,10,0.199,1
0.0361,0.1,4.0,40,3,0.142915,155.60659129500002,1.052e-27,3.84787e-27,TAE,10,0.236,1
0.0361,0.1,6.0,0,3,0.259053,123.1069018428,7.54685e-15,1.71547e-15,TAE,10,0.131,1
0.0361,0.1,6.0,20,3,0.199839,168.99562600980002,4.78211e-28,1.40212e-27,TAE,10,0.155,1
0.0361,0.1,6.0,40,3,0.172224,255.436534524,1.38319e-26,1.6441500000000002e-26,TAE,9,0.145,1
0.0361,0.1,8.0,0,3,0.33906,138.4123403706,1.72727e-28,1.06141e-28,BAE,10,0.107,2
0.0361,0.1,8.0,20,3,0.26296,195.755101224,1.4575299999999999e-27,4.30365e-28,EAE,10,0.135,2
0.0361,0.1,8.0,40,3,0.215565,259.6778150754,1.71829e-27,8.325319999999999e-27,TAE,9,0.137,1
0.0361,0.1,10.0,0,3,0.399942,140.37732906899998,1.4749e-28,1.7953900000000002e-28,TAE,10,0.103,2
0.0361,0.1,10.0,20,3,0.32732,213.1880778816,7.948299999999998e-28,6.19637e-28,EAE,10,0.119,2
0.0361,0.1,10.0,40,3,0.263786,273.8322116886,1.13827e-26,9.803719999999999e-27,TAE,9,0.124,1
0.0361,0.2,0.5,0,3,0.0155729,6.077429331479999,1.74616e-09,2.52449e-09,Estable/Ruido,14,0.834,0
0.0361,0.2,0.5,20,3,0.0193893,125.0323028568,2.47895e-13,4.14499e-10,TAE,9,0.251,1
0.0361,0.2,0.5,40,3,0.0160388,4.911350094942,2.35532e-09,1.56212e-09,Estable/Ruido,14,0.834,0
0.0361,0.2,2.0,0,3,0.10763,92.104346637,1.2321199999999998e-27,6.6284e-28,BAE,10,0.181,0
0.0361,0.2,2.0,20,3,0.105243,125.6351153238,1.2109e-27,2.47876e-27,TAE,10,0.249,1
0.0361,0.2,2.0,40,3,0.0943369,146.7569443914,2.55146e-27,3.4873599999999996e-27,TAE,10,0.262,1
0.0361,0.2,4.0,0,3,0.184372,91.543521108,2.1027699999999997e-27,3.37971e-27,BAE,10,0.193,1
0.0361,0.2,4.0,20,3,0.172458,125.6513102856,7.11818e-28,6.117e-28,TAE,10,0.227,1
0.0361,0.2,4.0,40,3,0.154281,151.3815057054,2.15976e-27,1.1728299999999999e-27,TAE,10,0.25,1
0.0361,0.2,6.0,0,3,0.246029,88.76578525260001,1.49597e-27,4.31868e-28,BAE,10,0.195,1
0.0361,0.2,6.0,20,3,0.228337,129.14762259420002,6.913730000000001e-28,6.0668100000000005e-28,TAE,10,0.213,1
0.0361,0.2,6.0,40,3,0.202389,159.23426273820002,1.3256099999999999e-27,1.7488e-27,TAE,10,0.233,1
0.0361,0.2,8.0,0,3,0.303502,85.8620885832,1.60407e-27,9.94286e-28,BAE,10,0.197,1
0.0361,0.2,8.0,20,3,0.284311,131.59726051980002,9.28903e-28,1.07755e-27,TAE,10,0.206,1
0.0361,0.2,8.0,40,3,0.254246,168.76889654459998,1.44238e-27,3.0353499999999997e-27,TAE,10,0.217,1
0.0361,0.2,10.0,0,3,0.356351,83.4838284522,1.59243e-27,2.16956e-27,BAE,10,0.198,1
0.0361,0.2,10.0,20,3,0.337438,131.7814032336,9.39228e-28,8.105790000000001e-28,TAE,10,0.203,1
0.0361,0.2,10.0,40,3,0.309637,173.92489253099998,2.63899e-27,5.57145e-28,TAE,10,0.21,1
0.0361,0.3,0.5,0,3,0.0155562,6.1288933212,1.322e-09,3.30636e-09,Estable/Ruido,14,0.834,0
0.0361,0.3,0.5,20,3,0.0167142,80.11707583799999,2.38653e-07,0.00756953,Estable/Ruido,9,0.251,1
0.0361,0.3,0.5,40,3,0.0160395,4.931257901688,2.3428e-09,1.70204e-09,Estable/Ruido,14,0.834,0
0.0361,0.3,2.0,0,3,0.0863378,89.7056928504,4.79812e-09,1.43176e-08,BAE,10,0.179,0
0.0361,0.3,2.0,20,3,0.0934526,125.9422197846,2.07524e-27,2.11922e-27,TAE,10,0.254,1
0.0361,0.3,2.0,40,3,0.0839588,145.8110386596,2.935e-27,2.1374299999999997e-27,TAE,9,0.256,1
0.0361,0.3,4.0,0,3,0.148913,89.54674229940001,1.63199e-27,1.5001199999999999e-27,TAE,10,0.235,1
0.0361,0.3,4.0,20,3,0.14971,121.4466183516,1.23268e-27,1.01533e-27,BAE,10,0.255,0
0.0361,0.3,4.0,40,3,0.139451,146.0773558092,2.1137299999999997e-27,2.50273e-27,TAE,9,0.262,1
0.0361,0.3,6.0,0,3,0.203893,70.90274238719999,1.96457e-27,2.8992e-27,BAE,9,0.3,1
0.0361,0.3,6.0,20,3,0.198303,109.7490574248,1.72399e-27,8.62304e-28,TAE,9,0.291,1
0.0361,0.3,6.0,40,3,0.189568,139.8171033534,1.3495799999999999e-27,1.38715e-27,TAE,9,0.289,1
0.0361,0.3,8.0,0,3,0.26841,65.064758565,4.10243e-27,2.99711e-27,BAE,9,0.297,1
0.0361,0.3,8.0,20,3,0.260197,102.2327957094,3.41283e-27,9.07942e-28,TAE,9,0.299,1
0.0361,0.3,8.0,40,3,0.248512,133.770384468,6.18442e-27,2.94876e-27,TAE,9,0.301,1
0.0361,0.3,10.0,0,3,0.322374,61.7993744154,3.43145e-27,1.86165e-27,BAE,9,0.295,1
0.0361,0.3,10.0,20,3,0.312343,99.1383583788,2.38236e-27,1.2366499999999999e-27,TAE,9,0.298,1
0.0361,0.3,10.0,40,3,0.300404,131.7244209606,3.2616e-27,5.6806899999999994e-27,TAE,9,0.3,1
0.0361,0.4,0.5,0,3,0.0155485,6.13933007436,1.43845e-09,2.89665e-09,Estable/Ruido,14,0.834,0
0.0361,0.4,0.5,20,3,0.0157713,5.317759662246001,1.74712e-08,2.65256e-09,Estable/Ruido,14,0.833,0
0.0361,0.4,0.5,40,3,0.0160288,4.956654001044001,2.32627e-09,3.43393e-09,Estable/Ruido,14,0.834,0
0.0361,0.4,2.0,0,3,0.0707798,102.124229484,7.4172e-26,1.597e-25,TAE,10,0.25,1
0.0361,0.4,2.0,20,3,0.078779,126.4208708778,1.8268499999999998e-27,6.54869e-27,TAE,9,0.254,1
0.0361,0.4,2.0,40,3,0.0702643,144.7607653962,2.80538e-12,1.59811e-12,TAE,9,0.257,1
0.0361,0.4,4.0,0,3,0.135728,54.4147717413,1.60145e-26,2.11057e-27,BAE,9,0.411,0
0.0361,0.4,4.0,20,3,0.136213,78.9276458658,9.53732e-27,1.1040100000000001e-26,RSAE,9,0.414,0
0.0361,0.4,4.0,40,3,0.129541,98.2362390252,4.36357e-27,3.42033e-27,RSAE,9,0.417,0
0.0361,0.4,6.0,0,3,0.203442,51.0945046656,7.56376e-26,1.9644600000000002e-26,BAE,9,0.406,0
0.0361,0.4,6.0,20,3,0.200058,79.63962437160001,3.375e-26,3.29099e-27,RSAE,9,0.408,0
0.0361,0.4,6.0,40,3,0.193316,103.0551398808,3.44469e-27,5.11985e-27,RSAE,9,0.41,0
0.0361,0.4,8.0,0,3,0.262877,48.50894902356,6.659419999999999e-27,5.720699999999999e-28,BAE,9,0.404,0
0.0361,0.4,8.0,20,3,0.256583,78.5047774188,2.21831e-26,1.17402e-26,RSAE,9,0.405,0
0.0361,0.4,8.0,40,3,0.249381,103.97765289,4.65682e-27,1.44667e-26,RSAE,9,0.407,0
0.0361,0.4,10.0,0,3,0.313418,46.80967766136,2.88772e-26,3.01253e-26,BAE,9,0.402,0
0.0361,0.4,10.0,20,3,0.30519,77.2145787954,4.54442e-26,4.53e-27,RSAE,9,0.403,0
0.0361,0.4,10.0,40,3,0.297255,103.7515232382,7.90353e-27,8.26217e-27,RSAE,9,0.404,0
0.0361,0.6,0.5,0,3,0.0154494,6.17321953146,7.23467e-09,3.60564e-09,Estable/Ruido,14,0.834,0
0.0361,0.6,0.5,20,3,0.0159438,5.248019358228,2.3371e-09,2.63569e-09,Estable/Ruido,14,0.834,0
0.0361,0.6,0.5,40,3,0.0160299,4.958525418852,2.2061e-09,1.87233e-09,Estable/Ruido,14,0.834,0
0.0361,0.6,2.0,0,3,0.0429175,53.8041617001,2.42684e-27,4.95501e-27,RSAE,9,0.465,0
0.0361,0.6,2.0,20,3,0.051456,69.1051016274,7.38265e-27,3.20441e-26,RSAE,9,0.455,0
0.0361,0.6,2.0,40,3,0.0495283,82.3945673178,5.17721e-05,9.9144e-05,RSAE,9,0.453,0
0.0361,0.6,4.0,0,3,0.0952953,57.24865013094,1.4799399999999999e-27,5.1730899999999994e-27,BAE,9,0.52,0
0.0361,0.6,4.0,20,3,0.0921506,79.2197549916,2.44657e-27,1.69972e-27,BAE,9,0.511,0
0.0361,0.6,4.0,40,3,0.10722,193.8362981574,4.22252e-26,6.14193e-26,EAE,11,0.671,3
0.0361,0.6,6.0,0,3,0.162917,58.893758343120005,2.5585499999999997e-27,1.44609e-27,TAE,9,0.545,1
0.0361,0.6,6.0,20,3,0.159816,100.810638138,1.58723e-27,1.17569e-27,BAE,10,0.61,0
0.0361,0.6,6.0,40,3,0.168695,149.80639571700002,2.5386999999999998e-26,4.7437500000000003e-26,EAE,10,0.607,2
0.0361,0.6,8.0,0,3,0.235763,53.75065834482,1.4081699999999998e-27,2.70745e-27,TAE,10,0.612,1
0.0361,0.6,8.0,20,3,0.240057,95.0596272588,3.7439899999999995e-27,5.26571e-27,TAE,10,0.612,1
0.0361,0.6,8.0,40,3,0.247786,131.0748230484,8.272789999999999e-27,7.71616e-27,TAE,10,0.612,1
0.0361,0.6,10.0,0,3,0.298622,47.93360801028,2.08474e-27,1.30798e-27,BAE,10,0.611,1
0.0361,0.6,10.0,20,3,0.299678,86.7168226782,4.0455599999999995e-27,1.05446e-27,TAE,10,0.612,1
0.0361,0.6,10.0,40,3,0.304053,120.3747518058,7.668539999999999e-27,2.31893e-26,TAE,10,0.612,1
0.0361,0.7,0.5,0,3,0.0155039,6.2062692498,1.51958e-09,2.32174e-09,Estable/Ruido,14,0.834,0
0.0361,0.7,0.5,20,3,0.0159378,5.27517890898,2.37702e-09,3.32577e-09,Estable/Ruido,14,0.834,0
0.0361,0.7,0.5,40,3,0.0160296,4.96012692063,2.56974e-09,2.038e-09,Estable/Ruido,14,0.834,0
0.0361,0.7,2.0,0,3,0.0281593,52.20907792548,1.60716e-25,5.54469e-26,RSAE,9,0.442,0
0.0361,0.7,2.0,20,3,0.0386321,66.4269347964,1.40784e-26,1.0128800000000001e-26,RSAE,9,0.457,0
0.0361,0.7,2.0,40,3,0.0526563,227.4126526626,1.31116e-24,1.2167600000000001e-24,NAE,13,0.793,3
0.0361,0.7,4.0,0,3,0.0637298,66.036456273,1.14768e-27,2.01717e-27,TAE,10,0.631,2
0.0361,0.7,4.0,20,3,0.101193,179.22424392000002,9.32141e-26,7.39487e-26,EAE,13,0.785,3
0.0361,0.7,4.0,40,3,0.140453,208.6312954818,1.32599e-25,5.500050000000001e-26,EAE,13,0.792,3
0.0361,0.7,6.0,0,3,0.115849,79.4614797918,9.422e-28,1.24625e-27,TAE,11,0.694,2
0.0361,0.7,6.0,20,3,0.170317,151.1877659772,1.00155e-26,8.92495e-27,EAE,12,0.733,3
0.0361,0.7,6.0,40,3,0.2046,184.067737125,1.9659500000000002e-26,1.29601e-26,EAE,12,0.739,3
0.0361,0.7,8.0,0,3,0.204278,77.1731916708,1.21822e-27,3.5167699999999995e-27,TAE,11,0.697,2
0.0361,0.7,8.0,20,3,0.238482,129.0324584214,1.30153e-26,9.91623e-27,TAE,11,0.7,2
0.0361,0.7,8.0,40,3,0.264149,165.2251989774,3.38171e-26,1.98712e-26,EAE,11,0.702,2
0.0361,0.7,10.0,0,3,0.275741,65.1889199388,2.7566099999999998e-27,7.48584e-27,TAE,11,0.697,2
0.0361,0.7,10.0,20,3,0.297072,113.5434769932,5.30529e-26,1.97591e-26,TAE,11,0.699,2
0.0361,0.7,10.0,40,3,0.315507,150.6155439936,2.65983e-26,1.13089e-26,EAE,11,0.7,2
0.0361,0.8,0.5,0,3,0.0154879,6.240518594939999,1.75944e-09,2.60052e-09,Estable/Ruido,14,0.834,0
0.0361,0.8,0.5,20,3,0.0159461,5.27964751881,1.76615e-09,1.54831e-09,Estable/Ruido,14,0.834,0
0.0361,0.8,0.5,40,3,0.01603,4.976585800325999,2.10447e-09,1.98578e-09,Estable/Ruido,14,0.834,0
0.0361,0.8,2.0,0,3,0.0155428,19.29425761914,4.3251e-08,0.00094786,Estable/Ruido,14,0.834,0
0.0361,0.8,2.0,20,3,0.0260016,63.2935095948,5.4588299999999996e-27,1.07928e-26,RSAE,9,0.447,0
0.0361,0.8,2.0,40,3,0.0430139,227.7215565636,1.47331e-24,2.4331200000000002e-24,NAE,13,0.794,3
0.0361,0.8,4.0,0,3,0.0430378,64.7654516784,3.25742e-27,4.2726e-27,TAE,12,0.748,1
0.0361,0.8,4.0,20,3,0.109977,176.66783920920005,3.31435e-24,7.22417e-25,EAE,13,0.806,3
0.0361,0.8,4.0,40,3,0.148574,210.0162646224,7.230429999999999e-25,1.97491e-25,NAE,13,0.799,3
0.0361,0.8,6.0,0,3,0.12529,106.3091275758,3.1330100000000003e-26,2.0564e-26,TAE,14,0.823,3
0.0361,0.8,6.0,20,3,0.193008,158.4389101698,5.77525e-26,1.31158e-25,EAE,13,0.802,3
0.0361,0.8,6.0,40,3,0.225082,194.3251460784,8.90523e-25,1.2300400000000001e-24,EAE,13,0.8,3
0.0361,0.8,8.0,0,3,0.215847,90.229929762,2.38817e-26,1.62662e-26,TAE,13,0.799,3
0.0361,0.8,8.0,20,3,0.260904,141.6801237738,1.38286e-26,5.52751e-26,EAE,13,0.799,3
0.0361,0.8,8.0,40,3,0.288009,179.6315172186,1.78769e-25,2.58475e-25,EAE,13,0.799,3
0.0361,0.8,10.0,0,3,0.289489,75.0318578328,1.27441e-25,1.03882e-25,TAE,13,0.798,2
0.0361,0.8,10.0,20,3,0.320495,126.7429706736,2.7055299999999998e-25,4.18404e-25,EAE,13,0.798,2
0.0361,0.8,10.0,40,3,0.342517,166.2580776522,1.1755200000000001e-24,4.12017e-25,EAE,13,0.799,3
0.04,0.1,0.5,0,3,0.0157112,46.97456636502,1.52977e-08,0.00165295,Estable/Ruido,10,0.167,0
0.04,0.1,0.5,20,3,0.023723,125.0646927804,1.2904600000000002e-24,1.09911e-24,TAE,9,0.251,1
0.04,0.1,0.5,40,3,0.0160696,43.40801590728,4.14981e-07,0.0023966,Estable/Ruido,9,0.408,0
0.04,0.1,2.0,0,3,0.134079,93.963768177,5.7089899999999994e-27,3.03831e-27,BAE,10,0.179,0
0.04,0.1,2.0,20,3,0.124144,125.2374390396,1.0866899999999999e-27,3.34814e-27,TAE,10,0.237,1
0.04,0.1,2.0,40,3,0.110377,147.94697417700002,2.09824e-27,1.78021e-27,TAE,10,0.257,1
0.04,0.1,4.0,0,3,0.218325,105.906052971,2.1808e-28,2.38464e-28,BAE,10,0.154,0
0.04,0.1,4.0,20,3,0.184922,136.1702378814,1.04545e-27,1.46964e-27,TAE,10,0.194,1
0.04,0.1,4.0,40,3,0.156869,158.00584489500002,1.1185099999999999e-27,2.3721099999999998e-27,TAE,10,0.232,1
0.04,0.1,6.0,0,3,0.287379,138.0422555028,3.40219e-08,1.25604e-08,BAE,10,0.109,1
0.04,0.1,6.0,20,3,0.233473,173.1787246614,4.11674e-28,4.13951e-28,TAE,10,0.152,1
0.04,0.1,6.0,40,3,0.188532,250.3597139064,1.8070699999999998e-27,2.35108e-27,TAE,9,0.147,1
0.04,0.1,8.0,0,3,0.372125,138.0134644596,1.58378e-28,8.72921e-28,BAE,10,0.106,2
0.04,0.1,8.0,20,3,0.297552,197.4219826626,2.10342e-27,3.78272e-28,EAE,10,0.132,2
0.04,0.1,8.0,40,3,0.243789,256.633162257,2.13753e-27,4.34928e-27,TAE,9,0.149,1
0.04,0.1,10.0,0,3,0.435603,139.5777778068,1.7208300000000001e-28,1.2445300000000002e-28,TAE,10,0.102,2
0.04,0.1,10.0,20,3,0.365778,213.5029799166,6.07579e-28,1.6016100000000002e-28,TAE,10,0.117,2
0.04,0.1,10.0,40,3,0.298817,273.2665876524,8.69728e-27,2.2780499999999997e-27,TAE,9,0.131,1
0.04,0.2,0.5,0,3,0.0152369,15.3504245328,1.94091e-07,0.00073179,Estable/Ruido,14,0.834,0
0.04,0.2,0.5,20,3,0.0214052,124.7569885062,1.5067799999999994e-20,3.1633000000000003e-20,TAE,9,0.251,1
0.04,0.2,0.5,40,3,0.0155828,23.5132850934,1.16591e-06,0.001874,Estable/Ruido,14,0.834,0
0.04,0.2,2.0,0,3,0.119043,92.740148841,7.642270000000001e-28,2.8437e-27,BAE,10,0.184,0
0.04,0.2,2.0,20,3,0.114575,125.0149082682,1.4142899999999999e-27,3.1065699999999997e-27,TAE,10,0.245,1
0.04,0.2,2.0,40,3,0.103035,146.9188940094,1.28826e-27,1.54047e-27,TAE,10,0.261,1
0.04,0.2,4.0,0,3,0.201036,90.7781592096,8.90264e-29,6.55328e-28,BAE,10,0.194,1
0.04,0.2,4.0,20,3,0.188102,125.747880243,1.13315e-27,1.7843499999999998e-27,TAE,10,0.225,1
0.04,0.2,4.0,40,3,0.169036,152.1744590202,2.37017e-27,1.51183e-27,EAE,10,0.248,0
0.04,0.2,6.0,0,3,0.268903,87.4791855096,3.39544e-27,1.0993399999999999e-27,BAE,10,0.195,1
0.04,0.2,6.0,20,3,0.250193,129.4205376912,9.281860000000001e-28,1.14275e-27,TAE,10,0.211,1
0.04,0.2,6.0,40,3,0.223291,161.160863379,1.5747799999999999e-27,2.43622e-27,EAE,10,0.23,0
0.04,0.2,8.0,0,3,0.331111,84.43873138500001,6.17508e-28,2.0700599999999997e-27,BAE,10,0.197,1
0.04,0.2,8.0,20,3,0.311515,131.18938740779998,1.40211e-27,1.44083e-27,TAE,10,0.205,1
0.04,0.2,8.0,40,3,0.282462,170.2492360158,2.6972099999999997e-27,3.43327e-27,TAE,10,0.215,1
0.04,0.2,10.0,0,3,0.38754,82.10725669920001,1.75668e-27,9.79102e-28,BAE,10,0.198,1
0.04,0.2,10.0,20,3,0.368365,130.8109051524,7.56159e-28,4.52955e-28,TAE,10,0.203,1
0.04,0.2,10.0,40,3,0.341944,173.870909325,1.37302e-27,1.00904e-26,TAE,10,0.208,1
0.04,0.3,0.5,0,3,0.0154582,6.28268547696,1.44828e-09,2.84227e-09,Estable/Ruido,14,0.834,0
0.04,0.3,0.5,20,3,0.0189707,124.3359194994,4.96016e-11,1.88744e-07,TAE,9,0.252,1
0.04,0.3,0.5,40,3,0.0160261,4.994424250842,2.07677e-09,2.06275e-09,Estable/Ruido,14,0.834,0
0.04,0.3,2.0,0,3,0.0964158,91.5711125244,5.38072e-19,1.75023e-19,BAE,10,0.181,0
0.04,0.3,2.0,20,3,0.101401,125.259032322,4.50823e-28,2.79075e-27,TAE,10,0.252,1
0.04,0.3,2.0,40,3,0.0916724,145.8758185068,3.0333799999999997e-27,3.8686699999999996e-27,TAE,9,0.257,1
0.04,0.3,4.0,0,3,0.162321,87.1690819818,8.05621e-28,9.32548e-28,BAE,10,0.236,0
0.04,0.3,4.0,20,3,0.16254,119.9542826124,7.79706e-28,1.01342e-27,BAE,10,0.255,0
