r,R  2/ 1,R  3/ 1,R  4/ 1,R  5/ 1,I  2/ 1,I  3/ 1,I  4/ 1,I  5/ 1
0.739,-4.23777632e-06,-1.31955107e-05,3.85371576e-06,2.94283694e-05,-5.48387343e-06,-2.09860136e-05,3.08120954e-06,8.70179018e-06
0.74,-4.18948858e-06,-1.31971822e-05,3.47539512e-06,2.93081807e-05,-5.38470575e-06,-2.08215359e-05,2.7689912e-06,8.66050599e-06
0.741,-4.14065897e-06,-1.31983075e-05,3.09933416e-06,2.91883967e-05,-5.28661792e-06,-2.06590957e-05,2.46262654e-06,8.62032485e-06
0.742,-4.09128835e-06,-1.31988902e-05,2.72551465e-06,2.90689973e-05,-5.18962331e-06,-2.04986493e-05,2.16215673e-06,8.58120794e-06
0.743,-4.04137828e-06,-1.31989344e-05,2.35392254e-06,2.89499634e-05,-5.09373334e-06,-2.03401522e-05,1.86762095e-06,8.54311751e-06
0.744,-3.99093152e-06,-1.31984436e-05,1.98454943e-06,2.88312757e-05,-4.9989579e-06,-2.01835578e-05,1.5790579e-06,8.50601739e-06
0.745,-3.93995233e-06,-1.319742e-05,1.61739339e-06,2.87129151e-05,-4.90530639e-06,-2.00288182e-05,1.29650711e-06,8.46987235e-06
0.746,-3.88844647e-06,-1.31958653e-05,1.2524587e-06,2.85948616e-05,-4.8127885e-06,-1.98758853e-05,1.02000944e-06,8.43464699e-06
0.747,-3.83642101e-06,-1.31937817e-05,8.8975494e-07,2.84770945e-05,-4.72141452e-06,-1.97247114e-05,7.49606891e-07,8.40030467e-06
0.748,-3.78388415e-06,-1.31911723e-05,5.29296181e-07,2.83595924e-05,-4.63119547e-06,-1.95752508e-05,4.85342286e-07,8.36680651e-06
0.749,-3.7308452e-06,-1.31880422e-05,1.711009e-07,2.82423325e-05,-4.5421434e-06,-1.94274598e-05,2.2725967e-07,8.33411052e-06
0.75,-3.67731462e-06,-1.31843971e-05,-1.84807834e-07,2.81252905e-05,-4.45427177e-06,-1.92812976e-05,-2.45951087e-08,8.3021711e-06
0.751,-3.62330418e-06,-1.31802437e-05,-5.38402062e-07,2.80084405e-05,-4.36759528e-06,-1.91367254e-05,-2.70174078e-07,8.27093974e-06
0.752,-3.56882685e-06,-1.31755881e-05,-8.89648815e-07,2.78917554e-05,-4.28212901e-06,-1.89937049e-05,-5.09427406e-07,8.24036644e-06
0.753,-3.51389668e-06,-1.31704366e-05,-1.23850986e-06,2.77752073e-05,-4.1978878e-06,-1.88521976e-05,-7.42303782e-07,8.21040068e-06
0.754,-3.4585286e-06,-1.31647944e-05,-1.58494119e-06,2.76587679e-05,-4.11488615e-06,-1.87121634e-05,-9.68750517e-07,8.18099187e-06
0.755,-3.40273827e-06,-1.3158666e-05,-1.92889263e-06,2.75424088e-05,-4.03313812e-06,-1.85735609e-05,-1.18871363e-06,8.15208964e-06
0.756,-3.34654226e-06,-1.31520548e-05,-2.27030774e-06,2.74261012e-05,-3.95265675e-06,-1.84363465e-05,-1.4021382e-06,8.12364433e-06
0.757,-3.28995818e-06,-1.31449627e-05,-2.6091244e-06,2.73098153e-05,-3.87345348e-06,-1.83004743e-05,-1.60896889e-06,8.09560689e-06
0.758,-3.23300467e-06,-1.31373902e-05,-2.94527544e-06,2.71935193e-05,-3.7955385e-06,-1.81658971e-05,-1.80914994e-06,8.06792748e-06
0.759,-3.17570146e-06,-1.31293372e-05,-3.27868844e-06,2.70771793e-05,-3.71892203e-06,-1.80325683e-05,-2.00262425e-06,8.04055354e-06
0.76,-3.11806975e-06,-1.31208032e-05,-3.60928412e-06,2.69607583e-05,-3.64361597e-06,-1.79004432e-05,-2.18933198e-06,8.01342834e-06
0.761,-3.06013297e-06,-1.31117886e-05,-3.93697425e-06,2.68442163e-05,-3.56963474e-06,-1.77694788e-05,-2.3692095e-06,7.98649092e-06
0.762,-3.00191703e-06,-1.31022944e-05,-4.26166067e-06,2.67275096e-05,-3.49699514e-06,-1.76396339e-05,-2.54218942e-06,7.9596764e-06
0.763,-2.94344994e-06,-1.30923216e-05,-4.58323614e-06,2.66105914e-05,-3.42571543e-06,-1.75108684e-05,-2.70820173e-06,7.93291618e-06
0.764,-2.88476088e-06,-1.30818709e-05,-4.9015865e-06,2.64934112e-05,-3.35581366e-06,-1.73831427e-05,-2.86717593e-06,7.90613812e-06
0.765,-2.82587954e-06,-1.30709408e-05,-5.21659186e-06,2.6375915e-05,-3.28730627e-06,-1.72564158e-05,-3.01904275e-06,7.87926741e-06
0.766,-2.76683627e-06,-1.30595271e-05,-5.52812545e-06,2.62580449e-05,-3.22020749e-06,-1.71306444e-05,-3.16373459e-06,7.85222777e-06
0.767,-2.70766296e-06,-1.30476226e-05,-5.83605036e-06,2.61397392e-05,-3.15453014e-06,-1.70057815e-05,-3.30118438e-06,7.82494245e-06
0.768,-2.64839375e-06,-1.30352171e-05,-6.14021678e-06,2.60209324e-05,-3.09028688e-06,-1.6881777e-05,-3.4313245e-06,7.79733435e-06
0.769,-2.58906507e-06,-1.30222977e-05,-6.44046185e-06,2.59015545e-05,-3.02749022e-06,-1.67585786e-05,-3.55408739e-06,7.76932548e-06
0.77,-2.52971504e-06,-1.30088491e-05,-6.73661258e-06,2.578153e-05,-2.9661512e-06,-1.66361319e-05,-3.66940807e-06,7.74083564e-06
0.771,-2.47038245e-06,-1.29948534e-05,-7.02848909e-06,2.56607773e-05,-2.90627827e-06,-1.65143815e-05,-3.77722687e-06,7.7117807e-06
0.772,-2.4111066e-06,-1.29802906e-05,-7.31590518e-06,2.55392071e-05,-2.84787775e-06,-1.6393272e-05,-3.87748999e-06,7.68207096e-06
0.773,-2.35192818e-06,-1.29651393e-05,-7.59866554e-06,2.54167228e-05,-2.79095587e-06,-1.62727499e-05,-3.97014804e-06,7.65161105e-06
0.774,-2.29289084e-06,-1.29493776e-05,-7.87656143e-06,2.52932205e-05,-2.73552041e-06,-1.61527628e-05,-4.05515417e-06,7.62030114e-06
0.775,-2.23404176e-06,-1.29329826e-05,-8.14936954e-06,2.5168589e-05,-2.68158053e-06,-1.60332594e-05,-4.13246453e-06,7.58803866e-06
0.776,-2.17543044e-06,-1.29159298e-05,-8.41685516e-06,2.504271e-05,-2.6291447e-06,-1.59141877e-05,-4.2020414e-06,7.5547191e-06
0.777,-2.11710613e-06,-1.28981902e-05,-8.6787784e-06,2.49154575e-05,-2.57821772e-06,-1.57954943e-05,-4.26385777e-06,7.52023625e-06
0.778,-2.05911617e-06,-1.2879729e-05,-8.93489827e-06,2.47866964e-05,-2.52879864e-06,-1.56771237e-05,-4.31790068e-06,7.48448286e-06
0.779,-2.00150623e-06,-1.28605047e-05,-9.18497236e-06,2.46562829e-05,-2.48088062e-06,-1.55590165e-05,-4.36417167e-06,7.44735216e-06
0.78,-1.9443222e-06,-1.28404701e-05,-9.42875251e-06,2.45240648e-05,-2.43445291e-06,-1.54411103e-05,-4.40268461e-06,7.40873935e-06
0.781,-1.88761156e-06,-1.28195742e-05,-9.66598194e-06,2.43898825e-05,-2.38950324e-06,-1.53233412e-05,-4.43346374e-06,7.36854221e-06
0.782,-1.83142315e-06,-1.27977631e-05,-9.89639684e-06,2.42535689e-05,-2.34601841e-06,-1.52056459e-05,-4.45654444e-06,7.32666045e-06
0.783,-1.77580553e-06,-1.27749797e-05,-1.0119732e-05,2.41149487e-05,-2.30398275e-06,-1.50879623e-05,-4.47197672e-06,7.28299468e-06
0.784,-1.72080541e-06,-1.27511621e-05,-1.03357262e-05,2.39738378e-05,-2.26337635e-06,-1.49702297e-05,-4.47982892e-06,7.23744551e-06
0.785,-1.66646711e-06,-1.27262444e-05,-1.05441251e-05,2.38300434e-05,-2.22417514e-06,-1.48523902e-05,-4.48018889e-06,7.18991312e-06
0.786,-1.61283227e-06,-1.27001594e-05,-1.07446819e-05,2.36833644e-05,-2.18635172e-06,-1.47343899e-05,-4.47316409e-06,7.14029665e-06
0.787,-1.55993914e-06,-1.26728416e-05,-1.09371599e-05,2.35335918e-05,-2.14987565e-06,-1.46161805e-05,-4.45888166e-06,7.08849439e-06
0.788,-1.50782176e-06,-1.2644227e-05,-1.11213339e-05,2.33805092e-05,-2.11471251e-06,-1.44977174e-05,-4.43748882e-06,7.03440623e-06
0.789,-1.45651098e-06,-1.26142478e-05,-1.12969892e-05,2.3223895e-05,-2.08082432e-06,-1.43789565e-05,-4.40915052e-06,6.97793945e-06
0.79,-1.40603748e-06,-1.25828262e-05,-1.14639153e-05,2.30635266e-05,-2.04817135e-06,-1.42598513e-05,-4.37404508e-06,6.91901576e-06
0.791,-1.35643334e-06,-1.25498717e-05,-1.16219056e-05,2.28991832e-05,-2.01671305e-06,-1.41403517e-05,-4.33236252e-06,6.85757356e-06
0.792,-1.30772985e-06,-1.25152865e-05,-1.17707661e-05,2.27306458e-05,-1.98640625e-06,-1.40204065e-05,-4.28430819e-06,6.79356343e-06
0.793,-1.25995175e-06,-1.2478975e-05,-1.19103299e-05,2.25576944e-05,-1.9572019e-06,-1.38999683e-05,-4.23010954e-06,6.72693913e-06
0.794,-1.21311356e-06,-1.24408495e-05,-1.20404667e-05,2.23801067e-05,-1.92904447e-06,-1.3778998e-05,-4.17001887e-06,6.65765223e-06
0.795,-1.16722044e-06,-1.24008302e-05,-1.2161081e-05,2.21976608e-05,-1.90187449e-06,-1.36574662e-05,-4.10431018e-06,6.58565347e-06
0.796,-1.12227174e-06,-1.23588408e-05,-1.22721058e-05,2.20101404e-05,-1.87563154e-06,-1.35353514e-05,-4.03327348e-06,6.51089818e-06
0.797,-1.07826362e-06,-1.23148054e-05,-1.23734993e-05,2.18173384e-05,-1.8502554e-06,-1.34126369e-05,-3.95721065e-06,6.43335089e-06
0.798,-1.03518915e-06,-1.22686492e-05,-1.2465246e-05,2.16190596e-05,-1.82568576e-06,-1.32893098e-05,-3.87643363e-06,6.35298651e-06
0.799,-9.9303813e-07,-1.22203014e-05,-1.25473581e-05,2.14151218e-05,-1.80186256e-06,-1.31653611e-05,-3.79126213e-06,6.26979053e-06
0.8,-9.51797073e-07,-1.21696976e-05,-1.26198761e-05,2.12053587e-05,-1.77872642e-06,-1.30407868e-05,-3.70202136e-06,6.18375933e-06
0.801,-9.11448772e-07,-1.21167797e-05,-1.26828703e-05,2.09896214e-05,-1.75621837e-06,-1.29155864e-05,-3.60904064e-06,6.09490083e-06
0.802,-8.71970362e-07,-1.20614942e-05,-1.27364452e-05,2.07677796e-05,-1.73427838e-06,-1.27897631e-05,-3.51265398e-06,6.00323408e-06
0.803,-8.33331546e-07,-1.20037915e-05,-1.27807422e-05,2.05397215e-05,-1.71284461e-06,-1.26633236e-05,-3.41320026e-06,5.90878836e-06
0.804,-7.9549514e-07,-1.19436265e-05,-1.28159392e-05,2.03053557e-05,-1.6918542e-06,-1.25362789e-05,-3.31102111e-06,5.81160281e-06
0.805,-7.58420188e-07,-1.18809621e-05,-1.28422439e-05,2.00646143e-05,-1.67124557e-06,-1.24086446e-05,-3.20645662e-06,5.71172691e-06
0.806,-7.22065307e-07,-1.18157715e-05,-1.28598885e-05,1.98174557e-05,-1.65096076e-06,-1.22804416e-05,-3.09984092e-06,5.60922091e-06
0.807,-6.86389695e-07,-1.17480405e-05,-1.28691262e-05,1.95638665e-05,-1.6309467e-06,-1.21516967e-05,-2.99150012e-06,5.5041553e-06
0.808,-6.51351684e-07,-1.16777674e-05,-1.2870233e-05,1.93038608e-05,-1.61115461e-06,-1.20224432e-05,-2.88175278e-06,5.39660945e-06
0.809,-6.16906846e-07,-1.16049613e-05,-1.28635097e-05,1.90374788e-05,-1.59153854e-06,-1.18927198e-05,-2.77091105e-06,5.2866706e-06
0.81,-5.8300783e-07,-1.15296408e-05,-1.28492807e-05,1.87647862e-05,-1.57205457e-06,-1.17625699e-05,-2.6592799e-06,5.17443386e-06
0.811,-5.49606059e-07,-1.14518339e-05,-1.28278892e-05,1.84858752e-05,-1.55266149e-06,-1.16320405e-05,-2.54715421e-06,5.06000336e-06
0.812,-5.16653943e-07,-1.13715779e-05,-1.27996907e-05,1.82008656e-05,-1.53332197e-06,-1.15011815e-05,-2.43481512e-06,4.9434934e-06
0.813,-4.84105821e-07,-1.12889186e-05,-1.27650495e-05,1.79099047e-05,-1.51400278e-06,-1.13700447e-05,-2.32252826e-06,4.82502887e-06
0.814,-4.51917301e-07,-1.12039094e-05,-1.27243385e-05,1.76131652e-05,-1.49467386e-06,-1.12386834e-05,-2.21054404e-06,4.70474443e-06
0.815,-4.20043956e-07,-1.11166096e-05,-1.26779384e-05,1.73108424e-05,-1.47530761e-06,-1.1107152e-05,-2.09909864e-06,4.5827831e-06
0.816,-3.88441112e-07,-1.1027085e-05,-1.26262363e-05,1.70031523e-05,-1.45587928e-06,-1.09755076e-05,-1.98841413e-06,4.45929515e-06
0.817,-3.570653e-07,-1.09354087e-05,-1.25696208e-05,1.66903299e-05,-1.43636795e-06,-1.08438097e-05,-1.8786975e-06,4.33443767e-06
0.818,-3.25876394e-07,-1.08416614e-05,-1.25084767e-05,1.63726293e-05,-1.41675747e-06,-1.07121206e-05,-1.77013945e-06,4.20837449e-06
0.819,-2.94838719e-07,-1.07459313e-05,-1.24431814e-05,1.60503217e-05,-1.39703666e-06,-1.05805047e-05,-1.66291402e-06,4.0812759e-06
0.82,-2.6392053e-07,-1.06483137e-05,-1.23741038e-05,1.57236932e-05,-1.37719898e-06,-1.0449028e-05,-1.5571792e-06,3.95331782e-06
0.821,-2.33092768e-07,-1.05489085e-05,-1.23016037e-05,1.53930408e-05,-1.35724167e-06,-1.0317758e-05,-1.45307794e-06,3.82468089e-06
0.822,-2.02328444e-07,-1.04478187e-05,-1.22260309e-05,1.50586699e-05,-1.33716496e-06,-1.01867627e-05,-1.3507386e-06,3.69554991e-06
0.823,-1.71602937e-07,-1.03451485e-05,-1.21477234e-05,1.47208919e-05,-1.31697158e-06,-1.00561097e-05,-1.2502747e-06,3.56611372e-06
0.824,-1.40894641e-07,-1.0241002e-05,-1.20670047e-05,1.43800224e-05,-1.29666676e-06,-9.92586564e-06,-1.15178435e-06,3.43656518e-06
0.825,-1.10185246e-07,-1.01354825e-05,-1.1984183e-05,1.40363795e-05,-1.27625819e-06,-9.79609582e-06,-1.05535031e-06,3.30710076e-06
0.826,-7.94595345e-08,-1.00286917e-05,-1.18995494e-05,1.36902811e-05,-1.25575576e-06,-9.66686413e-06,-9.61040619e-07,3.17791945e-06
0.827,-4.87049265e-08,-9.92072948e-06,-1.18133782e-05,1.33420427e-05,-1.2351715e-06,-9.53823306e-06,-8.68909765e-07,3.04922145e-06
0.828,-1.79111388e-08,-9.81169439e-06,-1.17259261e-05,1.29919747e-05,-1.21451975e-06,-9.41026422e-06,-7.78999855e-07,2.92120698e-06
0.829,1.29298229e-08,-9.70168341e-06,-1.16374315e-05,1.26403809e-05,-1.19381726e-06,-9.28301863e-06,-6.91341866e-07,2.79407543e-06
0.83,4.38234694e-08,-9.59079148e-06,-1.1548115e-05,1.22875573e-05,-1.17308286e-06,-9.15655656e-06,-6.05956837e-07,2.66802494e-06
0.831,7.47727581e-08,-9.47911062e-06,-1.14581796e-05,1.19337905e-05,-1.15233695e-06,-9.03093694e-06,-5.22856769e-07,2.54325195e-06
0.832,1.05778393e-07,-9.36672938e-06,-1.13678106e-05,1.15793566e-05,-1.13160121e-06,-8.90621702e-06,-4.42045052e-07,2.41995063e-06
0.833,1.36839273e-07,-9.25373286e-06,-1.12771761e-05,1.12245201e-05,-1.11089864e-06,-8.78245209e-06,-3.63516583e-07,2.29831193e-06
0.834,1.67952853e-07,-9.14020227e-06,-1.11864268e-05,1.08695336e-05,-1.09025334e-06,-8.65969516e-06,-2.87257972e-07,2.17852279e-06
0.835,1.99115417e-07,-9.02621393e-06,-1.10956976e-05,1.05146368e-05,-1.06968987e-06,-8.53799649e-06,-2.13248187e-07,2.06076556e-06
0.836,2.30322431e-07,-8.91183811e-06,-1.10051097e-05,1.01600561e-05,-1.04923255e-06,-8.41740335e-06,-1.41459641e-07,1.94521761e-06
0.837,2.61568831e-07,-8.79713883e-06,-1.09147713e-05,9.80600413e-06,-1.02890515e-06,-8.29796024e-06,-7.1859226e-08,1.83205087e-06
0.838,2.92848962e-07,-8.68217483e-06,-1.08247783e-05,9.45268016e-06,-1.00873118e-06,-8.17970909e-06,-4.40884033e-09,1.72143121e-06
0.839,3.24156224e-07,-8.56700109e-06,-1.07352133e-05,9.10027083e-06,-9.88734514e-07,-8.0626894e-06,6.09344229e-08,1.61351782e-06
0.84,3.55482948e-07,-8.4516699e-06,-1.06461466e-05,8.74895077e-06,-9.68939677e-07,-7.94693838e-06,1.24217726e-07,1.50846265e-06
0.841,3.86820755e-07,-8.33623072e-06,-1.05576369e-05,8.39888274e-06,-9.49371473e-07,-7.83249099e-06,1.85491203e-07,1.40641024e-06
0.842,4.18161196e-07,-8.22072903e-06,-1.04697348e-05,8.05021731e-06,-9.30054034e-07,-7.71938001e-06,2.44806415e-07,1.30749773e-06
0.843,4.49496079e-07,-8.10520549e-06,-1.03824836e-05,7.70309279e-06,-9.11010208e-07,-7.60763598e-06,3.02215555e-07,1.2118552e-06
0.844,4.80817247e-07,-7.98969668e-06,-1.029592e-05,7.35763615e-06,-8.92261861e-07,-7.49728719e-06,3.57771819e-07,1.11960577e-06
0.845,5.12116052e-07,-7.87423655e-06,-1.02100723e-05,7.0139645e-06,-8.73830698e-07,-7.38835967e-06,4.11530317e-07,1.03086569e-06
0.846,5.4338314e-07,-7.75885736e-06,-1.01249609e-05,6.67218617e-06,-8.55738657e-07,-7.28087726e-06,4.63548438e-07,9.45744491e-07
0.847,5.74608866e-07,-7.64358885e-06,-1.00405996e-05,6.3324008e-06,-8.38007375e-07,-7.17486165e-06,5.13885081e-07,8.64345333e-07
0.848,6.05784093e-07,-7.52845676e-06,-9.95699843e-06,5.99469873e-06,-8.20657216e-07,-7.07033261e-06,5.62599267e-07,7.86765563e-07
0.849,6.36900582e-07,-7.41348232e-06,-9.87416444e-06,5.65916103e-06,-8.03706842e-07,-6.96730842e-06,6.09749229e-07,7.13097243e-07
0.85,6.67950534e-07,-7.29868362e-06,-9.79210141e-06,5.32586084e-06,-7.87173852e-07,-6.86580604e-06,6.55392658e-07,6.43427518e-07
0.851,6.98925734e-07,-7.18407778e-06,-9.71080824e-06,4.99486545e-06,-7.71075864e-07,-6.7658412e-06,6.99587457e-07,5.77838885e-07
0.852,7.29817195e-07,-7.06968204e-06,-9.6302788e-06,4.66623755e-06,-7.55431004e-07,-6.66742849e-06,7.42391853e-07,5.16409585e-07
0.853,7.60615719e-07,-6.95551281e-06,-9.55050371e-06,4.34003511e-06,-7.40257272e-07,-6.57058161e-06,7.83863332e-07,4.59214341e-07
0.854,7.91312768e-07,-6.84158392e-06,-9.47147261e-06,4.01631046e-06,-7.25571496e-07,-6.47531384e-06,8.24057215e-07,4.0632526e-07
0.855,8.21900746e-07,-6.72790605e-06,-9.39317496e-06,3.6951103e-06,-7.11388938e-07,-6.38163831e-06,8.63026075e-07,3.57812643e-07
0.856,8.52372395e-07,-6.61448817e-06,-9.315599e-06,3.37647737e-06,-6.977241e-07,-6.28956814e-06,9.00820469e-07,3.13745537e-07
0.857,8.8271994e-07,-6.50133981e-06,-9.23873018e-06,3.06045273e-06,-6.84591896e-07,-6.19911638e-06,9.37490075e-07,2.7419213e-07
0.858,9.12934844e-07,-6.38847193e-06,-9.16255118e-06,2.7470771e-06,-6.72008073e-07,-6.11029606e-06,9.73084051e-07,2.39220287e-07
0.859,9.430082e-07,-6.27589556e-06,-9.08704335e-06,2.43639065e-06,-6.59988438e-07,-6.0231205e-06,1.00765021e-06,2.08898437e-07
0.86,9.72931134e-07,-6.16362007e-06,-9.01218829e-06,2.12843244e-06,-6.48547816e-07,-5.9376037e-06,1.04123403e-06,1.83296574e-07
0.861,1.00269479e-06,-6.05165279e-06,-8.93796804e-06,1.8232408e-06,-6.37699843e-07,-5.85376069e-06,1.0738786e-06,1.62486908e-07
0.862,1.03229072e-06,-5.9400006e-06,-8.86436425e-06,1.52085454e-06,-6.27457906e-07,-5.77160755e-06,1.10562564e-06,1.46543706e-07
0.863,1.0617117e-06,-5.82867158e-06,-8.79135768e-06,1.22131433e-06,-6.1783618e-07,-5.69116133e-06,1.13651635e-06,1.35542699e-07
0.864,1.09095174e-06,-5.71767543e-06,-8.71892847e-06,9.24664196e-07,-6.0884985e-07,-5.61243985e-06,1.16659157e-06,1.29561128e-07
0.865,1.12000331e-06,-5.60702337e-06,-8.64705645e-06,6.30954252e-07,-6.00514437e-07,-5.53546151e-06,1.19589131e-06,1.28678988e-07
0.866,1.14885402e-06,-5.49672862e-06,-8.57572114e-06,3.40243841e-07,-5.92845029e-07,-5.4602452e-06,1.2244542e-06,1.32980238e-07
0.867,1.1774864e-06,-5.38680751e-06,-8.50490202e-06,5.2602706e-08,-5.85856171e-07,-5.38681047e-06,1.25231712e-06,1.42552532e-07
0.868,1.20588215e-06,-5.2772794e-06,-8.43457953e-06,-2.31890869e-07,-5.79562361e-07,-5.31517786e-06,1.27951502e-06,1.57485284e-07
0.869,1.23402636e-06,-5.16816563e-06,-8.36473578e-06,-5.13152043e-07,-5.73978625e-07,-5.24536913e-06,1.30608119e-06,1.77867744e-07
0.87,1.26190729e-06,-5.05948893e-06,-8.29535426e-06,-7.91088375e-07,-5.69120476e-07,-5.17740721e-06,1.33204774e-06,2.03788419e-07
0.871,1.28951301e-06,-4.95127412e-06,-8.22641883e-06,-1.06559649e-06,-5.65003404e-07,-5.11131569e-06,1.35744629e-06,2.35335294e-07
0.872,1.31682835e-06,-4.8435492e-06,-8.15791294e-06,-1.33655909e-06,-5.61642415e-07,-5.04711811e-06,1.38230844e-06,2.72595629e-07
0.873,1.34383447e-06,-4.73634594e-06,-8.08981949e-06,-1.60384382e-06,-5.59051913e-07,-4.9848374e-06,1.40666631e-06,3.15654931e-07
0.874,1.37050928e-06,-4.62970056e-06,-8.02212101e-06,-1.86730241e-06,-5.57246001e-07,-4.92449543e-06,1.43055281e-06,3.64595604e-07
0.875,1.39682818e-06,-4.52365454e-06,-7.95480018e-06,-2.12676985e-06,-5.56238778e-07,-4.86611301e-06,1.45400139e-06,4.19495748e-07
0.876,1.42276463e-06,-4.41825471e-06,-7.88784038e-06,-2.38206416e-06,-5.56044278e-07,-4.80970993e-06,1.47704496e-06,4.80428125e-07
0.877,1.4482911e-06,-4.31355241e-06,-7.82122611e-06,-2.63298718e-06,-5.56676155e-07,-4.75530501e-06,1.49971484e-06,5.47458917e-07
0.878,1.47337962e-06,-4.20960277e-06,-7.75494282e-06,-2.87932502e-06,-5.58147309e-07,-4.70291594e-06,1.52204008e-06,6.20646235e-07
0.879,1.49800146e-06,-4.1064652e-06,-7.68897633e-06,-3.12084736e-06,-5.60469623e-07,-4.65255857e-06,1.54404778e-06,7.00038384e-07
0.88,1.52212583e-06,-4.00420409e-06,-7.62331153e-06,-3.35730647e-06,-5.63653613e-07,-4.60424584e-06,1.56576445e-06,7.85671663e-07
0.881,1.54571848e-06,-3.90288831e-06,-7.55793057e-06,-3.58843749e-06,-5.67707997e-07,-4.5579864e-06,1.58721802e-06,8.77567612e-07
0.882,1.56874142e-06,-3.80258956e-06,-7.49281101e-06,-3.81396044e-06,-5.72639143e-07,-4.51378362e-06,1.60843921e-06,9.75730097e-07
0.883,1.5911537e-06,-3.70338099e-06,-7.4279248e-06,-4.03358247e-06,-5.78450576e-07,-4.47163513e-06,1.62946132e-06,1.08014276e-06
0.884,1.61291155e-06,-3.60533718e-06,-7.36323789e-06,-4.24699923e-06,-5.85142887e-07,-4.43153249e-06,1.65031954e-06,1.19076696e-06
0.885,1.63396761e-06,-3.50853523e-06,-7.2987104e-06,-4.45389512e-06,-5.92714285e-07,-4.39346059e-06,1.67105027e-06,1.30754008e-06
0.886,1.65427097e-06,-3.41305578e-06,-7.23429851e-06,-4.65394348e-06,-6.01160246e-07,-4.35739779e-06,1.69168937e-06,1.43037431e-06
0.887,1.67376879e-06,-3.31898344e-06,-7.16995712e-06,-4.84680779e-06,-6.10473199e-07,-4.32331647e-06,1.71226988e-06,1.55915565e-06
0.888,1.69240837e-06,-3.22640613e-06,-7.10564186e-06,-5.03214409e-06,-6.20642605e-07,-4.29118363e-06,1.73282029e-06,1.69374277e-06
0.889,1.71013835e-06,-3.13541354e-06,-7.04130972e-06,-5.20960406e-06,-6.31655264e-07,-4.2609611e-06,1.75336445e-06,1.83396555e-06
0.89,1.72690921e-06,-3.04609539e-06,-6.97691907e-06,-5.37883812e-06,-6.4349495e-07,-4.23260561e-06,1.77392203e-06,1.9796235e-06
0.891,1.74267366e-06,-2.95854011e-06,-6.91242941e-06,-5.53949847e-06,-6.56141632e-07,-4.20606859e-06,1.79450918e-06,2.1304844e-06
0.892,1.75738706e-06,-2.87283356e-06,-6.84780055e-06,-5.69124254e-06,-6.69570868e-07,-4.18129566e-06,1.81513943e-06,2.28628295e-06
0.893,1.77100789e-06,-2.78905584e-06,-6.7829922e-06,-5.83373747e-06,-6.83751472e-07,-4.1582267e-06,1.83582333e-06,2.44671978e-06
0.894,1.78349745e-06,-2.70727976e-06,-6.71796263e-06,-5.96666421e-06,-6.98644627e-07,-4.13679525e-06,1.85656786e-06,2.61146113e-06
0.895,1.79481781e-06,-2.62757311e-06,-6.65266564e-06,-6.08971999e-06,-7.14206504e-07,-4.11692666e-06,1.87737675e-06,2.78013917e-06
0.896,1.80492929e-06,-2.55000206e-06,-6.58704838e-06,-6.20261981e-06,-7.3039081e-07,-4.0985362e-06,1.8982506e-06,2.95235313e-06
0.897,1.81378911e-06,-2.47463189e-06,-6.52105159e-06,-6.30509843e-06,-7.47148317e-07,-4.08152869e-06,1.91918571e-06,3.12767083e-06
0.898,1.82135213e-06,-2.40152586e-06,-6.45461187e-06,-6.39691324e-06,-7.64425714e-07,-4.06579928e-06,1.94017261e-06,3.30563059e-06
0.899,1.82757321e-06,-2.33074525e-06,-6.38766331e-06,-6.47784728e-06,-7.8216731e-07,-4.05123446e-06,1.96119598e-06,3.48574352e-06
0.9,1.83241037e-06,-2.26234617e-06,-6.32014025e-06,-6.54771353e-06,-8.00314676e-07,-4.03771417e-06,1.98223428e-06,3.66749572e-06
0.901,1.83582735e-06,-2.19637552e-06,-6.25197982e-06,-6.60635938e-06,-8.18804735e-07,-4.02511444e-06,2.00325925e-06,3.85035079e-06
0.902,1.83779467e-06,-2.13286798e-06,-6.18312335e-06,-6.6536704e-06,-8.37568041e-07,-4.01330895e-06,2.02423535e-06,4.03375255e-06
0.903,1.83828915e-06,-2.07184753e-06,-6.11351558e-06,-6.68957223e-06,-8.56530565e-07,-4.00216923e-06,2.04512043e-06,4.21712837e-06
0.904,1.83729317e-06,-2.01332878e-06,-6.04310402e-06,-6.71403183e-06,-8.75615809e-07,-3.99156455e-06,2.0658665e-06,4.39989264e-06
0.905,1.8347944e-06,-1.95731748e-06,-5.97183926e-06,-6.72705862e-06,-8.94746083e-07,-3.98136258e-06,2.08642023e-06,4.58145046e-06
0.906,1.83078609e-06,-1.90381007e-06,-5.89967603e-06,-6.72870552e-06,-9.13842911e-07,-3.97143031e-06,2.1067232e-06,4.76120137e-06
0.907,1.82526739e-06,-1.85279328e-06,-5.82657396e-06,-6.71906994e-06,-9.32826863e-07,-3.96163516e-06,2.12671169e-06,4.93854361e-06
0.908,1.81824353e-06,-1.80424378e-06,-5.75249791e-06,-6.69829456e-06,-9.51617613e-07,-3.95184588e-06,2.14631642e-06,5.11287839e-06
0.909,1.80972589e-06,-1.7581284e-06,-5.67741836e-06,-6.66656722e-06,-9.70134239e-07,-3.94193338e-06,2.16546267e-06,5.28361417e-06
