r,R  2/ 1,R  3/ 1,R  4/ 1,R  5/ 1,I  2/ 1,I  3/ 1,I  4/ 1,I  5/ 1
0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
0.001,-0.0282538267,0.000248817344,1.01054031e-05,2.70079184e-05,-0.00262083458,6.21639384e-05,-3.6543352e-05,0.000147314134
0.002,-0.109084573,0.00148875285,-0.000128012842,-7.31774399e-05,-0.0129811388,0.00238322221,-8.89404617e-05,0.000390676227
0.003,-0.232845132,0.00374834619,-0.000599207025,-0.000389951759,-0.0363335725,0.00983095236,-0.000229861658,0.000700293441
0.004,-0.390415857,0.00642974352,-0.00175755863,-0.0010545055,-0.0765773846,0.0250605799,-0.000619071154,0.00101326921
0.005,-0.573501616,0.00840174594,-0.0040378477,-0.00222322015,-0.136463301,0.0504131906,-0.00148084945,0.00121080849
0.006,-0.774461399,0.00808502685,-0.00790277951,-0.00405432968,-0.217567599,0.0878037292,-0.00313670154,0.00111787086
0.007,-0.986400828,0.00356010338,-0.0138145693,-0.00668770361,-0.320509887,0.138678562,-0.00600980112,0.000493427152
0.008,-1.20314807,-0.00733047706,-0.0222050064,-0.0102271951,-0.445029027,0.203968247,-0.0106243972,-0.000960160974
0.009,-1.41930025,-0.0268781372,-0.0334510206,-0.0147222603,-0.590171634,0.284091401,-0.0176005085,-0.00359382218
0.01,-1.63020463,-0.0574123103,-0.0478523372,-0.0201567942,-0.754398997,0.378952716,-0.0276442584,-0.00779527179
0.011,-1.83196484,-0.101214517,-0.0656128695,-0.0264361059,-0.935753378,0.48797956,-0.0415359535,-0.0139773036
0.012,-2.02140372,-0.160440173,-0.0868250326,-0.0333838407,-1.13196324,0.610150483,-0.0601144492,-0.022558073
0.013,-2.1960355,-0.237057024,-0.11145723,-0.0407362298,-1.34058133,0.744051776,-0.0842602909,-0.033945087
0.014,-2.35400965,-0.332789354,-0.139344765,-0.0481470067,-1.55907171,0.8879239,-0.114876217,-0.0485159947
0.015,-2.49405885,-0.449081933,-0.170183803,-0.0551891987,-1.78491526,1.03972683,-0.152867264,-0.0666020091
0.016,-2.61543065,-0.587066949,-0.203529037,-0.0613666927,-2.01567107,1.19719411,-0.199119437,-0.088472194
0.017,-2.71782223,-0.747551284,-0.238794338,-0.0661225765,-2.24904867,1.35789811,-0.254478811,-0.114319338
0.018,-2.80130859,-0.931003782,-0.275257098,-0.0688552175,-2.48294225,1.51930385,-0.319730411,-0.14424975
0.019,-2.8662742,-1.1375617,-0.312065323,-0.0689313228,-2.7154722,1.67882772,-0.395578355,-0.178273661
0.02,-2.91334564,-1.36703442,-0.348248119,-0.0657040531,-2.94499475,1.83388565,-0.482626881,-0.216301498
0.021,-2.94332823,-1.618924,-0.382728459,-0.0585285656,-3.17011754,1.9819413,-0.581363405,-0.258139875
0.022,-2.95714913,-1.89244077,-0.414338787,-0.0467797023,-3.38968984,2.12054517,-0.692143362,-0.303494374
0.023,-2.95580453,-2.18653267,-0.441838203,-0.0298676657,-3.60279852,2.24737043,-0.815177699,-0.351971298
0.024,-2.94031667,-2.49990845,-0.463931729,-0.00725339244,-3.80874483,2.36024176,-0.9505228,-0.403085949
0.025,-2.91169441,-2.83107125,-0.4792903,0.0215375797,-4.00702733,2.45715863,-1.09807341,-0.456269471
0.026,-2.8709054,-3.17834532,-0.486571985,0.0569036161,-4.19731151,2.53631387,-1.25755836,-0.510881367
0.027,-2.81885086,-3.53990998,-0.484443021,0.0991564782,-4.37940589,2.59610542,-1.42853936,-0.566220246
0.028,-2.75635207,-3.91382673,-0.471599212,0.148514534,-4.55322993,2.63514563,-1.61041267,-0.621538868
0.029,-2.68413829,-4.29807072,-0.446786264,0.205096563,-4.71878866,2.65226345,-1.80241366,-0.676057303
0.03,-2.60284542,-4.69055584,-0.40881969,0.268919847,-4.87614322,2.64650607,-2.00362406,-0.728978726
0.031,-2.51301473,-5.08916191,-0.356602912,0.339898658,-5.02538797,2.61713376,-2.21298161,-0.779503415
0.032,-2.41510062,-5.49175653,-0.289144229,0.417846672,-5.16662664,2.56361593,-2.42929213,-0.826843587
0.033,-2.30947711,-5.89621738,-0.205571411,0.502479573,-5.299954,2.48562082,-2.65124318,-0.870236708
0.034,-2.19645172,-6.30044958,-0.105144757,0.593421794,-5.4254395,2.38300752,-2.87741968,-0.908958472
0.035,-2.07627676,-6.70240221,0.0127325424,0.690212903,-5.5431155,2.25581272,-3.10632052,-0.942334235
0.036,-1.94916591,-7.10008152,0.148505934,0.79231711,-5.65296865,2.10424062,-3.33637636,-0.969748912
0.037,-1.81530741,-7.49156238,0.302463782,0.899132384,-5.75493457,1.92864858,-3.56596784,-0.990655668
0.038,-1.67488043,-7.87499757,0.4747337,1.01000155,-5.84889648,1.72953624,-3.7934443,-1.00458224
0.039,-1.5280678,-8.2486249,0.665281442,1.12422305,-5.93468573,1.50753146,-4.01714215,-1.01113646
0.04,-1.37507013,-8.61077333,0.873911874,1.24106247,-6.01208625,1.26337964,-4.23540328,-1.01000893
0.041,-1.21611625,-8.95986657,1.10027211,1.35976394,-6.08083977,0.997930696,-4.44659247,-1.00097533
0.042,-1.05147365,-9.29442703,1.34385666,1.47956072,-6.14065424,0.712129284,-4.64911429,-0.98389559
0.043,-0.881455819,-9.61307755,1.6040143,1.59968565,-6.1912112,0.407002947,-4.84142835,-0.958713388
0.044,-0.706428562,-9.91454264,1.87995641,1.71938136,-6.23217735,0.0836534478,-5.02206392,-0.925452524
0.045,-0.526813524,-10.1976486,2.17076668,1.83790944,-6.26321362,-0.2567533,-5.18963258,-0.884213947
0.046,-0.343090223,-10.4613233,2.4754119,1.95455895,-6.28398756,-0.612994736,-5.34283992,-0.835169925
0.047,-0.155795812,-10.7045958,2.79275367,2.06865346,-6.29418249,-0.983800083,-5.48049513,-0.778559154
0.048,0.0344767118,-10.9265955,3.12156074,2.1795577,-6.29350918,-1.36785688,-5.60151953,-0.714679553
0.049,0.227082083,-11.1265511,3.46052186,2.28668205,-6.28171393,-1.76381802,-5.70495287,-0.64388211
0.05,0.421327555,-11.3037896,3.80825877,2.38948736,-6.25858844,-2.17030761,-5.78995854,-0.566563148
0.051,0.616479135,-11.4577355,4.16333946,2.48748677,-6.22397592,-2.58592692,-5.8558267,-0.483157496
0.052,0.811768842,-11.587909,4.52429089,2.58024982,-6.17777943,-3.00925945,-5.90197665,-0.394130879
0.053,1.00640471,-11.6939238,4.88961198,2.66740384,-6.11996856,-3.43887453,-5.92795825,-0.299972221
0.054,1.19957891,-11.7754872,5.25778635,2.74863317,-6.05058206,-3.87333335,-5.93345111,-0.201187031
0.055,1.39047786,-11.8323989,5.62729442,2.82367848,-5.96973081,-4.31119273,-5.91826297,-0.0982902081
0.056,1.57829087,-11.8645509,5.99662516,2.8923342,-5.87759739,-4.75101121,-5.88232651,0.00819926048
0.057,1.76221985,-11.8719254,6.36428677,2.95444714,-5.77443654,-5.1913527,-5.82569574,0.117764803
0.058,1.94148771,-11.8545953,6.72881719,3.00991234,-5.66057187,-5.63079278,-5.7485407,0.229896102
0.059,2.11534701,-11.812721,7.088793,3.05867156,-5.5363944,-6.06792219,-5.6511425,0.344094682
0.06,2.28308752,-11.7465506,7.44283847,3.10070775,-5.4023567,-6.50135324,-5.53388644,0.459876327
0.061,2.44404325,-11.6564161,7.78963262,3.13604393,-5.25897009,-6.92972324,-5.39725627,0.576775575
0.062,2.59759742,-11.5427337,8.12791661,3.16473503,-5.1067955,-7.35170182,-5.24182545,0.694346312
0.063,2.74318215,-11.4060002,8.45649778,3.18686424,-4.94643578,-7.76599789,-5.06824867,0.812162784
0.064,2.88028463,-11.2467896,8.77425463,3.20253974,-4.77853037,-8.17136342,-4.8772543,0.929820972
0.065,3.00844689,-11.0657492,9.08013962,3.21189227,-4.60374885,-8.56659898,-4.66963691,1.04693894
0.066,3.12727025,-10.8635951,9.37318216,3.21507203,-4.42278542,-8.95055693,-4.4462496,1.16315783
0.067,3.2364138,-10.6411079,9.65249025,3.21224614,-4.23635228,-9.32214667,-4.20799664,1.27814097
0.068,3.3355972,-10.399128,9.91725188,3.20359614,-4.04517458,-9.68033705,-3.95582621,1.39157476
0.069,3.42459809,-10.1385515,10.1667355,3.18931517,-3.84998372,-10.0241614,-3.69072315,1.50316658
0.07,3.50325347,-9.86032475,10.40029,3.16960656,-3.65151324,-10.3527192,-3.41370239,1.61264584
0.071,3.57145618,-9.56544042,10.6173445,3.14468042,-3.45049214,-10.6651806,-3.12580159,1.71976091
0.072,3.62915334,-9.25493365,10.8174055,3.11475234,-3.24764078,-10.9607869,-2.8280755,1.82428043
0.073,3.6763451,-8.92987833,11.0000558,3.08004253,-3.04366589,-11.2388514,-2.52159158,1.9259925
0.074,3.71308445,-8.5913778,11.1649544,3.04077824,-2.83925908,-11.4987613,-2.20742484,2.02470522
0.075,3.73947968,-8.24056149,11.3118367,2.9971917,-2.63509248,-11.7399782,-1.886653,2.12024605
0.076,3.75568786,-7.87857814,11.4405127,2.94951849,-2.43181454,-11.9620407,-1.56035033,2.21246043
0.077,3.76191547,-7.50659244,11.550865,2.89799574,-2.23004612,-12.1645637,-1.22958318,2.301211
0.078,3.75841157,-7.1257784,11.642847,2.84286081,-2.03037717,-12.3472399,-0.895404368,2.38637598
0.079,3.7454678,-6.73731549,11.7164808,2.78435022,-1.83336399,-12.5098384,-0.558849681,2.46784889
0.08,3.72341139,-6.34238226,11.7718546,2.72269838,-1.63952675,-12.6522053,-0.220932786,2.54553655
0.081,3.692605,-5.94215191,11.8091202,2.65813747,-1.44934813,-12.77426,0.117356945,2.61935959
0.082,3.65343622,-5.53778588,11.82849,2.59089456,-1.26327111,-12.8759968,0.455059897,2.6892482
0.083,3.6063072,-5.1304283,11.8302292,2.52119018,-1.08169953,-12.9574839,0.791249872,2.75513829
0.084,3.55163337,-4.72120192,11.8146542,2.44924063,-0.904999624,-13.0188608,1.12503566,2.81697256
0.085,3.48983811,-4.31120352,11.7821279,2.37525711,-0.733501537,-13.0603341,1.45556303,2.87469934
0.086,3.42135146,-3.90150034,11.7330569,2.29944829,-0.567501586,-13.0821748,1.78201518,2.92827371
0.087,3.34660617,-3.49312624,11.6678873,2.22201865,-0.407263963,-13.0847139,2.1036145,2.97765707
0.088,3.26603637,-3.0870787,11.5871022,2.14317122,-0.253023457,-13.0683384,2.41962199,3.02281801
0.089,3.18007468,-2.68431587,11.4912175,2.06310523,-0.104987255,-13.0334868,2.72933902,3.06373261
0.09,3.08915083,-2.2857541,11.3807792,1.98201904,0.0366621179,-12.9806453,3.03210567,3.10038481
0.091,2.99368956,-1.89226549,11.2563595,1.90010719,0.171764942,-12.9103419,3.32730238,3.1327674
0.092,2.89411192,-1.50467699,11.1185559,1.81756425,0.300182035,-12.8231426,3.61434681,3.16088335
0.093,2.79084194,-1.12377254,10.9679916,1.73458235,0.421795464,-12.7196437,3.89269547,3.1847526
0.094,2.68429841,-0.750291344,10.8053093,1.65135123,0.536507136,-12.6004723,4.16184376,3.20440605
0.095,2.57489881,-0.384928231,10.6311707,1.56805673,0.644237624,-12.4662793,4.42132682,3.21989217
0.096,2.46305076,-0.0283323849,10.4462499,1.48487973,0.744926218,-12.3177404,4.67071966,3.23126949
0.097,2.34915613,0.318893562,10.2512329,1.40199709,0.838527815,-12.1555484,4.9096362,3.23861467
0.098,2.23360228,0.656193795,10.0468104,1.31957879,0.925014675,-11.9804143,5.13773004,3.24201358
0.099,2.11676587,0.983061802,9.83367723,1.23779201,1.00437108,-11.7930596,5.35469137,3.24157053
0.1,1.99900439,1.29903941,9.61252467,1.15679583,1.076597,-11.594218,5.56024864,3.23739825
0.101,1.88067916,1.6037239,9.38404956,1.07675313,1.14170722,-11.3846204,5.75416646,3.2296378
0.102,1.76220964,1.89676794,9.14897633,0.997825424,1.19976616,-11.1649789,5.93626448,3.21847287
0.103,1.64401984,2.17786441,8.90803274,0.920154139,1.25087583,-10.9360064,6.10641516,3.20409125
0.104,1.52651264,2.44674595,8.6619335,0.843860502,1.29516513,-10.6984207,6.26453519,3.18667699
0.105,1.41007147,2.70318373,8.41138079,0.769047502,1.33278891,-10.4529426,6.41058586,3.16640637
0.106,1.29505648,2.94698765,8.15705996,0.695801857,1.36392396,-10.2002934,6.54456794,3.14345045
0.107,1.18180523,3.1780063,7.89963898,0.624196897,1.38876783,-9.94119287,6.66652129,3.1179715
0.108,1.0706312,3.39612585,7.6397664,0.554293258,1.407535,-9.6763567,6.77652015,3.09012597
0.109,0.961823471,3.60127055,7.37806989,0.486142195,1.42045556,-9.40649487,6.87467232,3.06006121
0.11,0.855647386,3.79340069,7.11515608,0.419785448,1.42777176,-9.13230869,6.96111495,3.02791877
0.111,0.752343196,3.97251342,6.85160836,0.355258477,1.42973663,-8.85448973,7.03601342,2.99383129
0.112,0.652129883,4.13863933,6.58798955,0.292589854,1.42661224,-8.57371715,7.0995579,2.95792716
0.113,0.555206149,4.29184111,6.32484182,0.231802804,1.41867278,-8.2906577,7.15196372,2.92033015
0.114,0.461750065,4.43221205,6.06268586,0.172914515,1.40619955,-8.00596347,7.1934685,2.88116014
0.115,0.371918394,4.55987555,5.80201957,0.115937794,1.38948229,-7.72027182,7.22433164,2.84053197
0.116,0.285846967,4.67498361,5.54331796,0.0608805189,1.36881456,-7.43420321,7.24483193,2.79855604
0.117,0.203650171,4.77771616,5.28703204,0.00774700455,1.3444948,-7.1483611,7.25526657,2.75533776
0.118,0.125421665,4.86827955,5.03358891,-0.043462294,1.31682213,-6.86333024,7.25594931,2.71097783
0.119,0.0512342596,4.94690559,4.78339098,-0.0927498369,1.28609734,-6.57967674,7.24720931,2.6655723
0.12,-0.0188594151,5.01385025,4.53681547,-0.140121067,1.25261908,-6.29794726,7.22938985,2.61921254
0.121,-0.0848263895,5.0693922,4.29421326,-0.185584108,1.216685,-6.01867,7.20284739,2.57198592
0.122,-0.146653271,5.11383218,4.0559064,-0.229150052,1.17858749,-5.74235406,7.16795004,2.52397475
0.123,-0.204346048,5.14749246,3.82218934,-0.270832455,1.13861248,-5.46948577,7.12507441,2.47525611
0.124,-0.257937221,5.17071637,3.59332681,-0.310644194,1.09702761,-5.20052954,7.07459996,2.42589768
0.125,-0.307482613,5.18386886,3.36955538,-0.348594944,1.05407854,-4.9359216,7.0169037,2.37596334
0.126,-0.353050442,5.18733192,3.15108936,-0.384693949,1.00999899,-4.6760668,6.95236361,2.32551844
0.127,-0.394719847,5.1815023,2.93812148,-0.418950673,0.965010739,-4.42133671,6.88135685,2.27463039
0.128,-0.43257913,5.16678895,2.73082394,-0.451375085,0.919324538,-4.17207065,6.8042598,2.22336851
0.129,-0.46672493,5.14361088,2.52934862,-0.481978358,0.873139575,-3.92857473,6.72144628,2.17180399
0.13,-0.497260716,5.11239498,2.33382806,-0.510772868,0.826644798,-3.69112345,6.63328789,2.12000968
0.131,-0.524296264,5.07357421,2.14437518,-0.537773024,0.7800183,-3.45995944,6.54015229,2.06805954
0.132,-0.547946062,5.02758549,1.96108477,-0.562995384,0.733429784,-3.23529586,6.44240408,2.01602888
0.133,-0.568328803,4.97486764,1.78403467,-0.586460798,0.687042651,-3.01731673,6.34040475,1.96399441
0.134,-0.585567514,4.9158598,1.61328548,-0.608193157,0.641013351,-2.80617798,6.23451198,1.91203271
0.135,-0.599789004,4.85099975,1.44888124,-0.628220829,0.595492222,-2.60200794,6.1250791,1.86021991
0.136,-0.611124235,4.78072244,1.2908489,-0.646575267,0.550622751,-2.40490885,6.01245434,1.80863005
0.137,-0.619707401,4.7054585,1.13919935,-0.663292117,0.506542307,-2.21495754,5.89698051,1.75733492
0.138,-0.625676505,4.62563273,0.993926759,-0.678409873,0.463381401,-2.03220731,5.77899424,1.70640237
0.139,-0.629172051,4.54166276,0.855010089,-0.691970654,0.421264399,-1.85668863,5.65882592,1.65589647
0.14,-0.630337749,4.45395735,0.722412559,-0.704019109,0.380308909,-1.68841111,5.53679907,1.60587562
0.141,-0.629318868,4.362915,0.59608395,-0.714602773,0.34062655,-1.5273641,5.41323072,1.55639317
0.142,-0.626263548,4.26892223,0.475959747,-0.723770568,0.302320611,-1.37351896,5.28843,1.50749486
0.143,-0.621326971,4.17235683,0.361959691,-0.731564296,0.265462938,-1.22683508,5.16268567,1.45921463
0.144,-0.614665509,4.07358809,0.253991014,-0.738019475,0.230094921,-1.08725511,5.03626501,1.41158318
0.145,-0.606429859,3.97297303,0.151952157,-0.743171805,0.196246729,-0.954701673,4.90942352,1.36463251
0.146,-0.596764853,3.87085504,0.055733233,-0.747058006,0.16393886,-0.829079129,4.78240539,1.31839563
0.147,-0.585808968,3.7675634,-0.034783095,-0.749716019,0.133183308,-0.710275006,4.65544353,1.27290613
0.148,-0.573694448,3.66341236,-0.119721233,-0.751185507,0.103984512,-0.598161834,4.52875973,1.22819768
0.149,-0.560547115,3.55870076,-0.199211815,-0.75150781,0.076340295,-0.492598403,4.40256464,1.18430355
0.15,-0.546486539,3.45371133,-0.273391129,-0.75072628,0.0502427862,-0.39343144,4.27705793,1.14125603
0.151,-0.531626107,3.34871037,-0.342400007,-0.748885951,0.0256790652,-0.300496608,4.15242835,1.09908605
0.152,-0.516073243,3.24394724,-0.406382873,-0.746033535,0.00263210965,-0.213620163,4.02885431,1.05782279
0.153,-0.499929755,3.139655,-0.465487985,-0.742216875,-0.0189189946,-0.132620724,3.90650377,1.01749336
0.154,-0.483291879,3.03605071,-0.519867566,-0.737485119,-0.0389984861,-0.0573109469,3.7855343,0.978122245
0.155,-0.466250753,2.933336,-0.569677582,-0.731888142,-0.0576337648,0.0125010921,3.66609315,0.93973112
0.156,-0.448892375,2.83169739,-0.615077283,-0.72547664,-0.0748548428,0.0770107822,3.54831741,0.902338549
0.157,-0.431298122,2.73130673,-0.656228807,-0.71830154,-0.0906942266,0.136415831,3.43233411,0.865959801
0.158,-0.413544585,2.63232156,-0.69329655,-0.710414034,-0.105186427,0.190915456,3.31826042,0.830606832
0.159,-0.395704106,2.53488572,-0.726446737,-0.701864823,-0.118368425,0.240709083,3.20620341,0.796287921
0.16,-0.377844168,2.43913033,-0.755846244,-0.692703151,-0.130281826,0.285994799,3.0962588,0.763007369
0.161,-0.360027288,2.34517403,-0.781662194,-0.682977374,-0.140971183,0.326970057,2.98851189,0.730766863
0.162,-0.342311261,2.25312325,-0.804061943,-0.672735446,-0.150482244,0.363831324,2.88303856,0.6995655
0.163,-0.324749407,2.16307249,-0.823212223,-0.662024725,-0.158861968,0.396773698,2.77990545,0.669400027
0.164,-0.307390734,2.07510463,-0.839278659,-0.650891889,-0.166158012,0.425990396,2.67917029,0.640264803
0.165,-0.290280142,1.98929131,-0.852425124,-0.639382655,-0.172418849,0.451672327,2.58088207,0.612151982
0.166,-0.273458527,1.90569337,-0.86281345,-0.62754175,-0.177693323,0.474007671,2.48508132,0.585051594
0.167,-0.256963004,1.82436135,-0.870602912,-0.615412614,-0.182030788,0.493181428,2.39180035,0.558951674
0.168,-0.240826958,1.74533592,-0.875949989,-0.603037421,-0.185480711,0.509375146,2.30106355,0.533838489
0.169,-0.225080293,1.66864852,-0.879007935,-0.59045679,-0.188092796,0.522766488,2.21288769,0.509696606
0.17,-0.20974942,1.59432178,-0.879926593,-0.577709861,-0.189916651,0.533529111,2.12728221,0.486509247
0.171,-0.194857549,1.52237025,-0.878852132,-0.564834046,-0.191001874,0.541832246,2.04424949,0.464258286
0.172,-0.180424555,1.45280081,-0.875926904,-0.551865153,-0.191397826,0.54784077,1.96378501,0.442924661
0.173,-0.166467259,1.38561319,-0.871288946,-0.538837145,-0.191153675,0.551714907,1.88587762,0.422488271
0.174,-0.152999399,1.32080024,-0.865071697,-0.525782429,-0.190317527,0.553610484,1.81051034,0.402928536
0.175,-0.140032745,1.25834767,-0.857404374,-0.512732747,-0.188932928,0.553678787,1.73766253,0.384223421
0.176,-0.127577289,1.19823518,-0.848411968,-0.499718022,-0.187040921,0.552065283,1.66730932,0.366349209
0.177,-0.115640854,1.14043732,-0.838214588,-0.486765817,-0.184681982,0.548909635,1.5994208,0.349281161
0.178,-0.104229194,1.08492405,-0.826927514,-0.473901242,-0.181895781,0.544345528,1.53396259,0.332993704
0.179,-0.0933459505,1.03166107,-0.814660921,-0.461147085,-0.178721208,0.538500826,1.47089618,0.317460722
0.18,-0.0829927608,0.980610378,-0.801519932,-0.448523783,-0.175196128,0.53149751,1.41017941,0.302655742
0.181,-0.0731692407,0.931730458,-0.787604426,-0.436049581,-0.171357402,0.523451803,1.35176686,0.288552133
0.182,-0.0638731461,0.88497685,-0.773009092,-0.423740566,-0.167240615,0.514474174,1.29561041,0.275123312
0.183,-0.0551004725,0.840302425,-0.757823528,-0.411610908,-0.162880079,0.504669425,1.24165964,0.262342847
0.184,-0.046845505,0.797657841,-0.742132352,-0.399672863,-0.158308749,0.494136756,1.18986205,0.250184574
0.185,-0.0391009182,0.756991751,-0.726015304,-0.387937005,-0.153558197,0.482969847,1.14016343,0.23862266
0.186,-0.0318578374,0.718251179,-0.709547302,-0.376412251,-0.148658565,0.471256961,1.09250813,0.227631707
0.187,-0.0251059659,0.681381687,-0.69279859,-0.365106099,-0.143638497,0.459081026,1.04683939,0.217186783
0.188,-0.0188336231,0.646327687,-0.675834764,-0.354024647,-0.138525319,0.446519827,1.00309947,0.207263604
0.189,-0.0130277593,0.613032604,-0.65871696,-0.343172841,-0.133345684,0.433646466,0.961229607,0.197839115
0.19,-0.00767418019,0.581439027,-0.641501869,-0.332554608,-0.128124915,0.420529475,0.921170426,0.188891276
0.191,-0.00275775136,0.551488877,-0.624241898,-0.322173011,-0.122886609,0.407232683,0.882862504,0.180398753
0.192,0.00173751372,0.523123552,-0.606985164,-0.312030254,-0.117652762,0.393815462,0.8462464,0.172341045
0.193,0.00582841218,0.496284174,-0.589775749,-0.302127729,-0.112443727,0.38033274,0.811262852,0.164698437
0.194,0.00953233914,0.470911848,-0.572653927,-0.292466157,-0.107278239,0.366835222,0.777852909,0.157452011
0.195,0.0128671887,0.446947888,-0.5556564,-0.283045652,-0.102173364,0.353369445,0.745958186,0.150583605
0.196,0.0158511443,0.424334002,-0.538816462,-0.273865836,-0.0971445538,0.339978003,0.715520998,0.1440758
0.197,0.0185025886,0.403012478,-0.522164206,-0.264925873,-0.0922056317,0.326699636,0.686484548,0.13791189
0.198,0.0208399129,0.382926333,-0.505726687,-0.256224571,-0.0873688638,0.313569456,0.658793037,0.132075841
0.199,0.0228814422,0.364019471,-0.489528124,-0.247760375,-0.0826449882,0.300619058,0.632391777,0.126552278
0.2,0.0246452679,0.346236816,-0.473590079,-0.239531462,-0.0780432912,0.287876726,0.607227283,0.12132643
0.201,0.0261491881,0.329524464,-0.457931683,-0.231535714,-0.0735716457,0.275367559,0.583247312,0.116384091
0.202,0.0274105406,0.313829803,-0.442569871,-0.223770816,-0.0692364535,0.263113647,0.560401019,0.111711447
0.203,0.0284461452,0.29910161,-0.427519487,-0.216234242,-0.0650428244,0.251134192,0.538639003,0.1072951
0.204,0.0292722612,0.285290052,-0.412793326,-0.208923294,-0.0609947263,0.23944573,0.517913304,0.103122103
0.205,0.0299045529,0.272346767,-0.39840228,-0.201835055,-0.0570950727,0.228062263,0.498177406,0.0991799181
0.206,0.0303580743,0.260224864,-0.384355418,-0.194966427,-0.0533458328,0.216995449,0.47938623,0.0954564139
0.207,0.0306472426,0.248879,-0.370660132,-0.188314092,-0.0497481149,0.206254738,0.461496128,0.0919398461
0.208,0.0307858478,0.238265365,-0.357322223,-0.18187455,-0.0463022634,0.195847534,0.444464876,0.0886188571
0.209,0.0307870316,0.228341754,-0.34434603,-0.175644089,-0.0430079332,0.185779336,0.428251668,0.0854824683
0.21,0.0306633156,0.219067536,-0.331734512,-0.169618818,-0.0398641747,0.176053883,0.412817111,0.0825200823
0.211,0.0304265833,0.210403709,-0.319489379,-0.163794663,-0.0368694944,0.166673286,0.398123205,0.0797214817
0.212,0.0300881258,0.202312863,-0.307611164,-0.158167385,-0.0340219365,0.157638159,0.384133321,0.0770768252
0.213,0.0296586403,0.194759195,-0.2960993,-0.152732589,-0.0313191615,0.148947733,0.370812168,0.074576665
0.214,0.0291482748,0.187708489,-0.284952166,-0.147485764,-0.0287586389,0.140600002,0.358125699,0.0722120115
0.215,0.0285666091,0.181128092,-0.274167191,-0.142422302,-0.0263375751,0.132591888,0.346041163,0.0699743401
0.216,0.0279226682,0.174986872,-0.263740951,-0.137537518,-0.0240528811,0.124919336,0.334527162,0.0678555445
0.217,0.0272249261,0.169255196,-0.253669237,-0.132826666,-0.0219012176,0.117577437,0.323553609,0.0658479523
0.218,0.0264813259,0.163904902,-0.243947139,-0.128284949,-0.0198790216,0.110560509,0.313091719,0.0639443013
0.219,0.025699289,0.158909267,-0.234569113,-0.123907552,-0.01798255,0.10386221,0.303113974,0.0621377482
0.22,0.0248857304,0.154242974,-0.225529065,-0.119689642,-0.0162078982,0.097475608,0.293594107,0.0604218474
0.221,0.0240470751,0.149882081,-0.216820414,-0.115626396,-0.0145510411,0.0913932744,0.284507059,0.0587905509
0.222,0.0231892678,0.145803989,-0.208436176,-0.111713011,-0.0130078434,0.0856073544,0.275828959,0.0572381863
0.223,0.0223177913,0.141987393,-0.200369007,-0.10794473,-0.0115740929,0.0801096485,0.267537092,0.055759447
0.224,0.0214376812,0.138412242,-0.192611259,-0.104316834,-0.0102455135,0.0748916719,0.259609875,0.0543493792
0.225,0.0205535464,0.135059694,-0.185155026,-0.100824655,-0.00901771798,0.0699447141,0.252026854,0.0530033384
0.226,0.0196695861,0.131912076,-0.177992199,-0.0974635665,-0.00788619703,0.0652598592,0.2447687,0.0517169455
0.227,0.0187896218,0.128952836,-0.171114496,-0.094229012,-0.00684643723,0.060828045,0.23781711,0.0504860985
0.228,0.0179171078,0.126166503,-0.164513514,-0.0911165085,-0.00589394287,0.0566401168,0.231154769,0.0493069704
0.229,0.0170551576,0.123538631,-0.15818076,-0.0881216604,-0.00502425217,0.0526868687,0.224765315,0.048175986
0.23,0.0162065533,0.121055761,-0.15210769,-0.0852401599,-0.00423294942,0.048959087,0.218633301,0.0470898171
0.231,0.0153737717,0.118705359,-0.146285722,-0.082467795,-0.00351567728,0.0454475843,0.21274417,0.0460453591
0.232,0.0145589928,0.116475773,-0.140706262,-0.0798004478,-0.00286814877,0.0421432337,0.207084227,0.0450397354
0.233,0.0137641248,0.11435619,-0.135360753,-0.0772340988,-0.00228616219,0.0390369955,0.20164059,0.0440702726
0.234,0.012990817,0.112336607,-0.13024071,-0.0747648329,-0.00176561363,0.0361199443,0.196401141,0.0431344883
0.235,0.0122404781,0.110407783,-0.125337749,-0.0723888415,-0.00130250598,0.033383286,0.191354496,0.0422300713
0.236,0.0115142851,0.108561198,-0.120643608,-0.0701024338,-0.000893002498,0.030818377,0.186489949,0.0413548914
0.237,0.0108131967,0.106789016,-0.116150169,-0.0679020378,-0.000533434448,0.0284167545,0.181797447,0.0405069995
0.238,0.0101379737,0.105084045,-0.111849468,-0.0657841949,-0.000220267574,0.0261701609,0.177267555,0.0396846035
0.239,0.00948919129,0.103439701,-0.10773371,-0.0637455609,4.99013156e-05,0.024070553,0.172891435,0.0388860533
0.24,0.00886725646,0.10184997,-0.103795284,-0.061782907,0.000280332604,0.0221101166,0.16866081,0.0381098343
0.241,0.0082724179,0.100309374,-0.100026768,-0.0598931209,0.00047415008,0.0202812734,0.164567937,0.0373545576
0.242,0.00770478383,0.0988129341,-0.0964209302,-0.0580732017,0.000634325601,0.0185766918,0.16060557,0.0366189507
0.243,0.0071643359,0.0973561382,-0.0929707385,-0.056320256,0.000763685201,0.0169892901,0.156766931,0.0359018523
0.244,0.00665093761,0.0959349117,-0.0896693645,-0.0546314999,0.000864908538,0.0155122434,0.153045684,0.0352022035
