r,R  2/ 1,R  3/ 1,R  4/ 1,R  5/ 1,I  2/ 1,I  3/ 1,I  4/ 1,I  5/ 1
0.716,8.4500939e-07,3.82033332e-06,2.27468347e-05,1.23137123e-05,2.73562292e-06,1.91883298e-05,3.53311561e-05,8.03221803e-06
0.717,8.42082008e-07,3.84577819e-06,2.2685142e-05,1.23500479e-05,2.69327977e-06,1.892187e-05,3.51036871e-05,8.03915333e-06
0.718,8.39051814e-07,3.8700895e-06,2.2626507e-05,1.23870797e-05,2.6512267e-06,1.86606775e-05,3.4874556e-05,8.04706982e-06
0.719,8.35911949e-07,3.89328938e-06,2.25708142e-05,1.24248019e-05,2.60947496e-06,1.84046381e-05,3.4643888e-05,8.05597355e-06
0.72,8.32656404e-07,3.91540172e-06,2.25179453e-05,1.24632086e-05,2.56803404e-06,1.81536356e-05,3.44117987e-05,8.06587167e-06
0.721,8.29277936e-07,3.93644725e-06,2.24677807e-05,1.25022994e-05,2.52691082e-06,1.79075506e-05,3.41783957e-05,8.07677328e-06
0.722,8.25766687e-07,3.9564408e-06,2.24202001e-05,1.25420826e-05,2.48610979e-06,1.76662613e-05,3.39437788e-05,8.08868946e-06
0.723,8.22111399e-07,3.9753938e-06,2.23750836e-05,1.2582572e-05,2.44563457e-06,1.7429647e-05,3.37080386e-05,8.10163081e-06
0.724,8.18303218e-07,3.99332089e-06,2.23323128e-05,1.26237777e-05,2.40549009e-06,1.71975917e-05,3.34712551e-05,8.11560437e-06
0.725,8.14336957e-07,4.01024299e-06,2.22917712e-05,1.26657019e-05,2.36568302e-06,1.69699862e-05,3.32334975e-05,8.13061309e-06
0.726,8.10208569e-07,4.02618177e-06,2.22533442e-05,1.27083468e-05,2.32622047e-06,1.67467257e-05,3.29948256e-05,8.14665735e-06
0.727,8.05911699e-07,4.04115328e-06,2.22169199e-05,1.27517217e-05,2.28710799e-06,1.65277066e-05,3.2755292e-05,8.16373809e-06
0.728,8.01437015e-07,4.05516788e-06,2.21823879e-05,1.27958443e-05,2.24834898e-06,1.63128251e-05,3.25149426e-05,8.18185866e-06
0.729,7.96774508e-07,4.06823481e-06,2.21496384e-05,1.2840735e-05,2.20994513e-06,1.61019776e-05,3.22738167e-05,8.2010248e-06
0.73,7.91916957e-07,4.0803676e-06,2.2118562e-05,1.28864108e-05,2.17189801e-06,1.58950616e-05,3.20319465e-05,8.22124258e-06
0.731,7.86860198e-07,4.09158592e-06,2.20890496e-05,1.29328844e-05,2.13420954e-06,1.56919771e-05,3.17893567e-05,8.24251809e-06
0.732,7.8160257e-07,4.101915e-06,2.20609922e-05,1.29801648e-05,2.09688173e-06,1.54926265e-05,3.15460648e-05,8.26485837e-06
0.733,7.76145101e-07,4.11138707e-06,2.20342816e-05,1.30282552e-05,2.05991659e-06,1.52969141e-05,3.13020807e-05,8.28827208e-06
0.734,7.70489981e-07,4.12003825e-06,2.20088102e-05,1.30771554e-05,2.02331527e-06,1.5104746e-05,3.10574085e-05,8.31277019e-06
0.735,7.64638343e-07,4.12790198e-06,2.19844732e-05,1.31268679e-05,1.98707825e-06,1.49160296e-05,3.08120475e-05,8.33836436e-06
0.736,7.58587716e-07,4.13500154e-06,2.19611692e-05,1.31774059e-05,1.95120548e-06,1.47306752e-05,3.0565993e-05,8.3650651e-06
0.737,7.52332571e-07,4.14134937e-06,2.19388016e-05,1.32287927e-05,1.9156975e-06,1.45485978e-05,3.03192358e-05,8.39287968e-06
0.738,7.45868794e-07,4.14695687e-06,2.19172765e-05,1.32810508e-05,1.88055678e-06,1.43697194e-05,3.00717613e-05,8.42181031e-06
0.739,7.39195361e-07,4.15183988e-06,2.18965019e-05,1.33341962e-05,1.8457877e-06,1.41939685e-05,2.98235493e-05,8.45185523e-06
0.74,7.32312045e-07,4.15601447e-06,2.18763863e-05,1.33882453e-05,1.81139475e-06,1.40212765e-05,2.95745749e-05,8.48301172e-06
0.741,7.25216466e-07,4.15949259e-06,2.18568389e-05,1.34432208e-05,1.7773811e-06,1.3851575e-05,2.93248103e-05,8.51527945e-06
0.742,7.17904432e-07,4.16228411e-06,2.18377692e-05,1.34991494e-05,1.74374812e-06,1.36847942e-05,2.90742243e-05,8.5486619e-06
0.743,7.10374429e-07,4.16440553e-06,2.18190855e-05,1.35560513e-05,1.7104964e-06,1.35208625e-05,2.88227829e-05,8.58316553e-06
0.744,7.02629899e-07,4.16588415e-06,2.18006942e-05,1.36139352e-05,1.67762679e-06,1.33597077e-05,2.85704493e-05,8.61879831e-06
0.745,6.94676869e-07,4.16675143e-06,2.17825007e-05,1.36728061e-05,1.6451398e-06,1.32012568e-05,2.83171836e-05,8.65556984e-06
0.746,6.86521393e-07,4.16703727e-06,2.17644108e-05,1.37326707e-05,1.61303581e-06,1.30454372e-05,2.80629429e-05,8.69349067e-06
0.747,6.78168778e-07,4.16676973e-06,2.1746331e-05,1.37935371e-05,1.58131497e-06,1.28921785e-05,2.78076811e-05,8.7325713e-06
0.748,6.69624199e-07,4.16597636e-06,2.17281692e-05,1.38554127e-05,1.54997836e-06,1.27414138e-05,2.75513492e-05,8.7728196e-06
0.749,6.60891589e-07,4.16468103e-06,2.1709834e-05,1.39183075e-05,1.51902813e-06,1.25930812e-05,2.72938959e-05,8.81423903e-06
0.75,6.51971299e-07,4.16289506e-06,2.16912353e-05,1.39822444e-05,1.48846725e-06,1.24471237e-05,2.70352679e-05,8.85682844e-06
0.751,6.42860951e-07,4.16062067e-06,2.1672282e-05,1.40472569e-05,1.45829977e-06,1.23034885e-05,2.67754092e-05,8.90058261e-06
0.752,6.33559502e-07,4.1578608e-06,2.16528809e-05,1.41133781e-05,1.42853038e-06,1.2162127e-05,2.65142607e-05,8.94549384e-06
0.753,6.24068976e-07,4.15462336e-06,2.16329351e-05,1.41806362e-05,1.39916391e-06,1.20229918e-05,2.62517604e-05,8.99155431e-06
0.754,6.14391964e-07,4.15091877e-06,2.16123452e-05,1.42490578e-05,1.37020448e-06,1.18860344e-05,2.59878445e-05,9.03875848e-06
0.755,6.04529747e-07,4.14675585e-06,2.15910113e-05,1.4318671e-05,1.34165451e-06,1.17512032e-05,2.57224478e-05,9.08710538e-06
0.756,5.94485152e-07,4.14214872e-06,2.15688318e-05,1.43894965e-05,1.31351525e-06,1.16184426e-05,2.54555044e-05,9.1365978e-06
0.757,5.84267008e-07,4.13712583e-06,2.15457027e-05,1.4461538e-05,1.2857881e-06,1.14876935e-05,2.51869486e-05,9.18723991e-06
0.758,5.73888366e-07,4.1317234e-06,2.15215158e-05,1.45347902e-05,1.25847449e-06,1.13588945e-05,2.49167145e-05,9.23903589e-06
0.759,5.63361091e-07,4.12597095e-06,2.14961605e-05,1.46092543e-05,1.2315756e-06,1.12319853e-05,2.4644735e-05,9.2919885e-06
0.76,5.52692116e-07,4.11988288e-06,2.1469525e-05,1.46849468e-05,1.20509257e-06,1.11069097e-05,2.4370941e-05,9.34609714e-06
0.761,5.41885368e-07,4.11346534e-06,2.14414963e-05,1.47618917e-05,1.17902821e-06,1.09836182e-05,2.40952612e-05,9.40135468e-06
0.762,5.30945205e-07,4.10672571e-06,2.14119592e-05,1.48401103e-05,1.15338815e-06,1.08620682e-05,2.38176227e-05,9.45774573e-06
0.763,5.19875341e-07,4.09966817e-06,2.13807948e-05,1.49196263e-05,1.12817964e-06,1.07422222e-05,2.35379525e-05,9.51524814e-06
0.764,5.0867769e-07,4.09228813e-06,2.13478793e-05,1.50004732e-05,1.10340972e-06,1.06240448e-05,2.32561771e-05,9.57383654e-06
0.765,4.97353773e-07,4.08457674e-06,2.13130831e-05,1.50826885e-05,1.07908421e-06,1.05074991e-05,2.29722237e-05,9.63348541e-06
0.766,4.85908442e-07,4.07653181e-06,2.12762706e-05,1.51663014e-05,1.05520788e-06,1.03925446e-05,2.26860213e-05,9.69417059e-06
0.767,4.74351154e-07,4.06816328e-06,2.12373015e-05,1.52513257e-05,1.03178494e-06,1.02791357e-05,2.23975017e-05,9.75586888e-06
0.768,4.62692534e-07,4.05948531e-06,2.11960361e-05,1.53377641e-05,1.00881846e-06,1.01672225e-05,2.21066005e-05,9.81855786e-06
0.769,4.50943583e-07,4.05051268e-06,2.1152335e-05,1.54256111e-05,9.86310484e-07,1.00567515e-05,2.18132581e-05,9.88221404e-06
0.77,4.39118045e-07,4.04126544e-06,2.11060569e-05,1.55148491e-05,9.6426292e-07,9.94766676e-06,2.15174204e-05,9.94681059e-06
0.771,4.27232714e-07,4.03176721e-06,2.10570541e-05,1.56054542e-05,9.42677717e-07,9.83991094e-06,2.12190394e-05,1.00123154e-05
0.772,4.15303453e-07,4.02203438e-06,2.10051713e-05,1.56974087e-05,9.21556664e-07,9.73342922e-06,2.09180722e-05,1.00786892e-05
0.773,4.03340467e-07,4.01206475e-06,2.09502474e-05,1.57907127e-05,9.00901285e-07,9.62817357e-06,2.06144795e-05,1.01458839e-05
0.774,3.91349948e-07,4.00184466e-06,2.08921181e-05,1.58853739e-05,8.80714533e-07,9.5241045e-06,2.03082271e-05,1.02138395e-05
0.775,3.7933897e-07,3.99136388e-06,2.08306161e-05,1.59813907e-05,8.61002219e-07,9.42118892e-06,1.99992882e-05,1.02824832e-05
0.776,3.67316439e-07,3.98061593e-06,2.07655706e-05,1.60787519e-05,8.4177148e-07,9.31939601e-06,1.96876458e-05,1.03517323e-05
0.777,3.55291005e-07,3.96958947e-06,2.06968069e-05,1.61774456e-05,8.23027674e-07,9.21869283e-06,1.93732935e-05,1.04215003e-05
0.778,3.43270596e-07,3.95826617e-06,2.06241474e-05,1.62774601e-05,8.04772153e-07,9.11904065e-06,1.90562371e-05,1.04917007e-05
0.779,3.31266791e-07,3.94663409e-06,2.05474134e-05,1.63787675e-05,7.87003064e-07,9.02039197e-06,1.87364962e-05,1.05622482e-05
0.78,3.19297574e-07,3.93469839e-06,2.04664301e-05,1.64813098e-05,7.69717397e-07,8.9226905e-06,1.84141074e-05,1.06330552e-05
0.781,3.07383086e-07,3.92247137e-06,2.03810308e-05,1.65850059e-05,7.52911261e-07,8.82587509e-06,1.80891237e-05,1.07040298e-05
0.782,2.95541243e-07,3.90995979e-06,2.02910585e-05,1.66897654e-05,7.36579751e-07,8.72988433e-06,1.77616139e-05,1.07750731e-05
0.783,2.83788145e-07,3.89716343e-06,2.01963619e-05,1.67954931e-05,7.20717256e-07,8.63465987e-06,1.74316631e-05,1.08460764e-05
0.784,2.72141974e-07,3.88408133e-06,2.00967894e-05,1.69020891e-05,7.05318517e-07,8.54014827e-06,1.7099373e-05,1.09169181e-05
0.785,2.60622521e-07,3.8707096e-06,1.99921873e-05,1.70094536e-05,6.90379335e-07,8.44630451e-06,1.67648623e-05,1.09874615e-05
0.786,2.49243952e-07,3.85702635e-06,1.98824013e-05,1.71175033e-05,6.75895193e-07,8.3530931e-06,1.64282635e-05,1.10575585e-05
0.787,2.38009623e-07,3.84298896e-06,1.97672824e-05,1.72261712e-05,6.6186047e-07,8.2604833e-06,1.60897223e-05,1.11270564e-05
0.788,2.26913307e-07,3.82854403e-06,1.96466936e-05,1.73353929e-05,6.48267512e-07,8.1684406e-06,1.57494008e-05,1.11958041e-05
0.789,2.15948497e-07,3.8136431e-06,1.9520517e-05,1.74450824e-05,6.35106505e-07,8.076924e-06,1.54074832e-05,1.12636481e-05
0.79,2.05120135e-07,3.79825627e-06,1.93886647e-05,1.75551071e-05,6.22366405e-07,7.98589102e-06,1.50641828e-05,1.13304203e-05
0.791,1.94449912e-07,3.78237793e-06,1.92510844e-05,1.76652761e-05,6.10035114e-07,7.89530094e-06,1.47197454e-05,1.13959317e-05
0.792,1.8397221e-07,3.76602611e-06,1.91077578e-05,1.77753472e-05,5.9809974e-07,7.80510988e-06,1.43744471e-05,1.14599786e-05
0.793,1.73717737e-07,3.74922131e-06,1.89586922e-05,1.78850635e-05,5.86544394e-07,7.7152638e-06,1.40285862e-05,1.15223593e-05
0.794,1.63699956e-07,3.73195891e-06,1.88039116e-05,1.79941956e-05,5.7534939e-07,7.62570308e-06,1.36824732e-05,1.15828806e-05
0.795,1.53914014e-07,3.71420041e-06,1.86434537e-05,1.8102553e-05,5.64492995e-07,7.53637592e-06,1.33364264e-05,1.16413495e-05
0.796,1.4434882e-07,3.69589173e-06,1.8477373e-05,1.82099626e-05,5.53954983e-07,7.44724802e-06,1.29907747e-05,1.16975579e-05
0.797,1.34999588e-07,3.67698975e-06,1.83057436e-05,1.83162396e-05,5.43718934e-07,7.35830044e-06,1.26458641e-05,1.17512765e-05
0.798,1.25867047e-07,3.65746472e-06,1.81286622e-05,1.8421185e-05,5.33770169e-07,7.2695228e-06,1.23020581e-05,1.18022601e-05
0.799,1.16951257e-07,3.63728793e-06,1.79462516e-05,1.85245982e-05,5.2409323e-07,7.18090908e-06,1.19597336e-05,1.18502564e-05
0.8,1.08248239e-07,3.61642964e-06,1.77586672e-05,1.86262751e-05,5.14671294e-07,7.09245457e-06,1.16192768e-05,1.18950128e-05
0.801,9.97542463e-08,3.59486845e-06,1.75661e-05,1.87259986e-05,5.0548706e-07,7.00415155e-06,1.12810807e-05,1.19362816e-05
0.802,9.14687289e-08,3.57259532e-06,1.73687731e-05,1.88235385e-05,4.96522391e-07,6.91598587e-06,1.09455427e-05,1.19738236e-05
0.803,8.33901583e-08,3.549603e-06,1.71669407e-05,1.89186641e-05,4.87756352e-07,6.82794036e-06,1.06130604e-05,1.20074108e-05
0.804,7.55138405e-08,3.52588002e-06,1.69608841e-05,1.90111543e-05,4.79165332e-07,6.73999874e-06,1.02840265e-05,1.20368254e-05
0.805,6.78349698e-08,3.50141923e-06,1.67509102e-05,1.91007909e-05,4.7072614e-07,6.65214715e-06,9.95882846e-06,1.20618567e-05
0.806,6.0351268e-08,3.47622414e-06,1.65373475e-05,1.91873569e-05,4.62418864e-07,6.5643763e-06,9.63784616e-06,1.2082298e-05
0.807,5.30598178e-08,3.45030189e-06,1.63205388e-05,1.92706501e-05,4.54227068e-07,6.47668688e-06,9.3214472e-06,1.20979461e-05
0.808,4.59515027e-08,3.42365041e-06,1.61008321e-05,1.93505022e-05,4.46135945e-07,6.38909431e-06,9.0099803e-06,1.21086047e-05
0.809,3.90115076e-08,3.39626062e-06,1.5878575e-05,1.94267817e-05,4.3813193e-07,6.30162517e-06,8.70377322e-06,1.21140881e-05
0.81,3.22234796e-08,3.36812634e-06,1.56541156e-05,1.94993814e-05,4.30203295e-07,6.21431048e-06,8.40313374e-06,1.21142245e-05
0.811,2.55716116e-08,3.33924683e-06,1.54278051e-05,1.95682119e-05,4.22339717e-07,6.12718303e-06,8.10834992e-06,1.21088573e-05
0.812,1.90406905e-08,3.30962534e-06,1.52000023e-05,1.96331968e-05,4.14531259e-07,6.04027778e-06,7.81968862e-06,1.20978464e-05
0.813,1.26178206e-08,3.27927286e-06,1.49710769e-05,1.96942644e-05,4.06767818e-07,5.95362868e-06,7.537395e-06,1.20810713e-05
0.814,6.29587622e-09,3.24821582e-06,1.47414095e-05,1.97513391e-05,3.99039698e-07,5.86726193e-06,7.26169298e-06,1.20584349e-05
0.815,7.13705418e-11,3.21649155e-06,1.45113858e-05,1.98043485e-05,3.91337322e-07,5.78119623e-06,6.99278236e-06,1.2029866e-05
0.816,-6.0613862e-09,3.18413506e-06,1.42813865e-05,1.98532421e-05,3.83650717e-07,5.69545087e-06,6.73083335e-06,1.19953174e-05
0.817,-1.21118046e-08,3.15117361e-06,1.40517762e-05,1.98980028e-05,3.7597043e-07,5.61005187e-06,6.47598457e-06,1.19547622e-05
0.818,-1.80898349e-08,3.11763363e-06,1.3822899e-05,1.99386419e-05,3.6828988e-07,5.52503181e-06,6.22834465e-06,1.19081912e-05
0.819,-2.40039018e-08,3.08354675e-06,1.35950772e-05,1.99751906e-05,3.60606617e-07,5.44042795e-06,5.98799398e-06,1.18556113e-05
0.82,-2.98632889e-08,3.04894383e-06,1.33686074e-05,2.00077076e-05,3.52920688e-07,5.35628373e-06,5.75498383e-06,1.17970467e-05
0.821,-3.56801807e-08,3.01385051e-06,1.3143758e-05,2.00362811e-05,3.45232824e-07,5.27264829e-06,5.52933626e-06,1.17325396e-05
0.822,-4.14673811e-08,2.97829207e-06,1.29207746e-05,2.00610171e-05,3.37544407e-07,5.18957075e-06,5.31104671e-06,1.16621524e-05
0.823,-4.72351795e-08,2.94229907e-06,1.2699888e-05,2.00820255e-05,3.29857732e-07,5.10709478e-06,5.10008701e-06,1.15859681e-05
0.824,-5.29909051e-08,2.90590634e-06,1.24813172e-05,2.00994154e-05,3.22175246e-07,5.02525873e-06,4.89640611e-06,1.15040903e-05
0.825,-5.87397212e-08,2.86914968e-06,1.226527e-05,2.01132955e-05,3.144984e-07,4.94409724e-06,4.69993036e-06,1.14166419e-05
0.826,-6.44834843e-08,2.83206876e-06,1.20519443e-05,2.01237694e-05,3.06828304e-07,4.86363881e-06,4.51056552e-06,1.13237649e-05
0.827,-7.02207808e-08,2.79470853e-06,1.18415276e-05,2.01309328e-05,2.99166856e-07,4.78390423e-06,4.32819905e-06,1.12256185e-05
0.828,-7.59505093e-08,2.75711229e-06,1.16341883e-05,2.01348861e-05,2.91516752e-07,4.70491223e-06,4.1527e-06,1.11223746e-05
0.829,-8.16751246e-08,2.71931432e-06,1.14300647e-05,2.01357486e-05,2.8388108e-07,4.62668632e-06,3.98391939e-06,1.10142128e-05
0.83,-8.73995094e-08,2.6813412e-06,1.12292608e-05,2.01336594e-05,2.76263842e-07,4.54925557e-06,3.82169311e-06,1.09013166e-05
0.831,-9.31276673e-08,2.64321891e-06,1.10318522e-05,2.01287654e-05,2.68671032e-07,4.47264955e-06,3.66584624e-06,1.07838734e-05
0.832,-9.88624103e-08,2.60497375e-06,1.08378909e-05,2.01212163e-05,2.61109973e-07,4.39689638e-06,3.51619533e-06,1.06620738e-05
0.833,-1.04607292e-07,2.56662904e-06,1.06474095e-05,2.01111634e-05,2.53587682e-07,4.32202349e-06,3.37254952e-06,1.05361103e-05
0.834,-1.10366241e-07,2.52820578e-06,1.04604271e-05,2.00987538e-05,2.46110312e-07,4.24805582e-06,3.23471256e-06,1.04061774e-05
0.835,-1.16141173e-07,2.48972701e-06,1.02769593e-05,2.00841189e-05,2.38683828e-07,4.17501132e-06,3.10248509e-06,1.02724715e-05
0.836,-1.21930959e-07,2.45121869e-06,1.009702e-05,2.00673726e-05,2.31314047e-07,4.10290047e-06,2.97566568e-06,1.01351907e-05
0.837,-1.27733054e-07,2.4127052e-06,9.92061635e-06,2.00486195e-05,2.24005745e-07,4.03173018e-06,2.85405056e-06,9.99453247e-06
0.838,-1.33544789e-07,2.37420803e-06,9.74774587e-06,2.00279592e-05,2.16762827e-07,3.96150632e-06,2.73743479e-06,9.85069101e-06
0.839,-1.39363681e-07,2.33574725e-06,9.5783979e-06,2.00054848e-05,2.09589578e-07,3.89223318e-06,2.62561446e-06,9.70385464e-06
0.84,-1.45187967e-07,2.29734155e-06,9.41255317e-06,1.99812836e-05,2.02491144e-07,3.82391434e-06,2.51838909e-06,9.55420293e-06
0.841,-1.51017557e-07,2.25900587e-06,9.25017961e-06,1.99554432e-05,1.95473054e-07,3.75655498e-06,2.41556254e-06,9.40190472e-06
0.842,-1.56853493e-07,2.22075115e-06,9.09122984e-06,1.99280548e-05,1.88540573e-07,3.69016247e-06,2.31694434e-06,9.24711729e-06
0.843,-1.6269617e-07,2.18258654e-06,8.93564435e-06,1.98992088e-05,1.81699023e-07,3.62474347e-06,2.22235048e-06,9.08998782e-06
0.844,-1.68545213e-07,2.14452111e-06,8.78335767e-06,1.98689896e-05,1.74953785e-07,3.56030286e-06,2.13160347e-06,8.93065417e-06
0.845,-1.74400476e-07,2.10656327e-06,8.63430307e-06,1.98374728e-05,1.68310127e-07,3.49684439e-06,2.0445315e-06,8.76924517e-06
0.846,-1.80261986e-07,2.06872096e-06,8.48841565e-06,1.98047234e-05,1.61772914e-07,3.4343705e-06,1.96096887e-06,8.60588057e-06
0.847,-1.86129133e-07,2.03100262e-06,8.34563523e-06,1.97707934e-05,1.5534707e-07,3.37288076e-06,1.88075493e-06,8.44067297e-06
0.848,-1.92000195e-07,1.99341718e-06,8.20590417e-06,1.97357246e-05,1.49037235e-07,3.31237161e-06,1.80373382e-06,8.27372891e-06
0.849,-1.97872739e-07,1.95597163e-06,8.06916144e-06,1.96995557e-05,1.42847273e-07,3.25283834e-06,1.72975391e-06,8.10514859e-06
0.85,-2.03744607e-07,1.91867116e-06,7.93534206e-06,1.96623239e-05,1.36780333e-07,3.19427647e-06,1.65866875e-06,7.93502436e-06
0.851,-2.09614201e-07,1.88152018e-06,7.80438064e-06,1.96240615e-05,1.3083978e-07,3.13668187e-06,1.59033763e-06,7.76343967e-06
0.852,-2.15480589e-07,1.84452325e-06,7.67621412e-06,1.9584793e-05,1.25029425e-07,3.08005037e-06,1.52462682e-06,7.5904684e-06
0.853,-2.21343102e-07,1.80768432e-06,7.55077951e-06,1.95445389e-05,1.19353307e-07,3.024378e-06,1.46140903e-06,7.41617564e-06
0.854,-2.27200949e-07,1.77100622e-06,7.42801055e-06,1.95033188e-05,1.13815071e-07,2.96966059e-06,1.40056355e-06,7.24061868e-06
0.855,-2.33052827e-07,1.73449023e-06,7.30783566e-06,1.94611539e-05,1.08417923e-07,2.91589398e-06,1.34197574e-06,7.06384765e-06
0.856,-2.38897495e-07,1.69813663e-06,7.19018074e-06,1.94180649e-05,1.03164776e-07,2.86307415e-06,1.28553747e-06,6.88590506e-06
0.857,-2.44734308e-07,1.66194531e-06,7.07497315e-06,1.93740683e-05,9.80590195e-08,2.81119766e-06,1.23114685e-06,6.70682515e-06
0.858,-2.5056365e-07,1.62591646e-06,6.96214436e-06,1.93291742e-05,9.31045327e-08,2.76026117e-06,1.17870833e-06,6.52663426e-06
0.859,-2.56386062e-07,1.59005011e-06,6.85162607e-06,1.92833901e-05,8.8305257e-08,2.71026198e-06,1.12813213e-06,6.34535113e-06
0.86,-2.62201049e-07,1.5543467e-06,6.74334649e-06,1.92367229e-05,8.36640141e-08,2.66119812e-06,1.07933368e-06,6.16298821e-06
0.861,-2.68005534e-07,1.51880759e-06,6.63723159e-06,1.91891774e-05,7.91831769e-08,2.61306785e-06,1.03223192e-06,5.97955285e-06
0.862,-2.73796273e-07,1.48343445e-06,6.53321234e-06,1.91407525e-05,7.48656304e-08,2.56586797e-06,9.86746524e-07,5.79505041e-06
0.863,-2.79572899e-07,1.44822424e-06,6.43122619e-06,1.90914441e-05,7.07152298e-08,2.51959455e-06,9.42796922e-07,5.60948429e-06
0.864,-2.85339931e-07,1.41316805e-06,6.33121581e-06,1.90412479e-05,6.67359855e-08,2.47424325e-06,9.00303769e-07,5.42285507e-06
0.865,-2.91100877e-07,1.37825897e-06,6.23312934e-06,1.89901506e-05,6.29317177e-08,2.42981062e-06,8.59191979e-07,5.2351566e-06
0.866,-2.96851764e-07,1.34350166e-06,6.13692003e-06,1.89381193e-05,5.9306183e-08,2.38629293e-06,8.19395441e-07,5.04637236e-06
0.867,-3.02580956e-07,1.30891176e-06,6.04253917e-06,1.88851074e-05,5.58619882e-08,2.34368896e-06,7.80858933e-07,4.85647278e-06
0.868,-3.0827836e-07,1.27450258e-06,5.94992935e-06,1.88310734e-05,5.26013315e-08,2.30200052e-06,7.43535221e-07,4.665418e-06
0.869,-3.1394388e-07,1.24027679e-06,5.85902468e-06,1.87759914e-05,4.95269015e-08,2.26123173e-06,7.07380186e-07,4.4731628e-06
0.87,-3.19584285e-07,1.20622733e-06,5.76975918e-06,1.87198419e-05,4.66435651e-08,2.22138747e-06,6.72348548e-07,4.27966013e-06
0.871,-3.25204571e-07,1.17234668e-06,5.68207074e-06,1.86625968e-05,4.39563749e-08,2.18247307e-06,6.38397223e-07,4.08485878e-06
0.872,-3.30804848e-07,1.13863436e-06,5.59590441e-06,1.86042093e-05,4.14687699e-08,2.14449515e-06,6.05483739e-07,3.88870477e-06
0.873,-3.36379565e-07,1.10509899e-06,5.51122149e-06,1.85446046e-05,3.91837368e-08,2.10745758e-06,5.73564114e-07,3.69114522e-06
0.874,-3.4191944e-07,1.07175605e-06,5.4280061e-06,1.84836764e-05,3.71059199e-08,2.07135878e-06,5.42588534e-07,3.49213314e-06
0.875,-3.47414154e-07,1.03862438e-06,5.34625377e-06,1.84212993e-05,3.52410705e-08,2.03619546e-06,5.12506802e-07,3.29162218e-06
0.876,-3.52854022e-07,1.00572136e-06,5.265954e-06,1.83573447e-05,3.35951851e-08,2.00196873e-06,4.83274522e-07,3.0895588e-06
0.877,-3.58232516e-07,9.73062795e-07,5.18708724e-06,1.82916847e-05,3.21752187e-08,1.96868412e-06,4.54857548e-07,2.88587948e-06
0.878,-3.63546418e-07,9.40661471e-07,5.10962102e-06,1.8224195e-05,3.09907117e-08,1.93634912e-06,4.27235826e-07,2.68050898e-06
0.879,-3.68797107e-07,9.0852511e-07,5.03349558e-06,1.81547662e-05,3.00481144e-08,1.90497827e-06,4.00412798e-07,2.47335411e-06
0.88,-3.73987814e-07,8.76657822e-07,4.95862176e-06,1.80833027e-05,2.93480489e-08,1.87459463e-06,3.74413613e-07,2.26430623e-06
0.881,-3.79119173e-07,8.45068959e-07,4.88492009e-06,1.8009685e-05,2.88889822e-08,1.84521678e-06,3.49263047e-07,2.05326636e-06
0.882,-3.84185647e-07,8.13779051e-07,4.81235351e-06,1.79337392e-05,2.86726704e-08,1.81684777e-06,3.24958883e-07,1.84017072e-06
0.883,-3.89174256e-07,7.82813987e-07,4.74091511e-06,1.78552505e-05,2.86992212e-08,1.78947722e-06,3.01471019e-07,1.62499442e-06
0.884,-3.94063284e-07,7.52201995e-07,4.67060696e-06,1.77739809e-05,2.89659193e-08,1.7630873e-06,2.78746279e-07,1.40774519e-06
0.885,-3.98835281e-07,7.21984991e-07,4.60146478e-06,1.76896573e-05,2.94763313e-08,1.73766231e-06,2.56686701e-07,1.18846757e-06
0.886,-4.03469041e-07,6.92214175e-07,4.53353843e-06,1.76019809e-05,3.02409139e-08,1.71318113e-06,2.3517542e-07,9.67230637e-07
0.887,-4.07941642e-07,6.62938483e-07,4.46685094e-06,1.75106645e-05,3.12681949e-08,1.6896252e-06,2.14114688e-07,7.44102488e-07
0.888,-4.12232874e-07,6.34199797e-07,4.40137514e-06,1.74154534e-05,3.25604904e-08,1.66698926e-06,1.93448754e-07,5.19129867e-07
0.889,-4.16332541e-07,6.06036494e-07,4.33706523e-06,1.73161056e-05,3.41223646e-08,1.64527828e-06,1.73144901e-07,2.92352241e-07
0.89,-4.20235557e-07,5.78484725e-07,4.27387147e-06,1.7212373e-05,3.5962113e-08,1.62449962e-06,1.53187874e-07,6.38148578e-08
0.891,-4.2393712e-07,5.51572653e-07,4.21173657e-06,1.71040013e-05,3.80878506e-08,1.60465441e-06,1.33581335e-07,-1.6641712e-07
0.892,-4.27453567e-07,5.25332703e-07,4.15062139e-06,1.69907212e-05,4.05009046e-08,1.58576546e-06,1.14317695e-07,-3.98254093e-07
0.893,-4.30786614e-07,4.997817e-07,4.09049841e-06,1.6872225e-05,4.31864601e-08,1.56781987e-06,9.54029261e-08,-6.31536786e-07
0.894,-4.33897453e-07,4.74914208e-07,4.03133547e-06,1.67481575e-05,4.61081656e-08,1.55073496e-06,7.68766892e-08,-8.66012645e-07
0.895,-4.36743816e-07,4.50722797e-07,3.97310906e-06,1.66181554e-05,4.9225972e-08,1.53441557e-06,5.87539746e-08,-1.10136516e-06
0.896,-4.39314221e-07,4.2722723e-07,3.915818e-06,1.64818812e-05,5.25133285e-08,1.5188131e-06,4.09856779e-08,-1.33726643e-06
0.897,-4.41605191e-07,4.04463183e-07,3.85946451e-06,1.63390332e-05,5.59604856e-08,1.50390082e-06,2.34821064e-08,-1.57338015e-06
