        r	      dnnbi	       dne	       dni	      tbn	        ti	        te	      vfova	      cureq	       feq	     pressure	       iota	        q	       1/D	    curvature	      shear	        eta
  0.4890000E+00	  0.7311823E+00	  0.9119249E+00	  0.9297574E+00	  0.8598415E+00	  0.4811915E+00	  0.5026870E+00	  0.4119636E+00	 -0.1938450E-01	  0.9974565E+00	  0.5018612E+00	  0.3373063E+00	  0.2964664E+01	  0.9295195E+00	 -0.2389017E+00	 -0.1460846E+00	  0.3024785E+01
  0.4900000E+00	  0.7294321E+00	  0.9115363E+00	  0.9293231E+00	  0.8597013E+00	  0.4801734E+00	  0.5014940E+00	  0.4119300E+00	 -0.1946191E-01	  0.9974404E+00	  0.5004599E+00	  0.3372044E+00	  0.2965560E+01	  0.9292804E+00	 -0.2392405E+00	 -0.1496397E+00	  0.3035461E+01
  0.4910000E+00	  0.7276838E+00	  0.9111468E+00	  0.9288874E+00	  0.8595614E+00	  0.4791581E+00	  0.5003020E+00	  0.4118965E+00	 -0.1953934E-01	  0.9974245E+00	  0.4990612E+00	  0.3371004E+00	  0.2966476E+01	  0.9290410E+00	 -0.2395812E+00	 -0.1532237E+00	  0.3046189E+01
  0.4920000E+00	  0.7259375E+00	  0.9107563E+00	  0.9284502E+00	  0.8594219E+00	  0.4781454E+00	  0.4991113E+00	  0.4118631E+00	 -0.1961679E-01	  0.9974087E+00	  0.4976649E+00	  0.3369940E+00	  0.2967411E+01	  0.9288012E+00	 -0.2399239E+00	 -0.1568712E+00	  0.3056968E+01
  0.4930000E+00	  0.7241933E+00	  0.9103649E+00	  0.9280117E+00	  0.8592827E+00	  0.4771355E+00	  0.4979216E+00	  0.4118297E+00	 -0.1969427E-01	  0.9973929E+00	  0.4962712E+00	  0.3368855E+00	  0.2968368E+01	  0.9285611E+00	 -0.2402685E+00	 -0.1605891E+00	  0.3067800E+01
  0.4940000E+00	  0.7224514E+00	  0.9099726E+00	  0.9275719E+00	  0.8591438E+00	  0.4761282E+00	  0.4967331E+00	  0.4117964E+00	 -0.1977176E-01	  0.9973771E+00	  0.4948801E+00	  0.3367746E+00	  0.2969345E+01	  0.9283207E+00	 -0.2406152E+00	 -0.1643779E+00	  0.3078685E+01
  0.4950000E+00	  0.7207119E+00	  0.9095793E+00	  0.9271309E+00	  0.8590052E+00	  0.4751236E+00	  0.4955457E+00	  0.4117632E+00	 -0.1984927E-01	  0.9973613E+00	  0.4934918E+00	  0.3366613E+00	  0.2970344E+01	  0.9280799E+00	 -0.2409639E+00	 -0.1682376E+00	  0.3089623E+01
  0.4960000E+00	  0.7189750E+00	  0.9091851E+00	  0.9266885E+00	  0.8588669E+00	  0.4741216E+00	  0.4943594E+00	  0.4117300E+00	 -0.1992680E-01	  0.9973454E+00	  0.4921062E+00	  0.3365457E+00	  0.2971364E+01	  0.9278388E+00	 -0.2413146E+00	 -0.1721684E+00	  0.3100615E+01
  0.4970000E+00	  0.7172409E+00	  0.9087899E+00	  0.9262449E+00	  0.8587288E+00	  0.4731222E+00	  0.4931743E+00	  0.4116969E+00	 -0.2000435E-01	  0.9973294E+00	  0.4907235E+00	  0.3364277E+00	  0.2972407E+01	  0.9275973E+00	 -0.2416674E+00	 -0.1761706E+00	  0.3111661E+01
  0.4980000E+00	  0.7155097E+00	  0.9083937E+00	  0.9258002E+00	  0.8585909E+00	  0.4721254E+00	  0.4919903E+00	  0.4116639E+00	 -0.2008191E-01	  0.9973133E+00	  0.4893438E+00	  0.3363072E+00	  0.2973472E+01	  0.9273554E+00	 -0.2420222E+00	 -0.1802442E+00	  0.3122762E+01
  0.4990000E+00	  0.7137815E+00	  0.9079966E+00	  0.9253543E+00	  0.8584533E+00	  0.4711313E+00	  0.4908074E+00	  0.4116309E+00	 -0.2015948E-01	  0.9972972E+00	  0.4879671E+00	  0.3361843E+00	  0.2974559E+01	  0.9271132E+00	 -0.2423790E+00	 -0.1843896E+00	  0.3133918E+01
  0.5000000E+00	  0.7120566E+00	  0.9075986E+00	  0.9249073E+00	  0.8583158E+00	  0.4701396E+00	  0.4896257E+00	  0.4115979E+00	 -0.2023706E-01	  0.9972811E+00	  0.4865936E+00	  0.3360588E+00	  0.2975670E+01	  0.9268707E+00	 -0.2427380E+00	 -0.1885993E+00	  0.3145130E+01
  0.5010000E+00	  0.7103352E+00	  0.9071995E+00	  0.9244591E+00	  0.8581786E+00	  0.4691506E+00	  0.4884450E+00	  0.4115650E+00	 -0.2031465E-01	  0.9972649E+00	  0.4852232E+00	  0.3359307E+00	  0.2976804E+01	  0.9266278E+00	 -0.2430990E+00	 -0.1928361E+00	  0.3156399E+01
  0.5020000E+00	  0.7086177E+00	  0.9067995E+00	  0.9240099E+00	  0.8580414E+00	  0.4681640E+00	  0.4872655E+00	  0.4115321E+00	 -0.2039224E-01	  0.9972487E+00	  0.4838560E+00	  0.3358002E+00	  0.2977962E+01	  0.9263845E+00	 -0.2434621E+00	 -0.1970623E+00	  0.3167724E+01
  0.5030000E+00	  0.7069047E+00	  0.9063985E+00	  0.9235594E+00	  0.8579041E+00	  0.4671800E+00	  0.4860871E+00	  0.4114992E+00	 -0.2046984E-01	  0.9972325E+00	  0.4824919E+00	  0.3356671E+00	  0.2979142E+01	  0.9261408E+00	 -0.2438272E+00	 -0.2012702E+00	  0.3179106E+01
  0.5040000E+00	  0.7051969E+00	  0.9059965E+00	  0.9231076E+00	  0.8577666E+00	  0.4661985E+00	  0.4849099E+00	  0.4114662E+00	 -0.2054744E-01	  0.9972163E+00	  0.4811308E+00	  0.3355315E+00	  0.2980346E+01	  0.9258968E+00	 -0.2441945E+00	 -0.2054596E+00	  0.3190545E+01
  0.5050000E+00	  0.7034949E+00	  0.9055935E+00	  0.9226544E+00	  0.8576287E+00	  0.4652194E+00	  0.4837337E+00	  0.4114332E+00	 -0.2062504E-01	  0.9972003E+00	  0.4797727E+00	  0.3353935E+00	  0.2981572E+01	  0.9256525E+00	 -0.2445639E+00	 -0.2096303E+00	  0.3202040E+01
  0.5060000E+00	  0.7017992E+00	  0.9051895E+00	  0.9221999E+00	  0.8574903E+00	  0.4642429E+00	  0.4825587E+00	  0.4114000E+00	 -0.2070264E-01	  0.9971843E+00	  0.4784174E+00	  0.3352531E+00	  0.2982821E+01	  0.9254077E+00	 -0.2449354E+00	 -0.2137819E+00	  0.3213593E+01
  0.5070000E+00	  0.7001103E+00	  0.9047844E+00	  0.9217438E+00	  0.8573514E+00	  0.4632687E+00	  0.4813848E+00	  0.4113666E+00	 -0.2078024E-01	  0.9971683E+00	  0.4770650E+00	  0.3351102E+00	  0.2984093E+01	  0.9251626E+00	 -0.2453089E+00	 -0.2179143E+00	  0.3225203E+01
  0.5080000E+00	  0.6984290E+00	  0.9043784E+00	  0.9212862E+00	  0.8572116E+00	  0.4622970E+00	  0.4802120E+00	  0.4113331E+00	 -0.2085784E-01	  0.9971524E+00	  0.4757154E+00	  0.3349650E+00	  0.2985386E+01	  0.9249171E+00	 -0.2456846E+00	 -0.2220273E+00	  0.3236871E+01
  0.5090000E+00	  0.6967558E+00	  0.9039713E+00	  0.9208270E+00	  0.8570710E+00	  0.4613278E+00	  0.4790404E+00	  0.4112994E+00	 -0.2093542E-01	  0.9971363E+00	  0.4743685E+00	  0.3348174E+00	  0.2986702E+01	  0.9246712E+00	 -0.2460623E+00	 -0.2261206E+00	  0.3248597E+01
  0.5100000E+00	  0.6950912E+00	  0.9035632E+00	  0.9203661E+00	  0.8569293E+00	  0.4603609E+00	  0.4778699E+00	  0.4112654E+00	 -0.2101300E-01	  0.9971201E+00	  0.4730243E+00	  0.3346675E+00	  0.2988040E+01	  0.9244250E+00	 -0.2464423E+00	 -0.2301977E+00	  0.3260380E+01
  0.5110000E+00	  0.6934357E+00	  0.9031540E+00	  0.9199035E+00	  0.8567865E+00	  0.4593964E+00	  0.4767005E+00	  0.4112311E+00	 -0.2109058E-01	  0.9971036E+00	  0.4716828E+00	  0.3345153E+00	  0.2989400E+01	  0.9241783E+00	 -0.2468243E+00	 -0.2342766E+00	  0.3272221E+01
  0.5120000E+00	  0.6917888E+00	  0.9027439E+00	  0.9194392E+00	  0.8566427E+00	  0.4584343E+00	  0.4755322E+00	  0.4111966E+00	 -0.2116814E-01	  0.9970871E+00	  0.4703440E+00	  0.3343608E+00	  0.2990781E+01	  0.9239313E+00	 -0.2472085E+00	 -0.2383756E+00	  0.3284121E+01
  0.5130000E+00	  0.6901500E+00	  0.9023327E+00	  0.9189733E+00	  0.8564981E+00	  0.4574745E+00	  0.4743651E+00	  0.4111619E+00	 -0.2124569E-01	  0.9970705E+00	  0.4690082E+00	  0.3342040E+00	  0.2992185E+01	  0.9236839E+00	 -0.2475949E+00	 -0.2424982E+00	  0.3296080E+01
  0.5140000E+00	  0.6885186E+00	  0.9019205E+00	  0.9185059E+00	  0.8563529E+00	  0.4565170E+00	  0.4731990E+00	  0.4111270E+00	 -0.2132322E-01	  0.9970540E+00	  0.4676754E+00	  0.3340449E+00	  0.2993610E+01	  0.9234361E+00	 -0.2479834E+00	 -0.2466446E+00	  0.3308099E+01
  0.5150000E+00	  0.6868941E+00	  0.9015073E+00	  0.9180370E+00	  0.8562072E+00	  0.4555619E+00	  0.4720342E+00	  0.4110920E+00	 -0.2140074E-01	  0.9970376E+00	  0.4663459E+00	  0.3338834E+00	  0.2995058E+01	  0.9231879E+00	 -0.2483741E+00	 -0.2508145E+00	  0.3320178E+01
  0.5160000E+00	  0.6852759E+00	  0.9010932E+00	  0.9175667E+00	  0.8560613E+00	  0.4546091E+00	  0.4708704E+00	  0.4110570E+00	 -0.2147824E-01	  0.9970215E+00	  0.4650196E+00	  0.3337196E+00	  0.2996527E+01	  0.9229394E+00	 -0.2487670E+00	 -0.2550080E+00	  0.3332318E+01
  0.5170000E+00	  0.6836633E+00	  0.9006781E+00	  0.9170951E+00	  0.8559152E+00	  0.4536585E+00	  0.4697077E+00	  0.4110219E+00	 -0.2155573E-01	  0.9970054E+00	  0.4636967E+00	  0.3335536E+00	  0.2998019E+01	  0.9226904E+00	 -0.2491620E+00	 -0.2592250E+00	  0.3344520E+01
  0.5180000E+00	  0.6820558E+00	  0.9002620E+00	  0.9166223E+00	  0.8557693E+00	  0.4527102E+00	  0.4685462E+00	  0.4109869E+00	 -0.2163319E-01	  0.9969894E+00	  0.4623771E+00	  0.3333851E+00	  0.2999534E+01	  0.9224411E+00	 -0.2495592E+00	 -0.2634655E+00	  0.3356784E+01
  0.5190000E+00	  0.6804528E+00	  0.8998451E+00	  0.9161483E+00	  0.8556236E+00	  0.4517641E+00	  0.4673858E+00	  0.4109519E+00	 -0.2171063E-01	  0.9969733E+00	  0.4610610E+00	  0.3332144E+00	  0.3001071E+01	  0.9221913E+00	 -0.2499586E+00	 -0.2677293E+00	  0.3369111E+01
  0.5200000E+00	  0.6788536E+00	  0.8994272E+00	  0.9156732E+00	  0.8554784E+00	  0.4508202E+00	  0.4662265E+00	  0.4109170E+00	 -0.2178805E-01	  0.9969570E+00	  0.4597482E+00	  0.3330414E+00	  0.3002630E+01	  0.9219411E+00	 -0.2503603E+00	 -0.2720172E+00	  0.3381502E+01
  0.5210000E+00	  0.6772578E+00	  0.8990084E+00	  0.9151970E+00	  0.8553337E+00	  0.4498785E+00	  0.4650683E+00	  0.4108823E+00	 -0.2186544E-01	  0.9969404E+00	  0.4584389E+00	  0.3328660E+00	  0.3004212E+01	  0.9216906E+00	 -0.2507641E+00	 -0.2763323E+00	  0.3393956E+01
  0.5220000E+00	  0.6756661E+00	  0.8985887E+00	  0.9147198E+00	  0.8551895E+00	  0.4489390E+00	  0.4639112E+00	  0.4108476E+00	 -0.2194280E-01	  0.9969238E+00	  0.4571328E+00	  0.3326883E+00	  0.3005817E+01	  0.9214396E+00	 -0.2511702E+00	 -0.2806779E+00	  0.3406476E+01
  0.5230000E+00	  0.6740791E+00	  0.8981681E+00	  0.9142414E+00	  0.8550455E+00	  0.4480017E+00	  0.4627553E+00	  0.4108131E+00	 -0.2202014E-01	  0.9969072E+00	  0.4558298E+00	  0.3325082E+00	  0.3007444E+01	  0.9211882E+00	 -0.2515785E+00	 -0.2850546E+00	  0.3419060E+01
  0.5240000E+00	  0.6724976E+00	  0.8977465E+00	  0.9137618E+00	  0.8549015E+00	  0.4470665E+00	  0.4616005E+00	  0.4107785E+00	 -0.2209744E-01	  0.9968906E+00	  0.4545298E+00	  0.3323258E+00	  0.3009095E+01	  0.9209365E+00	 -0.2519891E+00	 -0.2894624E+00	  0.3431709E+01
  0.5250000E+00	  0.6709223E+00	  0.8973240E+00	  0.9132809E+00	  0.8547574E+00	  0.4461334E+00	  0.4604467E+00	  0.4107438E+00	 -0.2217471E-01	  0.9968743E+00	  0.4532328E+00	  0.3321411E+00	  0.3010769E+01	  0.9206843E+00	 -0.2524019E+00	 -0.2939012E+00	  0.3444423E+01
  0.5260000E+00	  0.6693539E+00	  0.8969005E+00	  0.9127986E+00	  0.8546129E+00	  0.4452025E+00	  0.4592942E+00	  0.4107091E+00	 -0.2225194E-01	  0.9968581E+00	  0.4519386E+00	  0.3319539E+00	  0.3012466E+01	  0.9204316E+00	 -0.2528171E+00	 -0.2983711E+00	  0.3457203E+01
  0.5270000E+00	  0.6677932E+00	  0.8964761E+00	  0.9123150E+00	  0.8544678E+00	  0.4442736E+00	  0.4581427E+00	  0.4106743E+00	 -0.2232914E-01	  0.9968421E+00	  0.4506472E+00	  0.3317645E+00	  0.3014187E+01	  0.9201786E+00	 -0.2532344E+00	 -0.3028719E+00	  0.3470048E+01
  0.5280000E+00	  0.6662409E+00	  0.8960506E+00	  0.9118298E+00	  0.8543221E+00	  0.4433469E+00	  0.4569923E+00	  0.4106392E+00	 -0.2240630E-01	  0.9968260E+00	  0.4493587E+00	  0.3315726E+00	  0.3015931E+01	  0.9199252E+00	 -0.2536541E+00	 -0.3074037E+00	  0.3482960E+01
  0.5290000E+00	  0.6646977E+00	  0.8956241E+00	  0.9113432E+00	  0.8541753E+00	  0.4424222E+00	  0.4558431E+00	  0.4106040E+00	 -0.2248342E-01	  0.9968098E+00	  0.4480730E+00	  0.3313784E+00	  0.3017698E+01	  0.9196713E+00	 -0.2540760E+00	 -0.3119664E+00	  0.3495937E+01
  0.5300000E+00	  0.6631644E+00	  0.8951966E+00	  0.9108549E+00	  0.8540275E+00	  0.4414995E+00	  0.4546950E+00	  0.4105684E+00	 -0.2256051E-01	  0.9967934E+00	  0.4467902E+00	  0.3311818E+00	  0.3019490E+01	  0.9194170E+00	 -0.2545003E+00	 -0.3165579E+00	  0.3508981E+01
  0.5310000E+00	  0.6616415E+00	  0.8947681E+00	  0.9103649E+00	  0.8538783E+00	  0.4405789E+00	  0.4535480E+00	  0.4105326E+00	 -0.2263755E-01	  0.9967769E+00	  0.4455104E+00	  0.3309828E+00	  0.3021305E+01	  0.9191623E+00	 -0.2549268E+00	 -0.3211679E+00	  0.3522092E+01
  0.5320000E+00	  0.6601287E+00	  0.8943385E+00	  0.9098733E+00	  0.8537280E+00	  0.4396604E+00	  0.4524022E+00	  0.4104964E+00	 -0.2271455E-01	  0.9967603E+00	  0.4442337E+00	  0.3307814E+00	  0.3023145E+01	  0.9189072E+00	 -0.2553557E+00	 -0.3257862E+00	  0.3535270E+01
  0.5330000E+00	  0.6586258E+00	  0.8939079E+00	  0.9093802E+00	  0.8535765E+00	  0.4387438E+00	  0.4512574E+00	  0.4104600E+00	 -0.2279150E-01	  0.9967437E+00	  0.4429605E+00	  0.3305776E+00	  0.3025008E+01	  0.9186516E+00	 -0.2557870E+00	 -0.3304105E+00	  0.3548516E+01
  0.5340000E+00	  0.6571321E+00	  0.8934763E+00	  0.9088855E+00	  0.8534242E+00	  0.4378292E+00	  0.4501138E+00	  0.4104234E+00	 -0.2286841E-01	  0.9967273E+00	  0.4416907E+00	  0.3303715E+00	  0.3026895E+01	  0.9183956E+00	 -0.2562206E+00	 -0.3350408E+00	  0.3561830E+01
  0.5350000E+00	  0.6556473E+00	  0.8930436E+00	  0.9083894E+00	  0.8532710E+00	  0.4369165E+00	  0.4489713E+00	  0.4103866E+00	 -0.2294526E-01	  0.9967111E+00	  0.4404247E+00	  0.3301631E+00	  0.3028806E+01	  0.9181392E+00	 -0.2566565E+00	 -0.3396769E+00	  0.3575214E+01
  0.5360000E+00	  0.6541710E+00	  0.8926100E+00	  0.9078918E+00	  0.8531172E+00	  0.4360058E+00	  0.4478299E+00	  0.4103496E+00	 -0.2302207E-01	  0.9966951E+00	  0.4391622E+00	  0.3299523E+00	  0.3030741E+01	  0.9178823E+00	 -0.2570948E+00	 -0.3443187E+00	  0.3588668E+01
  0.5370000E+00	  0.6527026E+00	  0.8921753E+00	  0.9073929E+00	  0.8529629E+00	  0.4350970E+00	  0.4466896E+00	  0.4103125E+00	 -0.2309883E-01	  0.9966790E+00	  0.4379033E+00	  0.3297392E+00	  0.3032700E+01	  0.9176250E+00	 -0.2575355E+00	 -0.3489661E+00	  0.3602193E+01
  0.5380000E+00	  0.6512419E+00	  0.8917397E+00	  0.9068927E+00	  0.8528081E+00	  0.4341901E+00	  0.4455504E+00	  0.4102752E+00	 -0.2317553E-01	  0.9966629E+00	  0.4366478E+00	  0.3295237E+00	  0.3034683E+01	  0.9173672E+00	 -0.2579786E+00	 -0.3536189E+00	  0.3615789E+01
  0.5390000E+00	  0.6497883E+00	  0.8913030E+00	  0.9063912E+00	  0.8526531E+00	  0.4332851E+00	  0.4444123E+00	  0.4102379E+00	 -0.2325218E-01	  0.9966467E+00	  0.4353956E+00	  0.3293060E+00	  0.3036690E+01	  0.9171090E+00	 -0.2584241E+00	 -0.3582770E+00	  0.3629457E+01
  0.5400000E+00	  0.6483414E+00	  0.8908654E+00	  0.9058885E+00	  0.8524980E+00	  0.4323819E+00	  0.4432754E+00	  0.4102006E+00	 -0.2332877E-01	  0.9966302E+00	  0.4341467E+00	  0.3290859E+00	  0.3038720E+01	  0.9168504E+00	 -0.2588720E+00	 -0.3629398E+00	  0.3643198E+01
  0.5410000E+00	  0.6469008E+00	  0.8904268E+00	  0.9053846E+00	  0.8523429E+00	  0.4314806E+00	  0.4421395E+00	  0.4101633E+00	 -0.2340530E-01	  0.9966137E+00	  0.4329008E+00	  0.3288636E+00	  0.3040774E+01	  0.9165913E+00	 -0.2593223E+00	 -0.3676053E+00	  0.3657013E+01
  0.5420000E+00	  0.6454660E+00	  0.8899872E+00	  0.9048797E+00	  0.8521879E+00	  0.4305811E+00	  0.4410047E+00	  0.4101260E+00	 -0.2348178E-01	  0.9965972E+00	  0.4316578E+00	  0.3286390E+00	  0.3042852E+01	  0.9163317E+00	 -0.2597750E+00	 -0.3722711E+00	  0.3670902E+01
  0.5430000E+00	  0.6440366E+00	  0.8895466E+00	  0.9043737E+00	  0.8520332E+00	  0.4296834E+00	  0.4398711E+00	  0.4100888E+00	 -0.2355819E-01	  0.9965808E+00	  0.4304176E+00	  0.3284122E+00	  0.3044954E+01	  0.9160717E+00	 -0.2602302E+00	 -0.3769367E+00	  0.3684866E+01
  0.5440000E+00	  0.6426122E+00	  0.8891050E+00	  0.9038666E+00	  0.8518789E+00	  0.4287875E+00	  0.4387385E+00	  0.4100516E+00	 -0.2363454E-01	  0.9965646E+00	  0.4291801E+00	  0.3281831E+00	  0.3047080E+01	  0.9158113E+00	 -0.2606879E+00	 -0.3816020E+00	  0.3698905E+01
  0.5450000E+00	  0.6411922E+00	  0.8886623E+00	  0.9033585E+00	  0.8517251E+00	  0.4278934E+00	  0.4376070E+00	  0.4100146E+00	 -0.2371082E-01	  0.9965486E+00	  0.4279452E+00	  0.3279517E+00	  0.3049229E+01	  0.9155503E+00	 -0.2611480E+00	 -0.3862668E+00	  0.3713022E+01
  0.5460000E+00	  0.6397762E+00	  0.8882187E+00	  0.9028495E+00	  0.8515719E+00	  0.4270010E+00	  0.4364767E+00	  0.4099778E+00	 -0.2378704E-01	  0.9965327E+00	  0.4267132E+00	  0.3277182E+00	  0.3051402E+01	  0.9152890E+00	 -0.2616106E+00	 -0.3909310E+00	  0.3727215E+01
  0.5470000E+00	  0.6383639E+00	  0.8877740E+00	  0.9023395E+00	  0.8514196E+00	  0.4261104E+00	  0.4353475E+00	  0.4099411E+00	 -0.2386319E-01	  0.9965167E+00	  0.4254840E+00	  0.3274824E+00	  0.3053599E+01	  0.9150271E+00	 -0.2620757E+00	 -0.3955945E+00	  0.3741486E+01
  0.5480000E+00	  0.6369546E+00	  0.8873282E+00	  0.9018287E+00	  0.8512681E+00	  0.4252215E+00	  0.4342193E+00	  0.4099046E+00	 -0.2393928E-01	  0.9965006E+00	  0.4242580E+00	  0.3272445E+00	  0.3055819E+01	  0.9147648E+00	 -0.2625432E+00	 -0.4002570E+00	  0.3755835E+01
  0.5490000E+00	  0.6355481E+00	  0.8868814E+00	  0.9013169E+00	  0.8511178E+00	  0.4243344E+00	  0.4330923E+00	  0.4098684E+00	 -0.2401529E-01	  0.9964843E+00	  0.4230351E+00	  0.3270044E+00	  0.3058063E+01	  0.9145020E+00	 -0.2630133E+00	 -0.4049186E+00	  0.3770264E+01
  0.5500000E+00	  0.6341437E+00	  0.8864335E+00	  0.9008044E+00	  0.8509685E+00	  0.4234489E+00	  0.4319664E+00	  0.4098325E+00	 -0.2409124E-01	  0.9964680E+00	  0.4218156E+00	  0.3267621E+00	  0.3060330E+01	  0.9142388E+00	 -0.2634859E+00	 -0.4095828E+00	  0.3784773E+01
  0.5510000E+00	  0.6327414E+00	  0.8859846E+00	  0.9002911E+00	  0.8508206E+00	  0.4225651E+00	  0.4308417E+00	  0.4097969E+00	 -0.2416711E-01	  0.9964516E+00	  0.4205994E+00	  0.3265177E+00	  0.3062621E+01	  0.9139751E+00	 -0.2639611E+00	 -0.4142682E+00	  0.3799363E+01
  0.5520000E+00	  0.6313417E+00	  0.8855345E+00	  0.8997769E+00	  0.8506736E+00	  0.4216830E+00	  0.4297180E+00	  0.4097615E+00	 -0.2424291E-01	  0.9964354E+00	  0.4193869E+00	  0.3262712E+00	  0.3064935E+01	  0.9137109E+00	 -0.2644388E+00	 -0.4189937E+00	  0.3814034E+01
  0.5530000E+00	  0.6299455E+00	  0.8850835E+00	  0.8992618E+00	  0.8505275E+00	  0.4208026E+00	  0.4285954E+00	  0.4097263E+00	 -0.2431863E-01	  0.9964193E+00	  0.4181780E+00	  0.3260224E+00	  0.3067274E+01	  0.9134462E+00	 -0.2649190E+00	 -0.4237628E+00	  0.3828787E+01
  0.5540000E+00	  0.6285538E+00	  0.8846314E+00	  0.8987458E+00	  0.8503818E+00	  0.4199237E+00	  0.4274740E+00	  0.4096912E+00	 -0.2439428E-01	  0.9964034E+00	  0.4169727E+00	  0.3257715E+00	  0.3069636E+01	  0.9131810E+00	 -0.2654018E+00	 -0.4285757E+00	  0.3843620E+01
  0.5550000E+00	  0.6271673E+00	  0.8841782E+00	  0.8982287E+00	  0.8502364E+00	  0.4190465E+00	  0.4263537E+00	  0.4096561E+00	 -0.2446985E-01	  0.9963876E+00	  0.4157708E+00	  0.3255184E+00	  0.3072023E+01	  0.9129154E+00	 -0.2658872E+00	 -0.4334323E+00	  0.3858536E+01
  0.5560000E+00	  0.6257871E+00	  0.8837241E+00	  0.8977105E+00	  0.8500909E+00	  0.4181709E+00	  0.4252345E+00	  0.4096211E+00	 -0.2454534E-01	  0.9963718E+00	  0.4145721E+00	  0.3252631E+00	  0.3074434E+01	  0.9126493E+00	 -0.2663752E+00	 -0.4383325E+00	  0.3873534E+01
  0.5570000E+00	  0.6244140E+00	  0.8832690E+00	  0.8971911E+00	  0.8499452E+00	  0.4172968E+00	  0.4241164E+00	  0.4095860E+00	 -0.2462075E-01	  0.9963558E+00	  0.4133765E+00	  0.3250055E+00	  0.3076871E+01	  0.9123826E+00	 -0.2668657E+00	 -0.4432764E+00	  0.3888615E+01
  0.5580000E+00	  0.6230488E+00	  0.8828129E+00	  0.8966705E+00	  0.8497988E+00	  0.4164243E+00	  0.4229994E+00	  0.4095507E+00	 -0.2469607E-01	  0.9963397E+00	  0.4121837E+00	  0.3247458E+00	  0.3079332E+01	  0.9121155E+00	 -0.2673589E+00	 -0.4482637E+00	  0.3903778E+01
  0.5590000E+00	  0.6216924E+00	  0.8823559E+00	  0.8961486E+00	  0.8496517E+00	  0.4155533E+00	  0.4218835E+00	  0.4095153E+00	 -0.2477131E-01	  0.9963235E+00	  0.4109937E+00	  0.3244838E+00	  0.3081818E+01	  0.9118479E+00	 -0.2678547E+00	 -0.4532946E+00	  0.3919024E+01
  0.5600000E+00	  0.6203458E+00	  0.8818979E+00	  0.8956254E+00	  0.8495034E+00	  0.4146839E+00	  0.4207688E+00	  0.4094795E+00	 -0.2484647E-01	  0.9963074E+00	  0.4098063E+00	  0.3242195E+00	  0.3084330E+01	  0.9115798E+00	 -0.2683531E+00	 -0.4583633E+00	  0.3934354E+01
  0.5610000E+00	  0.6190094E+00	  0.8814390E+00	  0.8951008E+00	  0.8493540E+00	  0.4138159E+00	  0.4196551E+00	  0.4094435E+00	 -0.2492154E-01	  0.9962913E+00	  0.4086215E+00	  0.3239530E+00	  0.3086867E+01	  0.9113112E+00	 -0.2688542E+00	 -0.4634412E+00	  0.3949767E+01
  0.5620000E+00	  0.6176817E+00	  0.8809792E+00	  0.8945749E+00	  0.8492037E+00	  0.4129494E+00	  0.4185426E+00	  0.4094073E+00	 -0.2499652E-01	  0.9962755E+00	  0.4074390E+00	  0.3236843E+00	  0.3089430E+01	  0.9110421E+00	 -0.2693580E+00	 -0.4684999E+00	  0.3965264E+01
  0.5630000E+00	  0.6163609E+00	  0.8805184E+00	  0.8940479E+00	  0.8490531E+00	  0.4120844E+00	  0.4174311E+00	  0.4093710E+00	 -0.2507141E-01	  0.9962598E+00	  0.4062591E+00	  0.3234134E+00	  0.3092018E+01	  0.9107725E+00	 -0.2698644E+00	 -0.4735333E+00	  0.3980849E+01
  0.5640000E+00	  0.6150452E+00	  0.8800566E+00	  0.8935199E+00	  0.8489029E+00	  0.4112208E+00	  0.4163208E+00	  0.4093348E+00	 -0.2514621E-01	  0.9962441E+00	  0.4050819E+00	  0.3231402E+00	  0.3094632E+01	  0.9105024E+00	 -0.2703734E+00	 -0.4785413E+00	  0.3996520E+01
  0.5650000E+00	  0.6137327E+00	  0.8795939E+00	  0.8929911E+00	  0.8487534E+00	  0.4103586E+00	  0.4152115E+00	  0.4092987E+00	 -0.2522092E-01	  0.9962285E+00	  0.4039078E+00	  0.3228650E+00	  0.3097270E+01	  0.9102317E+00	 -0.2708852E+00	 -0.4835238E+00	  0.4012281E+01
  0.5660000E+00	  0.6124214E+00	  0.8791301E+00	  0.8924616E+00	  0.8486054E+00	  0.4094978E+00	  0.4141034E+00	  0.4092630E+00	 -0.2529554E-01	  0.9962128E+00	  0.4027369E+00	  0.3225876E+00	  0.3099933E+01	  0.9099606E+00	 -0.2713996E+00	 -0.4884804E+00	  0.4028133E+01
  0.5670000E+00	  0.6111097E+00	  0.8786653E+00	  0.8919316E+00	  0.8484593E+00	  0.4086384E+00	  0.4129963E+00	  0.4092278E+00	 -0.2537006E-01	  0.9961969E+00	  0.4015693E+00	  0.3223082E+00	  0.3102621E+01	  0.9096889E+00	 -0.2719168E+00	 -0.4934112E+00	  0.4044076E+01
  0.5680000E+00	  0.6097956E+00	  0.8781995E+00	  0.8914013E+00	  0.8483158E+00	  0.4077804E+00	  0.4118904E+00	  0.4091932E+00	 -0.2544449E-01	  0.9961810E+00	  0.4004052E+00	  0.3220267E+00	  0.3105333E+01	  0.9094168E+00	 -0.2724366E+00	 -0.4983158E+00	  0.4060113E+01
