bet0_f,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),n,gam,om_r,gam_var,om_r_var,tipo_inestabilidad,modo_m,pos_radial,diff_m
0.001,2500,1,0.4,2.0,20,4,0.0195929,5.816114625636,1.33251e-09,4.47615e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.4,2.0,40,4,0.0196024,5.824955875152,1.41956e-09,4.58671e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.4,4.0,0,4,0.019585,5.877967383444,2.42761e-09,1.10017e-08,Estable/Ruido,19,0.842,0
0.001,2500,1,0.4,4.0,20,4,0.0196089,5.783124888636,1.75712e-09,2.24166e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.4,4.0,40,4,0.0195514,5.878855107276,4.75606e-09,1.06637e-08,Estable/Ruido,19,0.842,1
0.001,2500,1,0.4,6.0,0,4,0.0194996,5.943143107488,2.85435e-09,1.04901e-08,Estable/Ruido,18,0.816,1
0.001,2500,1,0.4,6.0,20,4,0.0194629,5.836718215926,1.23712e-08,1.11281e-08,Estable/Ruido,19,0.84,1
0.001,2500,1,0.4,6.0,40,4,0.0196035,5.840940902262,1.62975e-09,7.21569e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.4,8.0,0,4,0.0196179,5.8450076371140005,4.06853e-09,1.18211e-08,Estable/Ruido,19,0.842,0
0.001,2500,1,0.4,8.0,20,4,0.0196135,5.802019010736,1.37905e-09,3.68027e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.4,8.0,40,4,0.019619,5.803572527441999,1.03079e-09,2.21999e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.4,10.0,0,4,0.0195794,5.799937658238,3.46567e-09,9.05259e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.4,10.0,20,4,0.0196064,5.90732225124,7.74735e-09,8.93322e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.4,10.0,40,4,0.0196299,5.811304122168001,1.78693e-09,2.85262e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.6,0.5,0,4,0.0196061,5.878705153926,1.13029e-09,6.42656e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.6,0.5,20,4,0.0196202,5.824152125196,1.45704e-09,2.82396e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.6,0.5,40,4,0.0195004,5.897389341336,1.01443e-08,9.42108e-09,Estable/Ruido,19,0.843,1
0.001,2500,1,0.6,2.0,0,4,0.0195459,5.976228814632,2.22176e-09,8.01842e-09,Estable/Ruido,19,0.841,1
0.001,2500,1,0.6,2.0,20,4,0.019471,6.0033523765800005,1.74498e-09,5.3279e-09,Estable/Ruido,18,0.816,0
0.001,2500,1,0.6,2.0,40,4,0.0196089,5.79986568063,1.4816e-09,1.97626e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.6,4.0,0,4,0.0194972,5.884553334576,9.66647e-09,1.6486e-08,Estable/Ruido,19,0.843,1
0.001,2500,1,0.6,4.0,20,4,0.0196192,5.856925929372,2.32729e-09,3.35218e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.6,4.0,40,4,0.0194518,5.983186650072001,6.76997e-09,4.72035e-09,Estable/Ruido,18,0.816,0
0.001,2500,1,0.6,6.0,0,4,0.0195804,5.814663077208,2.0791e-09,6.65895e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.6,6.0,20,4,0.019611,5.796164831952,2.33367e-09,2.47223e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.6,6.0,40,4,0.0195745,5.814903002568,2.07722e-09,9.49178e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.6,8.0,0,4,0.0196077,5.816522498747999,1.58788e-09,4.27357e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.6,8.0,20,4,0.0194506,5.884103474526,1.58408e-08,2.33336e-08,Estable/Ruido,19,0.843,0
0.001,2500,1,0.6,8.0,40,4,0.0195848,5.788565196174,3.52181e-09,4.48352e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.6,10.0,0,4,0.0196085,5.818915754214,1.91763e-09,5.38196e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.6,10.0,20,4,0.0195727,5.879334957996,2.10331e-09,4.17562e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.6,10.0,40,4,0.019501,5.956920821286,2.65712e-09,4.2779e-09,Estable/Ruido,18,0.816,1
0.001,2500,1,0.7,0.5,0,4,0.0195684,5.913074461746,4.44716e-09,1.41369e-08,Estable/Ruido,19,0.842,1
0.001,2500,1,0.7,0.5,20,4,0.0196167,5.815886696544,1.37852e-09,2.2806e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.7,0.5,40,4,0.019605,5.84623125645,1.01009e-09,7.0572e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.7,2.0,0,4,0.0195984,5.8258975821900005,1.58115e-09,2.73757e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.7,2.0,20,4,0.019597,5.824799923668,3.88093e-09,5.43193e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.7,2.0,40,4,0.0195314,6.0143289618,3.8576e-09,4.30512e-08,Estable/Ruido,19,0.841,1
0.001,2500,1,0.7,4.0,0,4,0.0195421,5.909817474984,3.08828e-09,1.84896e-08,Estable/Ruido,19,0.843,1
0.001,2500,1,0.7,4.0,20,4,0.0195374,5.9345537796,3.70014e-09,1.07409e-08,Estable/Ruido,18,0.816,1
0.001,2500,1,0.7,4.0,40,4,0.0195986,5.823558309929999,1.61965e-09,5.45825e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.7,6.0,0,4,0.0196079,5.825183804244,1.18797e-09,3.9473e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.7,6.0,20,4,0.0194478,6.008810678520001,3.15987e-09,4.70987e-09,Estable/Ruido,18,0.816,0
0.001,2500,1,0.7,6.0,40,4,0.0195103,5.990474382882,2.34018e-09,6.40269e-09,Estable/Ruido,18,0.816,1
0.001,2500,1,0.7,8.0,0,4,0.0194601,6.01234957758,3.58314e-09,6.49946e-09,Estable/Ruido,18,0.816,0
0.001,2500,1,0.7,8.0,20,4,0.0196085,5.803116669258,1.68691e-09,2.53677e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.7,8.0,40,4,0.0195144,5.976222816498,2.39131e-09,5.8787e-09,Estable/Ruido,18,0.816,1
0.001,2500,1,0.7,10.0,0,4,0.0195993,5.847544847796,1.53399e-09,5.3638e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.7,10.0,20,4,0.0196021,5.819263645986,2.34615e-09,5.40467e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.7,10.0,40,4,0.0196103,5.802162965951999,1.85782e-09,2.53793e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.8,0.5,0,4,0.0195695,5.869510014504001,4.62755e-09,8.01091e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.8,0.5,20,4,0.0196131,5.81522090367,2.18193e-09,2.82297e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.8,0.5,40,4,0.0195738,5.884217439072001,1.65464e-09,8.5285e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.8,2.0,0,4,0.0194632,5.971268357814001,8.7602e-09,1.52899e-08,Estable/Ruido,18,0.816,0
0.001,2500,1,0.8,2.0,20,4,0.0195833,5.81777011062,1.59252e-09,6.68328e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.8,2.0,40,4,0.0195965,5.800069617186,2.53433e-09,2.8755e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.8,4.0,0,4,0.0195781,5.897749229376,1.17806e-09,8.70851e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.8,4.0,20,4,0.0194493,6.01588847664,4.56255e-09,4.00862e-09,Estable/Ruido,18,0.816,0
0.001,2500,1,0.8,4.0,40,4,0.019596,5.812005903846001,2.51894e-09,3.06011e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.8,6.0,0,4,0.0196018,5.860890695946001,1.72883e-09,2.98665e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.8,6.0,20,4,0.019598,5.814195222756,2.45677e-09,3.05601e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.8,6.0,40,4,0.0195877,5.814801034289999,2.18093e-09,4.69579e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.8,8.0,0,4,0.0195996,5.88111040566,1.16176e-09,3.62668e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.8,8.0,20,4,0.0195523,5.852517300882,2.13755e-09,1.42779e-08,Estable/Ruido,19,0.843,0
0.001,2500,1,0.8,8.0,40,4,0.0194524,6.019427375699999,3.0579e-09,4.86339e-09,Estable/Ruido,18,0.816,0
0.001,2500,1,0.8,10.0,0,4,0.0196,5.893220638206,1.79064e-09,4.55862e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.8,10.0,20,4,0.0196021,5.908689825792,5.10116e-09,1.01823e-08,Estable/Ruido,19,0.842,0
0.001,2500,1,0.8,10.0,40,4,0.0195369,5.95779654885,3.49458e-09,9.66891e-09,Estable/Ruido,19,0.842,1
0.0049,2500,1,0.1,0.5,0,4,0.0194747,6.20285031342,1.70321e-09,8.0926e-09,Estable/Ruido,18,0.816,1
0.0049,2500,1,0.1,0.5,20,4,0.0196015,5.953333937154,1.18831e-09,5.65311e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.1,0.5,40,4,0.0196024,5.881152392598,1.19e-09,2.30316e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.1,2.0,0,4,0.0195449,5.890335535752,3.31176e-09,1.20552e-08,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.1,2.0,20,4,0.0194718,5.983186650072001,3.31314e-09,3.7156e-09,Estable/Ruido,18,0.816,0
0.0049,2500,1,0.1,2.0,40,4,0.019425,5.976294794106,2.03603e-08,7.0694e-09,Estable/Ruido,18,0.816,0
0.0049,2500,1,0.1,4.0,0,4,0.0326295,131.395123404,6.385749999999999e-27,1.6596600000000002e-26,TAE,14,0.149,1
0.0049,2500,1,0.1,4.0,20,4,0.0241528,141.8492711526,2.13462e-16,9.82149e-16,TAE,12,0.273,1
0.0049,2500,1,0.1,4.0,40,4,0.0194837,5.91520979745,4.3828e-09,6.95601e-09,Estable/Ruido,18,0.816,1
0.0049,2500,1,0.1,6.0,0,4,0.0446701,133.5898406346,4.5641e-27,4.40693e-27,TAE,14,0.148,1
0.0049,2500,1,0.1,6.0,20,4,0.0292289,309.212804901,1.97505e-07,8.06241e-05,NAE,12,0.113,3
0.0049,2500,1,0.1,6.0,40,4,0.0196211,5.796878609898,1.17812e-09,2.30408e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.1,8.0,0,4,0.0529272,135.2747164752,3.0724599999999997e-27,5.89261e-27,TAE,14,0.146,1
0.0049,2500,1,0.1,8.0,20,4,0.0372396,312.283849509,5.6402800000000006e-24,2.9742800000000004e-24,NAE,12,0.114,3
