,0,1,2,3,4,5,6
1320,0.19943530279266006,0.0,147.4436,0.0,0.0,0.0,0.0
1321,0.19943530279266006,0.0,0.0,0.0,144.2663,144.2663,0.0
1322,0.19943530279266006,0.0,0.0,127.2256,0.0,0.0,0.0
1323,0.19943530279266006,0.0,0.0,95.86561,0.0,0.0,0.0
1324,0.19943530279266006,0.0,75.92763,0.0,0.0,0.0,0.0
1325,0.19943530279266006,0.0,0.0,0.0,79.04189,79.04189,0.0
1326,0.19943530279266006,0.06881752,0.0,0.0,0.0,0.0,0.0
1327,0.19943530279266006,0.0,0.0,0.01128687,0.0,0.0,0.0
1405,0.20556176687312258,479.3177,0.0,0.0,0.0,0.0,0.0
1406,0.20556176687312258,406.1227,0.0,0.0,0.0,0.0,0.0
1413,0.20556176687312258,273.9032,0.0,0.0,0.0,0.0,0.0
1414,0.20556176687312258,174.8351,0.0,0.0,0.0,0.0,0.0
1415,0.20556176687312258,0.0,373.5283,0.0,0.0,0.0,0.0
1416,0.20556176687312258,0.0,0.0,0.0,362.6268,362.6268,0.0
1417,0.20556176687312258,0.0,0.0,341.8695,0.0,0.0,0.0
1418,0.20556176687312258,0.0,0.0,329.6142,0.0,0.0,0.0
1419,0.20556176687312258,0.0,299.6199,0.0,0.0,0.0,0.0
1420,0.20556176687312258,0.0,0.0,0.0,309.6394,309.6394,0.0
1421,0.20556176687312258,50.40622,0.0,0.0,0.0,0.0,0.0
1422,0.20556176687312258,0.0,149.8305,0.0,0.0,0.0,0.0
1423,0.20556176687312258,0.0,0.0,0.0,141.2836,141.2836,0.0
1424,0.20556176687312258,0.0,0.0,128.6646,0.0,0.0,0.0
1425,0.20556176687312258,0.0,73.9942,0.0,0.0,0.0,0.0
1426,0.20556176687312258,0.0,0.0,94.85329,0.0,0.0,0.0
1427,0.20556176687312258,0.0,0.0,0.0,82.38031,82.38031,0.0
1428,0.20556176687312258,0.06750753,0.0,0.0,0.0,0.0,0.0
1506,0.2115108507854857,479.3715,0.0,0.0,0.0,0.0,0.0
1507,0.2115108507854857,408.0182,0.0,0.0,0.0,0.0,0.0
