       r	   dnnbi(m^-3)	    dne(m^-3)	    dni(m^-3)	     tbn(keV)	     ti(keV)	     te(keV)	   vzt_eq(m/s)	   vth_eq(m/s)	  vthermalep(m/s)	       etann(MKS)
  0.5480000E+00	  0.1242714E+19	  0.2909123E+20	  0.2375158E+20	  0.9803256E+05	  0.8502474E+03	  0.7335962E+03	  0.3828970E-02	  0.0000000E+00	  0.3064773E+07	  0.3755835E+01
  0.5490000E+00	  0.1239970E+19	  0.2907658E+20	  0.2373810E+20	  0.9801878E+05	  0.8484735E+03	  0.7316922E+03	  0.3822025E-02	  0.0000000E+00	  0.3064558E+07	  0.3770264E+01
  0.5500000E+00	  0.1237230E+19	  0.2906190E+20	  0.2372460E+20	  0.9800510E+05	  0.8467030E+03	  0.7297900E+03	  0.3815098E-02	  0.0000000E+00	  0.3064344E+07	  0.3784773E+01
  0.5510000E+00	  0.1234494E+19	  0.2904718E+20	  0.2371108E+20	  0.9799154E+05	  0.8449359E+03	  0.7278897E+03	  0.3808188E-02	  0.0000000E+00	  0.3064132E+07	  0.3799363E+01
  0.5520000E+00	  0.1231763E+19	  0.2903243E+20	  0.2369754E+20	  0.9797807E+05	  0.8431721E+03	  0.7259914E+03	  0.3801296E-02	  0.0000000E+00	  0.3063921E+07	  0.3814034E+01
  0.5530000E+00	  0.1229039E+19	  0.2901764E+20	  0.2368397E+20	  0.9796467E+05	  0.8414115E+03	  0.7240949E+03	  0.3794421E-02	  0.0000000E+00	  0.3063712E+07	  0.3828787E+01
  0.5540000E+00	  0.1226324E+19	  0.2900282E+20	  0.2367038E+20	  0.9795132E+05	  0.8396543E+03	  0.7222002E+03	  0.3787564E-02	  0.0000000E+00	  0.3063503E+07	  0.3843620E+01
  0.5550000E+00	  0.1223619E+19	  0.2898796E+20	  0.2365676E+20	  0.9793799E+05	  0.8379003E+03	  0.7203075E+03	  0.3780724E-02	  0.0000000E+00	  0.3063294E+07	  0.3858536E+01
  0.5560000E+00	  0.1220926E+19	  0.2897307E+20	  0.2364312E+20	  0.9792465E+05	  0.8361494E+03	  0.7184167E+03	  0.3773902E-02	  0.0000000E+00	  0.3063086E+07	  0.3873534E+01
  0.5570000E+00	  0.1218247E+19	  0.2895815E+20	  0.2362944E+20	  0.9791129E+05	  0.8344017E+03	  0.7165277E+03	  0.3767097E-02	  0.0000000E+00	  0.3062877E+07	  0.3888615E+01
  0.5580000E+00	  0.1215584E+19	  0.2894320E+20	  0.2361573E+20	  0.9789788E+05	  0.8326571E+03	  0.7146406E+03	  0.3760310E-02	  0.0000000E+00	  0.3062667E+07	  0.3903778E+01
  0.5590000E+00	  0.1212937E+19	  0.2892822E+20	  0.2360198E+20	  0.9788439E+05	  0.8309155E+03	  0.7127554E+03	  0.3753540E-02	  0.0000000E+00	  0.3062456E+07	  0.3919024E+01
  0.5600000E+00	  0.1210310E+19	  0.2891320E+20	  0.2358820E+20	  0.9787080E+05	  0.8291770E+03	  0.7108720E+03	  0.3746787E-02	  0.0000000E+00	  0.3062243E+07	  0.3934354E+01
  0.5610000E+00	  0.1207703E+19	  0.2889816E+20	  0.2357438E+20	  0.9785710E+05	  0.8274415E+03	  0.7089905E+03	  0.3740051E-02	  0.0000000E+00	  0.3062029E+07	  0.3949767E+01
  0.5620000E+00	  0.1205112E+19	  0.2888308E+20	  0.2356053E+20	  0.9784332E+05	  0.8257089E+03	  0.7071109E+03	  0.3733333E-02	  0.0000000E+00	  0.3061813E+07	  0.3965264E+01
  0.5630000E+00	  0.1202535E+19	  0.2886797E+20	  0.2354665E+20	  0.9782952E+05	  0.8239792E+03	  0.7052332E+03	  0.3726632E-02	  0.0000000E+00	  0.3061598E+07	  0.3980849E+01
  0.5640000E+00	  0.1199968E+19	  0.2885283E+20	  0.2353275E+20	  0.9781575E+05	  0.8222524E+03	  0.7033573E+03	  0.3719948E-02	  0.0000000E+00	  0.3061382E+07	  0.3996520E+01
  0.5650000E+00	  0.1197408E+19	  0.2883766E+20	  0.2351882E+20	  0.9780205E+05	  0.8205284E+03	  0.7014833E+03	  0.3713282E-02	  0.0000000E+00	  0.3061168E+07	  0.4012281E+01
  0.5660000E+00	  0.1194849E+19	  0.2882246E+20	  0.2350487E+20	  0.9778848E+05	  0.8188072E+03	  0.6996111E+03	  0.3706632E-02	  0.0000000E+00	  0.3060955E+07	  0.4028133E+01
  0.5670000E+00	  0.1192290E+19	  0.2880722E+20	  0.2349092E+20	  0.9777509E+05	  0.8170888E+03	  0.6977408E+03	  0.3699999E-02	  0.0000000E+00	  0.3060746E+07	  0.4044076E+01
  0.5680000E+00	  0.1189726E+19	  0.2879195E+20	  0.2347695E+20	  0.9776193E+05	  0.8153732E+03	  0.6958724E+03	  0.3693384E-02	  0.0000000E+00	  0.3060540E+07	  0.4060113E+01
  0.5690000E+00	  0.1187154E+19	  0.2877664E+20	  0.2346298E+20	  0.9774905E+05	  0.8136603E+03	  0.6940058E+03	  0.3686785E-02	  0.0000000E+00	  0.3060338E+07	  0.4076244E+01
  0.5700000E+00	  0.1184570E+19	  0.2876130E+20	  0.2344900E+20	  0.9773650E+05	  0.8119500E+03	  0.6921410E+03	  0.3680203E-02	  0.0000000E+00	  0.3060142E+07	  0.4092473E+01
  0.5710000E+00	  0.1181972E+19	  0.2874592E+20	  0.2343503E+20	  0.9772431E+05	  0.8102424E+03	  0.6902781E+03	  0.3673638E-02	  0.0000000E+00	  0.3059951E+07	  0.4108799E+01
  0.5720000E+00	  0.1179362E+19	  0.2873051E+20	  0.2342105E+20	  0.9771245E+05	  0.8085373E+03	  0.6884170E+03	  0.3667090E-02	  0.0000000E+00	  0.3059765E+07	  0.4125223E+01
  0.5730000E+00	  0.1176745E+19	  0.2871507E+20	  0.2340707E+20	  0.9770084E+05	  0.8068349E+03	  0.6865578E+03	  0.3660558E-02	  0.0000000E+00	  0.3059583E+07	  0.4141745E+01
  0.5740000E+00	  0.1174124E+19	  0.2869959E+20	  0.2339308E+20	  0.9768943E+05	  0.8051350E+03	  0.6847004E+03	  0.3654043E-02	  0.0000000E+00	  0.3059405E+07	  0.4158366E+01
  0.5750000E+00	  0.1171505E+19	  0.2868407E+20	  0.2337907E+20	  0.9767817E+05	  0.8034376E+03	  0.6828449E+03	  0.3647545E-02	  0.0000000E+00	  0.3059228E+07	  0.4175084E+01
  0.5760000E+00	  0.1168890E+19	  0.2866852E+20	  0.2336505E+20	  0.9766698E+05	  0.8017426E+03	  0.6809912E+03	  0.3641063E-02	  0.0000000E+00	  0.3059053E+07	  0.4191901E+01
  0.5770000E+00	  0.1166284E+19	  0.2865294E+20	  0.2335101E+20	  0.9765581E+05	  0.8000502E+03	  0.6791394E+03	  0.3634597E-02	  0.0000000E+00	  0.3058878E+07	  0.4208815E+01
  0.5780000E+00	  0.1163691E+19	  0.2863733E+20	  0.2333694E+20	  0.9764459E+05	  0.7983601E+03	  0.6772894E+03	  0.3628148E-02	  0.0000000E+00	  0.3058702E+07	  0.4225827E+01
  0.5790000E+00	  0.1161115E+19	  0.2862168E+20	  0.2332284E+20	  0.9763328E+05	  0.7966724E+03	  0.6754413E+03	  0.3621716E-02	  0.0000000E+00	  0.3058525E+07	  0.4242938E+01
  0.5800000E+00	  0.1158560E+19	  0.2860600E+20	  0.2330870E+20	  0.9762180E+05	  0.7949870E+03	  0.6735950E+03	  0.3615299E-02	  0.0000000E+00	  0.3058345E+07	  0.4260146E+01
  0.5810000E+00	  0.1156029E+19	  0.2859029E+20	  0.2329453E+20	  0.9761012E+05	  0.7933040E+03	  0.6717506E+03	  0.3608899E-02	  0.0000000E+00	  0.3058162E+07	  0.4277452E+01
  0.5820000E+00	  0.1153517E+19	  0.2857454E+20	  0.2328032E+20	  0.9759829E+05	  0.7916232E+03	  0.6699080E+03	  0.3602514E-02	  0.0000000E+00	  0.3057977E+07	  0.4294858E+01
  0.5830000E+00	  0.1151021E+19	  0.2855877E+20	  0.2326609E+20	  0.9758638E+05	  0.7899446E+03	  0.6680673E+03	  0.3596146E-02	  0.0000000E+00	  0.3057791E+07	  0.4312366E+01
  0.5840000E+00	  0.1148534E+19	  0.2854296E+20	  0.2325184E+20	  0.9757448E+05	  0.7882683E+03	  0.6662284E+03	  0.3589795E-02	  0.0000000E+00	  0.3057604E+07	  0.4329977E+01
  0.5850000E+00	  0.1146051E+19	  0.2852711E+20	  0.2323757E+20	  0.9756265E+05	  0.7865941E+03	  0.6643914E+03	  0.3583459E-02	  0.0000000E+00	  0.3057419E+07	  0.4347693E+01
  0.5860000E+00	  0.1143568E+19	  0.2851124E+20	  0.2322330E+20	  0.9755096E+05	  0.7849220E+03	  0.6625562E+03	  0.3577140E-02	  0.0000000E+00	  0.3057236E+07	  0.4365516E+01
  0.5870000E+00	  0.1141078E+19	  0.2849533E+20	  0.2320901E+20	  0.9753950E+05	  0.7832520E+03	  0.6607229E+03	  0.3570837E-02	  0.0000000E+00	  0.3057056E+07	  0.4383448E+01
  0.5880000E+00	  0.1138577E+19	  0.2847939E+20	  0.2319473E+20	  0.9752834E+05	  0.7815840E+03	  0.6588914E+03	  0.3564550E-02	  0.0000000E+00	  0.3056881E+07	  0.4401492E+01
  0.5890000E+00	  0.1136059E+19	  0.2846341E+20	  0.2318046E+20	  0.9751755E+05	  0.7799180E+03	  0.6570618E+03	  0.3558280E-02	  0.0000000E+00	  0.3056712E+07	  0.4419648E+01
  0.5900000E+00	  0.1133520E+19	  0.2844740E+20	  0.2316620E+20	  0.9750720E+05	  0.7782540E+03	  0.6552340E+03	  0.3552025E-02	  0.0000000E+00	  0.3056550E+07	  0.4437920E+01
  0.5910000E+00	  0.1130956E+19	  0.2843136E+20	  0.2315196E+20	  0.9749735E+05	  0.7765919E+03	  0.6534081E+03	  0.3545787E-02	  0.0000000E+00	  0.3056395E+07	  0.4456308E+01
  0.5920000E+00	  0.1128369E+19	  0.2841528E+20	  0.2313773E+20	  0.9748793E+05	  0.7749317E+03	  0.6515840E+03	  0.3539566E-02	  0.0000000E+00	  0.3056248E+07	  0.4474814E+01
  0.5930000E+00	  0.1125767E+19	  0.2839917E+20	  0.2312350E+20	  0.9747888E+05	  0.7732733E+03	  0.6497618E+03	  0.3533360E-02	  0.0000000E+00	  0.3056106E+07	  0.4493437E+01
  0.5940000E+00	  0.1123153E+19	  0.2838302E+20	  0.2310928E+20	  0.9747009E+05	  0.7716168E+03	  0.6479414E+03	  0.3527170E-02	  0.0000000E+00	  0.3055968E+07	  0.4512176E+01
  0.5950000E+00	  0.1120533E+19	  0.2836684E+20	  0.2309506E+20	  0.9746151E+05	  0.7699620E+03	  0.6461229E+03	  0.3520997E-02	  0.0000000E+00	  0.3055834E+07	  0.4531033E+01
  0.5960000E+00	  0.1117913E+19	  0.2835062E+20	  0.2308082E+20	  0.9745303E+05	  0.7683090E+03	  0.6443063E+03	  0.3514839E-02	  0.0000000E+00	  0.3055701E+07	  0.4550007E+01
  0.5970000E+00	  0.1115297E+19	  0.2833437E+20	  0.2306658E+20	  0.9744458E+05	  0.7666578E+03	  0.6424914E+03	  0.3508697E-02	  0.0000000E+00	  0.3055568E+07	  0.4569098E+01
  0.5980000E+00	  0.1112691E+19	  0.2831808E+20	  0.2305231E+20	  0.9743608E+05	  0.7650082E+03	  0.6406784E+03	  0.3502571E-02	  0.0000000E+00	  0.3055435E+07	  0.4588306E+01
  0.5990000E+00	  0.1110100E+19	  0.2830176E+20	  0.2303802E+20	  0.9742745E+05	  0.7633603E+03	  0.6388673E+03	  0.3496461E-02	  0.0000000E+00	  0.3055300E+07	  0.4607630E+01
  0.6000000E+00	  0.1107530E+19	  0.2828540E+20	  0.2302370E+20	  0.9741860E+05	  0.7617140E+03	  0.6370580E+03	  0.3490366E-02	  0.0000000E+00	  0.3055161E+07	  0.4627071E+01
  0.6010000E+00	  0.1104983E+19	  0.2826901E+20	  0.2300935E+20	  0.9740948E+05	  0.7600693E+03	  0.6352505E+03	  0.3484287E-02	  0.0000000E+00	  0.3055018E+07	  0.4646629E+01
  0.6020000E+00	  0.1102456E+19	  0.2825258E+20	  0.2299496E+20	  0.9740017E+05	  0.7584262E+03	  0.6334449E+03	  0.3478223E-02	  0.0000000E+00	  0.3054872E+07	  0.4666306E+01
  0.6030000E+00	  0.1099940E+19	  0.2823611E+20	  0.2298056E+20	  0.9739075E+05	  0.7567846E+03	  0.6316411E+03	  0.3472175E-02	  0.0000000E+00	  0.3054724E+07	  0.4686104E+01
  0.6040000E+00	  0.1097431E+19	  0.2821961E+20	  0.2296614E+20	  0.9738132E+05	  0.7551445E+03	  0.6298392E+03	  0.3466143E-02	  0.0000000E+00	  0.3054576E+07	  0.4706026E+01
  0.6050000E+00	  0.1094921E+19	  0.2820308E+20	  0.2295171E+20	  0.9737198E+05	  0.7535059E+03	  0.6280391E+03	  0.3460126E-02	  0.0000000E+00	  0.3054430E+07	  0.4726073E+01
  0.6060000E+00	  0.1092404E+19	  0.2818651E+20	  0.2293728E+20	  0.9736283E+05	  0.7518686E+03	  0.6262408E+03	  0.3454124E-02	  0.0000000E+00	  0.3054286E+07	  0.4746249E+01
  0.6070000E+00	  0.1089873E+19	  0.2816991E+20	  0.2292286E+20	  0.9735395E+05	  0.7502328E+03	  0.6244443E+03	  0.3448138E-02	  0.0000000E+00	  0.3054147E+07	  0.4766556E+01
  0.6080000E+00	  0.1087321E+19	  0.2815327E+20	  0.2290845E+20	  0.9734546E+05	  0.7485982E+03	  0.6226497E+03	  0.3442168E-02	  0.0000000E+00	  0.3054014E+07	  0.4786996E+01
  0.6090000E+00	  0.1084742E+19	  0.2813660E+20	  0.2289406E+20	  0.9733744E+05	  0.7469650E+03	  0.6208569E+03	  0.3436213E-02	  0.0000000E+00	  0.3053888E+07	  0.4807571E+01
  0.6100000E+00	  0.1082130E+19	  0.2811990E+20	  0.2287970E+20	  0.9733000E+05	  0.7453330E+03	  0.6190660E+03	  0.3430273E-02	  0.0000000E+00	  0.3053771E+07	  0.4828286E+01
  0.6110000E+00	  0.1079480E+19	  0.2810316E+20	  0.2286537E+20	  0.9732319E+05	  0.7437022E+03	  0.6172769E+03	  0.3424349E-02	  0.0000000E+00	  0.3053664E+07	  0.4849141E+01
  0.6120000E+00	  0.1076795E+19	  0.2808639E+20	  0.2285106E+20	  0.9731695E+05	  0.7420727E+03	  0.6154896E+03	  0.3418441E-02	  0.0000000E+00	  0.3053566E+07	  0.4870137E+01
  0.6130000E+00	  0.1074083E+19	  0.2806959E+20	  0.2283678E+20	  0.9731118E+05	  0.7404442E+03	  0.6137041E+03	  0.3412548E-02	  0.0000000E+00	  0.3053476E+07	  0.4891275E+01
  0.6140000E+00	  0.1071349E+19	  0.2805275E+20	  0.2282251E+20	  0.9730577E+05	  0.7388169E+03	  0.6119205E+03	  0.3406670E-02	  0.0000000E+00	  0.3053391E+07	  0.4912554E+01
  0.6150000E+00	  0.1068600E+19	  0.2803588E+20	  0.2280826E+20	  0.9730063E+05	  0.7371907E+03	  0.6101387E+03	  0.3400807E-02	  0.0000000E+00	  0.3053310E+07	  0.4933974E+01
  0.6160000E+00	  0.1065842E+19	  0.2801898E+20	  0.2279400E+20	  0.9729566E+05	  0.7355656E+03	  0.6083587E+03	  0.3394959E-02	  0.0000000E+00	  0.3053232E+07	  0.4955535E+01
  0.6170000E+00	  0.1063080E+19	  0.2800204E+20	  0.2277975E+20	  0.9729075E+05	  0.7339415E+03	  0.6065806E+03	  0.3389126E-02	  0.0000000E+00	  0.3053155E+07	  0.4977238E+01
  0.6180000E+00	  0.1060322E+19	  0.2798506E+20	  0.2276548E+20	  0.9728580E+05	  0.7323184E+03	  0.6048042E+03	  0.3383307E-02	  0.0000000E+00	  0.3053078E+07	  0.4999081E+01
  0.6190000E+00	  0.1057573E+19	  0.2796805E+20	  0.2275120E+20	  0.9728072E+05	  0.7306962E+03	  0.6030297E+03	  0.3377503E-02	  0.0000000E+00	  0.3052998E+07	  0.5021066E+01
  0.6200000E+00	  0.1054840E+19	  0.2795100E+20	  0.2273690E+20	  0.9727540E+05	  0.7290750E+03	  0.6012570E+03	  0.3371714E-02	  0.0000000E+00	  0.3052915E+07	  0.5043192E+01
  0.6210000E+00	  0.1052126E+19	  0.2793392E+20	  0.2272258E+20	  0.9726978E+05	  0.7274547E+03	  0.5994861E+03	  0.3365939E-02	  0.0000000E+00	  0.3052826E+07	  0.5065460E+01
  0.6220000E+00	  0.1049428E+19	  0.2791680E+20	  0.2270823E+20	  0.9726392E+05	  0.7258353E+03	  0.5977170E+03	  0.3360179E-02	  0.0000000E+00	  0.3052734E+07	  0.5087871E+01
  0.6230000E+00	  0.1046737E+19	  0.2789964E+20	  0.2269388E+20	  0.9725793E+05	  0.7242166E+03	  0.5959498E+03	  0.3354433E-02	  0.0000000E+00	  0.3052640E+07	  0.5110429E+01
  0.6240000E+00	  0.1044049E+19	  0.2788245E+20	  0.2267951E+20	  0.9725190E+05	  0.7225988E+03	  0.5941844E+03	  0.3348702E-02	  0.0000000E+00	  0.3052546E+07	  0.5133136E+01
  0.6250000E+00	  0.1041355E+19	  0.2786523E+20	  0.2266515E+20	  0.9724594E+05	  0.7209817E+03	  0.5924207E+03	  0.3342985E-02	  0.0000000E+00	  0.3052452E+07	  0.5155995E+01
  0.6260000E+00	  0.1038650E+19	  0.2784797E+20	  0.2265080E+20	  0.9724015E+05	  0.7193653E+03	  0.5906590E+03	  0.3337283E-02	  0.0000000E+00	  0.3052361E+07	  0.5179009E+01
  0.6270000E+00	  0.1035927E+19	  0.2783068E+20	  0.2263646E+20	  0.9723463E+05	  0.7177496E+03	  0.5888990E+03	  0.3331596E-02	  0.0000000E+00	  0.3052275E+07	  0.5202180E+01
  0.6280000E+00	  0.1033178E+19	  0.2781335E+20	  0.2262214E+20	  0.9722948E+05	  0.7161345E+03	  0.5871408E+03	  0.3325924E-02	  0.0000000E+00	  0.3052194E+07	  0.5225512E+01
  0.6290000E+00	  0.1030398E+19	  0.2779599E+20	  0.2260785E+20	  0.9722480E+05	  0.7145200E+03	  0.5853845E+03	  0.3320266E-02	  0.0000000E+00	  0.3052120E+07	  0.5249007E+01
  0.6300000E+00	  0.1027580E+19	  0.2777860E+20	  0.2259360E+20	  0.9722070E+05	  0.7129060E+03	  0.5836300E+03	  0.3314624E-02	  0.0000000E+00	  0.3052056E+07	  0.5272669E+01
  0.6310000E+00	  0.1024719E+19	  0.2776118E+20	  0.2257939E+20	  0.9721724E+05	  0.7112925E+03	  0.5818773E+03	  0.3308997E-02	  0.0000000E+00	  0.3052002E+07	  0.5296500E+01
  0.6320000E+00	  0.1021818E+19	  0.2774372E+20	  0.2256521E+20	  0.9721436E+05	  0.7096795E+03	  0.5801265E+03	  0.3303385E-02	  0.0000000E+00	  0.3051957E+07	  0.5320501E+01
  0.6330000E+00	  0.1018882E+19	  0.2772623E+20	  0.2255107E+20	  0.9721198E+05	  0.7080670E+03	  0.5783774E+03	  0.3297787E-02	  0.0000000E+00	  0.3051919E+07	  0.5344673E+01
  0.6340000E+00	  0.1015918E+19	  0.2770870E+20	  0.2253695E+20	  0.9720999E+05	  0.7064548E+03	  0.5766302E+03	  0.3292204E-02	  0.0000000E+00	  0.3051888E+07	  0.5369016E+01
  0.6350000E+00	  0.1012930E+19	  0.2769114E+20	  0.2252285E+20	  0.9720831E+05	  0.7048430E+03	  0.5748848E+03	  0.3286635E-02	  0.0000000E+00	  0.3051862E+07	  0.5393530E+01
  0.6360000E+00	  0.1009925E+19	  0.2767355E+20	  0.2250877E+20	  0.9720685E+05	  0.7032316E+03	  0.5731412E+03	  0.3281081E-02	  0.0000000E+00	  0.3051839E+07	  0.5418216E+01
  0.6370000E+00	  0.1006906E+19	  0.2765591E+20	  0.2249470E+20	  0.9720551E+05	  0.7016206E+03	  0.5713995E+03	  0.3275541E-02	  0.0000000E+00	  0.3051818E+07	  0.5443074E+01
  0.6380000E+00	  0.1003880E+19	  0.2763825E+20	  0.2248063E+20	  0.9720420E+05	  0.7000098E+03	  0.5696595E+03	  0.3270015E-02	  0.0000000E+00	  0.3051797E+07	  0.5468106E+01
  0.6390000E+00	  0.1000852E+19	  0.2762054E+20	  0.2246657E+20	  0.9720283E+05	  0.6983993E+03	  0.5679214E+03	  0.3264502E-02	  0.0000000E+00	  0.3051775E+07	  0.5493310E+01
  0.6400000E+00	  0.9978270E+18	  0.2760280E+20	  0.2245250E+20	  0.9720130E+05	  0.6967890E+03	  0.5661850E+03	  0.3259003E-02	  0.0000000E+00	  0.3051752E+07	  0.5518688E+01
  0.6410000E+00	  0.9948095E+18	  0.2758502E+20	  0.2243842E+20	  0.9719955E+05	  0.6951789E+03	  0.5644505E+03	  0.3253518E-02	  0.0000000E+00	  0.3051724E+07	  0.5544241E+01
  0.6420000E+00	  0.9917970E+18	  0.2756720E+20	  0.2242434E+20	  0.9719762E+05	  0.6935691E+03	  0.5627177E+03	  0.3248046E-02	  0.0000000E+00	  0.3051694E+07	  0.5569971E+01
  0.6430000E+00	  0.9887859E+18	  0.2754935E+20	  0.2241025E+20	  0.9719555E+05	  0.6919593E+03	  0.5609868E+03	  0.3242588E-02	  0.0000000E+00	  0.3051661E+07	  0.5595879E+01
  0.6440000E+00	  0.9857725E+18	  0.2753146E+20	  0.2239617E+20	  0.9719339E+05	  0.6903496E+03	  0.5592577E+03	  0.3237144E-02	  0.0000000E+00	  0.3051627E+07	  0.5621969E+01
  0.6450000E+00	  0.9827531E+18	  0.2751354E+20	  0.2238209E+20	  0.9719122E+05	  0.6887400E+03	  0.5575304E+03	  0.3231714E-02	  0.0000000E+00	  0.3051593E+07	  0.5648242E+01
  0.6460000E+00	  0.9797240E+18	  0.2749558E+20	  0.2236802E+20	  0.9718907E+05	  0.6871304E+03	  0.5558049E+03	  0.3226297E-02	  0.0000000E+00	  0.3051560E+07	  0.5674702E+01
  0.6470000E+00	  0.9766817E+18	  0.2747758E+20	  0.2235396E+20	  0.9718701E+05	  0.6855207E+03	  0.5540812E+03	  0.3220894E-02	  0.0000000E+00	  0.3051527E+07	  0.5701351E+01
  0.6480000E+00	  0.9736223E+18	  0.2745955E+20	  0.2233992E+20	  0.9718509E+05	  0.6839109E+03	  0.5523593E+03	  0.3215506E-02	  0.0000000E+00	  0.3051497E+07	  0.5728191E+01
  0.6490000E+00	  0.9705423E+18	  0.2744149E+20	  0.2232590E+20	  0.9718337E+05	  0.6823011E+03	  0.5506392E+03	  0.3210131E-02	  0.0000000E+00	  0.3051470E+07	  0.5755225E+01
  0.6500000E+00	  0.9674380E+18	  0.2742340E+20	  0.2231190E+20	  0.9718190E+05	  0.6806910E+03	  0.5489210E+03	  0.3204771E-02	  0.0000000E+00	  0.3051447E+07	  0.5782456E+01
  0.6510000E+00	  0.9643066E+18	  0.2740528E+20	  0.2229793E+20	  0.9718072E+05	  0.6790807E+03	  0.5472046E+03	  0.3199425E-02	  0.0000000E+00	  0.3051428E+07	  0.5809886E+01
  0.6520000E+00	  0.9611491E+18	  0.2738712E+20	  0.2228398E+20	  0.9717981E+05	  0.6774702E+03	  0.5454900E+03	  0.3194093E-02	  0.0000000E+00	  0.3051414E+07	  0.5837518E+01
  0.6530000E+00	  0.9579672E+18	  0.2736893E+20	  0.2227006E+20	  0.9717914E+05	  0.6758595E+03	  0.5437772E+03	  0.3188776E-02	  0.0000000E+00	  0.3051404E+07	  0.5865352E+01
  0.6540000E+00	  0.9547629E+18	  0.2735070E+20	  0.2225617E+20	  0.9717867E+05	  0.6742484E+03	  0.5420662E+03	  0.3183472E-02	  0.0000000E+00	  0.3051396E+07	  0.5893391E+01
  0.6550000E+00	  0.9515380E+18	  0.2733244E+20	  0.2224229E+20	  0.9717838E+05	  0.6726370E+03	  0.5403570E+03	  0.3178181E-02	  0.0000000E+00	  0.3051392E+07	  0.5921637E+01
  0.6560000E+00	  0.9482943E+18	  0.2731415E+20	  0.2222844E+20	  0.9717821E+05	  0.6710253E+03	  0.5386496E+03	  0.3172904E-02	  0.0000000E+00	  0.3051389E+07	  0.5950091E+01
  0.6570000E+00	  0.9450337E+18	  0.2729582E+20	  0.2221460E+20	  0.9717814E+05	  0.6694131E+03	  0.5369440E+03	  0.3167640E-02	  0.0000000E+00	  0.3051388E+07	  0.5978755E+01
  0.6580000E+00	  0.9417581E+18	  0.2727745E+20	  0.2220079E+20	  0.9717814E+05	  0.6678005E+03	  0.5352402E+03	  0.3162390E-02	  0.0000000E+00	  0.3051388E+07	  0.6007632E+01
  0.6590000E+00	  0.9384692E+18	  0.2725904E+20	  0.2218699E+20	  0.9717817E+05	  0.6661875E+03	  0.5335382E+03	  0.3157152E-02	  0.0000000E+00	  0.3051388E+07	  0.6036723E+01
  0.6600000E+00	  0.9351690E+18	  0.2724060E+20	  0.2217320E+20	  0.9717820E+05	  0.6645740E+03	  0.5318380E+03	  0.3151927E-02	  0.0000000E+00	  0.3051389E+07	  0.6066029E+01
  0.6610000E+00	  0.9318590E+18	  0.2722212E+20	  0.2215943E+20	  0.9717819E+05	  0.6629600E+03	  0.5301395E+03	  0.3146715E-02	  0.0000000E+00	  0.3051389E+07	  0.6095554E+01
  0.6620000E+00	  0.9285399E+18	  0.2720360E+20	  0.2214567E+20	  0.9717813E+05	  0.6613454E+03	  0.5284429E+03	  0.3141516E-02	  0.0000000E+00	  0.3051388E+07	  0.6125299E+01
  0.6630000E+00	  0.9252119E+18	  0.2718504E+20	  0.2213192E+20	  0.9717801E+05	  0.6597303E+03	  0.5267480E+03	  0.3136329E-02	  0.0000000E+00	  0.3051386E+07	  0.6155265E+01
  0.6640000E+00	  0.9218753E+18	  0.2716644E+20	  0.2211819E+20	  0.9717782E+05	  0.6581145E+03	  0.5250549E+03	  0.3131156E-02	  0.0000000E+00	  0.3051383E+07	  0.6185454E+01
  0.6650000E+00	  0.9185306E+18	  0.2714781E+20	  0.2210446E+20	  0.9717754E+05	  0.6564981E+03	  0.5233636E+03	  0.3125995E-02	  0.0000000E+00	  0.3051379E+07	  0.6215869E+01
  0.6660000E+00	  0.9151779E+18	  0.2712913E+20	  0.2209075E+20	  0.9717717E+05	  0.6548810E+03	  0.5216741E+03	  0.3120847E-02	  0.0000000E+00	  0.3051373E+07	  0.6246511E+01
  0.6670000E+00	  0.9118177E+18	  0.2711043E+20	  0.2207705E+20	  0.9717669E+05	  0.6532632E+03	  0.5199863E+03	  0.3115713E-02	  0.0000000E+00	  0.3051365E+07	  0.6277383E+01
  0.6680000E+00	  0.9084503E+18	  0.2709169E+20	  0.2206336E+20	  0.9717609E+05	  0.6516446E+03	  0.5183004E+03	  0.3110592E-02	  0.0000000E+00	  0.3051356E+07	  0.6308485E+01
  0.6690000E+00	  0.9050759E+18	  0.2707291E+20	  0.2204967E+20	  0.9717537E+05	  0.6500252E+03	  0.5166163E+03	  0.3105485E-02	  0.0000000E+00	  0.3051344E+07	  0.6339820E+01
  0.6700000E+00	  0.9016950E+18	  0.2705410E+20	  0.2203600E+20	  0.9717450E+05	  0.6484050E+03	  0.5149340E+03	  0.3100391E-02	  0.0000000E+00	  0.3051331E+07	  0.6371390E+01
  0.6710000E+00	  0.8983075E+18	  0.2703526E+20	  0.2202234E+20	  0.9717349E+05	  0.6467839E+03	  0.5132535E+03	  0.3095311E-02	  0.0000000E+00	  0.3051315E+07	  0.6403197E+01
  0.6720000E+00	  0.8949123E+18	  0.2701638E+20	  0.2200868E+20	  0.9717235E+05	  0.6451619E+03	  0.5115748E+03	  0.3090245E-02	  0.0000000E+00	  0.3051297E+07	  0.6435244E+01
  0.6730000E+00	  0.8915076E+18	  0.2699747E+20	  0.2199504E+20	  0.9717110E+05	  0.6435390E+03	  0.5098979E+03	  0.3085192E-02	  0.0000000E+00	  0.3051277E+07	  0.6467534E+01
