bet0_f,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),n,gam,om_r,gam_var,om_r_var,tipo_inestabilidad,modo_m,pos_radial,diff_m
0.001,2500,1,0.4,4.0,0,3,0.0159641,5.673131107344,1.26787e-07,4.45608e-05,Estable/Ruido,14,0.834,0
0.001,2500,1,0.4,4.0,20,3,0.0155009,13.1101214838,4.34381e-07,0.000260782,Estable/Ruido,14,0.833,0
0.001,2500,1,0.4,4.0,40,3,0.0157197,10.39782527034,2.31558e-07,0.000184817,Estable/Ruido,14,0.834,0
0.001,2500,1,0.4,6.0,0,3,0.0160368,5.183701367346,4.192e-08,2.21123e-05,Estable/Ruido,14,0.834,0
0.001,2500,1,0.4,6.0,20,3,0.0158112,9.31522206468,1.89476e-07,0.000156215,Estable/Ruido,14,0.834,0
0.001,2500,1,0.4,6.0,40,3,0.0154712,16.61165216898,2.94488e-07,0.000296752,Estable/Ruido,14,0.834,0
0.001,2500,1,0.4,8.0,0,3,0.01554,14.43426954564,3.33301e-07,0.000283782,Estable/Ruido,14,0.834,0
0.001,2500,1,0.4,8.0,20,3,0.0155791,15.10606055364,2.64128e-07,0.000295314,Estable/Ruido,14,0.834,0
0.001,2500,1,0.4,8.0,40,3,0.0159582,7.41771237378,8.3835e-08,0.000109364,Estable/Ruido,14,0.834,0
0.001,2500,1,0.4,10.0,0,3,0.0155549,15.53564691072,2.54532e-07,0.00030666,Estable/Ruido,14,0.834,0
0.001,2500,1,0.4,10.0,20,3,0.0156024,15.85780668786,2.22532e-07,0.000302001,Estable/Ruido,14,0.834,0
0.001,2500,1,0.4,10.0,40,3,0.0156179,16.12370396808,1.99796e-07,0.00029252,Estable/Ruido,14,0.834,0
0.001,2500,1,0.6,0.5,0,3,0.0160034,5.962439104566,6.03839e-08,4.44129e-05,Estable/Ruido,14,0.834,0
0.001,2500,1,0.6,0.5,20,3,0.0155233,15.70629382302,2.84595e-07,0.000296478,Estable/Ruido,14,0.834,0
0.001,2500,1,0.6,0.5,40,3,0.0154132,18.88284560808,2.23347e-07,0.000282765,Estable/Ruido,10,0.143,4
0.001,2500,1,0.6,2.0,0,3,0.0159002,7.2040588407,1.35104e-07,7.65686e-05,GAE,14,0.834,0
0.001,2500,1,0.6,2.0,20,3,0.0158579,8.527847014499999,1.39677e-07,0.000117784,Estable/Ruido,14,0.834,0
0.001,2500,1,0.6,2.0,40,3,0.0157008,12.159417244799998,2.27032e-07,0.000238775,Estable/Ruido,14,0.834,0
0.001,2500,1,0.6,4.0,0,3,0.0157121,11.86382920128,2.56649e-07,0.000260157,Estable/Ruido,14,0.834,0
0.001,2500,1,0.6,4.0,20,3,0.0158683,9.23706637866,1.2361e-07,0.000156251,Estable/Ruido,14,0.834,0
0.001,2500,1,0.6,4.0,40,3,0.0157106,13.24441970406,2.01007e-07,0.000289093,Estable/Ruido,14,0.834,0
0.001,2500,1,0.6,6.0,0,3,0.0157644,12.0319568973,1.91598e-07,0.00027017,Estable/Ruido,14,0.834,0
0.001,2500,1,0.6,6.0,20,3,0.0157465,12.764269077360002,1.79588e-07,0.000291455,Estable/Ruido,14,0.834,0
0.001,2500,1,0.6,6.0,40,3,0.0157392,13.2843672765,1.74745e-07,0.000299152,Estable/Ruido,14,0.834,0
0.001,2500,1,0.6,8.0,0,3,0.0157618,12.09205819998,1.60266e-07,0.000268121,Estable/Ruido,14,0.834,0
0.001,2500,1,0.6,8.0,20,3,0.0156881,14.65452102612,1.75156e-07,0.000302078,Estable/Ruido,14,0.834,4
0.001,2500,1,0.6,8.0,40,3,0.0156976,14.59172056314,1.68211e-07,0.000303728,Estable/Ruido,14,0.834,4
