r,R  6/ 3,R  7/ 3,R  8/ 3,R  9/ 3,R 10/ 3,R 11/ 3,R 12/ 3,R 13/ 3,R 14/ 3,R 15/ 3,I  6/ 3,I  7/ 3,I  8/ 3,I  9/ 3,I 10/ 3,I 11/ 3,I 12/ 3,I 13/ 3,I 14/ 3,I 15/ 3
0.544,-6.61289623e-07,-8.52021745e-07,-7.99836113e-07,2.23700686e-06,5.49020219e-07,1.68317921e-07,3.60366386e-08,1.92423836e-08,7.17135118e-09,1.2689571e-08,-2.57747065e-06,-3.87846738e-06,-5.29103111e-06,-3.00517865e-06,4.1231105e-06,1.70527298e-06,7.02042638e-07,1.60737745e-07,2.0691314e-08,-2.56097508e-08
0.545,-6.6433365e-07,-8.60051382e-07,-8.13852076e-07,2.18234565e-06,5.42862545e-07,1.6886045e-07,3.63926461e-08,1.93826672e-08,6.84117315e-09,1.25199632e-08,-2.58610083e-06,-3.90457465e-06,-5.32937251e-06,-3.25839837e-06,4.16904972e-06,1.73121328e-06,7.17209576e-07,1.65356722e-07,2.1819514e-08,-2.62372318e-08
0.546,-6.67348392e-07,-8.68054915e-07,-8.27687828e-07,2.12556671e-06,5.36207395e-07,1.69315942e-07,3.67230639e-08,1.95270457e-08,6.51243942e-09,1.23573683e-08,-2.59456214e-06,-3.93051489e-06,-5.36765736e-06,-3.50158812e-06,4.21586667e-06,1.75766065e-06,7.32674588e-07,1.70072556e-07,2.29801971e-08,-2.68807046e-08
0.547,-6.70333338e-07,-8.76033265e-07,-8.41357676e-07,2.06738456e-06,5.29072987e-07,1.69686472e-07,3.70263832e-08,1.96746246e-08,6.18460621e-09,1.22017444e-08,-2.6028538e-06,-3.95629237e-06,-5.40590183e-06,-3.73548852e-06,4.2635997e-06,1.78463087e-06,7.48444107e-07,1.74887182e-07,2.41739164e-08,-2.7540941e-08
0.548,-6.73287819e-07,-8.83987408e-07,-8.54878751e-07,2.00836204e-06,5.21482031e-07,1.69975769e-07,3.73015256e-08,1.98246218e-08,5.8571621e-09,1.20530614e-08,-2.61097242e-06,-3.98190456e-06,-5.44410622e-06,-3.96074527e-06,4.31228297e-06,1.81214204e-06,7.64526474e-07,1.79803355e-07,2.54015379e-08,-2.8218667e-08
0.549,-6.7621106e-07,-8.91917633e-07,-8.6826331e-07,1.94896201e-06,5.13452346e-07,1.70187402e-07,3.754753e-08,1.99763221e-08,5.52962039e-09,1.19112952e-08,-2.61891477e-06,-4.00734916e-06,-5.48227009e-06,-4.1779214e-06,4.36194958e-06,1.84021086e-06,7.80930302e-07,1.84824047e-07,2.66641163e-08,-2.89145816e-08
0.55,-6.79101943e-07,-8.99823104e-07,-8.81516959e-07,1.88960223e-06,5.04999483e-07,1.70325421e-07,3.77637856e-08,2.0129047e-08,5.2014744e-09,1.17763931e-08,-2.62667954e-06,-4.03262896e-06,-5.52040815e-06,-4.38751083e-06,4.41262204e-06,1.86885076e-06,7.97663442e-07,1.89952244e-07,2.79627483e-08,-2.96293774e-08
0.551,-6.81959523e-07,-9.07703243e-07,-8.9464235e-07,1.83071227e-06,4.96137315e-07,1.70392834e-07,3.79494656e-08,2.02821026e-08,4.87218487e-09,1.16483021e-08,-2.63426523e-06,-4.05774633e-06,-5.55853615e-06,-4.58997393e-06,4.46433672e-06,1.89807649e-06,8.14733979e-07,1.95190966e-07,2.92984361e-08,-3.03638385e-08
0.552,-6.84783908e-07,-9.15559434e-07,-9.07644922e-07,1.77276483e-06,4.86899257e-07,1.70391933e-07,3.81033684e-08,2.04348141e-08,4.54117993e-09,1.15269758e-08,-2.64167528e-06,-4.08271533e-06,-5.59668852e-06,-4.78575422e-06,4.51715092e-06,1.92789466e-06,8.32145954e-07,2.005416e-07,3.06716734e-08,-3.11189392e-08
0.553,-6.8757578e-07,-9.2339589e-07,-9.20548679e-07,1.71605666e-06,4.77358158e-07,1.70328567e-07,3.82245784e-08,2.05865375e-08,4.20783175e-09,1.14123561e-08,-2.64891429e-06,-4.10755213e-06,-5.63490114e-06,-4.9752598e-06,4.57112099e-06,1.95831031e-06,8.49901981e-07,2.060049e-07,3.20826306e-08,-3.18958037e-08
0.554,-6.90333912e-07,-9.31215084e-07,-9.33391187e-07,1.66042327e-06,4.67587007e-07,1.70213915e-07,3.83136272e-08,2.07367691e-08,3.8715396e-09,1.13043544e-08,-2.6559766e-06,-4.13224714e-06,-5.67316488e-06,-5.15881083e-06,4.62625804e-06,1.98934657e-06,8.68013649e-07,2.11585209e-07,3.35324143e-08,-3.26953582e-08
0.555,-6.93055885e-07,-9.3901597e-07,-9.46197831e-07,1.6054224e-06,4.57608073e-07,1.7005641e-07,3.83713118e-08,2.08851057e-08,3.53176216e-09,1.12028745e-08,-2.66285129e-06,-4.15677808e-06,-5.71144838e-06,-5.33664957e-06,4.68256078e-06,2.0210354e-06,8.86497839e-07,2.17289068e-07,3.50228847e-08,-3.351835e-08
0.556,-6.95739862e-07,-9.46796405e-07,-9.58977008e-07,1.55067077e-06,4.47404461e-07,1.69858188e-07,3.83974694e-08,2.10311023e-08,3.18793946e-09,1.11078206e-08,-2.6695316e-06,-4.18113344e-06,-5.74974072e-06,-5.5090082e-06,4.74005655e-06,2.05340225e-06,9.05368398e-07,2.23121901e-07,3.65557088e-08,-3.43655908e-08
0.557,-6.98384095e-07,-9.54553623e-07,-9.71730683e-07,1.49591307e-06,4.36947261e-07,1.69619198e-07,3.83916281e-08,2.11743026e-08,2.83950527e-09,1.10190903e-08,-2.67601262e-06,-4.2053064e-06,-5.78804059e-06,-5.67614176e-06,4.79878071e-06,2.08646973e-06,9.24638103e-07,2.29088794e-07,3.81325847e-08,-3.52378955e-08
0.558,-7.00987048e-07,-9.62284949e-07,-9.84458897e-07,1.44102219e-06,4.26207845e-07,1.69338482e-07,3.83532215e-08,2.13142936e-08,2.48592307e-09,1.09365926e-08,-2.68229051e-06,-4.22929289e-06,-5.82634922e-06,-5.83832136e-06,4.85877201e-06,2.12025691e-06,9.44318934e-07,2.3519456e-07,3.97553215e-08,-3.61360663e-08
0.559,-7.03547977e-07,-9.69989691e-07,-9.97166997e-07,1.38595737e-06,4.15172826e-07,1.69015014e-07,3.82813526e-08,2.14506433e-08,2.12662201e-09,1.08602502e-08,-2.68836289e-06,-4.25309212e-06,-5.86467103e-06,-5.99582447e-06,4.92008437e-06,2.15478022e-06,9.64421242e-07,2.41443271e-07,4.1425505e-08,-3.70610266e-08
0.56,-7.0606606e-07,-9.7766801e-07,-1.0098689e-06,1.33061722e-06,4.03841479e-07,1.68650882e-07,3.81755931e-08,2.15829113e-08,1.7609718e-09,1.07899561e-08,-2.69422654e-06,-4.27670085e-06,-5.90300721e-06,-6.14891206e-06,4.98275779e-06,2.19005857e-06,9.84956155e-07,2.47839462e-07,4.3144765e-08,-3.80137264e-08
0.561,-7.08538989e-07,-9.85317613e-07,-1.02257651e-06,1.27476161e-06,3.92177438e-07,1.68249302e-07,3.80361618e-08,2.17106293e-08,1.38834043e-09,1.07255701e-08,-2.69987042e-06,-4.30009671e-06,-5.94132515e-06,-6.29780619e-06,5.04679521e-06,2.22612586e-06,1.00594255e-06,2.54390916e-07,4.49156525e-08,-3.89949096e-08
0.562,-7.10963943e-07,-9.92933521e-07,-1.03528235e-06,1.21827339e-06,3.80091108e-07,1.67808735e-07,3.78628862e-08,2.1833258e-08,1.00806084e-09,1.06669236e-08,-2.70528253e-06,-4.32325531e-06,-5.97959483e-06,-6.44270182e-06,5.11219949e-06,2.26302001e-06,1.02740155e-06,2.61106734e-07,4.67410333e-08,-4.00052578e-08
0.563,-7.13340379e-07,-1.00051295e-06,-1.04796448e-06,1.16147105e-06,3.67517045e-07,1.67323237e-07,3.76541835e-08,2.1950241e-08,6.19388646e-10,1.06138776e-08,-2.71046414e-06,-4.34618523e-06,-6.01785083e-06,-6.58382025e-06,5.17904553e-06,2.30075506e-06,1.04934191e-06,2.67991171e-07,4.86223701e-08,-4.10458728e-08
0.564,-7.15668916e-07,-1.00805583e-06,-1.06060807e-06,1.10491898e-06,3.54465264e-07,1.66791562e-07,3.7408657e-08,2.20611553e-08,2.21599933e-10,1.0566335e-08,-2.71542289e-06,-4.36891068e-06,-6.0561554e-06,-6.72141779e-06,5.24743397e-06,2.33933132e-06,1.07176579e-06,2.75045706e-07,5.05604769e-08,-4.21180717e-08
0.565,-7.1794974e-07,-1.01556282e-06,-1.07321044e-06,1.04912488e-06,3.40996147e-07,1.66219127e-07,3.71261079e-08,2.21657783e-08,-1.85950212e-10,1.05242203e-08,-2.72016325e-06,-4.39144789e-06,-6.09455323e-06,-6.85574302e-06,5.31744051e-06,2.37875266e-06,1.09467806e-06,2.82272945e-07,5.25566079e-08,-4.32230853e-08
0.566,-7.20183558e-07,-1.0230365e-06,-1.08577926e-06,9.94450624e-07,3.2720543e-07,1.65614723e-07,3.68068368e-08,2.22640457e-08,-6.03864052e-10,1.04874876e-08,-2.7246908e-06,-4.41381551e-06,-6.1330895e-06,-6.98701275e-06,5.3891378e-06,2.41901762e-06,1.11808182e-06,2.89674763e-07,5.4611955e-08,-4.43621904e-08
0.567,-7.22370225e-07,-1.03047905e-06,-1.09833216e-06,9.40958026e-07,3.13177721e-07,1.64989655e-07,3.64518402e-08,2.23559203e-08,-1.03269467e-09,1.045609e-08,-2.72900508e-06,-4.43601747e-06,-6.17177795e-06,-7.11540438e-06,5.46256476e-06,2.46013467e-06,1.1419859e-06,2.97255223e-07,5.67285339e-08,-4.55364707e-08
0.568,-7.24507743e-07,-1.03788924e-06,-1.11088276e-06,8.88445275e-07,2.98923003e-07,1.64352387e-07,3.60623931e-08,2.24412713e-08,-1.47298983e-09,1.04299359e-08,-2.73309585e-06,-4.4580336e-06,-6.21058803e-06,-7.24105e-06,5.53771816e-06,2.50213332e-06,1.16640995e-06,3.05022956e-07,5.8909666e-08,-4.67466869e-08
0.569,-7.2659442e-07,-1.04526473e-06,-1.12343117e-06,8.36769613e-07,2.84409996e-07,1.63704255e-07,3.56387363e-08,2.25199153e-08,-1.92535954e-09,1.04089192e-08,-2.73695595e-06,-4.47985131e-06,-6.24950679e-06,-7.36406075e-06,5.61462344e-06,2.54503942e-06,1.19137146e-06,3.12985949e-07,6.11583823e-08,-4.79937287e-08
0.57,-7.28630109e-07,-1.05260538e-06,-1.1359764e-06,7.85962621e-07,2.69649437e-07,1.63045252e-07,3.51803513e-08,2.25917391e-08,-2.39048344e-09,1.03929521e-08,-2.74058762e-06,-4.50148098e-06,-6.28856712e-06,-7.4845627e-06,5.69336219e-06,2.58886071e-06,1.21687811e-06,3.21148131e-07,6.34764774e-08,-4.92788942e-08
0.571,-7.3061474e-07,-1.05991241e-06,-1.14853042e-06,7.36007253e-07,2.54692822e-07,1.62380632e-07,3.46872659e-08,2.26567006e-08,-2.86911921e-09,1.03819248e-08,-2.74399279e-06,-4.52293135e-06,-6.32780126e-06,-7.60270001e-06,5.77401985e-06,2.63360798e-06,1.24293717e-06,3.29513265e-07,6.58654503e-08,-5.06036515e-08
0.572,-7.3254667e-07,-1.06718506e-06,-1.16111157e-06,6.86670418e-07,2.39551637e-07,1.61717939e-07,3.41605655e-08,2.2714789e-08,-3.36200248e-09,1.03756802e-08,-2.74716437e-06,-4.54418871e-06,-6.36719826e-06,-7.71861103e-06,5.85663082e-06,2.67931221e-06,1.26956609e-06,3.38089397e-07,6.83280181e-08,-5.19691791e-08
0.573,-7.34423901e-07,-1.07442152e-06,-1.17373454e-06,6.37624029e-07,2.24174476e-07,1.61060191e-07,3.3601031e-08,2.27659321e-08,-3.86983347e-09,1.03740607e-08,-2.75009238e-06,-4.56523246e-06,-6.40673008e-06,-7.83241545e-06,5.94121392e-06,2.72600968e-06,1.29678635e-06,3.468862e-07,7.08676282e-08,-5.33764852e-08
0.574,-7.36244355e-07,-1.08161913e-06,-1.18640823e-06,5.88556917e-07,2.08459628e-07,1.60406045e-07,3.30088159e-08,2.28099288e-08,-4.39333869e-09,1.03769007e-08,-2.75276633e-06,-4.586041e-06,-6.4463659e-06,-7.94422433e-06,6.02779119e-06,2.77373884e-06,1.32462084e-06,3.55913933e-07,7.3488059e-08,-5.4826518e-08
0.575,-7.38005463e-07,-1.08877344e-06,-1.19913086e-06,5.39259632e-07,1.92260853e-07,1.59749487e-07,3.23835993e-08,2.28464983e-08,-4.9331924e-09,1.03840537e-08,-2.75517354e-06,-4.60658792e-06,-6.48606428e-06,-8.05414491e-06,6.11638307e-06,2.82254411e-06,1.35309661e-06,3.65184489e-07,7.61938311e-08,-5.63200629e-08
0.576,-7.39706042e-07,-1.09588131e-06,-1.21189144e-06,4.89778974e-07,1.75479635e-07,1.59082776e-07,3.17245184e-08,2.28755145e-08,-5.49003626e-09,1.03954303e-08,-2.75731094e-06,-4.62687113e-06,-6.52582969e-06,-8.16228435e-06,6.20705782e-06,2.87244651e-06,1.38223056e-06,3.74705667e-07,7.89885541e-08,-5.78581855e-08
0.577,-7.41346267e-07,-1.10294253e-06,-1.22468578e-06,4.40296742e-07,1.58118383e-07,1.58405167e-07,3.10310519e-08,2.28970383e-08,-6.06458467e-09,1.04109643e-08,-2.75918356e-06,-4.64690815e-06,-6.56570771e-06,-8.26875985e-06,6.29992743e-06,2.92344801e-06,1.41202889e-06,3.84481044e-07,8.18745107e-08,-5.94423846e-08
0.578,-7.42925419e-07,-1.10995677e-06,-1.23752052e-06,3.90860932e-07,1.40181258e-07,1.57722722e-07,3.03036972e-08,2.29110876e-08,-6.65759038e-09,1.04305601e-08,-2.7607893e-06,-4.66669868e-06,-6.60571173e-06,-8.37368812e-06,6.3950764e-06,2.97556854e-06,1.44250542e-06,3.94517407e-07,8.48547874e-08,-6.10740201e-08
0.579,-7.44441372e-07,-1.11692115e-06,-1.25039879e-06,3.41400655e-07,1.21586596e-07,1.57038453e-07,2.9542919e-08,2.29174754e-08,-7.26981942e-09,1.04540802e-08,-2.76211687e-06,-4.68621974e-06,-6.64581214e-06,-8.47716805e-06,6.4925546e-06,3.02885243e-06,1.47368605e-06,4.04826825e-07,8.7933979e-08,-6.27540903e-08
0.58,-7.45892423e-07,-1.12383207e-06,-1.26331144e-06,2.91966364e-07,1.02239844e-07,1.56349536e-07,2.87480089e-08,2.29159581e-08,-7.90212502e-09,1.04813839e-08,-2.76315883e-06,-4.70545736e-06,-6.68599989e-06,-8.5792856e-06,6.59245146e-06,3.08333745e-06,1.50559288e-06,4.15420253e-07,9.11161851e-08,-6.44838004e-08
0.581,-7.47278168e-07,-1.1306872e-06,-1.27624251e-06,2.42810385e-07,8.21439822e-08,1.55655782e-07,2.79182813e-08,2.2906576e-08,-8.55535988e-09,1.0512374e-08,-2.76391863e-06,-4.72442465e-06,-6.72631955e-06,-8.68012804e-06,6.69491582e-06,3.13903337e-06,1.53823441e-06,4.26303192e-07,9.44040355e-08,-6.62648039e-08
0.582,-7.48598401e-07,-1.13748482e-06,-1.28917722e-06,1.94251367e-07,6.1394022e-08,1.54962755e-07,2.70539529e-08,2.28896771e-08,-9.23024842e-09,1.0547035e-08,-2.76440112e-06,-4.74313854e-06,-6.76682084e-06,-8.77977833e-06,6.80011029e-06,3.19594373e-06,1.57161735e-06,4.37480075e-07,9.78000917e-08,-6.80988634e-08
0.583,-7.49853997e-07,-1.14422584e-06,-1.30210927e-06,1.46597704e-07,4.01970409e-08,1.54283159e-07,2.6156106e-08,2.28659903e-08,-9.92746772e-09,1.05854214e-08,-2.76461665e-06,-4.76162926e-06,-6.80757697e-06,-8.87830482e-06,6.90822568e-06,3.25405371e-06,1.60574004e-06,4.48951755e-07,1.01305976e-07,-6.99880891e-08
0.584,-7.51046008e-07,-1.15091339e-06,-1.31505023e-06,9.9944929e-08,1.87832873e-08,1.53638745e-07,2.5227326e-08,2.28363938e-08,-1.06476655e-08,1.06276015e-08,-2.76457411e-06,-4.77992394e-06,-6.84865217e-06,-8.97577007e-06,7.01943271e-06,3.31334838e-06,1.64060125e-06,4.60718826e-07,1.04923556e-07,-7.19345797e-08
0.585,-7.52172453e-07,-1.15754665e-06,-1.32801958e-06,5.40305504e-08,-2.8375522e-09,1.53046956e-07,2.42708782e-08,2.28012892e-08,-1.13914588e-08,1.06735326e-08,-2.76426108e-06,-4.79799781e-06,-6.89000997e-06,-9.07224634e-06,7.13379153e-06,3.37387278e-06,1.67622959e-06,4.72794167e-07,1.08658446e-07,-7.39394252e-08
0.586,-7.53230447e-07,-1.16412192e-06,-1.34102599e-06,8.54440833e-09,-2.48359219e-08,1.52508598e-07,2.32881268e-08,2.27606784e-08,-1.21595809e-08,1.0723076e-08,-2.76366007e-06,-4.81581302e-06,-6.9315903e-06,-9.16780438e-06,7.25134333e-06,3.43569027e-06,1.71266298e-06,4.85195219e-07,1.12517487e-07,-7.60034001e-08
0.587,-7.54218548e-07,-1.1706367e-06,-1.35407006e-06,-3.6643566e-08,-4.73496872e-08,1.52017227e-07,2.22786831e-08,2.27146166e-08,-1.29529017e-08,1.07761068e-08,-2.76276475e-06,-4.8333588e-06,-6.97338723e-06,-9.26251435e-06,7.37220145e-06,3.49883472e-06,1.74992463e-06,4.97933585e-07,1.16505757e-07,-7.81278672e-08
0.588,-7.55135577e-07,-1.17708883e-06,-1.36715424e-06,-8.15879444e-08,-7.04442298e-08,1.51572868e-07,2.12430769e-08,2.26634237e-08,-1.37723732e-08,1.08324446e-08,-2.76157365e-06,-4.85063592e-06,-7.01542305e-06,-9.3564678e-06,7.49651919e-06,3.56332694e-06,1.78802968e-06,5.11018151e-07,1.20627303e-07,-8.0314517e-08
0.589,-7.55980278e-07,-1.18347678e-06,-1.3802877e-06,-1.26386337e-07,-9.4188181e-08,1.51178816e-07,2.01818511e-08,2.26074005e-08,-1.46190212e-08,1.08919303e-08,-2.76008169e-06,-4.86763514e-06,-7.05770099e-06,-9.4497495e-06,7.62446832e-06,3.62920137e-06,1.82699782e-06,5.24459507e-07,1.24886422e-07,-8.25651696e-08
0.59,-7.567515e-07,-1.18979987e-06,-1.3934849e-06,-1.71205926e-07,-1.18715724e-07,1.50838875e-07,1.90955945e-08,2.25467473e-08,-1.54938691e-08,1.09544291e-08,-2.75828157e-06,-4.88434215e-06,-7.10021141e-06,-9.54243715e-06,7.7562206e-06,3.69650135e-06,1.86685349e-06,5.38269738e-07,1.29288145e-07,-8.48815464e-08
0.591,-7.57447204e-07,-1.19605587e-06,-1.40675937e-06,-2.16285333e-07,-1.44315516e-07,1.50554781e-07,1.79853583e-08,2.24814228e-08,-1.63979263e-08,1.10197304e-08,-2.75616063e-06,-4.90073042e-06,-7.14292172e-06,-9.63463103e-06,7.89190899e-06,3.76529022e-06,1.90763134e-06,5.5246529e-07,1.33839158e-07,-8.72648675e-08
0.592,-7.58064005e-07,-1.20223893e-06,-1.42011001e-06,-2.61812029e-07,-1.71450147e-07,1.50314996e-07,1.68511887e-08,2.24110221e-08,-1.73320942e-08,1.10876027e-08,-2.75369847e-06,-4.91675515e-06,-7.18576215e-06,-9.7264409e-06,8.03162172e-06,3.83566026e-06,1.94938244e-06,5.67069446e-07,1.38548591e-07,-8.971568e-08
0.593,-7.58600306e-07,-1.20834441e-06,-1.43351884e-06,-3.07684929e-07,-2.00447333e-07,1.50098127e-07,1.56910331e-08,2.23353937e-08,-1.82971966e-08,1.11579742e-08,-2.75088835e-06,-4.93240539e-06,-7.22872267e-06,-9.81793247e-06,8.17552969e-06,3.90765747e-06,1.99213936e-06,5.82097674e-07,1.4342375e-07,-9.22351538e-08
0.594,-7.59057026e-07,-1.2143718e-06,-1.44696952e-06,-3.53599775e-07,-2.31283953e-07,1.49897137e-07,1.45030609e-08,2.2255056e-08,-1.92941579e-08,1.12309224e-08,-2.7477418e-06,-4.94771452e-06,-7.27188082e-06,-9.90912979e-06,8.3239513e-06,3.98126196e-06,2.03590182e-06,5.97551964e-07,1.48467805e-07,-9.48258219e-08
0.595,-7.59434412e-07,-1.22032077e-06,-1.46045647e-06,-3.99345905e-07,-2.63814163e-07,1.49724799e-07,1.32881336e-08,2.21708288e-08,-2.03238937e-08,1.13065242e-08,-2.74426551e-06,-4.96270396e-06,-7.31529672e-06,-1.00000607e-05,8.47724838e-06,4.05646836e-06,2.08067374e-06,6.13436362e-07,1.53684248e-07,-9.74902708e-08
0.596,-7.59731921e-07,-1.22619043e-06,-1.47398003e-06,-4.44846431e-07,-2.97951565e-07,1.49597442e-07,1.20476762e-08,2.20834119e-08,-2.13873456e-08,1.13848489e-08,-2.74045794e-06,-4.97737475e-06,-7.35899282e-06,-1.0090753e-05,8.63580259e-06,4.13330063e-06,2.12647183e-06,6.29760427e-07,1.59078115e-07,-1.00230801e-07
0.597,-7.59948698e-07,-1.23197934e-06,-1.48754159e-06,-4.90087494e-07,-3.33682809e-07,1.49528621e-07,1.07823028e-08,2.19932675e-08,-2.24856304e-08,1.14659154e-08,-2.73631493e-06,-4.99172077e-06,-7.40298261e-06,-1.01812552e-05,8.80002851e-06,4.21179638e-06,2.17331694e-06,6.4653603e-07,1.64654808e-07,-1.03049736e-07
0.598,-7.60082906e-07,-1.23768336e-06,-1.50113515e-06,-5.35058532e-07,-3.71065721e-07,1.4953062e-07,9.49455678e-09,2.19010889e-08,-2.36197423e-08,1.15495752e-08,-2.73183116e-06,-5.00573451e-06,-7.4472812e-06,-1.02716717e-05,8.97032446e-06,4.29199638e-06,2.22123311e-06,6.63777575e-07,1.70420847e-07,-1.05948863e-07
0.599,-7.60133262e-07,-1.2432989e-06,-1.5147499e-06,-5.7967729e-07,-4.10088366e-07,1.49606724e-07,8.18544782e-09,2.18076596e-08,-2.47905912e-08,1.16358381e-08,-2.72700349e-06,-5.01941327e-06,-7.49190494e-06,-1.03620678e-05,9.14711354e-06,4.37393055e-06,2.27024275e-06,6.81497922e-07,1.76382663e-07,-1.08930233e-07
0.6,-7.60100578e-07,-1.24882656e-06,-1.52838307e-06,-6.23821705e-07,-4.50495785e-07,1.49769127e-07,6.8560429e-09,2.17143038e-08,-2.59991719e-08,1.17248651e-08,-2.72184159e-06,-5.03278488e-06,-7.53692365e-06,-1.04524443e-05,9.33092441e-06,4.45757206e-06,2.32034301e-06,6.99699014e-07,1.82543557e-07,-1.11997025e-07
0.601,-7.59985648e-07,-1.25426886e-06,-1.54204944e-06,-6.67540527e-07,-4.92073104e-07,1.50051964e-07,5.51107567e-09,2.16226762e-08,-2.72464473e-08,1.181681e-08,-2.71635261e-06,-5.04587244e-06,-7.58239704e-06,-1.05427923e-05,9.52232149e-06,4.54289934e-06,2.37153358e-06,7.18383057e-07,1.88907368e-07,-1.15152362e-07
0.602,-7.59786339e-07,-1.25962422e-06,-1.55576901e-06,-7.11104666e-07,-5.35109231e-07,1.50486105e-07,4.1570352e-09,2.15337999e-08,-2.85333145e-08,1.19116346e-08,-2.71052101e-06,-5.05864414e-06,-7.62828273e-06,-1.06331562e-05,9.72181429e-06,4.6299898e-06,2.42386004e-06,7.37571219e-07,1.95483759e-07,-1.18397763e-07
0.603,-7.59499864e-07,-1.26488889e-06,-1.56955384e-06,-7.54771201e-07,-5.80270375e-07,1.51078169e-07,2.79763023e-09,2.14481202e-08,-2.98608642e-08,1.20091334e-08,-2.70432729e-06,-5.07105752e-06,-7.67452132e-06,-1.07236125e-05,9.92995708e-06,4.71894539e-06,2.47737916e-06,7.57290374e-07,2.0228391e-07,-1.21734374e-07
0.604,-7.59124061e-07,-1.27005922e-06,-1.58340915e-06,-7.98681394e-07,-6.28312274e-07,1.51820738e-07,1.43394986e-09,2.13659207e-08,-3.12303868e-08,1.21090649e-08,-2.69775868e-06,-5.08308625e-06,-7.72108639e-06,-1.08142419e-05,1.01474254e-05,4.80984222e-06,2.53213611e-06,7.77563066e-07,2.09317661e-07,-1.25163896e-07
0.605,-7.58656729e-07,-1.27513078e-06,-1.59733554e-06,-8.42898931e-07,-6.7998425e-07,1.52706227e-07,6.717169e-11,2.12876735e-08,-3.26432201e-08,1.22110984e-08,-2.6908055e-06,-5.09471105e-06,-7.76796928e-06,-1.09051414e-05,1.03750443e-05,4.90273822e-06,2.58816787e-06,7.98409666e-07,2.16593986e-07,-1.2868836e-07
0.606,-7.58096982e-07,-1.28010199e-06,-1.61133858e-06,-8.87454411e-07,-7.35962203e-07,1.53731996e-07,-1.30338518e-09,2.1213881e-08,-3.41009018e-08,1.23151216e-08,-2.68346342e-06,-5.10592392e-06,-7.81517873e-06,-1.09963389e-05,1.06138484e-05,4.99766582e-06,2.64549914e-06,8.19844798e-07,2.24120027e-07,-1.32310756e-07
0.607,-7.57444273e-07,-1.28497264e-06,-1.62543136e-06,-9.32433693e-07,-7.97052951e-07,1.54915895e-07,-2.67580743e-09,2.11453007e-08,-3.5604982e-08,1.24210587e-08,-2.67572887e-06,-5.11672065e-06,-7.86273256e-06,-1.10878477e-05,1.08650807e-05,5.09465685e-06,2.70415251e-06,8.41881949e-07,2.31903304e-07,-1.36033879e-07
0.608,-7.5669566e-07,-1.28973781e-06,-1.63961919e-06,-9.77973317e-07,-8.64561455e-07,1.56276642e-07,-4.04544832e-09,2.10823739e-08,-3.71568056e-08,1.25286595e-08,-2.66758241e-06,-5.12706085e-06,-7.9105879e-06,-1.1179761e-05,1.11301187e-05,5.19383477e-06,2.76418876e-06,8.64550825e-07,2.39956994e-07,-1.39858488e-07
0.609,-7.55847091e-07,-1.29438834e-06,-1.6538838e-06,-1.02404677e-06,-9.40013534e-07,1.57794e-07,-5.41190736e-09,2.10249822e-08,-3.87575575e-08,1.26377386e-08,-2.6589983e-06,-5.1368893e-06,-7.95867386e-06,-1.12721888e-05,1.14105067e-05,5.29537602e-06,2.8256932e-06,8.87891088e-07,2.48297975e-07,-1.43784124e-07
0.61,-7.54897353e-07,-1.29891806e-06,-1.66819324e-06,-1.07035299e-06,-1.02428962e-06,1.59425588e-07,-6.78004632e-09,2.09735958e-08,-4.04085529e-08,1.27483806e-08,-2.64997543e-06,-5.14621073e-06,-8.00702803e-06,-1.13651508e-05,1.17081734e-05,5.39932505e-06,2.88869611e-06,9.11919948e-07,2.56936593e-07,-1.47812416e-07
0.611,-7.53846817e-07,-1.30332384e-06,-1.68252073e-06,-1.11652966e-06,-1.11743272e-06,1.6115023e-07,-8.15448811e-09,2.09294422e-08,-4.2111209e-08,1.2860887e-08,-2.64052666e-06,-5.15506244e-06,-8.05574804e-06,-1.14586025e-05,1.20255086e-05,5.50562584e-06,2.95318697e-06,9.36637587e-07,2.65877282e-07,-1.51947496e-07
0.612,-7.52695925e-07,-1.30760406e-06,-1.69685217e-06,-1.16232557e-06,-1.21897412e-06,1.62980448e-07,-9.53578268e-09,2.08944586e-08,-4.3866853e-08,1.29756594e-08,-2.63066425e-06,-5.16347896e-06,-8.10492599e-06,-1.15524871e-05,1.2365352e-05,5.61419814e-06,3.01914966e-06,9.62041553e-07,2.75122768e-07,-1.56194906e-07
0.613,-7.51445292e-07,-1.31175888e-06,-1.71118922e-06,-1.20764836e-06,-1.32826451e-06,1.64959748e-07,-1.09210339e-08,2.08709443e-08,-4.56769773e-08,1.30931421e-08,-2.62039969e-06,-5.1714917e-06,-8.1546502e-06,-1.16467736e-05,1.27309793e-05,5.72495595e-06,3.08656641e-06,9.88127807e-07,2.84674451e-07,-1.60561567e-07
0.614,-7.50092425e-07,-1.31578272e-06,-1.7255313e-06,-1.25253542e-06,-1.44496773e-06,1.67142723e-07,-1.23006535e-08,2.08612081e-08,-4.75428461e-08,1.32133167e-08,-2.60972678e-06,-5.17909122e-06,-8.20495175e-06,-1.17416685e-05,1.31258525e-05,5.83793683e-06,3.15546718e-06,1.01491236e-06,2.945397e-07,-1.6505263e-07
