r,R  6/ 3,R  7/ 3,R  8/ 3,R  9/ 3,R 10/ 3,R 11/ 3,R 12/ 3,R 13/ 3,R 14/ 3,R 15/ 3,I  6/ 3,I  7/ 3,I  8/ 3,I  9/ 3,I 10/ 3,I 11/ 3,I 12/ 3,I 13/ 3,I 14/ 3,I 15/ 3
0.527,0.000139968513,0.000130475868,8.59490644e-05,-9.51458541e-07,5.8207691e-05,4.5514859e-05,2.47985648e-05,7.01652781e-06,1.04645964e-06,-1.00183296e-06,2.54049106e-05,2.90880998e-05,2.76588808e-05,3.1485541e-06,1.50647458e-05,1.47992123e-05,9.74989652e-06,2.47686479e-06,3.29457199e-07,-1.02314323e-06
0.528,0.000140790778,0.000131903415,8.72969326e-05,-9.23309425e-07,5.85537272e-05,4.60923242e-05,2.53042457e-05,7.21129629e-06,1.08160842e-06,-1.05502608e-06,2.55261744e-05,2.9328995e-05,2.78173516e-05,3.42576262e-06,1.52367643e-05,1.49965174e-05,9.94481946e-06,2.55415338e-06,3.6351994e-07,-1.03838353e-06
0.529,0.000141609609,0.000133331636,8.86447485e-05,-8.35384581e-07,5.88806913e-05,4.66655923e-05,2.58166247e-05,7.41117832e-06,1.11915072e-06,-1.10866214e-06,2.56454794e-05,2.95681003e-05,2.7979572e-05,3.72466285e-06,1.54128283e-05,1.51955097e-05,1.01421979e-05,2.63257166e-06,3.98428669e-07,-1.05403653e-06
0.53,0.000142424847,0.000134760383,8.99928922e-05,-6.87718245e-07,5.91890958e-05,4.72350298e-05,2.63356744e-05,7.61609802e-06,1.1590912e-06,-1.16274503e-06,2.57627779e-05,2.98054684e-05,2.81457675e-05,4.04425831e-06,1.55930932e-05,1.53965258e-05,1.03421785e-05,2.71212727e-06,4.34176373e-07,-1.07012562e-06
0.531,0.000143236341,0.000136189597,9.1341859e-05,-4.80785484e-07,5.94795809e-05,4.7801078e-05,2.68613772e-05,7.8259741e-06,1.20143022e-06,-1.21728082e-06,2.58780292e-05,3.00411583e-05,2.83161239e-05,4.38350509e-06,1.57776682e-05,1.5599898e-05,1.05449188e-05,2.79283539e-06,4.70757803e-07,-1.08667594e-06
0.532,0.00014404395,0.000137619304,9.26922373e-05,-2.15429969e-07,5.97528782e-05,4.83642395e-05,2.73937255e-05,8.04071924e-06,1.24616095e-06,-1.27228022e-06,2.59912009e-05,3.02752305e-05,2.84907814e-05,4.74133553e-06,1.59666022e-05,1.58059482e-05,1.07505864e-05,2.87471865e-06,5.08168706e-07,-1.10371515e-06
0.533,0.000144847531,0.000139049582,9.40446841e-05,1.07210419e-07,6.00097804e-05,4.8925067e-05,2.79327242e-05,8.26024241e-06,1.29326881e-06,-1.32775989e-06,2.61022706e-05,3.05077466e-05,2.86698294e-05,5.11666896e-06,1.61598789e-05,1.6014983e-05,1.09593581e-05,2.95780731e-06,5.46405797e-07,-1.12127357e-06
0.534,0.000145646946,0.000140480558,9.53999023e-05,4.85774381e-07,6.02511143e-05,4.94841507e-05,2.84783928e-05,8.48445223e-06,1.34273221e-06,-1.3837429e-06,2.62112267e-05,3.07387706e-05,2.88533093e-05,5.50841112e-06,1.63574193e-05,1.62272927e-05,1.11714184e-05,3.04213894e-06,5.85466945e-07,-1.13938408e-06
0.535,0.00014644205,0.000141912374,9.67586206e-05,9.18742771e-07,6.04777204e-05,5.00421117e-05,2.90307706e-05,8.7132615e-06,1.39452397e-06,-1.44025887e-06,2.6318069e-05,3.09683726e-05,2.90412206e-05,5.91544548e-06,1.65590939e-05,1.64431511e-05,1.13869571e-05,3.12775794e-06,6.25351703e-07,-1.15808162e-06
0.536,0.000147232688,0.000143345176,9.81215738e-05,1.40450033e-06,6.06904432e-05,5.05995923e-05,2.95899199e-05,8.94659403e-06,1.44861616e-06,-1.49734194e-06,2.64228073e-05,3.11966333e-05,2.92335343e-05,6.33662682e-06,1.67647458e-05,1.66628176e-05,1.16061656e-05,3.21471494e-06,6.66062816e-07,-1.17740187e-06
0.537,0.000148018697,0.000144779104,9.94894867e-05,1.94139115e-06,6.08901292e-05,5.11572389e-05,3.01559231e-05,9.18438924e-06,1.50498516e-06,-1.55502835e-06,2.65254553e-05,3.14236423e-05,2.94302099e-05,6.77078928e-06,1.69742177e-05,1.68865416e-05,1.18292333e-05,3.30306559e-06,7.07607493e-07,-1.19737986e-06
0.538,0.00014879991,0.000146214294,0.000100863065,2.52776479e-06,6.10776147e-05,5.1715687e-05,3.07288779e-05,9.42660343e-06,1.56361383e-06,-1.61335545e-06,2.6626027e-05,3.1649495e-05,2.96312045e-05,7.21676569e-06,1.71873618e-05,1.71145632e-05,1.20563467e-05,3.39286978e-06,7.49997802e-07,-1.21804957e-06
0.539,0.000149576155,0.000147650869,0.000102242985,3.16201303e-06,6.12537115e-05,5.22755537e-05,3.13088973e-05,9.67321085e-06,1.62449232e-06,-1.67236139e-06,2.67245361e-05,3.18742886e-05,2.98364729e-05,7.6734072e-06,1.74040398e-05,1.73471111e-05,1.22876879e-05,3.48419182e-06,7.93250941e-07,-1.23944363e-06
0.54,0.000150347254,0.000149088936,0.000103629886,3.84259468e-06,6.14191939e-05,5.28374354e-05,3.18961086e-05,9.9242021e-06,1.68761643e-06,-1.73208609e-06,2.68209951e-05,3.209812e-05,3.00459689e-05,8.13960052e-06,1.76241202e-05,1.75843999e-05,1.25234344e-05,3.57709998e-06,8.37388801e-07,-1.26159368e-06
0.541,0.000151113024,0.000150528582,0.000105024376,4.56804863e-06,6.15747805e-05,5.34019057e-05,3.24906516e-05,1.01795802e-05,1.75298364e-06,-1.79257351e-06,2.69154154e-05,3.23210831e-05,3.02596497e-05,8.61428597e-06,1.78474761e-05,1.78266263e-05,1.27637572e-05,3.67166533e-06,8.82436819e-07,-1.28453106e-06
0.542,0.000151873281,0.000151969884,0.000106427042,5.33700169e-06,6.17211209e-05,5.39695095e-05,3.30926755e-05,1.04393583e-05,1.8205912e-06,-1.85387291e-06,2.70078059e-05,3.25432673e-05,3.04774813e-05,9.09647877e-06,1.80739832e-05,1.80739659e-05,1.30088193e-05,3.76796105e-06,9.28423414e-07,-1.30828713e-06
0.543,0.00015262784,0.000153412911,0.000107838449,6.14817486e-06,6.18587946e-05,5.45407598e-05,3.37023372e-05,1.07035593e-05,1.8904362e-06,-1.91603879e-06,2.70981713e-05,3.27647525e-05,3.06994412e-05,9.5852939e-06,1.83035173e-05,1.83265692e-05,1.32587748e-05,3.86606229e-06,9.7538008e-07,-1.33289325e-06
0.544,0.000153376517,0.000154857729,0.000109259156,7.00038656e-06,6.19883147e-05,5.51161294e-05,3.43197953e-05,1.09722146e-05,1.96251656e-06,-1.97913022e-06,2.7186509e-05,3.29856039e-05,3.09255185e-05,1.00799745e-05,1.85359483e-05,1.85845593e-05,1.35137686e-05,3.96604636e-06,1.02334154e-06,-1.35838072e-06
0.545,0.000154119136,0.00015630441,0.000110689701,7.89255557e-06,6.21101402e-05,5.56960438e-05,3.49452064e-05,1.12453658e-05,2.03683483e-06,-2.04320835e-06,2.72728071e-05,3.32058648e-05,3.1155706e-05,1.05799121e-05,1.87711265e-05,1.88480296e-05,1.37739394e-05,4.06799423e-06,1.07234668e-06,-1.38478032e-06
0.546,0.000154855525,0.000157753019,0.000112130601,8.82370014e-06,6.22246795e-05,5.62808867e-05,3.55787297e-05,1.15230685e-05,2.11340185e-06,-2.10833416e-06,2.73570454e-05,3.34255564e-05,3.13899885e-05,1.108464e-05,1.90088695e-05,1.91170442e-05,1.40394221e-05,4.17199259e-06,1.12243961e-06,-1.4121218e-06
0.547,0.000155585505,0.000159203606,0.000113582335,9.79292964e-06,6.23322906e-05,5.68710095e-05,3.6220533e-05,1.18053939e-05,2.19223735e-06,-2.17456782e-06,2.7439199e-05,3.36446814e-05,3.16283375e-05,1.15938075e-05,1.92489593e-05,1.93916402e-05,1.43103495e-05,4.27813426e-06,1.17366985e-06,-1.44043373e-06
0.548,0.000156308894,0.000160656203,0.000115045351,1.07994335e-05,6.2433285e-05,5.74667367e-05,3.68707933e-05,1.20924288e-05,2.27337003e-06,-2.2419685e-06,2.7519239e-05,3.38632284e-05,3.18707133e-05,1.21071526e-05,1.94911476e-05,1.96718324e-05,1.45868523e-05,4.38651724e-06,1.22609192e-06,-1.46974341e-06
0.549,0.000157025507,0.000162110829,0.000116520074,1.18424709e-05,6.25279277e-05,5.80683678e-05,3.75296953e-05,1.23842733e-05,2.35683633e-06,-2.31059474e-06,2.7597134e-05,3.40811759e-05,3.2117069e-05,1.26244786e-05,1.97351615e-05,1.99576188e-05,1.4869059e-05,4.49724349e-06,1.27976463e-06,-1.50007708e-06
0.55,0.000157735156,0.000163567497,0.000118006918,1.29213621e-05,6.26164309e-05,5.86761783e-05,3.81974283e-05,1.26810366e-05,2.44267635e-06,-2.38050676e-06,2.76728517e-05,3.4298496e-05,3.23673541e-05,1.31456342e-05,1.99807059e-05,2.02489834e-05,1.5157096e-05,4.6104171e-06,1.33474936e-06,-1.53146076e-06
0.551,0.000158437653,0.000165026216,0.000119506292,1.40354828e-05,6.26989537e-05,5.92904221e-05,3.88741843e-05,1.29828325e-05,2.53093045e-06,-2.45176834e-06,2.77463609e-05,3.45151579e-05,3.2621514e-05,1.36704937e-05,2.02274657e-05,2.05458999e-05,1.54510878e-05,4.72614275e-06,1.39110855e-06,-1.56392107e-06
0.552,0.000159132807,0.000166486985,0.000121018597,1.51842617e-05,6.2775603e-05,5.99113338e-05,3.95601577e-05,1.32897795e-05,2.62163857e-06,-2.52444719e-06,2.78176336e-05,3.47311315e-05,3.28794886e-05,1.41989304e-05,2.04751096e-05,2.08483365e-05,1.57511576e-05,4.84452503e-06,1.4489051e-06,-1.59748551e-06
0.553,0.000159820424,0.000167949789,0.00012254422,1.63671775e-05,6.28464304e-05,6.0539137e-05,4.02555511e-05,1.36020013e-05,2.71483959e-06,-2.59861547e-06,2.78866482e-05,3.49463947e-05,3.31412099e-05,1.47307827e-05,2.07233005e-05,2.11562604e-05,1.60574281e-05,4.96566782e-06,1.50820188e-06,-1.63218254e-06
0.554,0.000160500296,0.00016941458,0.000124083517,1.75837565e-05,6.29114355e-05,6.11740546e-05,4.09605838e-05,1.39196313e-05,2.8105735e-06,-2.67434865e-06,2.79533905e-05,3.51609388e-05,3.3406606e-05,1.52658239e-05,2.09717172e-05,2.14696437e-05,1.63700188e-05,5.08967366e-06,1.56906245e-06,-1.66804079e-06
0.555,0.000161172204,0.000170881279,0.000125636815,1.88335715e-05,6.29705841e-05,6.1816307e-05,4.16754903e-05,1.42428158e-05,2.90888629e-06,-2.75172248e-06,2.80178501e-05,3.53747676e-05,3.36756089e-05,1.58037674e-05,2.12200719e-05,2.1788467e-05,1.66890451e-05,5.21664362e-06,1.63155246e-06,-1.70508787e-06
0.556,0.00016183592,0.00017234979,0.000127204419,2.01162413e-05,6.30238233e-05,6.24661031e-05,4.24005125e-05,1.45717133e-05,3.00983272e-06,-2.83081094e-06,2.80800157e-05,3.55878909e-05,3.39481599e-05,1.63442971e-05,2.14681114e-05,2.21127173e-05,1.70146176e-05,5.34667781e-06,1.69574053e-06,-1.74334986e-06
0.557,0.000162491206,0.000173820003,0.000128786623,2.14314318e-05,6.30710854e-05,6.31236366e-05,4.3135896e-05,1.49064931e-05,3.11347695e-06,-2.91168567e-06,2.81398726e-05,3.58003192e-05,3.42242101e-05,1.68870983e-05,2.17156064e-05,2.24423831e-05,1.73468424e-05,5.47987642e-06,1.76169871e-06,-1.78285135e-06
0.558,0.000163137825,0.0001752918,0.00013038371,2.27788537e-05,6.31122877e-05,6.37890849e-05,4.38818873e-05,1.52473337e-05,3.21989162e-06,-2.99441635e-06,2.8197402e-05,3.60120596e-05,3.4503719e-05,1.74318808e-05,2.19623402e-05,2.27774497e-05,1.76858218e-05,5.61634043e-06,1.82950248e-06,-1.82361571e-06
0.559,0.000163775534,0.00017676506,0.000131995961,2.41582575e-05,6.31473256e-05,6.4462609e-05,4.46387313e-05,1.55944189e-05,3.32915388e-06,-3.07907308e-06,2.82525816e-05,3.62231151e-05,3.47866548e-05,1.79783938e-05,2.22080979e-05,2.31178949e-05,1.80316544e-05,5.75617137e-06,1.8992297e-06,-1.86566608e-06
0.56,0.00016440409,0.000178239656,0.00013362366,2.55694276e-05,6.3176064e-05,6.51443555e-05,4.54066715e-05,1.59479354e-05,3.44134203e-06,-3.16572866e-06,2.83053871e-05,3.64334849e-05,3.50729955e-05,1.85264318e-05,2.24526616e-05,2.34636851e-05,1.83844345e-05,5.89947086e-06,1.97095977e-06,-1.90902601e-06
0.561,0.000165023252,0.000179715464,0.000135267098,2.70121776e-05,6.31983381e-05,6.58344569e-05,4.618595e-05,1.63080724e-05,3.55653489e-06,-3.25445901e-06,2.83557909e-05,3.66431634e-05,3.53627327e-05,1.90758475e-05,2.26958087e-05,2.38147731e-05,1.8744251e-05,6.04634044e-06,2.04477359e-06,-1.95371956e-06
0.562,0.000165632781,0.00018119237,0.000136926583,2.84863461e-05,6.32139653e-05,6.65330218e-05,4.69767996e-05,1.66750197e-05,3.67481268e-06,-3.34534241e-06,2.84037588e-05,3.68521346e-05,3.56558751e-05,1.96265816e-05,2.29373013e-05,2.41710943e-05,1.91111879e-05,6.19688199e-06,2.12075384e-06,-1.99977129e-06
0.563,0.000166232449,0.000182670288,0.000138602456,2.99917977e-05,6.32227601e-05,6.72401227e-05,4.77794349e-05,1.70489661e-05,3.79626043e-06,-3.43845697e-06,2.84492465e-05,3.7060365e-05,3.59524454e-05,2.01786857e-05,2.31768622e-05,2.45325631e-05,1.94853275e-05,6.35119977e-06,2.19898583e-06,-2.04720617e-06
0.564,0.000166822031,0.000184149143,0.00014029507,3.15284268e-05,6.32245337e-05,6.79558021e-05,4.85940575e-05,1.74301037e-05,3.92097108e-06,-3.5338785e-06,2.84922013e-05,3.72678046e-05,3.62524699e-05,2.07323018e-05,2.34141653e-05,2.48990744e-05,1.98667536e-05,6.50940235e-06,2.27955852e-06,-2.09604906e-06
0.565,0.000167401297,0.000185628858,0.000142004779,3.30961573e-05,6.32190825e-05,6.86800855e-05,4.94208676e-05,1.78186311e-05,4.04904573e-06,-3.63168061e-06,2.85325674e-05,3.74743953e-05,3.65559708e-05,2.12876106e-05,2.36488448e-05,2.52705112e-05,2.02555519e-05,6.6716023e-06,2.3625644e-06,-2.14632459e-06
0.566,0.00016797001,0.000187109341,0.000143731918,3.4694941e-05,6.3206181e-05,6.94129916e-05,5.02600707e-05,1.82147556e-05,4.18059319e-06,-3.73193513e-06,2.85702896e-05,3.7680078e-05,3.68629622e-05,2.18447791e-05,2.38805169e-05,2.56467544e-05,2.06518095e-05,6.83791455e-06,2.44809887e-06,-2.19805703e-06
0.567,0.000168527919,0.000188590468,0.000145476799,3.63247562e-05,6.31855724e-05,7.0154544e-05,5.11118856e-05,1.86186945e-05,4.3157281e-06,-3.83471373e-06,2.86053173e-05,3.78848015e-05,3.71734499e-05,2.2403918e-05,2.41088054e-05,2.60276913e-05,2.10556131e-05,7.00845423e-06,2.53625942e-06,-2.25127028e-06
0.568,0.000169074762,0.00019007209,0.000147239709,3.7985607e-05,6.31569626e-05,7.09047734e-05,5.19765455e-05,1.90306736e-05,4.45456764e-06,-3.94009035e-06,2.86376061e-05,3.80885257e-05,3.74874356e-05,2.29650692e-05,2.43333617e-05,2.64132201e-05,2.14670462e-05,7.18333431e-06,2.62714438e-06,-2.30598841e-06
0.569,0.00016961027,0.000191554042,0.000149020934,3.96775242e-05,6.31200264e-05,7.16637079e-05,5.28542881e-05,1.94509235e-05,4.59723001e-06,-4.04814214e-06,2.86671155e-05,3.82912194e-05,3.78049219e-05,2.35282248e-05,2.45538621e-05,2.6803248e-05,2.18861895e-05,7.36266486e-06,2.72085223e-06,-2.36223613e-06
0.57,0.000170134169,0.000193036149,0.00015082076,4.14005685e-05,6.3074411e-05,7.24313661e-05,5.37453513e-05,1.98796779e-05,4.74383471e-06,-4.15894928e-06,2.86938082e-05,3.84928572e-05,3.81259112e-05,2.40933405e-05,2.47699996e-05,2.71976883e-05,2.23131216e-05,7.54655391e-06,2.81748168e-06,-2.42003911e-06
0.571,0.00017064618,0.000194518221,0.000152639471,4.31548355e-05,6.3019729e-05,7.32077636e-05,5.46499786e-05,2.03171754e-05,4.89450221e-06,-4.27259543e-06,2.87176519e-05,3.86934224e-05,3.84504029e-05,2.46603274e-05,2.49814875e-05,2.75964598e-05,2.27479187e-05,7.73510762e-06,2.91713178e-06,-2.47942399e-06
0.572,0.000171146011,0.000196000041,0.000154477328,4.49404566e-05,6.29555565e-05,7.39929194e-05,5.55684262e-05,2.07636631e-05,5.04935605e-06,-4.38916655e-06,2.8738619e-05,3.88929081e-05,3.87783938e-05,2.52290455e-05,2.51880737e-05,2.79994891e-05,2.31906528e-05,7.92843014e-06,3.01990263e-06,-2.54041763e-06
0.573,0.000171633363,0.000197481366,0.000156334575,4.6757593e-05,6.28814441e-05,7.47868521e-05,5.65009601e-05,2.12193978e-05,5.20852626e-06,-4.50874853e-06,2.87566837e-05,3.90913124e-05,3.91098827e-05,2.57993235e-05,2.53895419e-05,2.84067096e-05,2.36413907e-05,8.12662398e-06,3.12589646e-06,-2.60304643e-06
0.574,0.000172107929,0.000198961943,0.000158211446,4.86064313e-05,6.27969278e-05,7.5589573e-05,5.74478491e-05,2.16846442e-05,5.37215084e-06,-4.63142585e-06,2.87718175e-05,3.9288633e-05,3.94448753e-05,2.63709959e-05,2.55856985e-05,2.88180567e-05,2.41001946e-05,8.32979121e-06,3.23521826e-06,-2.66733619e-06
0.575,0.000172569403,0.000200441515,0.00016010818,5.04871794e-05,6.27015375e-05,7.64010783e-05,5.84093568e-05,2.21596729e-05,5.54037652e-06,-4.75728089e-06,2.87839859e-05,3.94848611e-05,3.97833898e-05,2.6943942e-05,2.57763491e-05,2.92334599e-05,2.45671232e-05,8.53803498e-06,3.34797643e-06,-2.73331229e-06
0.576,0.00017301748,0.000201919843,0.000162025041,5.24000633e-05,6.25948036e-05,7.72213373e-05,5.93857316e-05,2.26447562e-05,5.71335842e-06,-4.88639386e-06,2.87931457e-05,3.9679976e-05,4.01254595e-05,2.75181162e-05,2.59612693e-05,2.96528353e-05,2.50422351e-05,8.75146146e-06,3.46428294e-06,-2.80100027e-06
0.577,0.000173451857,0.000203396701,0.000163962327,5.43453288e-05,6.2476252e-05,7.80502928e-05,6.03772054e-05,2.31401671e-05,5.89125758e-06,-5.01884475e-06,2.87992466e-05,3.98739471e-05,4.04711313e-05,2.80935471e-05,2.614019e-05,3.0076081e-05,2.55255901e-05,8.97018079e-06,3.58425298e-06,-2.87042657e-06
0.578,0.000173872229,0.000204871867,0.00016592035,5.63232438e-05,6.23453953e-05,7.88878728e-05,6.1384003e-05,2.36461804e-05,6.07423874e-06,-5.15471524e-06,2.88022343e-05,4.00667387e-05,4.08204632e-05,2.86703139e-05,2.63128066e-05,3.05030791e-05,2.60172484e-05,9.19430632e-06,3.70800455e-06,-2.9416187e-06
0.579,0.000174278287,0.000206345116,0.000167899439,5.83340961e-05,6.22017321e-05,7.97339925e-05,6.24063442e-05,2.41630741e-05,6.2624701e-06,-5.29408909e-06,2.88020507e-05,4.02583107e-05,4.1173526e-05,2.92485406e-05,2.64787861e-05,3.09336984e-05,2.651727e-05,9.42395374e-06,3.83565833e-06,-3.01460508e-06
0.58,0.000174669723,0.000207816235,0.000169899951,6.03781907e-05,6.20447542e-05,8.05885431e-05,6.3444436e-05,2.46911265e-05,6.45612458e-06,-5.43705098e-06,2.87986318e-05,4.0448616e-05,4.15304056e-05,2.98284091e-05,2.66377541e-05,3.13677927e-05,2.70257153e-05,9.65924139e-06,3.96733782e-06,-3.08941513e-06
0.581,0.000175046231,0.000209285027,0.000171922271,6.24558473e-05,6.18739499e-05,8.14513862e-05,6.44984672e-05,2.52306148e-05,6.65538125e-06,-5.58368482e-06,2.87919067e-05,4.06375984e-05,4.18912003e-05,3.04101567e-05,2.67892838e-05,3.18052004e-05,2.75426469e-05,9.90029095e-06,4.10316958e-06,-3.16607918e-06
0.582,0.000175407508,0.0002107513,0.000173966797,6.45674014e-05,6.16887967e-05,8.23223647e-05,6.55686165e-05,2.57818169e-05,6.86042531e-06,-5.73407361e-06,2.87818017e-05,4.08251971e-05,4.22560132e-05,3.09940415e-05,2.69329066e-05,3.22457502e-05,2.80681288e-05,1.01472268e-05,4.24328301e-06,-3.24462847e-06
0.583,0.000175753247,0.000212214852,0.000176033927,6.67132089e-05,6.148875e-05,8.32013136e-05,6.6655061e-05,2.6345014e-05,7.07144735e-06,-5.88830027e-06,2.87682445e-05,4.10113528e-05,4.26249419e-05,3.15802943e-05,2.70681402e-05,3.26892689e-05,2.8602224e-05,1.04001745e-05,4.38780979e-06,-3.32509496e-06
0.584,0.000176083128,0.000213675447,0.00017812403,6.88936535e-05,6.1273227e-05,8.40880803e-05,6.7757993e-05,2.69204957e-05,7.28864214e-06,-6.04644926e-06,2.87511699e-05,4.11960159e-05,4.29980701e-05,3.21690656e-05,2.71945356e-05,3.31355935e-05,2.91449912e-05,1.06592576e-05,4.53688328e-06,-3.40751096e-06
0.585,0.000176396807,0.000215132794,0.00018023743,7.11091573e-05,6.10415952e-05,8.49825425e-05,6.88776349e-05,2.75085668e-05,7.51220767e-06,-6.2086087e-06,2.87305227e-05,4.13791511e-05,4.33754649e-05,3.27604001e-05,2.73117216e-05,3.35845803e-05,2.96964797e-05,1.09245955e-05,4.69063822e-06,-3.49190859e-06
0.586,0.000176693925,0.000216586563,0.000182374429,7.33601828e-05,6.07931796e-05,8.58845939e-05,7.00142309e-05,2.81095464e-05,7.74234679e-06,-6.37487006e-06,2.8706253e-05,4.15607331e-05,4.37571839e-05,3.33542706e-05,2.74194023e-05,3.40361038e-05,3.02567312e-05,1.11963038e-05,4.84921117e-06,-3.57831964e-06
0.587,0.000176974104,0.000218036402,0.000184535331,7.56472309e-05,6.05272775e-05,8.67941254e-05,7.11680312e-05,2.87237633e-05,7.97926897e-06,-6.54532666e-06,2.86783121e-05,4.17407385e-05,4.41432818e-05,3.39506231e-05,2.75173251e-05,3.44900489e-05,3.08257835e-05,1.14744958e-05,5.01274117e-06,-3.66677596e-06
0.588,0.000177236958,0.000219481946,0.000186720449,7.79708415e-05,6.02431627e-05,8.77110211e-05,7.2339288e-05,2.9351555e-05,8.22319069e-06,-6.72007323e-06,2.86466507e-05,4.19191449e-05,4.45338126e-05,3.45493949e-05,2.76052617e-05,3.49463031e-05,3.14036721e-05,1.17592855e-05,5.18137038e-06,-3.75730966e-06
0.589,0.000177482092,0.000220922811,0.00018893009,8.03315867e-05,5.99400871e-05,8.86351644e-05,7.3528258e-05,2.99932656e-05,8.4743342e-06,-6.89920625e-06,2.86112198e-05,4.20959304e-05,4.49288301e-05,3.51505179e-05,2.76830045e-05,3.5404755e-05,3.19904294e-05,1.20507865e-05,5.35524372e-06,-3.84995338e-06
0.59,0.000177709108,0.000222358597,0.000191164554,8.27300622e-05,5.9617281e-05,8.95664383e-05,7.47352003e-05,3.06492439e-05,8.73292636e-06,-7.08282383e-06,2.85719703e-05,4.22710726e-05,4.53283906e-05,3.57539286e-05,2.77503634e-05,3.58652936e-05,3.25860831e-05,1.23491112e-05,5.53450802e-06,-3.9447406e-06
0.591,0.000177917611,0.000223788897,0.000193424136,8.51668811e-05,5.9273953e-05,9.05047218e-05,7.59603728e-05,3.13198411e-05,8.99919823e-06,-7.27102552e-06,2.85288511e-05,4.24445466e-05,4.57325608e-05,3.6359592e-05,2.78071516e-05,3.63278046e-05,3.31906552e-05,1.26543708e-05,5.71931184e-06,-4.04170586e-06
0.592,0.000178107214,0.000225213308,0.000195709147,8.76426664e-05,5.8909299e-05,9.14498773e-05,7.7204022e-05,3.20054084e-05,9.27338577e-06,-7.46391173e-06,2.84818045e-05,4.26163197e-05,4.61414281e-05,3.69675419e-05,2.78531487e-05,3.67921659e-05,3.38041661e-05,1.2966677e-05,5.90980556e-06,-4.14088531e-06
0.593,0.000178277541,0.000226631464,0.000198019945,9.01580429e-05,5.8522518e-05,9.24017258e-05,7.84663625e-05,3.27062911e-05,9.55573223e-06,-7.66158183e-06,2.84307607e-05,4.27863446e-05,4.65551091e-05,3.75779207e-05,2.78880426e-05,3.7258237e-05,3.44266423e-05,1.32861461e-05,6.10614256e-06,-4.24231741e-06
0.594,0.000178428222,0.00022804303,0.000200356949,9.27136476e-05,5.8112818e-05,9.33600412e-05,7.97475731e-05,3.34228306e-05,9.84649101e-06,-7.86413319e-06,2.83756371e-05,4.2954561e-05,4.69737483e-05,3.81909699e-05,2.79114038e-05,3.77258521e-05,3.5058122e-05,1.3612904e-05,6.30848144e-06,-4.34604281e-06
0.595,0.000178558873,0.000229447674,0.000202720618,9.53101479e-05,5.76794037e-05,9.43245732e-05,8.10478169e-05,3.41553718e-05,1.0145926e-05,-8.07166242e-06,2.83163438e-05,4.3120903e-05,4.73975079e-05,3.88069788e-05,2.79227156e-05,3.81948225e-05,3.56986521e-05,1.3947086e-05,6.51698725e-06,-4.45210338e-06
0.596,0.000178669089,0.000230845048,0.000205111425,9.79482542e-05,5.72214622e-05,9.52950626e-05,8.23672561e-05,3.49042688e-05,1.04543112e-05,-8.28426642e-06,2.8252787e-05,4.32853042e-05,4.78265594e-05,3.94262446e-05,2.79214167e-05,3.86649453e-05,3.63482833e-05,1.42888341e-05,6.73183141e-06,-4.56054133e-06
0.597,0.000178758451,0.000232234784,0.00020752986,0.000100628728,5.67381487e-05,9.62712452e-05,8.37060567e-05,3.56698857e-05,1.07719305e-05,-8.50204256e-06,2.81848712e-05,4.34476993e-05,4.82610797e-05,4.00490554e-05,2.7906931e-05,3.91360101e-05,3.70070653e-05,1.4638294e-05,6.95319117e-06,-4.67139867e-06
0.598,0.000178826528,0.000233616495,0.000209976415,0.000103352376,5.62285743e-05,9.72528526e-05,8.50643875e-05,3.64525931e-05,1.1099074e-05,-8.72508913e-06,2.81125014e-05,4.3608025e-05,4.87012481e-05,4.06756838e-05,2.78786842e-05,3.96078038e-05,3.76750419e-05,1.49956111e-05,7.18124756e-06,-4.78471749e-06
0.599,0.000178872894,0.000234989783,0.000212451589,0.000106120036,5.56918009e-05,9.82396156e-05,8.6442417e-05,3.72527627e-05,1.1436035e-05,-8.95350637e-06,2.80355844e-05,4.37662193e-05,4.91472431e-05,4.13063813e-05,2.78361124e-05,4.00801154e-05,3.83522497e-05,1.5360928e-05,7.41618325e-06,-4.90054097e-06
0.6,0.000178897125,0.000236354241,0.000214955879,0.000108932576,5.51268382e-05,9.92312694e-05,8.78403145e-05,3.80707665e-05,1.17831084e-05,-9.1873971e-06,2.79540311e-05,4.39222228e-05,4.95992347e-05,4.19413594e-05,2.7778682e-05,4.05527387e-05,3.90387159e-05,1.57343834e-05,7.65818207e-06,-5.01891366e-06
0.601,0.00017889879,0.000237709425,0.000217489766,0.000111790911,5.45326309e-05,0.000100227577,8.92582687e-05,3.89069834e-05,1.21405891e-05,-9.42686911e-06,2.78677604e-05,4.40759839e-05,5.00573751e-05,4.25807581e-05,2.77059402e-05,4.10254767e-05,3.97344522e-05,1.61161101e-05,7.90742876e-06,-5.13988109e-06
0.602,0.000178877437,0.000239054831,0.000220053695,0.000114696033,5.39080471e-05,0.000101228342,9.06965061e-05,3.9761809e-05,1.2508773e-05,-9.67203898e-06,2.77767003e-05,4.42274597e-05,5.05217979e-05,4.32246458e-05,2.76175523e-05,4.14981477e-05,4.04394516e-05,1.65062334e-05,8.16410916e-06,-5.26348954e-06
