r,R  4/ 2,R  5/ 2,R  6/ 2,R  7/ 2,R  8/ 2,R  9/ 2,R 10/ 2,I  4/ 2,I  5/ 2,I  6/ 2,I  7/ 2,I  8/ 2,I  9/ 2,I 10/ 2
0.496,-9.10962314e-05,-0.000262533184,-0.00017854629,0.00244485823,0.00213000532,0.00126178153,0.00124102097,0.00015423582,-7.05949076e-05,-0.000175453699,-0.00288040363,-0.000817067797,-0.00207793906,-0.00140582541
0.497,-8.86597327e-05,-0.000256411426,-0.000169388417,0.00240969665,0.0020982472,0.00125510309,0.00123205626,0.000152101945,-6.44832568e-05,-0.000165875597,-0.00283092588,-0.000810180008,-0.00205712439,-0.00139189522
0.498,-8.62891131e-05,-0.000250528164,-0.000160363796,0.00237493666,0.0020670334,0.0012483729,0.00122311002,0.0001500137,-5.85653611e-05,-0.000156460556,-0.00278241509,-0.000803370735,-0.00203650102,-0.00137812276
0.499,-8.39838616e-05,-0.000244872876,-0.000151465914,0.00234057648,0.00203635302,0.00124159357,0.00121418419,0.000147968823,-5.28372241e-05,-0.000147207863,-0.00273484799,-0.000796635837,-0.00201606753,-0.00136450682
0.5,-8.17429421e-05,-0.000239434851,-0.000142689386,0.00230661282,0.00200619593,0.00123476774,0.00120528097,0.000145965092,-4.72945475e-05,-0.000138116849,-0.00268820197,-0.000789971774,-0.00199582157,-0.00135104719
0.501,-7.95648088e-05,-0.000234203272,-0.000134030212,0.00227304112,0.00197655276,0.00122789811,0.00119640277,0.000144000332,-4.19329718e-05,-0.000129186843,-0.00264245532,-0.000783375633,-0.00197576016,-0.00133774438
0.502,-7.74477131e-05,-0.000229167605,-0.000125485484,0.00223985652,0.00194741459,0.00122098745,0.00118755192,0.000142072534,-3.67482259e-05,-0.000120417501,-0.0025975873,-0.000776844884,-0.00195588039,-0.00132459877
0.503,-7.5390121e-05,-0.00022431803,-0.000117052439,0.00220705491,0.00191877236,0.00121403846,0.00117873037,0.000140179951,-3.17362364e-05,-0.000111809132,-0.00255357788,-0.000770376957,-0.00193618009,-0.00131160984
0.504,-7.33908332e-05,-0.000219645517,-0.000108728089,0.00217463322,0.00189061675,0.00120705368,0.00116993963,0.000138321048,-2.68932326e-05,-0.000103362498,-0.00251040752,-0.000763969105,-0.00191665788,-0.00129877604
0.505,-7.14489972e-05,-0.000215141807,-0.000100509109,0.00214258937,0.00186293821,0.00120003552,0.0011611807,0.000136494471,-2.22157332e-05,-9.50786331e-05,-0.00246805712,-0.000757618408,-0.00189731314,-0.00128609483
0.506,-6.95640663e-05,-0.00021079935,-9.2391862e-05,0.00211092206,0.00183572706,0.00119298627,0.00115245421,0.00013469903,-1.77004251e-05,-8.69587564e-05,-0.00242650802,-0.000751321826,-0.00187814581,-0.0012735629
0.507,-6.77355822e-05,-0.00020661108,-8.43728298e-05,0.00207963009,0.0018089737,0.00118590819,0.00114376067,0.000132933623,-1.3344054e-05,-7.90039147e-05,-0.00238574191,-0.000745076357,-0.00185915601,-0.0012611768
0.508,-6.59629671e-05,-0.000202570205,-7.64489538e-05,0.00204871168,0.00178266886,0.00117880362,0.00113510076,0.000131197167,-9.1433342e-06,-7.12147036e-05,-0.00234574082,-0.000738879208,-0.00184034364,-0.00124893357
0.509,-6.42454974e-05,-0.000198670158,-6.86175726e-05,0.0020181643,0.00175680353,0.00117167492,0.00112647539,0.00012948861,-5.09485243e-06,-6.35913297e-05,-0.00230648706,-0.00073272779,-0.00182170828,-0.00123683076
0.51,-6.25823296e-05,-0.000194904573,-6.08762667e-05,0.00198798476,0.0017313689,0.00116452444,0.00111788569,0.000127806934,-1.1950148e-06,-5.61336608e-05,-0.00226796317,-0.000726619641,-0.00180324925,-0.00122486645
0.511,-6.09725448e-05,-0.000191267249,-5.32226209e-05,0.00195816937,0.0017063562,0.00115735442,0.00110933294,0.000126151134,2.5599814e-06,-4.88412678e-05,-0.00223015185,-0.000720552291,-0.0017849656,-0.00121303912
0.512,-5.94152164e-05,-0.000187752098,-4.56538899e-05,0.00192871436,0.00168175657,0.0011501668,0.0011008184,0.000124520204,6.17409805e-06,-4.17135796e-05,-0.00219303592,-0.000714523204,-0.00176685612,-0.00120134737
0.513,-5.79094143e-05,-0.00018435308,-3.81670371e-05,0.00189961604,0.00165756129,0.00114296328,0.00109234311,0.000122913117,9.65134664e-06,-3.4749947e-05,-0.00215659861,-0.000708529899,-0.00174891947,-0.00118978967
0.514,-5.64541812e-05,-0.000181064178,-3.07589245e-05,0.00187087081,0.00163376187,0.00113574543,0.00108390793,0.000121328828,1.29956784e-05,-2.79496124e-05,-0.00212082365,-0.00070257008,-0.00173115413,-0.00117836438
0.515,-5.50485259e-05,-0.000177879429,-2.34264296e-05,0.0018424751,0.00161035015,0.00112851471,0.00107551352,0.000119766276,1.62109048e-05,-2.1311717e-05,-0.00208569531,-0.000696641703,-0.0017135585,-0.00116706974
0.516,-5.36914432e-05,-0.000174793004,-1.61665202e-05,0.0018144253,0.0015873183,0.00112127257,0.00106716039,0.000118224409,1.9300639e-05,-1.483532e-05,-0.00205119837,-0.000690743019,-0.00169613094,-0.00115590387
0.517,-5.23819712e-05,-0.000171799387,-8.97632509e-06,0.0017867176,0.0015646587,0.00111402055,0.00105884904,0.000116702248,2.22683227e-05,-8.51940604e-06,-0.00201731798,-0.000684872483,-0.00167886988,-0.00114486492
0.518,-5.11192299e-05,-0.000168893507,-1.85315777e-06,0.00175934798,0.0015423638,0.00110676028,0.00105058005,0.000115198931,2.51172849e-05,-2.36291227e-06,-0.00198403952,-0.000679028626,-0.00166177398,-0.00113395108
0.519,-4.99024222e-05,-0.000166070755,5.2055085e-06,0.00173231229,0.00152042607,0.00109949341,0.00104235406,0.000113713705,2.78507659e-05,3.63524037e-06,-0.00195134862,-0.000673209995,-0.00164484206,-0.00112316061
0.52,-4.87308151e-05,-0.000163326968,1.22020471e-05,0.00170560623,0.00149883807,0.00109222165,0.00103417178,0.000112245896,3.04719145e-05,9.47614373e-06,-0.00191923118,-0.000667415204,-0.00162807311,-0.00111249183
0.521,-4.76036914e-05,-0.000160658319,1.91386841e-05,0.00167922544,0.00147759261,0.00108494685,0.00102603397,0.00011079488,3.2983727e-05,1.51609056e-05,-0.00188767338,-0.000661643021,-0.00161146624,-0.00110194313
0.522,-4.65202739e-05,-0.000158061121,2.6017535e-05,0.00165316557,0.00145668289,0.00107767087,0.00101794135,0.000109360038,3.53889909e-05,2.0690641e-05,-0.00185666187,-0.00065589248,-0.00159502049,-0.00109151295
0.523,-4.5479689e-05,-0.000155531692,3.28406183e-05,0.0016274223,0.00143610252,0.00107039551,0.00100989452,0.000107940723,3.76903304e-05,2.60664626e-05,-0.00182618377,-0.000650162871,-0.00157873469,-0.00108119972
0.524,-4.44809838e-05,-0.000153066318,3.96098506e-05,0.00160199139,0.0014158454,0.00106312246,0.00100189394,0.000106536274,3.98902837e-05,3.12894665e-05,-0.00179622668,-0.000644453668,-0.00156260751,-0.00107100188
0.525,-4.35231507e-05,-0.000150661258,4.63270515e-05,0.00157686867,0.00139590563,0.00105585321,0.000993939994,0.000105146028,4.19913493e-05,3.63607162e-05,-0.00176677856,-0.000638764435,-0.00154663744,-0.00106091786
0.526,-4.2605196e-05,-0.000148312852,5.29939451e-05,0.00155205008,0.00137627735,0.00104858911,0.000986032948,0.000103769363,4.39960532e-05,4.12812227e-05,-0.0017378277,-0.000633094679,-0.0015308229,-0.00105094612
0.527,-4.17262083e-05,-0.00014601768,5.96121356e-05,0.0015275316,0.00135695461,0.00104133139,0.0009781731,0.000102405756,4.59069886e-05,4.60519368e-05,-0.00170936252,-0.000627443749,-0.00151516239,-0.00104108513
0.528,-4.088537e-05,-0.000143772637,6.61830811e-05,0.00150330917,0.00133793144,0.00103408133,0.000970360794,0.000101054806,4.77267841e-05,5.06737519e-05,-0.00168137153,-0.000621810851,-0.00149965459,-0.0010313334
0.529,-4.00819401e-05,-0.00014157491,7.27080743e-05,0.00147937865,0.00131920182,0.00102684019,0.00096259642,9.97162313e-05,4.94580857e-05,5.51474981e-05,-0.00165384338,-0.000616195053,-0.00148429831,-0.00102168945
0.53,-3.93152368e-05,-0.00013942192,7.91882304e-05,0.00145573582,0.00130075965,0.00101960921,0.000954880394,9.83898549e-05,5.11036093e-05,5.9473925e-05,-0.00162676681,-0.000610595261,-0.00146909245,-0.00101215184
0.531,-3.85845707e-05,-0.000137311161,8.56244679e-05,0.00143237639,0.00128259875,0.00101238946,0.000947213066,9.70755596e-05,5.26661488e-05,6.36536987e-05,-0.00160013082,-0.000605010284,-0.00145403584,-0.00100271909
0.532,-3.78891725e-05,-0.000135240055,9.2017469e-05,0.00140929609,0.00126471305,0.00100518179,0.000939594672,9.57732365e-05,5.41485071e-05,6.76874223e-05,-0.00157392479,-0.000599438969,-0.00143912712,-0.000993389717
0.533,-3.72281842e-05,-0.00013320593,9.83677177e-05,0.00138649065,0.00124709671,0.000997986967,0.000932025332,9.44827678e-05,5.55534159e-05,7.15756407e-05,-0.00154813855,-0.0005938803,-0.00142436476,-0.000984162229
0.534,-3.66006715e-05,-0.00013120607,0.000104675545,0.00136395582,0.0012297442,0.000990805671,0.000924505076,9.32040168e-05,5.68834526e-05,7.53188558e-05,-0.00152276233,-0.000588333486,-0.00140974708,-0.000975035144
0.535,-3.60056448e-05,-0.000129237808,0.000110941138,0.00134168734,0.0012126504,0.000983638657,0.000917033888,9.19368337e-05,5.81409472e-05,7.89175543e-05,-0.00149778675,-0.000582798043,-0.00139527235,-0.000966007008
0.536,-3.54421244e-05,-0.00012729869,0.000117164542,0.00131968088,0.00119581055,0.00097648686,0.000909611779,9.06810939e-05,5.93279871e-05,8.23722246e-05,-0.00147320275,-0.000577273743,-0.00138093892,-0.000957076406
0.537,-3.49092032e-05,-0.000125386583,0.000123345681,0.00129793204,0.00117922004,0.000969351357,0.00090223883,8.94367281e-05,6.04465127e-05,8.5683348e-05,-0.00144900146,-0.000571760466,-0.00136674531,-0.000948241975
0.538,-3.44060612e-05,-0.000123499672,0.000129484392,0.0012764364,0.00116287428,0.00096223328,0.000894915177,8.82037261e-05,6.14983872e-05,8.88513886e-05,-0.00142517416,-0.000566258095,-0.00135269024,-0.000939502387
0.539,-3.39319548e-05,-0.000121636421,0.000135580416,0.00125518956,0.00114676875,0.000955133803,0.000887640996,8.69821353e-05,6.24854244e-05,9.18767976e-05,-0.00140171233,-0.000560766497,-0.00133877255,-0.000930856355
0.54,-3.34861708e-05,-0.000119795476,0.00014163339,0.00123418717,0.00113089901,0.000948054134,0.000880416491,8.57720397e-05,6.34093705e-05,9.47600236e-05,-0.00137860761,-0.000555285564,-0.00132499119,-0.000922302625
0.541,-3.30679603e-05,-0.000117975513,0.000147642842,0.00121342497,0.00111526088,0.000940995446,0.000873241827,8.45735221e-05,6.42718672e-05,9.75015234e-05,-0.00135585196,-0.000549815285,-0.00131134504,-0.000913839971
0.542,-3.26765075e-05,-0.000116175141,0.000153608196,0.00119289883,0.00109985039,0.000933958825,0.000866117091,8.33866456e-05,6.50744628e-05,0.00010010177,-0.00133343763,-0.000544355772,-0.00129783285,-0.000905467177
0.543,-3.23109364e-05,-0.000114392875,0.000159528784,0.00117260472,0.00108466375,0.000926945233,0.000859042297,8.22114619e-05,6.58186588e-05,0.000102561252,-0.00131135714,-0.000538907196,-0.00128445323,-0.000897183031
0.544,-3.19703358e-05,-0.000112627136,0.000165403875,0.00115253877,0.00106969717,0.00091995544,0.000852017369,8.10480218e-05,6.65059787e-05,0.000104880457,-0.00128960323,-0.000533469679,-0.00127120467,-0.000888986317
0.545,-3.16538173e-05,-0.000110876324,0.000171232689,0.00113269724,0.00105494673,0.000912989996,0.000845042176,7.98964025e-05,6.71380522e-05,0.000107059871,-0.00126816879,-0.000528043168,-0.00125808558,-0.000880875811
0.546,-3.13605554e-05,-0.000109138936,0.000177014376,0.0011130765,0.00104040833,0.000906049354,0.00083811659,7.87567327e-05,6.77166147e-05,0.000109099993,-0.00124704677,-0.000522627415,-0.00124509449,-0.000872850294
0.547,-3.10897862e-05,-0.000107413609,0.000182748004,0.00109367287,0.00102607785,0.00089913397,0.000831240513,7.76291913e-05,6.82434323e-05,0.00011100136,-0.0012262302,-0.000517222051,-0.00123222999,-0.00086490856
0.548,-3.08408003e-05,-0.000105699138,0.000188432568,0.00107448271,0.00101195118,0.000892244339,0.000824413881,7.65139946e-05,6.87202589e-05,0.000112764567,-0.00120571223,-0.000511826649,-0.00121949079,-0.00085704942
0.549,-3.06129255e-05,-0.000103994429,0.000194067022,0.00105550236,0.000998024271,0.000885380974,0.000817636644,7.54113769e-05,6.9148811e-05,0.000114390272,-0.00118548609,-0.000506440779,-0.00120687566,-0.000849271695
0.55,-3.04054863e-05,-0.000102298419,0.00019965034,0.00103672822,0.000984293166,0.000878544333,0.000810908713,7.43215598e-05,6.95307198e-05,0.000115879196,-0.00116554524,-0.000501064085,-0.00119438334,-0.000841574212
0.551,-3.02177901e-05,-0.000100610012,0.000205181596,0.00101815683,0.000970754067,0.000871734791,0.00080422994,7.32447341e-05,6.9867496e-05,0.000117232101,-0.00114588332,-0.000495696321,-0.00118201247,-0.000833955804
0.552,-3.00491375e-05,-9.89281086e-05,0.000210660014,0.000999784873,0.000957403341,0.000864952656,0.000797600126,7.21810571e-05,7.01605077e-05,0.000118449755,-0.00112649415,-0.000490337363,-0.00116976161,-0.000826415318
0.553,-2.9898813e-05,-9.72516498e-05,0.000216084887,0.000981609163,0.000944237627,0.00085819825,0.000791019045,7.11306496e-05,7.04109334e-05,0.00011953297,-0.00110737175,-0.000484987297,-0.00115762929,-0.000818951629
0.554,-2.97660971e-05,-9.55797091e-05,0.000221455482,0.000963626545,0.000931253895,0.000851472034,0.000784486488,7.00936113e-05,7.06197425e-05,0.000120482608,-0.00108851033,-0.000479646438,-0.00114561409,-0.000811563651
0.555,-2.96503066e-05,-9.39115688e-05,0.000226770993,0.000945833878,0.000918449349,0.000844774629,0.000778002299,6.9070045e-05,7.07877669e-05,0.000121299578,-0.00106990428,-0.000474315242,-0.0011337147,-0.000804250339
0.556,-2.95508122e-05,-9.22467135e-05,0.000232030526,0.000928228052,0.000905821276,0.00083810673,0.000771566365,6.80600721e-05,7.09157869e-05,0.000121984796,-0.00105154809,-0.000468994192,-0.00112192995,-0.000797010677
0.557,-2.94670345e-05,-9.05847858e-05,0.000237233085,0.000910806003,0.000893366975,0.000831469054,0.000765178597,6.70638419e-05,7.10045843e-05,0.000122539164,-0.00103343634,-0.000463683726,-0.00111025881,-0.000789843672
0.558,-2.93984213e-05,-8.89255203e-05,0.000242377538,0.000893564735,0.000881083756,0.0008248623,0.000758838916,6.60815324e-05,7.10549658e-05,0.00012296356,-0.00101556375,-0.000458384215,-0.00109870025,-0.000782748346
0.559,-2.93443998e-05,-8.72686491e-05,0.000247462586,0.000876501346,0.000868968979,0.000818287099,0.000752547221,6.51133358e-05,7.10677413e-05,0.00012325884,-0.000997925178,-0.000453095995,-0.00108725327,-0.000775723738
0.56,-2.93043327e-05,-8.56138366e-05,0.000252486701,0.00085961303,0.000857020116,0.000811744,0.000746303369,6.41594468e-05,7.10437019e-05,0.000123425859,-0.000980515675,-0.000447819414,-0.00107591673,-0.000768768904
0.561,-2.92774976e-05,-8.39606538e-05,0.00025744804,0.000842897052,0.00084523475,0.000805233469,0.00074010717,6.32200621e-05,7.098364e-05,0.00012346551,-0.000963330553,-0.000442554836,-0.00106468941,-0.000761882902
0.562,-2.92630867e-05,-8.23085565e-05,0.000262344393,0.000826350771,0.000833610466,0.000798755815,0.000733958371,6.22953805e-05,7.08884143e-05,0.000123378763,-0.000946365427,-0.000437302594,-0.00105356996,-0.000755064787
0.563,-2.92602554e-05,-8.06569139e-05,0.000267173285,0.000809971679,0.000822144696,0.000792311142,0.000727856658,6.13856158e-05,7.07590151e-05,0.000123166624,-0.000929616123,-0.000432062875,-0.00104255698,-0.000748313589
0.564,-2.92681659e-05,-7.90050852e-05,0.000271932062,0.000793757379,0.000810834729,0.000785899431,0.000721801686,6.04910058e-05,7.05965528e-05,0.000122830123,-0.000913078596,-0.000426835701,-0.00103164909,-0.000741628316
0.565,-2.92860001e-05,-7.73524922e-05,0.000276617938,0.000777705543,0.000799677841,0.000779520652,0.00071579311,5.96118033e-05,7.0402177e-05,0.00012237034,-0.000896748911,-0.000421621018,-0.00102084497,-0.000735007966
0.566,-2.93129627e-05,-7.56986725e-05,0.000281228031,0.000761813902,0.000788671407,0.000773174844,0.000709830604,5.87482592e-05,7.0177004e-05,0.000121788437,-0.00088062325,-0.000416418803,-0.00101014339,-0.000728451542
0.567,-2.93482721e-05,-7.40433025e-05,0.000285759394,0.000746080236,0.000777813019,0.00076686217,0.000703913876,5.79006064e-05,6.99220492e-05,0.00012108569,-0.000864697929,-0.000411229161,-0.000999543214,-0.000721958074
0.568,-2.939114e-05,-7.23861702e-05,0.000290209049,0.000730502405,0.000767100526,0.000760582891,0.000698042656,5.70690452e-05,6.96381902e-05,0.000120263507,-0.000848969434,-0.000406052385,-0.000989043335,-0.000715526629
0.569,-2.94407679e-05,-7.07271322e-05,0.000294574041,0.000715078404,0.000756531957,0.000754337275,0.000692216667,5.62537366e-05,6.93261934e-05,0.000119323432,-0.000833434423,-0.000400888933,-0.000978642631,-0.000709156311
0.57,-2.94963568e-05,-6.90661001e-05,0.000298851486,0.000699806397,0.000746105454,0.000748125551,0.000686435621,5.5454803e-05,6.8986744e-05,0.000118267131,-0.000818089707,-0.000395739397,-0.000968339967,-0.000702846264
0.571,-2.95571162e-05,-6.74030604e-05,0.000303038626,0.000684684709,0.000735819308,0.000741947953,0.000680699234,5.4672331e-05,6.86204255e-05,0.000117096376,-0.000802932186,-0.000390604491,-0.000958134208,-0.000696595666
0.572,-2.96222864e-05,-6.57381141e-05,0.000307132863,0.000669711792,0.000725671969,0.000735804784,0.000675007243,5.39063804e-05,6.82277154e-05,0.00011581301,-0.000787958778,-0.000385485015,-0.00094802426,-0.000690403724
0.573,-2.96911505e-05,-6.4071485e-05,0.000311131712,0.000654886217,0.000715661998,0.000729696421,0.000669359409,5.31569904e-05,6.7809037e-05,0.000114418968,-0.000773166431,-0.000380381818,-0.000938009121,-0.000684269656
0.574,-2.97630309e-05,-6.24034848e-05,0.000315032739,0.000640206672,0.000705787993,0.000723623261,0.000663755499,5.24241865e-05,6.73648129e-05,0.00011291628,-0.000758552152,-0.000375295734,-0.000928087868,-0.000678192672
0.575,-2.98372819e-05,-6.07344609e-05,0.000318833525,0.000625671973,0.000696048509,0.00071758566,0.000658195269,5.17079888e-05,6.68955137e-05,0.00011130707,-0.000744113027,-0.000370227528,-0.000918259627,-0.000672171968
0.576,-2.99132753e-05,-5.90647378e-05,0.000322531632,0.000611281081,0.000686441999,0.000711583857,0.000652678441,5.10084143e-05,6.64016882e-05,0.000109593552,-0.000729846224,-0.000365177852,-0.00090852352,-0.000666206728
0.577,-2.99903744e-05,-5.73945854e-05,0.000326124578,0.000597033101,0.000676966831,0.000705617952,0.000647204711,5.03254731e-05,6.58839408e-05,0.000107778044,-0.000715749013,-0.000360147272,-0.000898878617,-0.000660296146
0.578,-3.00679161e-05,-5.57242269e-05,0.000329609812,0.000582927257,0.000667621374,0.000699687959,0.000641773758,4.96591638e-05,6.53428876e-05,0.000105862985,-0.000701818764,-0.000355136304,-0.00088932391,-0.000654439446
0.579,-3.01452081e-05,-5.405385e-05,0.000332984709,0.000568962889,0.000658404011,0.00069379382,0.000636385257,4.9009471e-05,6.47791466e-05,0.000103850936,-0.000688052957,-0.000350145428,-0.000879858325,-0.00064863588
0.58,-3.02215361e-05,-5.23836082e-05,0.000336246568,0.000555139484,0.000649313089,0.00068793537,0.000631038856,4.83763646e-05,6.41933672e-05,0.000101744577,-0.0006744492,-0.000345175074,-0.000870480733,-0.000642884708
0.581,-3.02961803e-05,-5.07136384e-05,0.000339392619,0.000541456696,0.000640346892,0.000682112342,0.000625734158,4.77597991e-05,6.35862582e-05,9.95467009e-05,-0.000661005254,-0.000340225621,-0.000861189998,-0.000637185163
0.582,-3.03684277e-05,-4.90441055e-05,0.000342420032,0.000527914338,0.000631503706,0.000676324426,0.00062047073,4.71597095e-05,6.29585728e-05,9.726022e-05,-0.00064771906,-0.000335297444,-0.000851985024,-0.000631536436
0.583,-3.04375833e-05,-4.73752591e-05,0.00034532595,0.000514512373,0.000622781909,0.000670571342,0.00061524812,4.65760043e-05,6.23110642e-05,9.48881684e-05,-0.000634588719,-0.00033039099,-0.000842864789,-0.000625937691
0.584,-3.05029772e-05,-4.57074939e-05,0.000348107531,0.000501250884,0.000614180085,0.000664852926,0.000610065886,4.60085584e-05,6.16444274e-05,9.24337072e-05,-0.000621612465,-0.00032550685,-0.000833828365,-0.00062038809
0.585,-3.05639622e-05,-4.40413863e-05,0.000350761958,0.000488130042,0.000605697094,0.00065916918,0.000604923642,4.54572102e-05,6.09592546e-05,8.99001451e-05,-0.000608788644,-0.00032064581,-0.000824874898,-0.000614886846
0.586,-3.06199114e-05,-4.23776707e-05,0.000353286461,0.000475150131,0.000597331989,0.000653520196,0.000599821053,4.49217644e-05,6.02560602e-05,8.72909444e-05,-0.000596115703,-0.000315808816,-0.000816003568,-0.00060943325
0.587,-3.06702201e-05,-4.07171887e-05,0.000355678331,0.000462311585,0.000589083894,0.00064790606,0.000594757816,4.44019976e-05,5.95353355e-05,8.46097072e-05,-0.000583592187,-0.000310996907,-0.000807213571,-0.000604026663
0.588,-3.0714302e-05,-3.90608591e-05,0.000357934932,0.000449614997,0.000580951967,0.000642326832,0.000589733649,4.38976626e-05,5.87975699e-05,8.18601699e-05,-0.000571216735,-0.000306211173,-0.0007985041,-0.000598666506
0.589,-3.07515892e-05,-3.74096598e-05,0.000360053723,0.000437061126,0.000572935403,0.00063678256,0.000584748282,4.34084885e-05,5.80432577e-05,7.90461912e-05,-0.000558988078,-0.000301452729,-0.000789874371,-0.000593352227
0.59,-3.07815344e-05,-3.57646066e-05,0.000362032273,0.000424650902,0.000565033446,0.0006312733,0.000579801431,4.29341795e-05,5.72729077e-05,7.61717339e-05,-0.000546905055,-0.000296722705,-0.000781323638,-0.00058808325
0.591,-3.08036114e-05,-3.41267257e-05,0.00036386827,0.00041238542,0.000557245366,0.000625799095,0.000574892777,4.2474415e-05,5.64870552e-05,7.32408645e-05,-0.000534966607,-0.000292022225,-0.000772851195,-0.000582858952
0.592,-3.08173128e-05,-3.24970081e-05,0.000365559511,0.000400265945,0.000549570387,0.000620359929,0.000570021954,4.20288559e-05,5.56862901e-05,7.02577489e-05,-0.000523171796,-0.000287352349,-0.000764456348,-0.00057767865
0.593,-3.08221515e-05,-3.08763617e-05,0.000367103902,0.000388293921,0.000542007586,0.000614955634,0.000565188538,4.15971524e-05,5.48712933e-05,6.72266409e-05,-0.000511519781,-0.000282714023,-0.00075613839,-0.000572541624
0.594,-3.08176576e-05,-2.92656154e-05,0.000368499448,0.000376470945,0.000534555854,0.000609585875,0.000560392075,4.11789468e-05,5.40428315e-05,6.41518971e-05,-0.000500009798,-0.000278108048,-0.000747896565,-0.000567447167
0.595,-3.08033771e-05,-2.7665572e-05,0.000369744263,0.000364798708,0.000527213972,0.000604250216,0.000555632131,4.07738706e-05,5.32017084e-05,6.10379919e-05,-0.000488641128,-0.000273535136,-0.000739730063,-0.000562394633
0.596,-3.07788773e-05,-2.60770589e-05,0.000370836602,0.000353278979,0.00051998069,0.000598948188,0.00055090831,4.03815373e-05,5.23487285e-05,5.78895191e-05,-0.000477413094,-0.000268995959,-0.00073163804,-0.000557383445
0.597,-3.07437563e-05,-2.45009556e-05,0.000371774907,0.000341913604,0.000512854756,0.000593679311,0.000546220242,4.00015364e-05,5.14846832e-05,5.47111796e-05,-0.000466325062,-0.000264491204,-0.000723619642,-0.000552413074
0.598,-3.06976571e-05,-2.29381923e-05,0.000372557863,0.000330704539,0.000505834952,0.000588443108,0.000541567544,3.96334318e-05,5.06103544e-05,5.15077441e-05,-0.00045537646,-0.000260021608,-0.000715674042,-0.00054748297
0.599,-3.06402805e-05,-2.13897353e-05,0.000373184448,0.000319653872,0.000498920107,0.000583239117,0.000536949788,3.92767635e-05,4.97265259e-05,4.82840124e-05,-0.000444566796,-0.000255587975,-0.000707800484,-0.000542592524
0.6,-3.05713941e-05,-1.98565932e-05,0.000373653961,0.000308763818,0.000492109116,0.000578066907,0.000532366508,3.89310495e-05,4.88339797e-05,4.50447936e-05,-0.000433895632,-0.000251191197,-0.000699998298,-0.000537741073
0.601,-3.0490833e-05,-1.8339847e-05,0.000373966042,0.000298036681,0.000485400996,0.000572926132,0.000527817235,3.85957861e-05,4.79334661e-05,4.17948908e-05,-0.000423362557,-0.000246832275,-0.000692266903,-0.000532927933
0.602,-3.03984827e-05,-1.68406727e-05,0.000374120683,0.000287474811,0.000478794882,0.000567816553,0.000523301558,3.82704465e-05,4.70256688e-05,3.85390994e-05,-0.000412967141,-0.000242512321,-0.000684605757,-0.000528152484
0.603,-3.02942565e-05,-1.53603153e-05,0.000374118207,0.000277080597,0.000472289936,0.00056273796,0.000518819147,3.79544802e-05,4.61112198e-05,3.52822123e-05,-0.000402708946,-0.000238232507,-0.000677014299,-0.000523414222
0.604,-3.0178086e-05,-1.39000388e-05,0.00037395925,0.000266856475,0.000465885246,0.000557690098,0.000514369731,3.76473215e-05,4.51907338e-05,3.20289988e-05,-0.000392587543,-0.000233994005,-0.000669491924,-0.000518712756
0.605,-3.0049927e-05,-1.24610998e-05,0.000373644738,0.000256804913,0.000459579782,0.000552672637,0.000509953083,3.73484007e-05,4.42648327e-05,2.87841753e-05,-0.000382602533,-0.000229797921,-0.000662037978,-0.00051404778
0.606,-2.99098282e-05,-1.10447584e-05,0.000373175839,0.000246928347,0.000453372408,0.000547685236,0.00050556899,3.70571778e-05,4.3334202e-05,2.555238e-05,-0.00037275351,-0.000225645234,-0.000654651858,-0.000509418992
0.607,-2.97580086e-05,-9.65230538e-06,0.000372553895,0.000237229086,0.000447261943,0.000542727629,0.000501217219,3.67731737e-05,4.23996334e-05,2.23381673e-05,-0.000363039998,-0.000221536758,-0.000647333133,-0.000504826006
0.608,-2.95948678e-05,-8.2850516e-06,0.000371780388,0.000227709284,0.000441247197,0.00053779965,0.000496897514,3.64959745e-05,4.14620169e-05,1.9146018e-05,-0.000353461432,-0.000217473141,-0.000640081553,-0.000500268339
0.609,-2.94209482e-05,-6.94425183e-06,0.000370856914,0.000218370968,0.000435326928,0.000532901166,0.000492609576,3.62252194e-05,4.05223391e-05,1.59803604e-05,-0.000344017147,-0.000213454871,-0.00063289702,-0.000495745407
0.61,-2.92367669e-05,-5.63095672e-06,0.000369785284,0.000209216224,0.000429499742,0.000528031872,0.000488353038,3.59605324e-05,3.95815967e-05,1.2845568e-05,-0.000334706502,-0.000209482358,-0.000625779373,-0.000491256606
0.611,-2.90426087e-05,-4.345915e-06,0.00036856769,0.000200247406,0.000423764049,0.000523191128,0.000484127485,3.57014312e-05,3.86406546e-05,9.74594426e-06,-0.000325529051,-0.000205556067,-0.000618728122,-0.000486801429
0.612,-2.88384744e-05,-3.08960908e-06,0.00036720679,0.000191467167,0.000418118093,0.00051837799,0.000479932494,3.54472968e-05,3.77001935e-05,6.68572335e-06,-0.00031648459,-0.000201676604,-0.000611742397,-0.000482379516
0.613,-2.86241329e-05,-1.86236846e-06,0.000365705755,0.000182878392,0.00041256002,0.000513591313,0.000475767669,3.51973859e-05,3.67607058e-05,3.66902708e-06,-0.000307573126,-0.000197844736,-0.000604821004,-0.000477990655
0.614,-2.83993273e-05,-6.645499e-07,0.000364068171,0.000174483962,0.000407087976,0.000508829981,0.000471632657,3.49509173e-05,3.58225959e-05,6.99835782e-07,-0.000298794715,-0.000194061322,-0.000597962673,-0.000473634701
