r,R  4/ 2,R  5/ 2,R  6/ 2,R  7/ 2,R  8/ 2,R  9/ 2,R 10/ 2,I  4/ 2,I  5/ 2,I  6/ 2,I  7/ 2,I  8/ 2,I  9/ 2,I 10/ 2
0.545,0.000408967434,0.00354530156,-0.0747554557,0.0609548555,0.0311006102,0.0195000279,0.0150048098,-0.00109289536,-0.00224303935,-0.0450789643,-0.0709037656,-0.0163144627,-0.0279767008,-0.0162490394
0.546,0.000403085195,0.00346292026,-0.0737459732,0.0599805442,0.0306343812,0.0193154521,0.0148471278,-0.00107135683,-0.00224359541,-0.0438231679,-0.0698129174,-0.016124335,-0.0276325989,-0.0160622228
0.547,0.000397506466,0.00338156893,-0.0727441855,0.0590139626,0.030173425,0.0191305439,0.0146897603,-0.0010500736,-0.00224212161,-0.042587371,-0.0687348609,-0.0159340625,-0.0272904551,-0.0158764412
0.548,0.000392218266,0.00330121457,-0.0717497544,0.0580549872,0.0297176458,0.0189453273,0.0145327174,-0.00102904972,-0.00223870875,-0.0413713855,-0.0676693061,-0.0157436441,-0.026950264,-0.0156916835
0.549,0.000387208482,0.00322182929,-0.0707624018,0.0571035302,0.0292669677,0.0187598387,0.0143760184,-0.0010082897,-0.00223344349,-0.0401750566,-0.0666160144,-0.0155530901,-0.0266120381,-0.0155079486
0.55,0.000382464675,0.00314338666,-0.0697818409,0.0561594874,0.0288213089,0.018574106,0.0142196764,-0.000987797653,-0.00222640935,-0.0389982196,-0.0655747419,-0.0153624108,-0.0262757814,-0.0153252311
0.551,0.000377973948,0.00306585982,-0.0688077555,0.0552227316,0.0283805721,0.0183881441,0.0140636945,-0.000967576801,-0.00221768895,-0.0378406876,-0.0645452154,-0.0151716106,-0.0259414795,-0.015143516
0.552,0.000373726572,0.00298924923,-0.0678404084,0.054293604,0.0279448906,0.0182021156,0.0139081894,-0.000947637782,-0.00220738403,-0.0367025776,-0.0635276973,-0.0149808257,-0.0256093337,-0.0149629142
0.553,0.000369740881,0.00291378095,-0.066885237,0.0533765687,0.027516528,0.0180175762,0.0137543391,-0.00092806195,-0.00219576126,-0.0355867352,-0.0625272801,-0.0147913417,-0.0252814953,-0.014784678
0.554,0.000366046382,0.00283975564,-0.0659497328,0.0524776596,0.0270986004,0.0178366657,0.0136037592,-0.000908955928,-0.00218314563,-0.0344968775,-0.0615509358,-0.0146049002,-0.0249608894,-0.0146105193
0.555,0.000362644415,0.00276723554,-0.0650361133,0.0515986378,0.0266920521,0.0176601273,0.013456993,-0.000890350379,-0.00216968012,-0.0334337335,-0.0606006696,-0.0144220789,-0.0246484501,-0.0144409899
0.556,0.000359522215,0.00269616794,-0.0641438064,0.0507390187,0.0262966696,0.0174879491,0.0133140071,-0.000872236636,-0.00215541144,-0.0323965319,-0.0596758672,-0.0142428394,-0.0243440579,-0.0142760241
0.557,0.000356665017,0.00262648201,-0.0632716491,0.049897841,0.0259119892,0.017319951,0.0131746412,-0.000854598165,-0.00214036384,-0.0313842197,-0.0587753634,-0.0140670086,-0.0240473683,-0.014115423
0.558,0.000354052339,0.00255806381,-0.0624173139,0.0490732266,0.0255370647,0.0171556237,0.013038487,-0.000837403379,-0.00212452018,-0.0303952118,-0.0578969142,-0.0138941489,-0.0237575907,-0.0139587245
0.559,0.000351666289,0.00249082433,-0.0615789616,0.0482636951,0.0251711501,0.0169945804,0.0129052316,-0.000820628175,-0.0021078795,-0.029428238,-0.0570387359,-0.0137239264,-0.0234741149,-0.0138055712
0.56,0.000349494884,0.00242472415,-0.0607559796,0.0474687337,0.0248140095,0.016836766,0.0127748149,-0.000804265424,-0.00209048078,-0.0284826718,-0.0562001916,-0.0135562761,-0.023196791,-0.0136558774
0.561,0.000347522221,0.00235969996,-0.0599472673,0.0466874438,0.0244652226,0.01668199,0.0126470749,-0.000788301897,-0.00207234207,-0.0275576942,-0.0553802042,-0.0133910161,-0.0229252742,-0.0135094454
0.562,0.000345699545,0.0022954762,-0.0591462435,0.0459146703,0.0241221345,0.0165285225,0.0125206858,-0.000772653414,-0.00205329359,-0.0266500651,-0.0545726542,-0.0132267366,-0.0226571147,-0.0133648371
0.563,0.000343965839,0.00223172019,-0.0583443645,0.0451438021,0.0237812743,0.0163740421,0.0123938823,-0.000757212926,-0.00203310597,-0.0257559157,-0.0537696433,-0.0130615868,-0.0223891015,-0.0132201576
0.564,0.000342292739,0.00216833247,-0.0575387241,0.0443726598,0.0234414575,0.0162177685,0.0122660725,-0.000741949306,-0.00201174997,-0.0248741206,-0.052968497,-0.0128949701,-0.0221201719,-0.0130747729
0.565,0.000340668895,0.00210532645,-0.0567292874,0.0436012942,0.0231026666,0.016059718,0.0121372693,-0.000726869054,-0.00198929426,-0.0240048719,-0.0521691889,-0.0127269247,-0.0218503568,-0.0129286932
0.566,0.000339097289,0.00204280273,-0.0559183627,0.0428315446,0.0227658362,0.0159005718,0.0120079857,-0.000712007752,-0.00196588504,-0.0231493278,-0.0513738354,-0.0125580139,-0.0215805872,-0.0127824605
0.567,0.000337603556,0.00198098703,-0.0551118871,0.0420679864,0.0224333855,0.0157420616,0.0118795236,-0.000697445083,-0.00194178686,-0.0223100281,-0.0505878683,-0.0123896157,-0.0213131963,-0.0126374506
0.568,0.000336201349,0.00192001569,-0.0543136867,0.041313517,0.0221068853,0.0155853467,0.0117527473,-0.000683231333,-0.00191718103,-0.0214884576,-0.0498147607,-0.0122226343,-0.0210497063,-0.0124945655
0.569,0.000334881809,0.00185988738,-0.0535238166,0.040568131,0.0217863691,0.0154305155,0.0116277115,-0.000669367635,-0.00189211448,-0.0206844957,-0.0490545152,-0.0120571324,-0.0207901849,-0.0123538471
0.57,0.0003336383,0.00180061335,-0.0527426037,0.0398320285,0.0214719707,0.0152777283,0.011504526,-0.000655857856,-0.00186664584,-0.0198981104,-0.0483073794,-0.0118932428,-0.0205348072,-0.0122154011
0.571,0.00033248437,0.00174230885,-0.0519734813,0.0391077427,0.0211650894,0.0151280493,0.0113839801,-0.000642743522,-0.00184094084,-0.0191303909,-0.0475764404,-0.0117318002,-0.0202849579,-0.0120800547
0.572,0.000331436673,0.00168508857,-0.0512201788,0.0383979873,0.0208672588,0.0149826516,0.0112669417,-0.000630068216,-0.00181516685,-0.0183823994,-0.0468650469,-0.011573703,-0.0200421434,-0.0119487122
0.573,0.000330492824,0.00162895571,-0.0504832555,0.0377030612,0.0205787288,0.0148418002,0.0111535926,-0.000617835073,-0.00178937181,-0.0176539467,-0.0461736379,-0.011419132,-0.0198066388,-0.0118215464
0.574,0.000329643726,0.00157387639,-0.0497621151,0.0370223914,0.0202992791,0.0147054219,0.0110438599,-0.000606032672,-0.00176355935,-0.0169444248,-0.0455015942,-0.0112680042,-0.0195782672,-0.0116984599
0.575,0.000328861685,0.00151972884,-0.049053284,0.0363532743,0.0200275117,0.0145725845,0.010937027,-0.000594614922,-0.0017376307,-0.0162522901,-0.0448456696,-0.0111195788,-0.0193557146,-0.0115786741
0.576,0.000328103273,0.00146633164,-0.0483510054,0.0356913615,0.0197610786,0.0144416472,0.0108318501,-0.000583509233,-0.00171141198,-0.0155753856,-0.044200537,-0.010972596,-0.0191367541,-0.0114608593
0.577,0.000327343716,0.0014136053,-0.0476524674,0.0350345369,0.019498818,0.0143118113,0.0107277219,-0.000572679772,-0.00168483937,-0.0149126829,-0.0435635653,-0.0108264602,-0.0189203041,-0.0113443664
0.578,0.00032657502,0.0013615495,-0.0469574512,0.0343826133,0.0192406297,0.0141830427,0.0106246103,-0.000562122218,-0.00165793915,-0.0142640468,-0.0429344956,-0.0106811563,-0.0187062958,-0.0112291539
0.579,0.00032578023,0.00131012683,-0.0462645327,0.0337345224,0.0189859248,0.0140549406,0.0105222094,-0.000551817663,-0.00163069165,-0.0136289996,-0.0423119685,-0.0105363866,-0.0184941699,-0.0111148873
0.58,0.000324922276,0.00125922712,-0.0455695407,0.0330872183,0.0187329748,0.0139262503,0.0104195766,-0.000541714666,-0.00160298339,-0.0130063306,-0.0416921095,-0.0103912246,-0.0182822564,-0.0110005632
0.581,0.000323970691,0.00120878151,-0.0448693784,0.032438487,0.0184804671,0.0137960086,0.0103159914,-0.000531775145,-0.00157474514,-0.012395275,-0.0410720211,-0.0102449875,-0.0180692961,-0.0108854193
0.582,0.000322915325,0.001158806,-0.0441638272,0.0317882265,0.0182282549,0.0136641123,0.0102113781,-0.000521995235,-0.00154601139,-0.0117959478,-0.0404514319,-0.0100976458,-0.0178551707,-0.0107693765
0.583,0.000321756738,0.00110935553,-0.0434540836,0.031137353,0.0179767672,0.0135308908,0.0101059832,-0.000512387138,-0.00151686616,-0.0112088333,-0.0398313567,-0.00994949454,-0.0176403307,-0.0106526973
0.584,0.000320536535,0.00106061774,-0.0427467455,0.030490616,0.0177286787,0.0133983729,0.0100013192,-0.000503025448,-0.00148757507,-0.0106357163,-0.0392177546,-0.00980206679,-0.017427427,-0.0105369746
0.585,0.000319302658,0.00101277446,-0.042048932,0.0298530373,0.0174869252,0.01326881,0.00989905796,-0.000493989042,-0.0014584063,-0.0100782716,-0.0386170744,-0.00965701468,-0.0172193529,-0.0104239581
0.586,0.000318063067,0.000965858901,-0.0413621857,0.0292255946,0.0172521559,0.0131427424,0.00979959105,-0.000485290038,-0.00142942606,-0.00953662983,-0.0380306582,-0.00951471701,-0.0170167531,-0.0103140443
0.587,0.000316813105,0.000919862798,-0.0406862822,0.0286079993,0.0170242819,0.0130201541,0.00970289559,-0.000476919551,-0.00140064097,-0.00901046903,-0.037458224,-0.00937515464,-0.0168195567,-0.010207198
0.588,0.000315551956,0.000874789409,-0.0400214376,0.0280002725,0.0168033945,0.0129011658,0.00960905199,-0.000468873888,-0.00137207436,-0.0084995651,-0.0368998961,-0.00923841324,-0.0166278767,-0.0101034959
0.589,0.000314281242,0.000830646589,-0.0393681289,0.0274026113,0.0165896972,0.012785985,0.00951820548,-0.000461152397,-0.00134375741,-0.00800373763,-0.0363560388,-0.00910463632,-0.0164419348,-0.010003082
0.59,0.000312999396,0.000787430926,-0.0387263916,0.0268148981,0.0163832143,0.0126746808,0.00943039758,-0.000453749141,-0.00131570368,-0.00752270412,-0.0358266106,-0.00897386229,-0.0162617704,-0.00990598909
0.591,0.000311701913,0.000745129998,-0.0380958855,0.0262367524,0.016183818,0.0125672011,0.00934557863,-0.000446653569,-0.00128791044,-0.00705611421,-0.0353112243,-0.00884603693,-0.0160872625,-0.00981215165
0.592,0.000310359323,0.000703673241,-0.0374732425,0.0256657236,0.0159900894,0.0124624841,0.00926294913,-0.000439819666,-0.0012602718,-0.00660309838,-0.0348066842,-0.00872039492,-0.0159169993,-0.00972071538
0.593,0.000308909952,0.000662931687,-0.0368513523,0.025096871,0.0157989664,0.0123581709,0.00918074971,-0.000433157716,-0.00123256552,-0.00616227628,-0.0343062903,-0.00859529329,-0.0157479437,-0.00962982611
0.594,0.000307315402,0.000622849595,-0.0362261258,0.0245274193,0.015608612,0.0122528356,0.00909792005,-0.00042661346,-0.00120468321,-0.00573299132,-0.0338061023,-0.00846978367,-0.0155782893,-0.00953837358
0.595,0.00030557077,0.00058344933,-0.0355975478,0.0239574039,0.0154189089,0.0121463875,0.00901439516,-0.000420180241,-0.0011766545,-0.00531533799,-0.0333059504,-0.00834385706,-0.015407941,-0.00944629274
0.596,0.000303676853,0.000544762842,-0.0349662499,0.0233872938,0.0152300163,0.0120389525,0.00893027155,-0.000413858516,-0.00114852717,-0.00490950108,-0.0328062605,-0.00821764843,-0.0152370718,-0.00935368529
0.597,0.00030164212,0.000506832991,-0.0343336858,0.0228180957,0.015042453,0.0119309425,0.00884585797,-0.00040765791,-0.00112037249,-0.00451574941,-0.0323082255,-0.00809148363,-0.0150662118,-0.00926087387
0.598,0.000299473461,0.0004696947,-0.0337010325,0.0222506135,0.0148566243,0.0118226822,0.00876139764,-0.000401584408,-0.00109224857,-0.00413426476,-0.0318127829,-0.00796562439,-0.0148957761,-0.00916811205
0.599,0.000297171256,0.000433368629,-0.0330686311,0.0216850928,0.0146725656,0.0117142067,0.00867691795,-0.00039563387,-0.00106418573,-0.00376508674,-0.0313200786,-0.00784013621,-0.0147258154,-0.00907542747
0.6,0.000294744718,0.00039788629,-0.0324377132,0.0211223653,0.0144907003,0.0116058643,0.00859267676,-0.000389812612,-0.00103624409,-0.00340832855,-0.0308310934,-0.00771529944,-0.0145567793,-0.0089830916
0.601,0.000292239641,0.000363320128,-0.0318133948,0.0205657571,0.0143132109,0.0114994186,0.00850997703,-0.000384173508,-0.00100860204,-0.00306443171,-0.0303505139,-0.0075923216,-0.0143908812,-0.00889246591
0.602,0.000289701578,0.00032972323,-0.031200534,0.0200183276,0.0141422371,0.0113966149,0.00843010443,-0.000378766758,-0.000981416654,-0.00273363912,-0.0298828392,-0.00747235578,-0.0142302748,-0.00880488414
0.603,0.00028713997,0.00029709415,-0.0305999292,0.019480452,0.0139781338,0.0112977737,0.00835328939,-0.00037359399,-0.000954710524,-0.00241570413,-0.0294287308,-0.00735559524,-0.0140753143,-0.00872057493
0.604,0.000284553355,0.000265418914,-0.0300111872,0.0189517347,0.0138207166,0.0112027821,0.0082794434,-0.000368642768,-0.000928470465,-0.00211026495,-0.028987712,-0.0072419529,-0.0139258166,-0.00863943658
0.605,0.00028192792,0.000234675047,-0.0294326321,0.0184309823,0.0136691982,0.0111110355,0.00820811734,-0.000363885433,-0.000902647473,-0.00181688954,-0.0285580599,-0.00713103229,-0.0137809953,-0.00856099379
0.606,0.000279248044,0.000204844339,-0.0288623838,0.01791691,0.0135226648,0.0110218235,0.00813878508,-0.000359292017,-0.000877191112,-0.00153518618,-0.0281378251,-0.00702237932,-0.0136399442,-0.0084846928
0.607,0.000276512235,0.000175923128,-0.0282999279,0.0174091114,0.0133808167,0.0109349311,0.00807128575,-0.00035484933,-0.00085209266,-0.0012648853,-0.0277263628,-0.00691585874,-0.0135023788,-0.0084103609
0.608,0.000273721748,0.00014790967,-0.0277448965,0.0169072759,0.0132434191,0.0108501927,0.00800549355,-0.000350545758,-0.000827342661,-0.00100574147,-0.0273231628,-0.0068113562,-0.0133680726,-0.00833785777
0.609,0.000270844452,0.000120785113,-0.0271934493,0.0164090106,0.0131085514,0.0107660593,0.00794026194,-0.000346325181,-0.000802825964,-0.000757424858,-0.0269242715,-0.00670788993,-0.0132351029,-0.00826598024
0.61,0.000267833447,9.45355125e-05,-0.0266404535,0.0159112621,0.012973572,0.0106803775,0.00787400304,-0.000342113512,-0.000778399021,-0.000519703566,-0.0265243667,-0.00660414345,-0.0131008407,-0.00819307651
0.611,0.000264674962,6.91710578e-05,-0.0260844787,0.0154133209,0.0128375396,0.0105923787,0.00780615631,-0.00033788265,-0.000754038245,-0.000292555333,-0.0261217144,-0.00649970455,-0.012964384,-0.00811857186
0.612,0.000261373892,4.47071758e-05,-0.0255262589,0.014915807,0.0127005424,0.0105021383,0.00773678807,-0.000333631758,-0.000729786211,-7.60149851e-05,-0.0257167121,-0.00639469902,-0.0128258665,-0.00804254536
0.613,0.000257960787,2.11586468e-05,-0.0249692282,0.0144209023,0.0125640307,0.0104108592,0.00766679718,-0.000329395401,-0.000705761803,0.000129916761,-0.02531249,-0.00628993803,-0.0126867854,-0.00796593896
0.614,0.000254482631,-1.47006224e-06,-0.0244183223,0.0139315592,0.0124302929,0.0103204465,0.00759759778,-0.000325229103,-0.000682116309,0.000325365246,-0.0249137739,-0.00618662655,-0.0125494644,-0.00789022231
0.615,0.000250960608,-2.31874454e-05,-0.0238756229,0.0134489818,0.0123002589,0.0102316916,0.00752977903,-0.000321151999,-0.000658908442,0.000510553701,-0.0245224708,-0.00608526106,-0.0124148509,-0.00781600262
0.616,0.000247399988,-4.40031715e-05,-0.0233413322,0.0129732656,0.012173921,0.0101446161,0.00746335879,-0.000317159225,-0.000636141847,0.000685726585,-0.0241385913,-0.00598586467,-0.0122829614,-0.0077432955
0.617,0.000243821133,-6.39287553e-05,-0.0228167917,0.012505119,0.0120518746,0.010059749,0.00739872411,-0.000313262406,-0.000613850346,0.000851187426,-0.0237633354,-0.0058887527,-0.0121544332,-0.00767250145
0.618,0.000240255486,-8.29824848e-05,-0.0223041832,0.0120456539,0.011935205,0.00997803314,0.00733656377,-0.000309486151,-0.000592085953,0.00100732449,-0.0233988247,-0.00579446232,-0.0120303933,-0.00760432981
0.619,0.000236721179,-0.000101183337,-0.0218044193,0.0115952265,0.0118243802,0.00989989809,0.00727718911,-0.000305839154,-0.000570864502,0.00115452865,-0.0230459108,-0.00570321362,-0.0119113333,-0.00753909393
0.62,0.000233223302,-0.000118547665,-0.0213172862,0.0111535668,0.0117192841,0.00982528499,0.00722055475,-0.000302315208,-0.000550172495,0.00129315014,-0.0227042844,-0.00561494013,-0.0117971494,-0.00747673621
0.621,0.000229745211,-0.000135081089,-0.0208406957,0.0107194468,0.0116187534,0.00975325656,0.00716597344,-0.000298881577,-0.000529949979,0.00142340395,-0.0223716299,-0.00552908043,-0.0116866872,-0.00741653611
0.622,0.000226252031,-0.000150773855,-0.0203710538,0.0102909598,0.0115207055,0.00968210229,0.00711219308,-0.000295483003,-0.000510105804,0.00154533028,-0.0220439454,-0.00544466019,-0.0115778865,-0.00735719515
0.623,0.000222729168,-0.00016562331,-0.0199067293,0.00986731809,0.0114240627,0.0096109525,0.00705858063,-0.000292091074,-0.000490604576,0.00165902589,-0.0217192544,-0.00536120686,-0.0114697152,-0.00729806137
0.624,0.000219180981,-0.000179639762,-0.019447843,0.00944865905,0.0113287135,0.00953974629,0.00700509683,-0.000288702253,-0.000471453241,0.00176469345,-0.0213974534,-0.00527870546,-0.0113621093,-0.00723909543
0.625,0.000215603448,-0.000192828238,-0.0189937906,0.0090347803,0.0112341215,0.00946806368,0.00695143789,-0.000285302184,-0.000452638987,0.00186246433,-0.0210776405,-0.00519693893,-0.0112545727,-0.00717998134
0.626,0.000211984493,-0.00020518525,-0.0185432813,0.00862519607,0.0111393113,0.00939511458,0.00689702804,-0.000281865948,-0.000434134693,0.00195238182,-0.0207581257,-0.00511549602,-0.0111461779,-0.00712012473
0.627,0.000208321474,-0.000216713185,-0.0180958566,0.00821986361,0.0110437579,0.00932049111,0.00684157302,-0.000278380965,-0.000415935748,0.0020345521,-0.020438111,-0.0050341867,-0.0110364634,-0.00705922654
0.628,0.000204622126,-0.000227423905,-0.0176519348,0.00781915761,0.0109474513,0.00924422572,0.00678510244,-0.000274848434,-0.000398059009,0.00210918121,-0.0201177791,-0.00495306274,-0.0109254955,-0.00699732468
0.629,0.00020091739,-0.000237356488,-0.0172138793,0.00742427854,0.010851618,0.00916739961,0.00672841522,-0.000271300754,-0.000380563071,0.00217673828,-0.0197995633,-0.00487272959,-0.0108145757,-0.00693525054
0.63,0.000197257736,-0.000246579858,-0.0167856341,0.00703697731,0.0107585982,0.00909203558,0.00667300043,-0.000267797164,-0.000363532431,0.00223796553,-0.0194878257,-0.00479426396,-0.0107060925,-0.00687453959
0.631,0.000193669948,-0.000255143515,-0.0163690505,0.00665795842,0.0106695464,0.00901915291,0.00661960915,-0.000264366085,-0.000346996963,0.00229341279,-0.0191846467,-0.00471817977,-0.0106012258,-0.0068159587
0.632,0.000190158064,-0.000263072715,-0.0159640563,0.00628707333,0.0105844337,0.00894876924,0.00656825572,-0.000261006353,-0.000330944439,0.0023433938,-0.0188899211,-0.00464445738,-0.0104999717,-0.0067595154
0.633,0.000186725226,-0.000270393417,-0.0155705444,0.0059241606,0.0105032163,0.0088808881,0.00651894308,-0.000257716741,-0.000315363821,0.00238821221,-0.0186035136,-0.00457307413,-0.0104023137,-0.0067052076
0.634,0.000183374667,-0.000277132634,-0.0151884384,0.00556906731,0.0104258794,0.00881553663,0.00647169133,-0.000254496921,-0.000300245041,0.00242817043,-0.0183253365,-0.00450401969,-0.010308263,-0.00665305066
0.635,0.000180109008,-0.000283315665,-0.0148176016,0.00522160902,0.0103523752,0.00875271511,0.00642650125,-0.00025134584,-0.000285575932,0.00246355628,-0.0180552402,-0.00443726643,-0.0102177977,-0.00660303946
0.636,0.000176929004,-0.000288963115,-0.014457725,0.00488153312,0.0102825403,0.00869232702,0.00638330388,-0.000248259643,-0.000271339247,0.00249462094,-0.0177928727,-0.00437273262,-0.0101307797,-0.00655509521
0.637,0.000173813936,-0.000294058192,-0.0141067494,0.00454802642,0.01021494,0.00863320376,0.00634124448,-0.000245204223,-0.0002574855,0.00252129321,-0.0175357115,-0.00430979961,-0.0100458249,-0.00650833277
0.638,0.000170729395,-0.000298556579,-0.0137615794,0.00422007946,0.0101472746,0.00857345061,0.00629893504,-0.000242126221,-0.000243953721,0.00254326168,-0.0172798534,-0.00424750935,-0.00996072647,-0.00646132797
0.639,0.000167663003,-0.000302448573,-0.013421006,0.00389743108,0.0100785006,0.00851223809,0.0062557689,-0.00023900385,-0.000230724358,0.00256050011,-0.0170236525,-0.0041854583,-0.0098745354,-0.00641346537
0.64,0.000164619007,-0.000305754429,-0.0130852143,0.00358028673,0.0100085807,0.00844958594,0.00621176247,-0.000235839612,-0.000217803214,0.00257322287,-0.0167672002,-0.00412366765,-0.00978728981,-0.00636476804
0.641,0.000161608399,-0.000308508726,-0.0127549444,0.00326898602,0.00993792627,0.00838589104,0.00616720836,-0.000232646348,-0.000205203625,0.00258175526,-0.0165113242,-0.00406233802,-0.00969945752,-0.00631553896
0.642,0.00015864499,-0.000310753134,-0.0124311439,0.00296386654,0.00986716296,0.00832172833,0.00612252974,-0.000229441435,-0.000192939287,0.00258647792,-0.0162571693,-0.00400174821,-0.00961170431,-0.00626621203
0.643,0.00015573539,-0.000312516263,-0.0121141621,0.00266506163,0.00979649415,0.00825731642,0.00607788804,-0.000226232137,-0.000181012165,0.00258766377,-0.0160051484,-0.00394199797,-0.00952427985,-0.00621695223
0.644,0.00015288403,-0.000313822465,-0.0118041574,0.00237263402,0.00972599329,0.00819276656,0.00603336543,-0.000223022852,-0.000169421598,0.00258555375,-0.0157554499,-0.00388313357,-0.00943731205,-0.0061678457
0.645,0.000150110224,-0.000314726631,-0.0115024123,0.00208682895,0.00965669633,0.00812900144,0.00598964169,-0.000219839903,-0.00015818189,0.00258064437,-0.0155097968,-0.00382558082,-0.00935186093,-0.00611958936
0.646,0.000147437014,-0.000315293059,-0.0112104493,0.00180781598,0.0095899388,0.00806719128,0.00594758036,-0.000216715377,-0.000147305361,0.00257350838,-0.0152703168,-0.00376986695,-0.00926925771,-0.00607306237
0.647,0.000144871434,-0.000315554149,-0.0109285475,0.00153545116,0.00952608657,0.0080076856,0.00590744099,-0.000213658487,-0.000136784115,0.00256445108,-0.0150375215,-0.00371612286,-0.00918987941,-0.00602852251
0.648,0.000142411812,-0.000315524465,-0.0106563448,0.00126947473,0.00946497067,0.0079503825,0.0058691499,-0.000210666286,-0.0001266023,0.00255362368,-0.0148110601,-0.00366426889,-0.00911358364,-0.00598588712
0.649,0.000140048985,-0.000315202296,-0.0103929528,0.00100959078,0.00940593805,0.00789477317,0.00583233261,-0.000207725336,-0.000116739638,0.00254103632,-0.0145898398,-0.003614043,-0.00903976557,-0.00594476823
0.65,0.000137773289,-0.000314583834,-0.0101374809,0.000755565229,0.00934828828,0.00784031072,0.00579658554,-0.000204821718,-0.000107178589,0.00252667765,-0.0143727309,-0.0035651737,-0.00896778409,-0.00590475153
0.651,0.000135582547,-0.000313680467,-0.00988960594,0.000507256694,0.009291806,0.00778685759,0.00576180738,-0.000201952508,-9.79088645e-05,0.00251065975,-0.0141593807,-0.00351757941,-0.00889746868,-0.00586573134
0.652,0.000133472357,-0.000312496732,-0.00964884095,0.00026453225,0.00923610946,0.00773413836,0.00572779569,-0.000199111197,-8.89179786e-05,0.00249304177,-0.0139491948,-0.00347111523,-0.00882848886,-0.0058274968
0.653,0.000131424259,-0.000311003194,-0.00941370488,2.72888292e-05,0.00917982399,0.00768104926,0.00569373401,-0.000196270346,-8.01862484e-05,0.00247361018,-0.0137401159,-0.00342526961,-0.00875957384,-0.00578921465
0.654,0.000129422136,-0.000309175622,-0.00918294874,-0.000204444065,0.00912170864,0.00762660275,0.00565888905,-0.000193406494,-7.17014071e-05,0.00245218632,-0.013530364,-0.00337959712,-0.00868959871,-0.00575014311
0.655,0.000127464188,-0.000307024401,-0.00895639579,-0.000430566334,0.00906152595,0.00757065189,0.00562314867,-0.000190518191,-6.34629489e-05,0.00242885809,-0.0133196996,-0.0033340349,-0.00861840302,-0.00571017498
0.656,0.000125557219,-0.000304581219,-0.00873448918,-0.000651009663,0.00899967392,0.00751357918,0.00558679308,-0.000187617267,-5.54745732e-05,0.00240387674,-0.0131088154,-0.00328875317,-0.00854642676,-0.00566960079
0.657,0.000123719051,-0.000301904466,-0.00851841768,-0.000865835532,0.00893737661,0.00745645337,0.00555061361,-0.000184732095,-4.77418656e-05,0.00237770362,-0.0128995637,-0.00324421539,-0.00847488126,-0.00562922538
0.658,0.000121962064,-0.000299038641,-0.00830894384,-0.00107519145,0.00887550355,0.0074000433,0.00551518138,-0.00018188268,-4.02633416e-05,0.00235069312,-0.0126932148,-0.00320074321,-0.00840462612,-0.00558962438
0.659,0.000120286999,-0.000295999198,-0.00810600531,-0.00127919505,0.00881409633,0.00734442685,0.005480554,-0.000179071569,-3.30318369e-05,0.00232297284,-0.0124898153,-0.00315835374,-0.00833573348,-0.0055508519
0.66,0.000118696217,-0.000292805154,-0.00790964457,-0.00147799299,0.0087533187,0.00728978498,0.0054468658,-0.000176303807,-2.60411978e-05,0.00229469875,-0.01228958,-0.00311710861,-0.00826839447,-0.00551304113
0.661,0.00011719514,-0.000289482318,-0.00772009748,-0.00167179554,0.00869356635,0.00723649154,0.0054143963,-0.000173588866,-1.92851802e-05,0.00226608039,-0.0120930341,-0.00307715112,-0.00820301784,-0.00547647143
0.662,0.000115786211,-0.000286048387,-0.00753739209,-0.00186080652,0.00863502554,0.00718474538,0.00538329581,-0.00017093168,-1.27558427e-05,0.00223726328,-0.0119003913,-0.00303854839,-0.00813981102,-0.00544128967
0.663,0.000114467741,-0.000282510418,-0.00736128944,-0.00204517557,0.00857758272,0.0071344969,0.00535352951,-0.000168331133,-6.44452039e-06,0.00220830748,-0.0117114463,-0.00300126229,-0.00807869733,-0.00540745382
0.664,0.000113229728,-0.000278855062,-0.00719103569,-0.00222487927,0.00852050401,0.00708518203,0.00532467647,-0.000165774165,-3.43250394e-07,0.00217910897,-0.0115251631,-0.00296504158,-0.00801901917,-0.00537453241
0.665,0.000112058023,-0.000275059577,-0.00702565525,-0.00239973752,0.00846273761,0.00703597404,0.00529611552,-0.000163242181,5.55269215e-06,0.00214948324,-0.0113401199,-0.0029295328,-0.00795982901,-0.00534189642
0.666,0.000110946637,-0.000271121848,-0.00686472513,-0.00256966379,0.00840383964,0.00698655282,0.00526760348,-0.000160728922,1.12455395e-05,0.00211940205,-0.0111557558,-0.00289460049,-0.00790075771,-0.00530930146
0.667,0.000109894286,-0.000267050956,-0.00670812531,-0.00273465079,0.00834371755,0.00693689082,0.00523911664,-0.000158234944,1.67375523e-05,0.00208892316,-0.0109719927,-0.00286023239,-0.00784176574,-0.00527672343
0.668,0.000108897631,-0.000262850768,-0.00655561749,-0.00289463388,0.00828212775,0.00688683506,0.00521053632,-0.000155757883,2.20306701e-05,0.00205806278,-0.0107885584,-0.00282636498,-0.00778267047,-0.00524404162
0.669,0.000107953059,-0.000258524686,-0.00640695922,-0.00304952489,0.00821881039,0.00683621957,0.00518173277,-0.000153295169,2.71260046e-05,0.00202683111,-0.0106051711,-0.00279293101,-0.00772327512,-0.00521112507
0.67,0.000107059048,-0.000254081359,-0.00626203968,-0.00319928017,0.00815366622,0.00678501207,0.00515267632,-0.000150847352,3.20244432e-05,0.00199527572,-0.0104217664,-0.00275991979,-0.00766353524,-0.00517794515
